고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100080,2026-07-03,12,신용카드,2165889,43
C100081,2026-07-03,12,신용카드,1368244,27
C100082,2026-07-03,12,신용카드,415163,8
C100083,2026-07-03,12,신용카드,1191575,24
C100084,2026-07-03,12,신용카드,1847183,37
C100085,2026-07-03,12,체크카드,0,0
C100086,2026-07-03,12,체크카드,2191300,44
C100087,2026-07-03,12,신용카드,0,0
C100088,2026-07-03,12,신용카드,0,0
C100089,2026-07-03,12,체크카드,1037617,21
C100090,2026-07-03,12,신용카드,547286,11
C100091,2026-07-03,12,체크카드,3133296,63
C100092,2026-07-03,12,신용카드,3784485,76
C100093,2026-07-03,12,체크카드,801680,16
C100094,2026-07-03,12,신용카드,2736753,55
C100095,2026-07-03,12,체크카드,760826,15
C100096,2026-07-03,12,신용카드,1279017,26
C100097,2026-07-03,12,신용카드,3919210,78
C100098,2026-07-03,12,체크카드,1602485,32
C100099,2026-07-03,12,체크카드,416657,8
C100100,2026-07-03,12,체크카드,1479573,30
C100101,2026-07-03,12,체크카드,3196417,64
C100102,2026-07-03,12,신용카드,3860325,77
C100103,2026-07-03,12,체크카드,2884295,58
C100104,2026-07-03,12,신용카드,3189194,64
C100105,2026-07-03,12,체크카드,79118,2
C100106,2026-07-03,12,체크카드,76984,2
C100107,2026-07-03,12,체크카드,1288659,26
C100108,2026-07-03,12,체크카드,1374738,27
C100109,2026-07-03,12,신용카드,1905415,38
C100110,2026-07-03,12,체크카드,1164104,23
C100111,2026-07-03,12,신용카드,4043969,81
C100112,2026-07-03,12,신용카드,0,0
C100113,2026-07-03,12,신용카드,2912352,58
C100114,2026-07-03,12,체크카드,3864612,77
C100115,2026-07-03,12,체크카드,4121643,82
C100116,2026-07-03,12,신용카드,1205499,24
C100117,2026-07-03,12,신용카드,203112,4
C100118,2026-07-03,12,신용카드,504627,10
C100119,2026-07-03,12,신용카드,833717,17
C100120,2026-07-03,12,체크카드,118089,2
C100121,2026-07-03,12,체크카드,818503,16
C100122,2026-07-03,12,신용카드,423307,8
C100123,2026-07-03,12,체크카드,0,0
C100124,2026-07-03,12,체크카드,849033,17
C100125,2026-07-03,12,신용카드,868421,17
C100126,2026-07-03,12,신용카드,3045112,61
C100127,2026-07-03,12,신용카드,2126128,43
C100128,2026-07-03,12,신용카드,4036493,81
C100129,2026-07-03,12,신용카드,3039883,61
C100130,2026-07-03,12,신용카드,2873332,57
C100131,2026-07-03,12,신용카드,1829015,37
C100132,2026-07-03,12,신용카드,284591,6
C100133,2026-07-03,12,신용카드,581264,12
C100134,2026-07-03,12,체크카드,0,0
C100135,2026-07-03,12,체크카드,1584354,32
C100136,2026-07-03,12,체크카드,2369803,47
C100137,2026-07-03,12,신용카드,702253,14
C100138,2026-07-03,12,체크카드,2811124,56
C100139,2026-07-03,12,체크카드,3350806,67
C100140,2026-07-03,12,체크카드,4346745,87
C100141,2026-07-03,12,신용카드,1526847,31
C100142,2026-07-03,12,신용카드,2490805,50
C100143,2026-07-03,12,신용카드,2947280,59
C100144,2026-07-03,12,신용카드,3859542,77
C100145,2026-07-03,12,체크카드,2445242,49
C100146,2026-07-03,12,체크카드,4046670,81
C100147,2026-07-03,12,체크카드,588789,12
C100148,2026-07-03,12,신용카드,1665737,33
C100149,2026-07-03,12,신용카드,3080913,62
C100150,2026-07-03,12,체크카드,4297051,86
C100151,2026-07-03,12,신용카드,0,0
C100152,2026-07-03,12,체크카드,3033879,61
C100153,2026-07-03,12,신용카드,1187875,24
C100154,2026-07-03,12,신용카드,3366452,67
C100155,2026-07-03,12,신용카드,3214422,64
C100156,2026-07-03,12,체크카드,3023922,60
C100157,2026-07-03,12,신용카드,2183009,44
C100158,2026-07-03,12,신용카드,3195864,64
C100159,2026-07-03,12,체크카드,0,0
C100160,2026-07-03,12,체크카드,1728458,35
C100161,2026-07-03,12,체크카드,1819693,36
C100162,2026-07-03,12,신용카드,2899013,58
C100163,2026-07-03,12,체크카드,0,0
C100164,2026-07-03,12,체크카드,0,0
C100165,2026-07-03,12,체크카드,2974756,59
C100166,2026-07-03,12,체크카드,217544,4
C100167,2026-07-03,12,체크카드,1026435,21
C100168,2026-07-03,12,체크카드,3264715,65
C100169,2026-07-03,12,신용카드,186911,4
C100170,2026-07-03,12,신용카드,0,0
C100171,2026-07-03,12,신용카드,0,0
C100172,2026-07-03,12,체크카드,1189154,24
C100173,2026-07-03,12,체크카드,2559687,51
C100174,2026-07-03,12,체크카드,0,0
C100175,2026-07-03,12,체크카드,0,0
C100176,2026-07-03,12,체크카드,1753098,35
C100177,2026-07-03,12,체크카드,640949,13
C100178,2026-07-03,12,체크카드,0,0
C100179,2026-07-03,12,체크카드,2546037,51
C100180,2026-07-03,12,신용카드,851110,17
C100181,2026-07-03,12,체크카드,479054,10
C100182,2026-07-03,12,체크카드,0,0
C100183,2026-07-03,12,체크카드,3114636,62
C100184,2026-07-03,12,체크카드,0,0
C100185,2026-07-03,12,신용카드,3364565,67
C100186,2026-07-03,12,신용카드,4521876,90
C100187,2026-07-03,12,신용카드,0,0
C100188,2026-07-03,12,체크카드,0,0
C100189,2026-07-03,12,신용카드,309396,6
C100190,2026-07-03,12,신용카드,1843413,37
C100191,2026-07-03,12,신용카드,263767,5
C100192,2026-07-03,12,신용카드,2845191,57
C100193,2026-07-03,12,신용카드,1181283,24
C100194,2026-07-03,12,체크카드,2260163,45
C100195,2026-07-03,12,신용카드,2952371,59
C100196,2026-07-03,12,체크카드,0,0
C100197,2026-07-03,12,신용카드,678410,14
C100198,2026-07-03,12,체크카드,1555393,31
C100199,2026-07-03,12,체크카드,0,0
C100200,2026-07-03,12,신용카드,584420,12
C100201,2026-07-03,12,신용카드,0,0
C100202,2026-07-03,12,신용카드,2341239,47
C100203,2026-07-03,12,신용카드,0,0
C100204,2026-07-03,12,신용카드,4487821,90
C100205,2026-07-03,12,체크카드,886893,18
C100206,2026-07-03,12,신용카드,2861963,57
C100207,2026-07-03,12,신용카드,1150894,23
C100208,2026-07-03,12,신용카드,666593,13
C100209,2026-07-03,12,체크카드,3573330,71
C100210,2026-07-03,12,신용카드,2426684,49
C100211,2026-07-03,12,체크카드,1793951,36
C100212,2026-07-03,12,체크카드,892500,18
C100213,2026-07-03,12,체크카드,3974575,79
C100214,2026-07-03,12,신용카드,1909121,38
C100215,2026-07-03,12,체크카드,0,0
C100216,2026-07-03,12,신용카드,494356,10
C100217,2026-07-03,12,신용카드,4654404,93
C100218,2026-07-03,12,체크카드,1238329,25
C100219,2026-07-03,12,체크카드,3956555,79
C100220,2026-07-03,12,신용카드,1381909,28
C100221,2026-07-03,12,체크카드,2009109,40
C100222,2026-07-03,12,신용카드,2851973,57
C100223,2026-07-03,12,신용카드,542201,11
C100224,2026-07-03,12,체크카드,990616,20
C100225,2026-07-03,12,신용카드,1871940,37
C100226,2026-07-03,12,신용카드,0,0
C100227,2026-07-03,12,체크카드,3052411,61
C100228,2026-07-03,12,신용카드,2995422,60
C100229,2026-07-03,12,체크카드,0,0
C100230,2026-07-03,12,신용카드,976250,20
C100231,2026-07-03,12,체크카드,972171,19
C100232,2026-07-03,12,체크카드,0,0
C100233,2026-07-03,12,신용카드,1695299,34
C100234,2026-07-03,12,신용카드,464391,9
C100235,2026-07-03,12,체크카드,2751081,55
C100236,2026-07-03,12,체크카드,3229648,65
C100237,2026-07-03,12,신용카드,103040,2
C100238,2026-07-03,12,체크카드,2011563,40
C100239,2026-07-03,12,체크카드,0,0
C100240,2026-07-03,12,체크카드,337695,7
C100241,2026-07-03,12,체크카드,1897197,38
C100242,2026-07-03,12,체크카드,1557635,31
C100243,2026-07-03,12,신용카드,0,0
C100244,2026-07-03,12,신용카드,1025858,21
C100245,2026-07-03,12,신용카드,0,0
C100246,2026-07-03,12,체크카드,1918988,38
C100247,2026-07-03,12,체크카드,2440651,49
C100248,2026-07-03,12,체크카드,1424191,28
C100249,2026-07-03,12,신용카드,2066373,41
C100250,2026-07-03,12,신용카드,3288111,66
C100251,2026-07-03,12,신용카드,0,0
C100252,2026-07-03,12,신용카드,1602054,32
C100253,2026-07-03,12,신용카드,2194879,44
C100254,2026-07-03,12,신용카드,1905018,38
C100255,2026-07-03,12,신용카드,3115435,62
C100256,2026-07-03,12,체크카드,2724886,54
C100257,2026-07-03,12,체크카드,1959425,39
C100258,2026-07-03,12,신용카드,2447374,49
C100259,2026-07-03,12,체크카드,653899,13
C100260,2026-07-03,12,신용카드,0,0
C100261,2026-07-03,12,신용카드,885819,18
C100262,2026-07-03,12,체크카드,2316626,46
C100263,2026-07-03,12,신용카드,1593330,32
C100264,2026-07-03,12,체크카드,1459950,29
C100265,2026-07-03,12,체크카드,3227413,65
C100266,2026-07-03,12,체크카드,1369770,27
C100267,2026-07-03,12,신용카드,3224075,64
C100268,2026-07-03,12,체크카드,2117522,42
C100269,2026-07-03,12,신용카드,1803669,36
C100270,2026-07-03,12,체크카드,0,0
C100271,2026-07-03,12,체크카드,753998,15
C100272,2026-07-03,12,신용카드,2942538,59
C100273,2026-07-03,12,체크카드,2981037,60
C100274,2026-07-03,12,체크카드,3728165,75
C100275,2026-07-03,12,신용카드,2318297,46
C100276,2026-07-03,12,체크카드,413919,8
C100277,2026-07-03,12,체크카드,0,0
C100278,2026-07-03,12,체크카드,2658291,53
C100279,2026-07-03,12,신용카드,0,0
C100280,2026-07-03,12,체크카드,3702428,74
C100281,2026-07-03,12,신용카드,4125201,83
C100282,2026-07-03,12,신용카드,980651,20
C100283,2026-07-03,12,신용카드,0,0
C100284,2026-07-03,12,체크카드,1928417,39
C100285,2026-07-03,12,체크카드,2680301,54
C100286,2026-07-03,12,체크카드,1987595,40
C100287,2026-07-03,12,체크카드,0,0
C100288,2026-07-03,12,체크카드,0,0
C100289,2026-07-03,12,신용카드,1467619,29
C100290,2026-07-03,12,체크카드,378508,8
C100291,2026-07-03,12,신용카드,3601437,72
C100292,2026-07-03,12,체크카드,3619740,72
C100293,2026-07-03,12,체크카드,2279105,46
C100294,2026-07-03,12,체크카드,2637841,53
C100295,2026-07-03,12,신용카드,2470091,49
C100296,2026-07-03,12,체크카드,0,0
C100297,2026-07-03,12,체크카드,0,0
C100298,2026-07-03,12,신용카드,3798958,76
C100299,2026-07-03,12,신용카드,0,0
C100300,2026-07-03,12,체크카드,348976,7
C100301,2026-07-03,12,신용카드,0,0
C100302,2026-07-03,12,신용카드,340544,7
C100303,2026-07-03,12,체크카드,1187703,24
C100304,2026-07-03,12,체크카드,4371298,87
C100305,2026-07-03,12,신용카드,0,0
C100306,2026-07-03,12,신용카드,1622978,32
C100307,2026-07-03,12,신용카드,2693457,54
C100308,2026-07-03,12,신용카드,704841,14
C100309,2026-07-03,12,신용카드,1996781,40
C100310,2026-07-03,12,체크카드,0,0
C100311,2026-07-03,12,체크카드,1002870,20
C100312,2026-07-03,12,체크카드,876207,18
C100313,2026-07-03,12,체크카드,841581,17
C100314,2026-07-03,12,체크카드,1482567,30
C100315,2026-07-03,12,신용카드,2874951,57
C100316,2026-07-03,12,신용카드,2800492,56
C100317,2026-07-03,12,체크카드,676269,14
C100318,2026-07-03,12,신용카드,29000000,14
C100319,2026-07-03,12,체크카드,3893353,78
C100320,2026-07-03,12,신용카드,3217191,64
C100321,2026-07-03,12,체크카드,2044061,41
C100322,2026-07-03,12,신용카드,4278349,86
C100323,2026-07-03,12,신용카드,2865349,57
C100324,2026-07-03,12,신용카드,184844,4
C100325,2026-07-03,12,체크카드,4636800,93
C100326,2026-07-03,12,체크카드,4186680,84
C100327,2026-07-03,12,신용카드,2361427,47
C100328,2026-07-03,12,신용카드,0,0
C100329,2026-07-03,12,신용카드,0,0
C100330,2026-07-03,12,신용카드,0,0
C100331,2026-07-03,12,체크카드,2232235,45
C100332,2026-07-03,12,체크카드,0,0
C100333,2026-07-03,12,신용카드,1023345,20
C100334,2026-07-03,12,체크카드,0,0
C100335,2026-07-03,12,신용카드,3176981,64
C100336,2026-07-03,12,체크카드,0,0
C100337,2026-07-03,12,신용카드,1197184,24
C100338,2026-07-03,12,체크카드,3403009,68
C100339,2026-07-03,12,신용카드,4697178,94
C100340,2026-07-03,12,체크카드,756155,15
C100341,2026-07-03,12,신용카드,728876,15
C100342,2026-07-03,12,신용카드,1466259,29
C100343,2026-07-03,12,신용카드,1886121,38
C100344,2026-07-03,12,체크카드,0,0
C100345,2026-07-03,12,신용카드,1453440,29
C100346,2026-07-03,12,체크카드,0,0
C100347,2026-07-03,12,신용카드,2813180,56
C100348,2026-07-03,12,신용카드,85213,2
C100349,2026-07-03,12,신용카드,0,0
C100350,2026-07-03,12,체크카드,598110,12
C100351,2026-07-03,12,체크카드,961230,19
C100352,2026-07-03,12,신용카드,627816,13
C100353,2026-07-03,12,체크카드,103873,2
C100354,2026-07-03,12,신용카드,1806940,36
C100355,2026-07-03,12,신용카드,3667847,73
C100356,2026-07-03,12,신용카드,1029090,21
C100357,2026-07-03,12,신용카드,345636,7
C100358,2026-07-03,12,체크카드,3468605,69
C100359,2026-07-03,12,체크카드,1066698,21
C100360,2026-07-03,12,체크카드,314949,6
C100361,2026-07-03,12,체크카드,0,0
C100362,2026-07-03,12,신용카드,3135404,63
C100363,2026-07-03,12,체크카드,836656,17
C100364,2026-07-03,12,체크카드,356252,7
C100365,2026-07-03,12,체크카드,3199962,64
C100366,2026-07-03,12,체크카드,2597765,52
C100367,2026-07-03,12,신용카드,2309326,46
C100368,2026-07-03,12,체크카드,305803,6
C100369,2026-07-03,12,체크카드,2264960,45
C100370,2026-07-03,12,신용카드,2593930,52
C100371,2026-07-03,12,체크카드,759503,15
C100372,2026-07-03,12,체크카드,3258475,65
C100373,2026-07-03,12,신용카드,0,0
C100374,2026-07-03,12,신용카드,816500,16
C100375,2026-07-03,12,신용카드,2647972,53
C100376,2026-07-03,12,신용카드,284521,6
C100377,2026-07-03,12,신용카드,1678312,34
C100378,2026-07-03,12,신용카드,677082,14
C100379,2026-07-03,12,체크카드,3958587,79
C100380,2026-07-03,12,체크카드,2857244,57
C100381,2026-07-03,12,체크카드,963132,19
C100382,2026-07-03,12,체크카드,3273807,65
C100383,2026-07-03,12,체크카드,3877112,78
C100384,2026-07-03,12,체크카드,0,0
C100385,2026-07-03,12,체크카드,0,0
C100386,2026-07-03,12,체크카드,0,0
C100387,2026-07-03,12,신용카드,0,0
C100388,2026-07-03,12,신용카드,4148195,83
C100389,2026-07-03,12,신용카드,2127607,43
C100390,2026-07-03,12,신용카드,0,0
C100391,2026-07-03,12,신용카드,0,0
C100392,2026-07-03,12,신용카드,4426409,89
C100393,2026-07-03,12,체크카드,321565,6
C100394,2026-07-03,12,신용카드,522494,10
C100395,2026-07-03,12,신용카드,1297646,26
C100396,2026-07-03,12,신용카드,675900,14
C100397,2026-07-03,12,신용카드,571264,11
C100398,2026-07-03,12,신용카드,822027,16
C100399,2026-07-03,12,신용카드,2252540,45
C100400,2026-07-03,12,체크카드,2692974,54
C100401,2026-07-03,12,신용카드,1159471,23
C100402,2026-07-03,12,체크카드,3350171,67
C100403,2026-07-03,12,신용카드,3061997,61
C100404,2026-07-03,12,체크카드,2370767,47
C100405,2026-07-03,12,체크카드,4249687,85
C100406,2026-07-03,12,신용카드,4494978,90
C100407,2026-07-03,12,신용카드,0,0
C100408,2026-07-03,12,신용카드,2379237,48
C100409,2026-07-03,12,신용카드,2839106,57
C100410,2026-07-03,12,체크카드,626004,13
C100411,2026-07-03,12,신용카드,3153714,63
C100412,2026-07-03,12,신용카드,1136988,23
C100413,2026-07-03,12,신용카드,225680,5
C100414,2026-07-03,12,체크카드,3689987,74
C100415,2026-07-03,12,체크카드,1748858,35
C100416,2026-07-03,12,체크카드,3203520,64
C100417,2026-07-03,12,체크카드,0,0
C100418,2026-07-03,12,체크카드,735399,15
C100419,2026-07-03,12,체크카드,3921110,78
C100420,2026-07-03,12,신용카드,1030386,21
C100421,2026-07-03,12,신용카드,1823864,36
C100422,2026-07-03,12,신용카드,2902997,58
C100423,2026-07-03,12,신용카드,0,0
C100424,2026-07-03,12,신용카드,1130271,23
C100425,2026-07-03,12,체크카드,2586151,52
C100426,2026-07-03,12,체크카드,1205827,24
C100427,2026-07-03,12,신용카드,3894638,78
C100428,2026-07-03,12,체크카드,3342915,67
C100429,2026-07-03,12,체크카드,1171600,23
C100430,2026-07-03,12,신용카드,2521633,50
C100431,2026-07-03,12,체크카드,3421518,68
C100432,2026-07-03,12,신용카드,336976,7
C100433,2026-07-03,12,신용카드,1981395,40
C100434,2026-07-03,12,신용카드,2098550,42
C100435,2026-07-03,12,신용카드,3649685,73
C100436,2026-07-03,12,체크카드,1931454,39
C100437,2026-07-03,12,신용카드,0,0
C100438,2026-07-03,12,체크카드,2349934,47
C100439,2026-07-03,12,신용카드,665083,13
C100440,2026-07-03,12,체크카드,602109,12
C100441,2026-07-03,12,체크카드,1161988,23
C100442,2026-07-03,12,신용카드,138450,3
C100443,2026-07-03,12,신용카드,0,0
C100444,2026-07-03,12,체크카드,895017,18
C100445,2026-07-03,12,신용카드,1912170,38
C100446,2026-07-03,12,체크카드,582179,12
C100447,2026-07-03,12,신용카드,1472578,29
C100448,2026-07-03,12,신용카드,1433289,29
C100449,2026-07-03,12,신용카드,2787070,56
C100450,2026-07-03,12,체크카드,0,0
C100451,2026-07-03,12,신용카드,2730782,55
C100452,2026-07-03,12,신용카드,1192751,24
C100453,2026-07-03,12,신용카드,2422262,48
C100454,2026-07-03,12,신용카드,984499,20
C100455,2026-07-03,12,신용카드,2072774,41
C100456,2026-07-03,12,체크카드,1268045,25
C100457,2026-07-03,12,체크카드,2494948,50
C100458,2026-07-03,12,체크카드,589736,12
C100459,2026-07-03,12,체크카드,0,0
C100460,2026-07-03,12,신용카드,1675156,34
C100461,2026-07-03,12,신용카드,0,0
C100462,2026-07-03,12,체크카드,4815499,96
C100463,2026-07-03,12,체크카드,276525,6
C100464,2026-07-03,12,체크카드,541002,11
C100465,2026-07-03,12,신용카드,4452230,89
C100466,2026-07-03,12,신용카드,2044406,41
C100467,2026-07-03,12,체크카드,659826,13
C100468,2026-07-03,12,신용카드,4243427,85
C100469,2026-07-03,12,신용카드,733743,15
C100470,2026-07-03,12,체크카드,3074867,61
C100471,2026-07-03,12,신용카드,1399088,28
C100472,2026-07-03,12,신용카드,2148149,43
C100473,2026-07-03,12,신용카드,77664,2
C100474,2026-07-03,12,체크카드,2328441,47
C100475,2026-07-03,12,체크카드,0,0
C100476,2026-07-03,12,체크카드,2917542,58
C100477,2026-07-03,12,신용카드,3788774,76
C100478,2026-07-03,12,체크카드,0,0
C100479,2026-07-03,12,신용카드,1773093,35
C100480,2026-07-03,12,체크카드,2123147,42
C100481,2026-07-03,12,신용카드,3236142,65
C100482,2026-07-03,12,체크카드,2225224,45
C100483,2026-07-03,12,신용카드,1950143,39
C100484,2026-07-03,12,체크카드,3180062,64
C100485,2026-07-03,12,신용카드,286235,6
C100486,2026-07-03,12,체크카드,305122,6
C100487,2026-07-03,12,체크카드,3979392,80
C100488,2026-07-03,12,신용카드,0,0
C100489,2026-07-03,12,체크카드,3523280,70
C100490,2026-07-03,12,체크카드,815056,16
C100491,2026-07-03,12,신용카드,2415852,48
C100492,2026-07-03,12,신용카드,0,0
C100493,2026-07-03,12,체크카드,3518813,70
C100494,2026-07-03,12,신용카드,616896,12
C100495,2026-07-03,12,체크카드,2585060,52
C100496,2026-07-03,12,체크카드,3314238,66
C100497,2026-07-03,12,신용카드,2574893,51
C100498,2026-07-03,12,체크카드,0,0
C100499,2026-07-03,12,신용카드,2533640,51
C100500,2026-07-03,12,체크카드,0,0
