고객ID,기준일자,주차,상품구분,여신잔액
C100440,2026-07-03,12,주택담보대출,56505587
C100441,2026-07-03,12,주택담보대출,150000000
C100442,2026-07-03,12,전세자금대출,41472187
C100443,2026-07-03,12,전세자금대출,58704041
C100444,2026-07-03,12,신용대출,9222604
C100445,2026-07-03,12,주택담보대출,91000000
C100446,2026-07-03,12,전세자금대출,0
C100447,2026-07-03,12,전세자금대출,0
C100448,2026-07-03,12,신용대출,43249361
C100449,2026-07-03,12,주택담보대출,0
C100450,2026-07-03,12,신용대출,58755995
C100451,2026-07-03,12,주택담보대출,58765578
C100452,2026-07-03,12,주택담보대출,71035779
C100453,2026-07-03,12,전세자금대출,105712667
C100454,2026-07-03,12,신용대출,93129654
C100455,2026-07-03,12,주택담보대출,50727453
C100456,2026-07-03,12,신용대출,69502743
C100457,2026-07-03,12,전세자금대출,84762284
C100458,2026-07-03,12,주택담보대출,0
C100459,2026-07-03,12,주택담보대출,150000000
C100460,2026-07-03,12,전세자금대출,25705438
C100461,2026-07-03,12,신용대출,37352541
C100462,2026-07-03,12,신용대출,50335717
C100463,2026-07-03,12,주택담보대출,0
C100464,2026-07-03,12,주택담보대출,77630832
C100465,2026-07-03,12,전세자금대출,37350004
C100466,2026-07-03,12,주택담보대출,0
C100467,2026-07-03,12,신용대출,96309770
C100468,2026-07-03,12,전세자금대출,33136697
C100469,2026-07-03,12,신용대출,64888830
C100470,2026-07-03,12,주택담보대출,81058475
C100471,2026-07-03,12,신용대출,72373611
C100472,2026-07-03,12,전세자금대출,38962970
C100473,2026-07-03,12,주택담보대출,9873883
C100474,2026-07-03,12,주택담보대출,89188697
C100475,2026-07-03,12,전세자금대출,99444406
C100476,2026-07-03,12,전세자금대출,113785747
C100477,2026-07-03,12,주택담보대출,45589315
C100478,2026-07-03,12,전세자금대출,109090376
C100479,2026-07-03,12,신용대출,0
C100480,2026-07-03,12,신용대출,0
C100481,2026-07-03,12,주택담보대출,0
C100482,2026-07-03,12,전세자금대출,0
C100483,2026-07-03,12,전세자금대출,0
C100484,2026-07-03,12,신용대출,0
C100485,2026-07-03,12,신용대출,0
C100486,2026-07-03,12,신용대출,30811767
C100487,2026-07-03,12,전세자금대출,126048775
C100488,2026-07-03,12,전세자금대출,0
C100489,2026-07-03,12,주택담보대출,35135725
C100490,2026-07-03,12,주택담보대출,0
C100491,2026-07-03,12,주택담보대출,0
C100492,2026-07-03,12,주택담보대출,24217763
C100493,2026-07-03,12,전세자금대출,76907571
C100494,2026-07-03,12,전세자금대출,0
C100495,2026-07-03,12,전세자금대출,19714700
C100496,2026-07-03,12,전세자금대출,0
C100497,2026-07-03,12,전세자금대출,16248795
C100498,2026-07-03,12,주택담보대출,930000000
C100499,2026-07-03,12,신용대출,0
C100500,2026-07-03,12,신용대출,24892706
