고객ID,기준일자,주차,상품구분,수신잔액
C100134,2026-07-03,12,적금,25766218
C100135,2026-07-03,12,정기예금,23859684
C100136,2026-07-03,12,입출금예금,64114083
C100137,2026-07-03,12,정기예금,22251026
C100138,2026-07-03,12,적금,85112131
C100139,2026-07-03,12,정기예금,79892357
C100140,2026-07-03,12,입출금예금,43818817
C100141,2026-07-03,12,입출금예금,24046738
C100142,2026-07-03,12,입출금예금,46982537
C100143,2026-07-03,12,정기예금,34228510
C100144,2026-07-03,12,적금,9022841
C100145,2026-07-03,12,적금,39099629
C100146,2026-07-03,12,적금,34000000
C100147,2026-07-03,12,정기예금,0
C100148,2026-07-03,12,적금,34200644
C100149,2026-07-03,12,입출금예금,6062345
C100150,2026-07-03,12,입출금예금,73740303
C100151,2026-07-03,12,입출금예금,51587078
C100152,2026-07-03,12,적금,57395437
C100153,2026-07-03,12,입출금예금,34000000
C100154,2026-07-03,12,정기예금,32386364
C100155,2026-07-03,12,입출금예금,22726719
C100156,2026-07-03,12,적금,0
C100157,2026-07-03,12,적금,29361297
C100158,2026-07-03,12,입출금예금,5825129
C100159,2026-07-03,12,정기예금,9867792
C100160,2026-07-03,12,입출금예금,57382267
C100161,2026-07-03,12,입출금예금,42625753
C100162,2026-07-03,12,입출금예금,8294717
C100163,2026-07-03,12,정기예금,30506757
C100164,2026-07-03,12,적금,8988697
C100165,2026-07-03,12,적금,0
C100166,2026-07-03,12,정기예금,56422260
C100167,2026-07-03,12,적금,58719017
C100168,2026-07-03,12,입출금예금,88288983
C100169,2026-07-03,12,입출금예금,4160193
C100170,2026-07-03,12,입출금예금,33409918
C100171,2026-07-03,12,적금,50012762
C100172,2026-07-03,12,정기예금,34165167
C100173,2026-07-03,12,입출금예금,42294438
C100174,2026-07-03,12,입출금예금,42239069
C100175,2026-07-03,12,정기예금,20404735
C100176,2026-07-03,12,입출금예금,70048777
C100177,2026-07-03,12,정기예금,17018564
C100178,2026-07-03,12,입출금예금,72164398
C100179,2026-07-03,12,정기예금,2698676
C100180,2026-07-03,12,입출금예금,41373445
C100181,2026-07-03,12,적금,27174212
C100182,2026-07-03,12,적금,26133471
C100183,2026-07-03,12,정기예금,36294306
C100184,2026-07-03,12,적금,14860889
C100185,2026-07-03,12,입출금예금,31791482
C100186,2026-07-03,12,적금,3796348
C100187,2026-07-03,12,정기예금,9742226
C100188,2026-07-03,12,적금,87764943
C100189,2026-07-03,12,정기예금,13362632
C100190,2026-07-03,12,적금,64544823
C100191,2026-07-03,12,적금,81858839
C100192,2026-07-03,12,입출금예금,607380
C100193,2026-07-03,12,입출금예금,42930092
C100194,2026-07-03,12,정기예금,4781680
C100195,2026-07-03,12,적금,65450138
C100196,2026-07-03,12,정기예금,76203358
C100197,2026-07-03,12,적금,2960881
C100198,2026-07-03,12,적금,48179406
C100199,2026-07-03,12,적금,52840267
C100200,2026-07-03,12,정기예금,18806324
C100201,2026-07-03,12,입출금예금,85035281
C100202,2026-07-03,12,입출금예금,0
C100203,2026-07-03,12,정기예금,52297036
C100204,2026-07-03,12,정기예금,33684174
C100205,2026-07-03,12,입출금예금,8936300
C100206,2026-07-03,12,입출금예금,16732487
C100207,2026-07-03,12,입출금예금,61051882
C100208,2026-07-03,12,적금,1418296
C100209,2026-07-03,12,적금,67915408
C100210,2026-07-03,12,정기예금,64510695
C100211,2026-07-03,12,정기예금,31706855
C100212,2026-07-03,12,적금,54700773
C100213,2026-07-03,12,적금,16077670
C100214,2026-07-03,12,정기예금,69889869
C100215,2026-07-03,12,적금,78613403
C100216,2026-07-03,12,적금,72058312
C100217,2026-07-03,12,정기예금,26107203
C100218,2026-07-03,12,입출금예금,17013021
C100219,2026-07-03,12,입출금예금,38488812
C100220,2026-07-03,12,입출금예금,15299560
C100221,2026-07-03,12,입출금예금,51471023
C100222,2026-07-03,12,적금,42687378
C100223,2026-07-03,12,적금,51192008
C100224,2026-07-03,12,적금,22673660
C100225,2026-07-03,12,입출금예금,72797378
C100226,2026-07-03,12,적금,2154800
C100227,2026-07-03,12,정기예금,64594502
C100228,2026-07-03,12,입출금예금,41309775
C100229,2026-07-03,12,입출금예금,51192008
C100230,2026-07-03,12,정기예금,14750554
C100231,2026-07-03,12,입출금예금,78888769
C100232,2026-07-03,12,정기예금,3055820
C100233,2026-07-03,12,입출금예금,40102419
C100234,2026-07-03,12,적금,31338607
C100235,2026-07-03,12,입출금예금,13295198
C100236,2026-07-03,12,적금,69756252
C100237,2026-07-03,12,정기예금,15951366
C100238,2026-07-03,12,입출금예금,58440333
C100239,2026-07-03,12,적금,11123467
C100240,2026-07-03,12,적금,21726527
C100241,2026-07-03,12,적금,67103225
C100242,2026-07-03,12,적금,46554686
C100243,2026-07-03,12,정기예금,71550440
C100244,2026-07-03,12,입출금예금,22715014
C100245,2026-07-03,12,적금,32701380
C100246,2026-07-03,12,정기예금,4236502
C100247,2026-07-03,12,적금,76704247
C100248,2026-07-03,12,적금,37046044
C100249,2026-07-03,12,입출금예금,50776079
C100250,2026-07-03,12,입출금예금,64921885
C100251,2026-07-03,12,정기예금,62619546
C100252,2026-07-03,12,적금,63611102
C100253,2026-07-03,12,입출금예금,52163685
C100254,2026-07-03,12,적금,59439514
C100255,2026-07-03,12,적금,59616853
C100256,2026-07-03,12,정기예금,51192008
C100257,2026-07-03,12,정기예금,66260957
C100258,2026-07-03,12,적금,1290704
C100259,2026-07-03,12,정기예금,35210078
C100260,2026-07-03,12,정기예금,70541875
C100261,2026-07-03,12,정기예금,59410012
C100262,2026-07-03,12,정기예금,11418195
C100263,2026-07-03,12,입출금예금,70884272
C100264,2026-07-03,12,적금,65107933
C100265,2026-07-03,12,정기예금,60704936
C100266,2026-07-03,12,정기예금,10493281
C100267,2026-07-03,12,입출금예금,0
C100268,2026-07-03,12,적금,36374786
C100269,2026-07-03,12,입출금예금,52453463
C100270,2026-07-03,12,입출금예금,80575016
C100271,2026-07-03,12,정기예금,74323447
C100272,2026-07-03,12,입출금예금,38124028
C100273,2026-07-03,12,적금,0
C100274,2026-07-03,12,적금,57700490
C100275,2026-07-03,12,적금,46690181
C100276,2026-07-03,12,입출금예금,62439761
C100277,2026-07-03,12,정기예금,49507625
C100278,2026-07-03,12,적금,30295824
C100279,2026-07-03,12,적금,80498322
C100280,2026-07-03,12,적금,51753624
C100281,2026-07-03,12,정기예금,67614319
C100282,2026-07-03,12,정기예금,19467510
C100283,2026-07-03,12,적금,63030955
C100284,2026-07-03,12,입출금예금,20749234
C100285,2026-07-03,12,입출금예금,38221284
C100286,2026-07-03,12,입출금예금,7289169
C100287,2026-07-03,12,적금,1457888
C100288,2026-07-03,12,입출금예금,49023652
C100289,2026-07-03,12,정기예금,31680439
C100290,2026-07-03,12,입출금예금,69229951
C100291,2026-07-03,12,정기예금,8858573
C100292,2026-07-03,12,정기예금,57469925
C100293,2026-07-03,12,입출금예금,85335084
C100294,2026-07-03,12,입출금예금,37381170
C100295,2026-07-03,12,입출금예금,41488997
C100296,2026-07-03,12,입출금예금,21226094
C100297,2026-07-03,12,정기예금,26978124
C100298,2026-07-03,12,입출금예금,5639483
C100299,2026-07-03,12,입출금예금,10918384
C100300,2026-07-03,12,적금,61903826
C100301,2026-07-03,12,입출금예금,0
C100302,2026-07-03,12,정기예금,7722041
C100303,2026-07-03,12,적금,39000000
C100304,2026-07-03,12,입출금예금,56518357
C100305,2026-07-03,12,정기예금,36039374
C100306,2026-07-03,12,정기예금,75548496
C100307,2026-07-03,12,정기예금,58274968
C100308,2026-07-03,12,입출금예금,78174051
C100309,2026-07-03,12,적금,36303741
C100310,2026-07-03,12,입출금예금,34608606
C100311,2026-07-03,12,입출금예금,71665924
C100312,2026-07-03,12,적금,2553526
C100313,2026-07-03,12,정기예금,70521161
C100314,2026-07-03,12,입출금예금,37678239
C100315,2026-07-03,12,정기예금,58680501
C100316,2026-07-03,12,입출금예금,63043909
C100317,2026-07-03,12,정기예금,0
C100318,2026-07-03,12,정기예금,63463723
C100319,2026-07-03,12,정기예금,61758060
C100320,2026-07-03,12,입출금예금,8718285
C100321,2026-07-03,12,입출금예금,20229656
C100322,2026-07-03,12,입출금예금,47984060
C100323,2026-07-03,12,적금,70026243
C100324,2026-07-03,12,적금,36663669
C100325,2026-07-03,12,정기예금,56446100
C100326,2026-07-03,12,입출금예금,76806598
C100327,2026-07-03,12,정기예금,42739707
C100328,2026-07-03,12,적금,51558641
C100329,2026-07-03,12,입출금예금,57573674
C100330,2026-07-03,12,입출금예금,3427097
C100331,2026-07-03,12,입출금예금,6542785
C100332,2026-07-03,12,입출금예금,22914259
C100333,2026-07-03,12,정기예금,68642120
C100334,2026-07-03,12,적금,28759434
C100335,2026-07-03,12,정기예금,65067334
C100336,2026-07-03,12,적금,71211029
C100337,2026-07-03,12,정기예금,8443441
C100338,2026-07-03,12,적금,53995220
C100339,2026-07-03,12,입출금예금,54921992
C100340,2026-07-03,12,정기예금,11232626
C100341,2026-07-03,12,적금,950051
C100342,2026-07-03,12,정기예금,30284737
C100343,2026-07-03,12,적금,59708997
C100344,2026-07-03,12,입출금예금,61750580
C100345,2026-07-03,12,적금,53385231
C100346,2026-07-03,12,정기예금,40240473
C100347,2026-07-03,12,적금,26269920
C100348,2026-07-03,12,적금,31618394
C100349,2026-07-03,12,정기예금,48394597
C100350,2026-07-03,12,입출금예금,38845680
C100351,2026-07-03,12,입출금예금,42845034
C100352,2026-07-03,12,적금,34000000
C100353,2026-07-03,12,정기예금,56501340
C100354,2026-07-03,12,적금,16792490
C100355,2026-07-03,12,적금,16768500
C100356,2026-07-03,12,입출금예금,41024716
C100357,2026-07-03,12,입출금예금,0
C100358,2026-07-03,12,입출금예금,35786201
C100359,2026-07-03,12,정기예금,64381775
C100360,2026-07-03,12,정기예금,45974684
C100361,2026-07-03,12,정기예금,39000000
C100362,2026-07-03,12,적금,31723157
C100363,2026-07-03,12,적금,21094769
C100364,2026-07-03,12,정기예금,7257795
C100365,2026-07-03,12,입출금예금,41480500
C100366,2026-07-03,12,적금,33480348
C100367,2026-07-03,12,입출금예금,17898770
C100368,2026-07-03,12,정기예금,67171172
C100369,2026-07-03,12,적금,48599976
C100370,2026-07-03,12,적금,0
C100371,2026-07-03,12,적금,7925137
C100372,2026-07-03,12,입출금예금,59733819
C100373,2026-07-03,12,정기예금,25897566
C100374,2026-07-03,12,입출금예금,80770039
C100375,2026-07-03,12,정기예금,40611215
C100376,2026-07-03,12,정기예금,52657090
C100377,2026-07-03,12,적금,27880181
C100378,2026-07-03,12,적금,20734152
C100379,2026-07-03,12,정기예금,24680644
C100380,2026-07-03,12,정기예금,28444956
C100381,2026-07-03,12,정기예금,21185950
C100382,2026-07-03,12,입출금예금,3575361
C100383,2026-07-03,12,적금,23641197
C100384,2026-07-03,12,적금,71603889
C100385,2026-07-03,12,정기예금,55065304
C100386,2026-07-03,12,정기예금,48792717
C100387,2026-07-03,12,입출금예금,41423275
C100388,2026-07-03,12,정기예금,24232608
C100389,2026-07-03,12,정기예금,78485439
C100390,2026-07-03,12,정기예금,9503088
C100391,2026-07-03,12,적금,0
C100392,2026-07-03,12,적금,28433135
C100393,2026-07-03,12,적금,67380278
C100394,2026-07-03,12,정기예금,78481286
C100395,2026-07-03,12,적금,0
C100396,2026-07-03,12,입출금예금,752211
C100397,2026-07-03,12,적금,70239273
C100398,2026-07-03,12,적금,41395234
C100399,2026-07-03,12,정기예금,42547073
C100400,2026-07-03,12,정기예금,11334374
C100401,2026-07-03,12,정기예금,61562563
C100402,2026-07-03,12,적금,62592226
C100403,2026-07-03,12,정기예금,5428331
C100404,2026-07-03,12,정기예금,13753182
C100405,2026-07-03,12,적금,46743844
C100406,2026-07-03,12,정기예금,57261200
C100407,2026-07-03,12,적금,75714273
C100408,2026-07-03,12,적금,14644979
C100409,2026-07-03,12,정기예금,68043183
C100410,2026-07-03,12,적금,25291413
C100411,2026-07-03,12,입출금예금,18320093
C100412,2026-07-03,12,적금,78764796
C100413,2026-07-03,12,정기예금,51192008
C100414,2026-07-03,12,입출금예금,11348894
C100415,2026-07-03,12,입출금예금,1576145
C100416,2026-07-03,12,정기예금,51302628
C100417,2026-07-03,12,정기예금,12214240
C100418,2026-07-03,12,입출금예금,54247971
C100419,2026-07-03,12,적금,46183753
C100420,2026-07-03,12,적금,73687425
C100421,2026-07-03,12,입출금예금,64974940
C100422,2026-07-03,12,적금,39279132
C100423,2026-07-03,12,입출금예금,39083849
C100424,2026-07-03,12,정기예금,74782023
C100425,2026-07-03,12,정기예금,34849056
C100426,2026-07-03,12,입출금예금,78045270
C100427,2026-07-03,12,입출금예금,40702705
C100428,2026-07-03,12,적금,7735463
C100429,2026-07-03,12,적금,56413998
C100430,2026-07-03,12,입출금예금,27334261
C100431,2026-07-03,12,적금,16669159
C100432,2026-07-03,12,적금,25897545
C100433,2026-07-03,12,입출금예금,5543592
C100434,2026-07-03,12,정기예금,35759880
C100435,2026-07-03,12,입출금예금,69196757
C100436,2026-07-03,12,적금,50046576
C100437,2026-07-03,12,입출금예금,14605750
C100438,2026-07-03,12,입출금예금,45179845
C100439,2026-07-03,12,정기예금,71765936
C100440,2026-07-03,12,입출금예금,70943934
C100441,2026-07-03,12,정기예금,51851882
C100442,2026-07-03,12,정기예금,82351206
C100443,2026-07-03,12,적금,59650044
C100444,2026-07-03,12,입출금예금,30518352
C100445,2026-07-03,12,입출금예금,39000000
C100446,2026-07-03,12,적금,59837106
C100447,2026-07-03,12,입출금예금,74374900
C100448,2026-07-03,12,정기예금,0
C100449,2026-07-03,12,정기예금,46760469
C100450,2026-07-03,12,적금,74347395
C100451,2026-07-03,12,입출금예금,46845272
C100452,2026-07-03,12,정기예금,14772166
C100453,2026-07-03,12,정기예금,78513430
C100454,2026-07-03,12,정기예금,55932850
C100455,2026-07-03,12,적금,36336315
C100456,2026-07-03,12,정기예금,1760287
C100457,2026-07-03,12,적금,3502331
C100458,2026-07-03,12,적금,55672707
C100459,2026-07-03,12,적금,4726587
C100460,2026-07-03,12,적금,78286618
C100461,2026-07-03,12,적금,25453796
C100462,2026-07-03,12,입출금예금,68149699
C100463,2026-07-03,12,적금,73740329
C100464,2026-07-03,12,입출금예금,4997056
C100465,2026-07-03,12,입출금예금,52266949
C100466,2026-07-03,12,적금,8451117
C100467,2026-07-03,12,적금,80408431
C100468,2026-07-03,12,입출금예금,35938120
C100469,2026-07-03,12,적금,36959135
C100470,2026-07-03,12,적금,34000000
C100471,2026-07-03,12,입출금예금,14800213
C100472,2026-07-03,12,적금,63806172
C100473,2026-07-03,12,정기예금,20133058
C100474,2026-07-03,12,정기예금,7717337
C100475,2026-07-03,12,정기예금,32461000
C100476,2026-07-03,12,입출금예금,63007305
C100477,2026-07-03,12,정기예금,71603571
C100478,2026-07-03,12,정기예금,0
C100479,2026-07-03,12,정기예금,64900126
C100480,2026-07-03,12,적금,2477165
C100481,2026-07-03,12,정기예금,76491303
C100482,2026-07-03,12,정기예금,72813359
C100483,2026-07-03,12,정기예금,58727887
C100484,2026-07-03,12,적금,54299299
C100485,2026-07-03,12,적금,39187740
C100486,2026-07-03,12,입출금예금,76015995
C100487,2026-07-03,12,정기예금,35551064
C100488,2026-07-03,12,정기예금,34131485
C100489,2026-07-03,12,적금,45235499
C100490,2026-07-03,12,적금,21289099
C100491,2026-07-03,12,정기예금,24603640
C100492,2026-07-03,12,정기예금,24545211
C100493,2026-07-03,12,정기예금,19310933
C100494,2026-07-03,12,정기예금,54940566
C100495,2026-07-03,12,입출금예금,49397217
C100496,2026-07-03,12,입출금예금,17725747
C100497,2026-07-03,12,입출금예금,50626317
C100498,2026-07-03,12,입출금예금,47239930
C100499,2026-07-03,12,입출금예금,17296648
C100500,2026-07-03,12,적금,70955184
