고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100151,2026-05-15,5,신용카드,0,0
C100152,2026-05-15,5,체크카드,2763632,55
C100153,2026-05-15,5,신용카드,1221497,24
C100154,2026-05-15,5,신용카드,3418240,68
C100155,2026-05-15,5,신용카드,3532864,71
C100156,2026-05-15,5,체크카드,3154413,63
C100157,2026-05-15,5,신용카드,2092925,42
C100158,2026-05-15,5,신용카드,3258328,65
C100159,2026-05-15,5,체크카드,0,0
C100160,2026-05-15,5,체크카드,1688060,34
C100161,2026-05-15,5,체크카드,1917004,38
C100162,2026-05-15,5,신용카드,2480437,50
C100163,2026-05-15,5,체크카드,0,0
C100164,2026-05-15,5,체크카드,0,0
C100165,2026-05-15,5,체크카드,2638438,53
C100166,2026-05-15,5,체크카드,217168,4
C100167,2026-05-15,5,체크카드,933120,19
C100168,2026-05-15,5,체크카드,3379539,68
C100169,2026-05-15,5,신용카드,163480,3
C100170,2026-05-15,5,신용카드,0,0
C100171,2026-05-15,5,신용카드,0,0
C100172,2026-05-15,5,체크카드,1222258,24
C100173,2026-05-15,5,체크카드,2596936,52
C100174,2026-05-15,5,체크카드,0,0
C100175,2026-05-15,5,체크카드,0,0
C100176,2026-05-15,5,체크카드,1795858,36
C100177,2026-05-15,5,체크카드,766444,15
C100178,2026-05-15,5,체크카드,0,0
C100179,2026-05-15,5,체크카드,2973075,59
C100180,2026-05-15,5,신용카드,751348,15
C100181,2026-05-15,5,체크카드,453901,9
C100182,2026-05-15,5,체크카드,0,0
C100183,2026-05-15,5,체크카드,2844290,57
C100184,2026-05-15,5,체크카드,0,0
C100185,2026-05-15,5,신용카드,3305376,66
C100186,2026-05-15,5,신용카드,4040551,81
C100187,2026-05-15,5,신용카드,0,0
C100188,2026-05-15,5,체크카드,0,0
C100189,2026-05-15,5,신용카드,300315,6
C100190,2026-05-15,5,신용카드,1645967,33
C100191,2026-05-15,5,신용카드,251899,5
C100192,2026-05-15,5,신용카드,3248222,65
C100193,2026-05-15,5,신용카드,1057125,21
C100194,2026-05-15,5,체크카드,2216555,44
C100195,2026-05-15,5,신용카드,2881546,58
C100196,2026-05-15,5,체크카드,0,0
C100197,2026-05-15,5,신용카드,679396,14
C100198,2026-05-15,5,체크카드,1681490,34
C100199,2026-05-15,5,체크카드,0,0
C100200,2026-05-15,5,신용카드,542189,11
C100201,2026-05-15,5,신용카드,0,0
C100202,2026-05-15,5,신용카드,2034676,41
C100203,2026-05-15,5,신용카드,0,0
C100204,2026-05-15,5,신용카드,4088205,82
C100205,2026-05-15,5,체크카드,920681,18
C100206,2026-05-15,5,신용카드,2514331,50
C100207,2026-05-15,5,신용카드,960320,19
C100208,2026-05-15,5,신용카드,661347,13
C100209,2026-05-15,5,체크카드,3080733,62
C100210,2026-05-15,5,신용카드,2142369,43
C100211,2026-05-15,5,체크카드,1797720,36
C100212,2026-05-15,5,체크카드,1045695,21
C100213,2026-05-15,5,체크카드,3671974,73
C100214,2026-05-15,5,신용카드,1640206,33
C100215,2026-05-15,5,체크카드,0,0
C100216,2026-05-15,5,신용카드,501351,10
C100217,2026-05-15,5,신용카드,4144019,83
C100218,2026-05-15,5,체크카드,1101739,22
C100219,2026-05-15,5,체크카드,3457819,69
C100220,2026-05-15,5,신용카드,1344355,27
C100221,2026-05-15,5,체크카드,2114703,42
C100222,2026-05-15,5,신용카드,2771003,55
C100223,2026-05-15,5,신용카드,478621,10
C100224,2026-05-15,5,체크카드,998744,20
C100225,2026-05-15,5,신용카드,1724804,34
C100226,2026-05-15,5,신용카드,0,0
C100227,2026-05-15,5,체크카드,2886167,58
C100228,2026-05-15,5,신용카드,3076299,62
C100229,2026-05-15,5,체크카드,0,0
C100230,2026-05-15,5,신용카드,1034373,21
C100231,2026-05-15,5,체크카드,989130,20
C100232,2026-05-15,5,체크카드,0,0
C100233,2026-05-15,5,신용카드,1635449,33
C100234,2026-05-15,5,신용카드,494545,10
C100235,2026-05-15,5,체크카드,2423726,48
C100236,2026-05-15,5,체크카드,3408349,68
C100237,2026-05-15,5,신용카드,114129,2
C100238,2026-05-15,5,체크카드,1776408,36
C100239,2026-05-15,5,체크카드,0,0
C100240,2026-05-15,5,체크카드,348153,7
C100241,2026-05-15,5,체크카드,2235813,45
C100242,2026-05-15,5,체크카드,1473751,29
C100243,2026-05-15,5,신용카드,0,0
C100244,2026-05-15,5,신용카드,1038288,21
C100245,2026-05-15,5,신용카드,0,0
C100246,2026-05-15,5,체크카드,2141191,43
C100247,2026-05-15,5,체크카드,2599319,52
C100248,2026-05-15,5,체크카드,1167778,23
C100249,2026-05-15,5,신용카드,1874608,37
C100250,2026-05-15,5,신용카드,3097757,62
C100251,2026-05-15,5,신용카드,0,0
C100252,2026-05-15,5,신용카드,1525900,31
C100253,2026-05-15,5,신용카드,2061712,41
C100254,2026-05-15,5,신용카드,1814973,36
C100255,2026-05-15,5,신용카드,3456646,69
C100256,2026-05-15,5,체크카드,2602990,52
C100257,2026-05-15,5,체크카드,1770455,35
C100258,2026-05-15,5,신용카드,2622256,52
C100259,2026-05-15,5,체크카드,568073,11
C100260,2026-05-15,5,신용카드,0,0
C100261,2026-05-15,5,신용카드,1008868,20
C100262,2026-05-15,5,체크카드,2257869,45
C100263,2026-05-15,5,신용카드,1553303,31
C100264,2026-05-15,5,체크카드,1677915,34
C100265,2026-05-15,5,체크카드,3433592,69
C100266,2026-05-15,5,체크카드,1498162,30
C100267,2026-05-15,5,신용카드,3677223,74
C100268,2026-05-15,5,체크카드,2026654,41
C100269,2026-05-15,5,신용카드,1826110,37
C100270,2026-05-15,5,체크카드,0,0
C100271,2026-05-15,5,체크카드,840388,17
C100272,2026-05-15,5,신용카드,2941283,59
C100273,2026-05-15,5,체크카드,2942577,59
C100274,2026-05-15,5,체크카드,3444541,69
C100275,2026-05-15,5,신용카드,2301314,46
C100276,2026-05-15,5,체크카드,396183,8
C100277,2026-05-15,5,체크카드,0,0
C100278,2026-05-15,5,체크카드,3139896,63
C100279,2026-05-15,5,신용카드,0,0
C100280,2026-05-15,5,체크카드,3365975,67
C100281,2026-05-15,5,신용카드,3586660,72
C100282,2026-05-15,5,신용카드,910683,18
C100283,2026-05-15,5,신용카드,0,0
C100284,2026-05-15,5,체크카드,2111094,42
C100285,2026-05-15,5,체크카드,3122082,62
C100286,2026-05-15,5,체크카드,1884786,38
C100287,2026-05-15,5,체크카드,0,0
C100288,2026-05-15,5,체크카드,0,0
C100289,2026-05-15,5,신용카드,1553001,31
C100290,2026-05-15,5,체크카드,426067,9
C100291,2026-05-15,5,신용카드,3811941,76
C100292,2026-05-15,5,체크카드,3508883,70
C100293,2026-05-15,5,체크카드,2234139,45
C100294,2026-05-15,5,체크카드,2492339,50
C100295,2026-05-15,5,신용카드,2802634,56
C100296,2026-05-15,5,체크카드,0,0
C100297,2026-05-15,5,체크카드,0,0
C100298,2026-05-15,5,신용카드,3446059,69
C100299,2026-05-15,5,신용카드,0,0
C100300,2026-05-15,5,체크카드,377297,8
C100301,2026-05-15,5,신용카드,0,0
C100302,2026-05-15,5,신용카드,345276,7
C100303,2026-05-15,5,체크카드,1179205,24
C100304,2026-05-15,5,체크카드,3789026,76
C100305,2026-05-15,5,신용카드,0,0
C100306,2026-05-15,5,신용카드,1702690,34
C100307,2026-05-15,5,신용카드,2997391,60
C100308,2026-05-15,5,신용카드,779376,16
C100309,2026-05-15,5,신용카드,2022126,40
C100310,2026-05-15,5,체크카드,0,0
C100311,2026-05-15,5,체크카드,906056,18
C100312,2026-05-15,5,체크카드,771422,15
C100313,2026-05-15,5,체크카드,739317,15
C100314,2026-05-15,5,체크카드,1631258,33
C100315,2026-05-15,5,신용카드,2557274,51
C100316,2026-05-15,5,신용카드,2777007,56
C100317,2026-05-15,5,체크카드,624606,12
C100318,2026-05-15,5,신용카드,853959,17
C100319,2026-05-15,5,체크카드,3668273,73
C100320,2026-05-15,5,신용카드,2905138,58
C100321,2026-05-15,5,체크카드,2190129,44
C100322,2026-05-15,5,신용카드,3863318,77
C100323,2026-05-15,5,신용카드,2894226,58
C100324,2026-05-15,5,신용카드,176241,4
C100325,2026-05-15,5,체크카드,3665965,73
C100326,2026-05-15,5,체크카드,4065137,81
C100327,2026-05-15,5,신용카드,2297446,46
C100328,2026-05-15,5,신용카드,0,0
C100329,2026-05-15,5,신용카드,0,0
C100330,2026-05-15,5,신용카드,0,0
C100331,2026-05-15,5,체크카드,1923939,38
C100332,2026-05-15,5,체크카드,0,0
C100333,2026-05-15,5,신용카드,1125881,23
C100334,2026-05-15,5,체크카드,0,0
C100335,2026-05-15,5,신용카드,3766195,75
C100336,2026-05-15,5,체크카드,0,0
C100337,2026-05-15,5,신용카드,1132902,23
C100338,2026-05-15,5,체크카드,3306239,66
C100339,2026-05-15,5,신용카드,4069725,81
C100340,2026-05-15,5,체크카드,723785,14
C100341,2026-05-15,5,신용카드,630599,13
C100342,2026-05-15,5,신용카드,1250964,25
C100343,2026-05-15,5,신용카드,2079286,42
C100344,2026-05-15,5,체크카드,0,0
C100345,2026-05-15,5,신용카드,1495286,30
C100346,2026-05-15,5,체크카드,0,0
C100347,2026-05-15,5,신용카드,2847007,57
C100348,2026-05-15,5,신용카드,72228,1
C100349,2026-05-15,5,신용카드,0,0
C100350,2026-05-15,5,체크카드,649161,13
C100351,2026-05-15,5,체크카드,1015803,20
C100352,2026-05-15,5,신용카드,666528,13
C100353,2026-05-15,5,체크카드,113694,2
C100354,2026-05-15,5,신용카드,2020203,40
C100355,2026-05-15,5,신용카드,3439525,69
C100356,2026-05-15,5,신용카드,1062928,21
C100357,2026-05-15,5,신용카드,403254,8
C100358,2026-05-15,5,체크카드,3076927,62
C100359,2026-05-15,5,체크카드,1109302,22
C100360,2026-05-15,5,체크카드,370834,7
C100361,2026-05-15,5,체크카드,0,0
C100362,2026-05-15,5,신용카드,2911658,58
C100363,2026-05-15,5,체크카드,875866,18
C100364,2026-05-15,5,체크카드,352346,7
C100365,2026-05-15,5,체크카드,3089776,62
C100366,2026-05-15,5,체크카드,2785447,56
C100367,2026-05-15,5,신용카드,2151589,43
C100368,2026-05-15,5,체크카드,307451,6
C100369,2026-05-15,5,체크카드,2392616,48
C100370,2026-05-15,5,신용카드,2825316,57
C100371,2026-05-15,5,체크카드,761324,15
C100372,2026-05-15,5,체크카드,3484707,70
C100373,2026-05-15,5,신용카드,0,0
C100374,2026-05-15,5,신용카드,808007,16
C100375,2026-05-15,5,신용카드,2711565,54
C100376,2026-05-15,5,신용카드,282983,6
C100377,2026-05-15,5,신용카드,1946192,39
C100378,2026-05-15,5,신용카드,612246,12
C100379,2026-05-15,5,체크카드,3604518,72
C100380,2026-05-15,5,체크카드,2917243,58
C100381,2026-05-15,5,체크카드,944550,19
C100382,2026-05-15,5,체크카드,2911092,58
C100383,2026-05-15,5,체크카드,3423613,68
C100384,2026-05-15,5,체크카드,0,0
C100385,2026-05-15,5,체크카드,0,0
C100386,2026-05-15,5,체크카드,0,0
C100387,2026-05-15,5,신용카드,0,0
C100388,2026-05-15,5,신용카드,3628103,73
C100389,2026-05-15,5,신용카드,2072667,41
C100390,2026-05-15,5,신용카드,0,0
C100391,2026-05-15,5,신용카드,0,0
C100392,2026-05-15,5,신용카드,4200002,84
C100393,2026-05-15,5,체크카드,305163,6
C100394,2026-05-15,5,신용카드,539286,11
C100395,2026-05-15,5,신용카드,1346871,27
C100396,2026-05-15,5,신용카드,630582,13
C100397,2026-05-15,5,신용카드,543276,11
C100398,2026-05-15,5,신용카드,811061,16
C100399,2026-05-15,5,신용카드,2647862,53
C100400,2026-05-15,5,체크카드,2567018,51
C100401,2026-05-15,5,신용카드,1133452,23
C100402,2026-05-15,5,체크카드,3557345,71
C100403,2026-05-15,5,신용카드,3415349,68
C100404,2026-05-15,5,체크카드,2105317,42
C100405,2026-05-15,5,체크카드,3875178,78
C100406,2026-05-15,5,신용카드,3859437,77
C100407,2026-05-15,5,신용카드,0,0
C100408,2026-05-15,5,신용카드,2592972,52
C100409,2026-05-15,5,신용카드,2793083,56
C100410,2026-05-15,5,체크카드,629381,13
C100411,2026-05-15,5,신용카드,2947050,59
C100412,2026-05-15,5,신용카드,1286341,26
C100413,2026-05-15,5,신용카드,207156,4
C100414,2026-05-15,5,체크카드,3826395,77
C100415,2026-05-15,5,체크카드,2000778,40
C100416,2026-05-15,5,체크카드,3168416,63
C100417,2026-05-15,5,체크카드,0,0
C100418,2026-05-15,5,체크카드,861912,17
C100419,2026-05-15,5,체크카드,4074738,81
C100420,2026-05-15,5,신용카드,1034679,21
C100421,2026-05-15,5,신용카드,1834410,37
C100422,2026-05-15,5,신용카드,2637278,53
C100423,2026-05-15,5,신용카드,0,0
C100424,2026-05-15,5,신용카드,1409026,28
C100425,2026-05-15,5,체크카드,2552463,51
C100426,2026-05-15,5,체크카드,1061628,21
C100427,2026-05-15,5,신용카드,3217950,64
C100428,2026-05-15,5,체크카드,3501655,70
C100429,2026-05-15,5,체크카드,1124228,22
C100430,2026-05-15,5,신용카드,2502633,50
C100431,2026-05-15,5,체크카드,3041593,61
C100432,2026-05-15,5,신용카드,334101,7
C100433,2026-05-15,5,신용카드,1844895,37
C100434,2026-05-15,5,신용카드,1980490,40
C100435,2026-05-15,5,신용카드,3198903,64
C100436,2026-05-15,5,체크카드,1990077,40
C100437,2026-05-15,5,신용카드,0,0
C100438,2026-05-15,5,체크카드,2063867,41
C100439,2026-05-15,5,신용카드,637265,13
C100440,2026-05-15,5,체크카드,581032,12
C100441,2026-05-15,5,체크카드,1016805,20
C100442,2026-05-15,5,신용카드,141907,3
C100443,2026-05-15,5,신용카드,0,0
C100444,2026-05-15,5,체크카드,846611,17
C100445,2026-05-15,5,신용카드,1922375,38
C100446,2026-05-15,5,체크카드,542164,11
C100447,2026-05-15,5,신용카드,1625746,33
C100448,2026-05-15,5,신용카드,1495755,30
C100449,2026-05-15,5,신용카드,2518553,50
C100450,2026-05-15,5,체크카드,0,0
C100451,2026-05-15,5,신용카드,2385011,48
C100452,2026-05-15,5,신용카드,1222400,24
C100453,2026-05-15,5,신용카드,2161762,43
C100454,2026-05-15,5,신용카드,1041231,21
C100455,2026-05-15,5,신용카드,2348072,47
C100456,2026-05-15,5,체크카드,1364002,27
C100457,2026-05-15,5,체크카드,2648004,53
C100458,2026-05-15,5,체크카드,581360,12
C100459,2026-05-15,5,체크카드,0,0
C100460,2026-05-15,5,신용카드,1987471,40
C100461,2026-05-15,5,신용카드,0,0
C100462,2026-05-15,5,체크카드,4114246,82
C100463,2026-05-15,5,체크카드,256492,5
C100464,2026-05-15,5,체크카드,551181,11
C100465,2026-05-15,5,신용카드,3971877,79
C100466,2026-05-15,5,신용카드,1770655,35
C100467,2026-05-15,5,체크카드,666156,13
C100468,2026-05-15,5,신용카드,3719028,74
C100469,2026-05-15,5,신용카드,636761,13
C100470,2026-05-15,5,체크카드,3486114,70
C100471,2026-05-15,5,신용카드,1390454,28
C100472,2026-05-15,5,신용카드,2559265,51
C100473,2026-05-15,5,신용카드,77512,2
C100474,2026-05-15,5,체크카드,2624802,52
C100475,2026-05-15,5,체크카드,0,0
C100476,2026-05-15,5,체크카드,2597372,52
C100477,2026-05-15,5,신용카드,3220103,64
C100478,2026-05-15,5,체크카드,0,0
C100479,2026-05-15,5,신용카드,1484662,30
C100480,2026-05-15,5,체크카드,2329144,47
C100481,2026-05-15,5,신용카드,2932421,59
C100482,2026-05-15,5,체크카드,2117753,42
C100483,2026-05-15,5,신용카드,1739438,35
C100484,2026-05-15,5,체크카드,3125272,63
C100485,2026-05-15,5,신용카드,273651,5
C100486,2026-05-15,5,체크카드,334126,7
C100487,2026-05-15,5,체크카드,3721925,74
C100488,2026-05-15,5,신용카드,0,0
C100489,2026-05-15,5,체크카드,3728734,75
C100490,2026-05-15,5,체크카드,890965,18
C100491,2026-05-15,5,신용카드,2510490,50
C100492,2026-05-15,5,신용카드,0,0
C100493,2026-05-15,5,체크카드,3840245,77
C100494,2026-05-15,5,신용카드,696927,14
C100495,2026-05-15,5,체크카드,2897073,58
C100496,2026-05-15,5,체크카드,3279868,66
C100497,2026-05-15,5,신용카드,2415068,48
C100498,2026-05-15,5,체크카드,0,0
C100499,2026-05-15,5,신용카드,2191315,44
C100500,2026-05-15,5,체크카드,0,0
