고객ID,기준일자,주차,상품구분,보험잔액
C100117,2026-05-15,5,저축성보험,0
C100118,2026-05-15,5,저축성보험,0
C100119,2026-05-15,5,보장성보험,0
C100120,2026-05-15,5,저축성보험,40453896
C100121,2026-05-15,5,저축성보험,15872360
C100122,2026-05-15,5,보장성보험,21819590
C100123,2026-05-15,5,저축성보험,15184232
C100124,2026-05-15,5,보장성보험,31307392
C100125,2026-05-15,5,저축성보험,39365994
C100126,2026-05-15,5,저축성보험,0
C100127,2026-05-15,5,보장성보험,0
C100128,2026-05-15,5,보장성보험,25608619
C100129,2026-05-15,5,보장성보험,3273775
C100130,2026-05-15,5,저축성보험,25597195
C100131,2026-05-15,5,저축성보험,23847927
C100132,2026-05-15,5,보장성보험,0
C100133,2026-05-15,5,보장성보험,2700030
C100134,2026-05-15,5,보장성보험,28921914
C100135,2026-05-15,5,저축성보험,5832775
C100136,2026-05-15,5,보장성보험,0
C100137,2026-05-15,5,저축성보험,42910801
C100138,2026-05-15,5,보장성보험,7767573
C100139,2026-05-15,5,보장성보험,18126721
C100140,2026-05-15,5,저축성보험,0
C100141,2026-05-15,5,저축성보험,0
C100142,2026-05-15,5,보장성보험,44717925
C100143,2026-05-15,5,저축성보험,0
C100144,2026-05-15,5,저축성보험,0
C100145,2026-05-15,5,보장성보험,0
C100146,2026-05-15,5,보장성보험,44690729
C100147,2026-05-15,5,보장성보험,10727217
C100148,2026-05-15,5,보장성보험,29002443
C100149,2026-05-15,5,저축성보험,29888102
C100150,2026-05-15,5,저축성보험,0
C100151,2026-05-15,5,보장성보험,39630745
C100152,2026-05-15,5,보장성보험,0
C100153,2026-05-15,5,보장성보험,0
C100154,2026-05-15,5,보장성보험,47311357
C100155,2026-05-15,5,저축성보험,27216110
C100156,2026-05-15,5,보장성보험,3927065
C100157,2026-05-15,5,보장성보험,25042661
C100158,2026-05-15,5,저축성보험,52092003
C100159,2026-05-15,5,보장성보험,2460411
C100160,2026-05-15,5,보장성보험,0
C100161,2026-05-15,5,보장성보험,13306648
C100162,2026-05-15,5,저축성보험,34246472
C100163,2026-05-15,5,보장성보험,25306115
C100164,2026-05-15,5,저축성보험,35936756
C100165,2026-05-15,5,보장성보험,26808009
C100166,2026-05-15,5,저축성보험,26084326
C100167,2026-05-15,5,저축성보험,43057430
C100168,2026-05-15,5,보장성보험,0
C100169,2026-05-15,5,저축성보험,44644600
C100170,2026-05-15,5,저축성보험,31431046
C100171,2026-05-15,5,저축성보험,31486990
C100172,2026-05-15,5,저축성보험,23802122
C100173,2026-05-15,5,보장성보험,23776611
C100174,2026-05-15,5,보장성보험,30474351
C100175,2026-05-15,5,보장성보험,12686361
C100176,2026-05-15,5,저축성보험,35280338
C100177,2026-05-15,5,저축성보험,2613402
C100178,2026-05-15,5,보장성보험,16914469
C100179,2026-05-15,5,저축성보험,0
C100180,2026-05-15,5,저축성보험,0
C100181,2026-05-15,5,보장성보험,0
C100182,2026-05-15,5,보장성보험,6181327
C100183,2026-05-15,5,보장성보험,0
C100184,2026-05-15,5,저축성보험,39781336
C100185,2026-05-15,5,보장성보험,40174894
C100186,2026-05-15,5,저축성보험,24911734
C100187,2026-05-15,5,저축성보험,7275838
C100188,2026-05-15,5,보장성보험,0
C100189,2026-05-15,5,저축성보험,31160976
C100190,2026-05-15,5,저축성보험,22969600
C100191,2026-05-15,5,보장성보험,0
C100192,2026-05-15,5,보장성보험,0
C100193,2026-05-15,5,저축성보험,0
C100194,2026-05-15,5,보장성보험,29780372
C100195,2026-05-15,5,보장성보험,18924319
C100196,2026-05-15,5,보장성보험,41941867
C100197,2026-05-15,5,저축성보험,29347353
C100198,2026-05-15,5,보장성보험,40592655
C100199,2026-05-15,5,저축성보험,26832662
C100200,2026-05-15,5,저축성보험,0
C100201,2026-05-15,5,저축성보험,0
C100202,2026-05-15,5,저축성보험,0
C100203,2026-05-15,5,저축성보험,0
C100204,2026-05-15,5,저축성보험,0
C100205,2026-05-15,5,저축성보험,27482010
C100206,2026-05-15,5,저축성보험,6829557
C100207,2026-05-15,5,저축성보험,29182434
C100208,2026-05-15,5,저축성보험,2422138
C100209,2026-05-15,5,보장성보험,0
C100210,2026-05-15,5,저축성보험,0
C100211,2026-05-15,5,보장성보험,0
C100212,2026-05-15,5,보장성보험,11059780
C100213,2026-05-15,5,저축성보험,19399100
C100214,2026-05-15,5,저축성보험,26191710
C100215,2026-05-15,5,저축성보험,29770603
C100216,2026-05-15,5,저축성보험,6301610
C100217,2026-05-15,5,보장성보험,0
C100218,2026-05-15,5,저축성보험,12604487
C100219,2026-05-15,5,보장성보험,6311367
C100220,2026-05-15,5,보장성보험,30874548
C100221,2026-05-15,5,보장성보험,22166881
C100222,2026-05-15,5,저축성보험,31460809
C100223,2026-05-15,5,저축성보험,44413858
C100224,2026-05-15,5,보장성보험,28461918
C100225,2026-05-15,5,보장성보험,0
C100226,2026-05-15,5,저축성보험,0
C100227,2026-05-15,5,저축성보험,0
C100228,2026-05-15,5,저축성보험,12516330
C100229,2026-05-15,5,저축성보험,0
C100230,2026-05-15,5,보장성보험,0
C100231,2026-05-15,5,저축성보험,4889395
C100232,2026-05-15,5,저축성보험,4490514
C100233,2026-05-15,5,저축성보험,1196834
C100234,2026-05-15,5,저축성보험,20728033
C100235,2026-05-15,5,저축성보험,15378692
C100236,2026-05-15,5,보장성보험,0
C100237,2026-05-15,5,저축성보험,2585428
C100238,2026-05-15,5,저축성보험,0
C100239,2026-05-15,5,보장성보험,0
C100240,2026-05-15,5,보장성보험,0
C100241,2026-05-15,5,저축성보험,18853832
C100242,2026-05-15,5,보장성보험,19592111
C100243,2026-05-15,5,저축성보험,41747816
C100244,2026-05-15,5,보장성보험,3273605
C100245,2026-05-15,5,보장성보험,28237094
C100246,2026-05-15,5,저축성보험,0
C100247,2026-05-15,5,보장성보험,0
C100248,2026-05-15,5,보장성보험,47556550
C100249,2026-05-15,5,보장성보험,48241366
C100250,2026-05-15,5,보장성보험,43352531
C100251,2026-05-15,5,보장성보험,0
C100252,2026-05-15,5,저축성보험,25644787
C100253,2026-05-15,5,저축성보험,31840700
C100254,2026-05-15,5,저축성보험,0
C100255,2026-05-15,5,보장성보험,0
C100256,2026-05-15,5,보장성보험,0
C100257,2026-05-15,5,보장성보험,40048023
C100258,2026-05-15,5,보장성보험,20143344
C100259,2026-05-15,5,저축성보험,0
C100260,2026-05-15,5,저축성보험,15590350
C100261,2026-05-15,5,저축성보험,0
C100262,2026-05-15,5,보장성보험,17815169
C100263,2026-05-15,5,저축성보험,0
C100264,2026-05-15,5,저축성보험,21263478
C100265,2026-05-15,5,보장성보험,0
C100266,2026-05-15,5,저축성보험,0
C100267,2026-05-15,5,보장성보험,8350639
C100268,2026-05-15,5,저축성보험,0
C100269,2026-05-15,5,저축성보험,0
C100270,2026-05-15,5,보장성보험,20424609
C100271,2026-05-15,5,저축성보험,11716027
C100272,2026-05-15,5,저축성보험,45708126
C100273,2026-05-15,5,저축성보험,13739189
C100274,2026-05-15,5,저축성보험,0
C100275,2026-05-15,5,저축성보험,0
C100276,2026-05-15,5,저축성보험,14720743
C100277,2026-05-15,5,보장성보험,0
C100278,2026-05-15,5,저축성보험,43806817
C100279,2026-05-15,5,저축성보험,0
C100280,2026-05-15,5,보장성보험,0
C100281,2026-05-15,5,저축성보험,0
C100282,2026-05-15,5,보장성보험,33760888
C100283,2026-05-15,5,보장성보험,0
C100284,2026-05-15,5,보장성보험,42398002
C100285,2026-05-15,5,저축성보험,9773491
C100286,2026-05-15,5,저축성보험,0
C100287,2026-05-15,5,보장성보험,35925984
C100288,2026-05-15,5,보장성보험,15018296
C100289,2026-05-15,5,저축성보험,12700629
C100290,2026-05-15,5,보장성보험,0
C100291,2026-05-15,5,보장성보험,14603725
C100292,2026-05-15,5,보장성보험,0
C100293,2026-05-15,5,저축성보험,0
C100294,2026-05-15,5,저축성보험,26566824
C100295,2026-05-15,5,저축성보험,28772461
C100296,2026-05-15,5,보장성보험,0
C100297,2026-05-15,5,저축성보험,9943090
C100298,2026-05-15,5,저축성보험,20417610
C100299,2026-05-15,5,보장성보험,18567997
C100300,2026-05-15,5,저축성보험,0
C100301,2026-05-15,5,보장성보험,45094246
C100302,2026-05-15,5,보장성보험,0
C100303,2026-05-15,5,보장성보험,0
C100304,2026-05-15,5,저축성보험,0
C100305,2026-05-15,5,저축성보험,9580361
C100306,2026-05-15,5,보장성보험,11453306
C100307,2026-05-15,5,저축성보험,0
C100308,2026-05-15,5,보장성보험,0
C100309,2026-05-15,5,보장성보험,45952680
C100310,2026-05-15,5,보장성보험,9061320
C100311,2026-05-15,5,저축성보험,4536203
C100312,2026-05-15,5,보장성보험,26589326
C100313,2026-05-15,5,보장성보험,1712206
C100314,2026-05-15,5,보장성보험,0
C100315,2026-05-15,5,보장성보험,34508924
C100316,2026-05-15,5,보장성보험,0
C100317,2026-05-15,5,저축성보험,46938185
C100318,2026-05-15,5,저축성보험,22029360
C100319,2026-05-15,5,보장성보험,36376320
C100320,2026-05-15,5,저축성보험,14217614
C100321,2026-05-15,5,보장성보험,0
C100322,2026-05-15,5,저축성보험,0
C100323,2026-05-15,5,저축성보험,45964539
C100324,2026-05-15,5,보장성보험,5929964
C100325,2026-05-15,5,보장성보험,16748986
C100326,2026-05-15,5,저축성보험,45125036
C100327,2026-05-15,5,저축성보험,40128543
C100328,2026-05-15,5,보장성보험,40439440
C100329,2026-05-15,5,저축성보험,44201357
C100330,2026-05-15,5,보장성보험,38715678
C100331,2026-05-15,5,보장성보험,24617200
C100332,2026-05-15,5,보장성보험,0
C100333,2026-05-15,5,보장성보험,27818718
C100334,2026-05-15,5,보장성보험,16047253
C100335,2026-05-15,5,저축성보험,0
C100336,2026-05-15,5,보장성보험,0
C100337,2026-05-15,5,보장성보험,0
C100338,2026-05-15,5,보장성보험,40753564
C100339,2026-05-15,5,저축성보험,4615560
C100340,2026-05-15,5,보장성보험,34390914
C100341,2026-05-15,5,보장성보험,0
C100342,2026-05-15,5,저축성보험,29900589
C100343,2026-05-15,5,보장성보험,44642675
C100344,2026-05-15,5,보장성보험,0
C100345,2026-05-15,5,보장성보험,0
C100346,2026-05-15,5,저축성보험,0
C100347,2026-05-15,5,저축성보험,47041542
C100348,2026-05-15,5,보장성보험,5759368
C100349,2026-05-15,5,저축성보험,0
C100350,2026-05-15,5,저축성보험,27011553
C100351,2026-05-15,5,저축성보험,0
C100352,2026-05-15,5,보장성보험,0
C100353,2026-05-15,5,저축성보험,51768469
C100354,2026-05-15,5,보장성보험,17150613
C100355,2026-05-15,5,저축성보험,0
C100356,2026-05-15,5,저축성보험,15517699
C100357,2026-05-15,5,보장성보험,12855514
C100358,2026-05-15,5,저축성보험,16522652
C100359,2026-05-15,5,보장성보험,6873886
C100360,2026-05-15,5,저축성보험,40424580
C100361,2026-05-15,5,보장성보험,23359085
C100362,2026-05-15,5,저축성보험,12313182
C100363,2026-05-15,5,저축성보험,4941100
C100364,2026-05-15,5,저축성보험,1893080
C100365,2026-05-15,5,보장성보험,48880439
C100366,2026-05-15,5,저축성보험,2489285
C100367,2026-05-15,5,저축성보험,44764169
C100368,2026-05-15,5,보장성보험,0
C100369,2026-05-15,5,저축성보험,48382468
C100370,2026-05-15,5,보장성보험,0
C100371,2026-05-15,5,보장성보험,13150464
C100372,2026-05-15,5,저축성보험,0
C100373,2026-05-15,5,저축성보험,24540502
C100374,2026-05-15,5,보장성보험,11227946
C100375,2026-05-15,5,보장성보험,0
C100376,2026-05-15,5,저축성보험,0
C100377,2026-05-15,5,저축성보험,10457790
C100378,2026-05-15,5,저축성보험,29292784
C100379,2026-05-15,5,보장성보험,0
C100380,2026-05-15,5,저축성보험,46016947
C100381,2026-05-15,5,저축성보험,33029329
C100382,2026-05-15,5,보장성보험,11453132
C100383,2026-05-15,5,저축성보험,0
C100384,2026-05-15,5,저축성보험,1017091
C100385,2026-05-15,5,보장성보험,0
C100386,2026-05-15,5,보장성보험,0
C100387,2026-05-15,5,보장성보험,0
C100388,2026-05-15,5,보장성보험,0
C100389,2026-05-15,5,저축성보험,13718254
C100390,2026-05-15,5,보장성보험,15359157
C100391,2026-05-15,5,보장성보험,4384720
C100392,2026-05-15,5,보장성보험,0
C100393,2026-05-15,5,저축성보험,0
C100394,2026-05-15,5,저축성보험,0
C100395,2026-05-15,5,보장성보험,45110194
C100396,2026-05-15,5,저축성보험,42142214
C100397,2026-05-15,5,보장성보험,51631839
C100398,2026-05-15,5,저축성보험,0
C100399,2026-05-15,5,저축성보험,24375665
C100400,2026-05-15,5,저축성보험,0
C100401,2026-05-15,5,저축성보험,0
C100402,2026-05-15,5,보장성보험,0
C100403,2026-05-15,5,저축성보험,30849939
C100404,2026-05-15,5,저축성보험,16580973
C100405,2026-05-15,5,저축성보험,21214668
C100406,2026-05-15,5,보장성보험,0
C100407,2026-05-15,5,저축성보험,0
C100408,2026-05-15,5,보장성보험,15128384
C100409,2026-05-15,5,저축성보험,37648137
C100410,2026-05-15,5,저축성보험,34466991
C100411,2026-05-15,5,저축성보험,26872605
C100412,2026-05-15,5,보장성보험,0
C100413,2026-05-15,5,보장성보험,0
C100414,2026-05-15,5,저축성보험,0
C100415,2026-05-15,5,보장성보험,36221409
C100416,2026-05-15,5,보장성보험,0
C100417,2026-05-15,5,저축성보험,28288685
C100418,2026-05-15,5,저축성보험,22922470
C100419,2026-05-15,5,저축성보험,0
C100420,2026-05-15,5,저축성보험,9540617
C100421,2026-05-15,5,보장성보험,0
C100422,2026-05-15,5,보장성보험,25815398
C100423,2026-05-15,5,저축성보험,0
C100424,2026-05-15,5,저축성보험,50004023
C100425,2026-05-15,5,보장성보험,16019038
C100426,2026-05-15,5,저축성보험,36873398
C100427,2026-05-15,5,보장성보험,45053139
C100428,2026-05-15,5,보장성보험,0
C100429,2026-05-15,5,저축성보험,10920188
C100430,2026-05-15,5,보장성보험,0
C100431,2026-05-15,5,저축성보험,0
C100432,2026-05-15,5,저축성보험,0
C100433,2026-05-15,5,저축성보험,0
C100434,2026-05-15,5,보장성보험,40640743
C100435,2026-05-15,5,저축성보험,28868848
C100436,2026-05-15,5,저축성보험,38048783
C100437,2026-05-15,5,보장성보험,0
C100438,2026-05-15,5,보장성보험,20610907
C100439,2026-05-15,5,저축성보험,6824251
C100440,2026-05-15,5,저축성보험,37229238
C100441,2026-05-15,5,보장성보험,21454664
C100442,2026-05-15,5,저축성보험,6034955
C100443,2026-05-15,5,저축성보험,39136204
C100444,2026-05-15,5,저축성보험,0
C100445,2026-05-15,5,저축성보험,32942731
C100446,2026-05-15,5,저축성보험,0
C100447,2026-05-15,5,저축성보험,43064130
C100448,2026-05-15,5,저축성보험,35724603
C100449,2026-05-15,5,보장성보험,22140442
C100450,2026-05-15,5,저축성보험,3448928
C100451,2026-05-15,5,저축성보험,29928325
C100452,2026-05-15,5,저축성보험,35850505
C100453,2026-05-15,5,저축성보험,4375068
C100454,2026-05-15,5,보장성보험,36612255
C100455,2026-05-15,5,저축성보험,10569472
C100456,2026-05-15,5,보장성보험,0
C100457,2026-05-15,5,저축성보험,13269740
C100458,2026-05-15,5,보장성보험,28092986
C100459,2026-05-15,5,보장성보험,0
C100460,2026-05-15,5,보장성보험,0
C100461,2026-05-15,5,저축성보험,21540766
C100462,2026-05-15,5,보장성보험,11752496
C100463,2026-05-15,5,저축성보험,0
C100464,2026-05-15,5,저축성보험,6256476
C100465,2026-05-15,5,보장성보험,0
C100466,2026-05-15,5,보장성보험,0
C100467,2026-05-15,5,보장성보험,31997996
C100468,2026-05-15,5,보장성보험,10597199
C100469,2026-05-15,5,보장성보험,20831470
C100470,2026-05-15,5,저축성보험,15926136
C100471,2026-05-15,5,보장성보험,0
C100472,2026-05-15,5,보장성보험,51409701
C100473,2026-05-15,5,보장성보험,28821165
C100474,2026-05-15,5,저축성보험,27097484
C100475,2026-05-15,5,저축성보험,4837784
C100476,2026-05-15,5,저축성보험,19934480
C100477,2026-05-15,5,저축성보험,37504962
C100478,2026-05-15,5,저축성보험,0
C100479,2026-05-15,5,저축성보험,26247183
C100480,2026-05-15,5,보장성보험,47746042
C100481,2026-05-15,5,저축성보험,0
C100482,2026-05-15,5,저축성보험,30540963
C100483,2026-05-15,5,보장성보험,0
C100484,2026-05-15,5,보장성보험,19682299
C100485,2026-05-15,5,저축성보험,23795593
C100486,2026-05-15,5,보장성보험,25002541
C100487,2026-05-15,5,저축성보험,37209051
C100488,2026-05-15,5,저축성보험,24767447
C100489,2026-05-15,5,보장성보험,0
C100490,2026-05-15,5,저축성보험,0
C100491,2026-05-15,5,저축성보험,0
C100492,2026-05-15,5,보장성보험,0
C100493,2026-05-15,5,저축성보험,0
C100494,2026-05-15,5,보장성보험,29989069
C100495,2026-05-15,5,저축성보험,41457069
C100496,2026-05-15,5,저축성보험,50241900
C100497,2026-05-15,5,보장성보험,0
C100498,2026-05-15,5,저축성보험,0
C100499,2026-05-15,5,보장성보험,0
C100500,2026-05-15,5,저축성보험,0
