고객ID,기준일자,주차,상품구분,여신잔액
C100095,2026-06-19,10,전세자금대출,49547474
C100096,2026-06-19,10,전세자금대출,111937153
C100097,2026-06-19,10,신용대출,0
C100098,2026-06-19,10,전세자금대출,61231403
C100099,2026-06-19,10,신용대출,45386719
C100100,2026-06-19,10,신용대출,0
C100101,2026-06-19,10,전세자금대출,110103024
C100102,2026-06-19,10,신용대출,112639570
C100103,2026-06-19,10,전세자금대출,84373384
C100104,2026-06-19,10,전세자금대출,0
C100105,2026-06-19,10,전세자금대출,0
C100106,2026-06-19,10,신용대출,64101460
C100107,2026-06-19,10,주택담보대출,101213953
C100108,2026-06-19,10,신용대출,93301314
C100109,2026-06-19,10,주택담보대출,45735062
C100110,2026-06-19,10,주택담보대출,35588643
C100111,2026-06-19,10,전세자금대출,56986829
C100112,2026-06-19,10,신용대출,57707622
C100113,2026-06-19,10,신용대출,72925210
C100114,2026-06-19,10,주택담보대출,7051592
C100115,2026-06-19,10,신용대출,790000000
C100116,2026-06-19,10,주택담보대출,62245450
C100117,2026-06-19,10,전세자금대출,89570880
C100118,2026-06-19,10,신용대출,87325173
C100119,2026-06-19,10,전세자금대출,0
C100120,2026-06-19,10,신용대출,0
C100121,2026-06-19,10,주택담보대출,36054151
C100122,2026-06-19,10,신용대출,56234456
C100123,2026-06-19,10,전세자금대출,0
C100124,2026-06-19,10,신용대출,55633876
C100125,2026-06-19,10,주택담보대출,27746445
C100126,2026-06-19,10,신용대출,14270185
C100127,2026-06-19,10,신용대출,126881825
C100128,2026-06-19,10,신용대출,0
C100129,2026-06-19,10,신용대출,74023899
C100130,2026-06-19,10,전세자금대출,52376443
C100131,2026-06-19,10,신용대출,49718572
C100132,2026-06-19,10,주택담보대출,43121826
C100133,2026-06-19,10,신용대출,0
C100134,2026-06-19,10,주택담보대출,65090841
C100135,2026-06-19,10,주택담보대출,15895518
C100136,2026-06-19,10,주택담보대출,52017843
C100137,2026-06-19,10,전세자금대출,50684368
C100138,2026-06-19,10,전세자금대출,0
C100139,2026-06-19,10,신용대출,0
C100140,2026-06-19,10,전세자금대출,22424390
C100141,2026-06-19,10,주택담보대출,64001674
C100142,2026-06-19,10,주택담보대출,80958985
C100143,2026-06-19,10,전세자금대출,86878986
C100144,2026-06-19,10,전세자금대출,12801482
C100145,2026-06-19,10,주택담보대출,0
C100146,2026-06-19,10,주택담보대출,38148046
C100147,2026-06-19,10,주택담보대출,0
C100148,2026-06-19,10,주택담보대출,0
C100149,2026-06-19,10,전세자금대출,11147267
C100150,2026-06-19,10,전세자금대출,0
C100151,2026-06-19,10,신용대출,119579242
C100152,2026-06-19,10,주택담보대출,33790084
C100153,2026-06-19,10,신용대출,71835347
C100154,2026-06-19,10,전세자금대출,48741224
C100155,2026-06-19,10,신용대출,110691499
C100156,2026-06-19,10,신용대출,37912052
C100157,2026-06-19,10,전세자금대출,0
C100158,2026-06-19,10,주택담보대출,922000000
C100159,2026-06-19,10,신용대출,42621923
C100160,2026-06-19,10,신용대출,97624795
C100161,2026-06-19,10,전세자금대출,0
C100162,2026-06-19,10,전세자금대출,0
C100163,2026-06-19,10,신용대출,69115975
C100164,2026-06-19,10,신용대출,22490146
C100165,2026-06-19,10,전세자금대출,73748896
C100166,2026-06-19,10,전세자금대출,48906919
C100167,2026-06-19,10,신용대출,26707108
C100168,2026-06-19,10,주택담보대출,60145569
C100169,2026-06-19,10,주택담보대출,78482780
C100170,2026-06-19,10,전세자금대출,123544962
C100171,2026-06-19,10,신용대출,90098941
C100172,2026-06-19,10,주택담보대출,0
C100173,2026-06-19,10,전세자금대출,62228170
C100174,2026-06-19,10,전세자금대출,0
C100175,2026-06-19,10,주택담보대출,0
C100176,2026-06-19,10,신용대출,45427269
C100177,2026-06-19,10,신용대출,111610570
C100178,2026-06-19,10,신용대출,45484250
C100179,2026-06-19,10,주택담보대출,27872178
C100180,2026-06-19,10,전세자금대출,16484223
C100181,2026-06-19,10,전세자금대출,51585328
C100182,2026-06-19,10,신용대출,0
C100183,2026-06-19,10,전세자금대출,31109912
C100184,2026-06-19,10,신용대출,53044328
C100185,2026-06-19,10,신용대출,0
C100186,2026-06-19,10,전세자금대출,0
C100187,2026-06-19,10,전세자금대출,28215592
C100188,2026-06-19,10,전세자금대출,24011472
C100189,2026-06-19,10,주택담보대출,38227977
C100190,2026-06-19,10,전세자금대출,73060301
C100191,2026-06-19,10,신용대출,0
C100192,2026-06-19,10,신용대출,0
C100193,2026-06-19,10,전세자금대출,13032385
C100194,2026-06-19,10,신용대출,88955505
C100195,2026-06-19,10,전세자금대출,87084999
C100196,2026-06-19,10,주택담보대출,113185288
C100197,2026-06-19,10,전세자금대출,0
C100198,2026-06-19,10,전세자금대출,102246207
C100199,2026-06-19,10,주택담보대출,130304144
C100200,2026-06-19,10,주택담보대출,0
C100201,2026-06-19,10,전세자금대출,0
C100202,2026-06-19,10,전세자금대출,57430449
C100203,2026-06-19,10,신용대출,0
C100204,2026-06-19,10,주택담보대출,35063275
C100205,2026-06-19,10,주택담보대출,89644022
C100206,2026-06-19,10,주택담보대출,46084092
C100207,2026-06-19,10,전세자금대출,55665624
C100208,2026-06-19,10,전세자금대출,0
C100209,2026-06-19,10,주택담보대출,0
C100210,2026-06-19,10,전세자금대출,91830315
C100211,2026-06-19,10,신용대출,86836572
C100212,2026-06-19,10,신용대출,0
C100213,2026-06-19,10,주택담보대출,102859390
C100214,2026-06-19,10,신용대출,0
C100215,2026-06-19,10,신용대출,28884850
C100216,2026-06-19,10,신용대출,48830736
C100217,2026-06-19,10,신용대출,50684368
C100218,2026-06-19,10,전세자금대출,0
C100219,2026-06-19,10,신용대출,48566877
C100220,2026-06-19,10,전세자금대출,0
C100221,2026-06-19,10,전세자금대출,24092845
C100222,2026-06-19,10,신용대출,133114908
C100223,2026-06-19,10,주택담보대출,0
C100224,2026-06-19,10,전세자금대출,99820724
C100225,2026-06-19,10,주택담보대출,31439608
C100226,2026-06-19,10,주택담보대출,0
C100227,2026-06-19,10,신용대출,10560149
C100228,2026-06-19,10,전세자금대출,21551972
C100229,2026-06-19,10,전세자금대출,45009815
C100230,2026-06-19,10,신용대출,0
C100231,2026-06-19,10,주택담보대출,80352212
C100232,2026-06-19,10,주택담보대출,90509881
C100233,2026-06-19,10,주택담보대출,6557249
C100234,2026-06-19,10,전세자금대출,50692767
C100235,2026-06-19,10,신용대출,0
C100236,2026-06-19,10,전세자금대출,64213992
C100237,2026-06-19,10,신용대출,55661940
C100238,2026-06-19,10,신용대출,0
C100239,2026-06-19,10,신용대출,109473439
C100240,2026-06-19,10,신용대출,0
C100241,2026-06-19,10,주택담보대출,72322110
C100242,2026-06-19,10,전세자금대출,0
C100243,2026-06-19,10,전세자금대출,113048573
C100244,2026-06-19,10,주택담보대출,69459844
C100245,2026-06-19,10,신용대출,0
C100246,2026-06-19,10,신용대출,0
C100247,2026-06-19,10,전세자금대출,65565146
C100248,2026-06-19,10,전세자금대출,0
C100249,2026-06-19,10,신용대출,0
C100250,2026-06-19,10,주택담보대출,35229301
C100251,2026-06-19,10,신용대출,26352504
C100252,2026-06-19,10,신용대출,0
C100253,2026-06-19,10,주택담보대출,0
C100254,2026-06-19,10,신용대출,0
C100255,2026-06-19,10,전세자금대출,75979808
C100256,2026-06-19,10,주택담보대출,0
C100257,2026-06-19,10,주택담보대출,51055269
C100258,2026-06-19,10,주택담보대출,60043760
C100259,2026-06-19,10,신용대출,79762437
C100260,2026-06-19,10,신용대출,0
C100261,2026-06-19,10,주택담보대출,68017544
C100262,2026-06-19,10,주택담보대출,0
C100263,2026-06-19,10,전세자금대출,0
C100264,2026-06-19,10,주택담보대출,0
C100265,2026-06-19,10,주택담보대출,53984156
C100266,2026-06-19,10,신용대출,53580836
C100267,2026-06-19,10,전세자금대출,46679380
C100268,2026-06-19,10,전세자금대출,68800879
C100269,2026-06-19,10,주택담보대출,43079266
C100270,2026-06-19,10,전세자금대출,86572109
C100271,2026-06-19,10,전세자금대출,18624207
C100272,2026-06-19,10,주택담보대출,0
C100273,2026-06-19,10,주택담보대출,0
C100274,2026-06-19,10,주택담보대출,88287944
C100275,2026-06-19,10,주택담보대출,0
C100276,2026-06-19,10,전세자금대출,50118775
C100277,2026-06-19,10,주택담보대출,104919392
C100278,2026-06-19,10,주택담보대출,32898878
C100279,2026-06-19,10,신용대출,5336909
C100280,2026-06-19,10,전세자금대출,77862315
C100281,2026-06-19,10,신용대출,0
C100282,2026-06-19,10,주택담보대출,63840216
C100283,2026-06-19,10,신용대출,0
C100284,2026-06-19,10,신용대출,7300137
C100285,2026-06-19,10,신용대출,50684368
C100286,2026-06-19,10,주택담보대출,51665863
C100287,2026-06-19,10,신용대출,106857049
C100288,2026-06-19,10,전세자금대출,0
C100289,2026-06-19,10,신용대출,50814246
C100290,2026-06-19,10,신용대출,119744187
C100291,2026-06-19,10,신용대출,104925764
C100292,2026-06-19,10,전세자금대출,0
C100293,2026-06-19,10,주택담보대출,0
C100294,2026-06-19,10,주택담보대출,0
C100295,2026-06-19,10,전세자금대출,0
C100296,2026-06-19,10,신용대출,33221700
C100297,2026-06-19,10,전세자금대출,0
C100298,2026-06-19,10,전세자금대출,26065305
C100299,2026-06-19,10,주택담보대출,65969977
C100300,2026-06-19,10,전세자금대출,80967537
C100301,2026-06-19,10,주택담보대출,45184520
C100302,2026-06-19,10,전세자금대출,76062543
C100303,2026-06-19,10,전세자금대출,0
C100304,2026-06-19,10,전세자금대출,0
C100305,2026-06-19,10,신용대출,57969231
C100306,2026-06-19,10,신용대출,0
C100307,2026-06-19,10,전세자금대출,118180558
C100308,2026-06-19,10,신용대출,46572117
C100309,2026-06-19,10,주택담보대출,0
C100310,2026-06-19,10,전세자금대출,23498704
C100311,2026-06-19,10,주택담보대출,73049898
C100312,2026-06-19,10,주택담보대출,94365146
C100313,2026-06-19,10,신용대출,121173101
C100314,2026-06-19,10,전세자금대출,0
C100315,2026-06-19,10,신용대출,0
C100316,2026-06-19,10,주택담보대출,120533428
C100317,2026-06-19,10,전세자금대출,77393286
C100318,2026-06-19,10,전세자금대출,65434798
C100319,2026-06-19,10,전세자금대출,64214045
C100320,2026-06-19,10,전세자금대출,109730482
C100321,2026-06-19,10,신용대출,0
C100322,2026-06-19,10,주택담보대출,0
C100323,2026-06-19,10,신용대출,90598000
C100324,2026-06-19,10,신용대출,104988643
C100325,2026-06-19,10,전세자금대출,0
C100326,2026-06-19,10,전세자금대출,0
C100327,2026-06-19,10,신용대출,0
C100328,2026-06-19,10,주택담보대출,58615311
C100329,2026-06-19,10,신용대출,0
C100330,2026-06-19,10,주택담보대출,0
C100331,2026-06-19,10,신용대출,0
C100332,2026-06-19,10,신용대출,64971616
C100333,2026-06-19,10,주택담보대출,61393024
C100334,2026-06-19,10,주택담보대출,99842964
C100335,2026-06-19,10,신용대출,0
C100336,2026-06-19,10,신용대출,42650778
C100337,2026-06-19,10,주택담보대출,55447256
C100338,2026-06-19,10,신용대출,36244915
C100339,2026-06-19,10,주택담보대출,108981497
C100340,2026-06-19,10,전세자금대출,50684368
C100341,2026-06-19,10,주택담보대출,0
C100342,2026-06-19,10,신용대출,0
C100343,2026-06-19,10,전세자금대출,0
C100344,2026-06-19,10,주택담보대출,91660161
C100345,2026-06-19,10,신용대출,29781306
C100346,2026-06-19,10,주택담보대출,132981410
C100347,2026-06-19,10,신용대출,0
C100348,2026-06-19,10,주택담보대출,61041970
C100349,2026-06-19,10,신용대출,0
C100350,2026-06-19,10,전세자금대출,0
C100351,2026-06-19,10,신용대출,0
C100352,2026-06-19,10,전세자금대출,40706761
C100353,2026-06-19,10,신용대출,0
C100354,2026-06-19,10,주택담보대출,41334349
C100355,2026-06-19,10,전세자금대출,85879673
C100356,2026-06-19,10,주택담보대출,0
C100357,2026-06-19,10,전세자금대출,91985426
C100358,2026-06-19,10,전세자금대출,63936385
C100359,2026-06-19,10,주택담보대출,0
C100360,2026-06-19,10,신용대출,136172701
C100361,2026-06-19,10,주택담보대출,17671015
C100362,2026-06-19,10,신용대출,58106389
C100363,2026-06-19,10,신용대출,0
C100364,2026-06-19,10,주택담보대출,0
C100365,2026-06-19,10,신용대출,68721253
C100366,2026-06-19,10,신용대출,118960449
C100367,2026-06-19,10,전세자금대출,0
C100368,2026-06-19,10,전세자금대출,92792143
C100369,2026-06-19,10,주택담보대출,101895975
C100370,2026-06-19,10,신용대출,0
C100371,2026-06-19,10,전세자금대출,81341269
C100372,2026-06-19,10,전세자금대출,107173467
C100373,2026-06-19,10,신용대출,0
C100374,2026-06-19,10,전세자금대출,110728212
C100375,2026-06-19,10,전세자금대출,126814639
C100376,2026-06-19,10,신용대출,0
C100377,2026-06-19,10,전세자금대출,59071604
C100378,2026-06-19,10,주택담보대출,60527254
C100379,2026-06-19,10,신용대출,0
C100380,2026-06-19,10,신용대출,32886261
C100381,2026-06-19,10,전세자금대출,0
C100382,2026-06-19,10,주택담보대출,72835232
C100383,2026-06-19,10,신용대출,107574839
C100384,2026-06-19,10,주택담보대출,0
C100385,2026-06-19,10,전세자금대출,55152540
C100386,2026-06-19,10,주택담보대출,0
C100387,2026-06-19,10,전세자금대출,41255985
C100388,2026-06-19,10,주택담보대출,87298024
C100389,2026-06-19,10,전세자금대출,88967877
C100390,2026-06-19,10,전세자금대출,72983729
C100391,2026-06-19,10,신용대출,116078382
C100392,2026-06-19,10,전세자금대출,61285334
C100393,2026-06-19,10,전세자금대출,9527871
C100394,2026-06-19,10,전세자금대출,0
C100395,2026-06-19,10,신용대출,23711432
C100396,2026-06-19,10,신용대출,37097965
C100397,2026-06-19,10,신용대출,0
C100398,2026-06-19,10,신용대출,91128755
C100399,2026-06-19,10,주택담보대출,0
C100400,2026-06-19,10,주택담보대출,38428280
C100401,2026-06-19,10,주택담보대출,0
C100402,2026-06-19,10,전세자금대출,10415768
C100403,2026-06-19,10,전세자금대출,98435207
C100404,2026-06-19,10,주택담보대출,0
C100405,2026-06-19,10,주택담보대출,0
C100406,2026-06-19,10,주택담보대출,0
C100407,2026-06-19,10,신용대출,117353323
C100408,2026-06-19,10,전세자금대출,16089408
C100409,2026-06-19,10,주택담보대출,98714085
C100410,2026-06-19,10,신용대출,100444569
C100411,2026-06-19,10,전세자금대출,81813982
C100412,2026-06-19,10,신용대출,0
C100413,2026-06-19,10,전세자금대출,0
C100414,2026-06-19,10,신용대출,106318233
C100415,2026-06-19,10,신용대출,78799841
C100416,2026-06-19,10,전세자금대출,13631024
C100417,2026-06-19,10,신용대출,50707249
C100418,2026-06-19,10,신용대출,71622384
C100419,2026-06-19,10,주택담보대출,35653242
C100420,2026-06-19,10,신용대출,63619914
C100421,2026-06-19,10,신용대출,46733459
C100422,2026-06-19,10,주택담보대출,94148377
C100423,2026-06-19,10,신용대출,0
C100424,2026-06-19,10,전세자금대출,0
C100425,2026-06-19,10,신용대출,47131843
C100426,2026-06-19,10,주택담보대출,37019525
C100427,2026-06-19,10,신용대출,120421579
C100428,2026-06-19,10,주택담보대출,30345508
C100429,2026-06-19,10,전세자금대출,0
C100430,2026-06-19,10,신용대출,29849320
C100431,2026-06-19,10,전세자금대출,52251885
C100432,2026-06-19,10,신용대출,0
C100433,2026-06-19,10,신용대출,61778043
C100434,2026-06-19,10,신용대출,0
C100435,2026-06-19,10,전세자금대출,18594555
C100436,2026-06-19,10,전세자금대출,89047018
C100437,2026-06-19,10,전세자금대출,0
C100438,2026-06-19,10,주택담보대출,23639529
C100439,2026-06-19,10,주택담보대출,39227257
C100440,2026-06-19,10,주택담보대출,59450887
C100441,2026-06-19,10,주택담보대출,121057501
C100442,2026-06-19,10,전세자금대출,41146715
C100443,2026-06-19,10,전세자금대출,61746423
C100444,2026-06-19,10,신용대출,8194190
C100445,2026-06-19,10,주택담보대출,0
C100446,2026-06-19,10,전세자금대출,0
C100447,2026-06-19,10,전세자금대출,0
C100448,2026-06-19,10,신용대출,45184780
C100449,2026-06-19,10,주택담보대출,0
C100450,2026-06-19,10,신용대출,58973874
C100451,2026-06-19,10,주택담보대출,56350486
C100452,2026-06-19,10,주택담보대출,74725190
C100453,2026-06-19,10,전세자금대출,107163202
C100454,2026-06-19,10,신용대출,90500893
C100455,2026-06-19,10,주택담보대출,52321213
C100456,2026-06-19,10,신용대출,68020188
C100457,2026-06-19,10,전세자금대출,86138902
C100458,2026-06-19,10,주택담보대출,0
C100459,2026-06-19,10,주택담보대출,0
C100460,2026-06-19,10,전세자금대출,25373997
C100461,2026-06-19,10,신용대출,36819112
C100462,2026-06-19,10,신용대출,48559733
C100463,2026-06-19,10,주택담보대출,0
C100464,2026-06-19,10,주택담보대출,77181419
C100465,2026-06-19,10,전세자금대출,38260524
C100466,2026-06-19,10,주택담보대출,0
C100467,2026-06-19,10,신용대출,92798975
C100468,2026-06-19,10,전세자금대출,32305814
C100469,2026-06-19,10,신용대출,63020484
C100470,2026-06-19,10,주택담보대출,79070301
C100471,2026-06-19,10,신용대출,76076650
C100472,2026-06-19,10,전세자금대출,39011999
C100473,2026-06-19,10,주택담보대출,9695215
C100474,2026-06-19,10,주택담보대출,87831279
C100475,2026-06-19,10,전세자금대출,85821450
C100476,2026-06-19,10,전세자금대출,112407841
C100477,2026-06-19,10,주택담보대출,41103384
C100478,2026-06-19,10,전세자금대출,112375637
C100479,2026-06-19,10,신용대출,0
C100480,2026-06-19,10,신용대출,0
C100481,2026-06-19,10,주택담보대출,0
C100482,2026-06-19,10,전세자금대출,0
C100483,2026-06-19,10,전세자금대출,0
C100484,2026-06-19,10,신용대출,0
C100485,2026-06-19,10,신용대출,0
C100486,2026-06-19,10,신용대출,31324510
C100487,2026-06-19,10,전세자금대출,125767379
C100488,2026-06-19,10,전세자금대출,0
C100489,2026-06-19,10,주택담보대출,35206426
C100490,2026-06-19,10,주택담보대출,0
C100491,2026-06-19,10,주택담보대출,0
C100492,2026-06-19,10,주택담보대출,22790247
C100493,2026-06-19,10,전세자금대출,76398905
C100494,2026-06-19,10,전세자금대출,0
C100495,2026-06-19,10,전세자금대출,19496424
C100496,2026-06-19,10,전세자금대출,0
C100497,2026-06-19,10,전세자금대출,17168739
C100498,2026-06-19,10,주택담보대출,822000000
C100499,2026-06-19,10,신용대출,0
C100500,2026-06-19,10,신용대출,24783158
