고객ID,기준일자,주차,상품구분,보험잔액
C100262,2026-06-19,10,보장성보험,19370773
C100263,2026-06-19,10,저축성보험,0
C100264,2026-06-19,10,저축성보험,21651108
C100265,2026-06-19,10,보장성보험,0
C100266,2026-06-19,10,저축성보험,0
C100267,2026-06-19,10,보장성보험,8614903
C100268,2026-06-19,10,저축성보험,0
C100269,2026-06-19,10,저축성보험,0
C100270,2026-06-19,10,보장성보험,20603432
C100271,2026-06-19,10,저축성보험,10719111
C100272,2026-06-19,10,저축성보험,50672107
C100273,2026-06-19,10,저축성보험,13629256
C100274,2026-06-19,10,저축성보험,0
C100275,2026-06-19,10,저축성보험,0
C100276,2026-06-19,10,저축성보험,14412110
C100277,2026-06-19,10,보장성보험,0
C100278,2026-06-19,10,저축성보험,42930186
C100279,2026-06-19,10,저축성보험,0
C100280,2026-06-19,10,보장성보험,0
C100281,2026-06-19,10,저축성보험,0
C100282,2026-06-19,10,보장성보험,34458685
C100283,2026-06-19,10,보장성보험,0
C100284,2026-06-19,10,보장성보험,40664490
C100285,2026-06-19,10,저축성보험,9299950
C100286,2026-06-19,10,저축성보험,0
C100287,2026-06-19,10,보장성보험,34756940
C100288,2026-06-19,10,보장성보험,14422714
C100289,2026-06-19,10,저축성보험,12271829
C100290,2026-06-19,10,보장성보험,0
C100291,2026-06-19,10,보장성보험,14037904
C100292,2026-06-19,10,보장성보험,0
C100293,2026-06-19,10,저축성보험,0
C100294,2026-06-19,10,저축성보험,26699957
C100295,2026-06-19,10,저축성보험,30061842
C100296,2026-06-19,10,보장성보험,0
C100297,2026-06-19,10,저축성보험,9364873
C100298,2026-06-19,10,저축성보험,20288684
C100299,2026-06-19,10,보장성보험,19238742
C100300,2026-06-19,10,저축성보험,0
C100301,2026-06-19,10,보장성보험,45415803
C100302,2026-06-19,10,보장성보험,0
C100303,2026-06-19,10,보장성보험,0
C100304,2026-06-19,10,저축성보험,0
C100305,2026-06-19,10,저축성보험,10490733
C100306,2026-06-19,10,보장성보험,11995375
C100307,2026-06-19,10,저축성보험,0
C100308,2026-06-19,10,보장성보험,0
C100309,2026-06-19,10,보장성보험,47558620
C100310,2026-06-19,10,보장성보험,9635530
C100311,2026-06-19,10,저축성보험,4464080
C100312,2026-06-19,10,보장성보험,29316189
C100313,2026-06-19,10,보장성보험,1819371
C100314,2026-06-19,10,보장성보험,0
C100315,2026-06-19,10,보장성보험,32905460
C100316,2026-06-19,10,보장성보험,0
C100317,2026-06-19,10,저축성보험,47035315
C100318,2026-06-19,10,저축성보험,21204862
C100319,2026-06-19,10,보장성보험,35958982
C100320,2026-06-19,10,저축성보험,13829264
C100321,2026-06-19,10,보장성보험,0
C100322,2026-06-19,10,저축성보험,0
C100323,2026-06-19,10,저축성보험,45100508
C100324,2026-06-19,10,보장성보험,5882981
C100325,2026-06-19,10,보장성보험,18252060
C100326,2026-06-19,10,저축성보험,44260406
C100327,2026-06-19,10,저축성보험,37059063
C100328,2026-06-19,10,보장성보험,39550041
C100329,2026-06-19,10,저축성보험,45299177
C100330,2026-06-19,10,보장성보험,39220028
C100331,2026-06-19,10,보장성보험,26707711
C100332,2026-06-19,10,보장성보험,0
C100333,2026-06-19,10,보장성보험,28983849
C100334,2026-06-19,10,보장성보험,15481619
C100335,2026-06-19,10,저축성보험,0
C100336,2026-06-19,10,보장성보험,0
C100337,2026-06-19,10,보장성보험,0
C100338,2026-06-19,10,보장성보험,42961471
C100339,2026-06-19,10,저축성보험,4692381
C100340,2026-06-19,10,보장성보험,34456015
C100341,2026-06-19,10,보장성보험,0
C100342,2026-06-19,10,저축성보험,30050242
C100343,2026-06-19,10,보장성보험,46646235
C100344,2026-06-19,10,보장성보험,0
C100345,2026-06-19,10,보장성보험,0
C100346,2026-06-19,10,저축성보험,0
C100347,2026-06-19,10,저축성보험,48400949
C100348,2026-06-19,10,보장성보험,5840846
C100349,2026-06-19,10,저축성보험,0
C100350,2026-06-19,10,저축성보험,28005151
C100351,2026-06-19,10,저축성보험,0
C100352,2026-06-19,10,보장성보험,0
C100353,2026-06-19,10,저축성보험,50144429
C100354,2026-06-19,10,보장성보험,16713403
C100355,2026-06-19,10,저축성보험,0
C100356,2026-06-19,10,저축성보험,16176693
C100357,2026-06-19,10,보장성보험,12518197
C100358,2026-06-19,10,저축성보험,17633263
C100359,2026-06-19,10,보장성보험,6618047
C100360,2026-06-19,10,저축성보험,42432049
C100361,2026-06-19,10,보장성보험,24767487
C100362,2026-06-19,10,저축성보험,13112971
C100363,2026-06-19,10,저축성보험,5252715
C100364,2026-06-19,10,저축성보험,1864007
C100365,2026-06-19,10,보장성보험,48089683
C100366,2026-06-19,10,저축성보험,2614311
C100367,2026-06-19,10,저축성보험,45573512
C100368,2026-06-19,10,보장성보험,0
C100369,2026-06-19,10,저축성보험,50106455
C100370,2026-06-19,10,보장성보험,0
C100371,2026-06-19,10,보장성보험,14107689
C100372,2026-06-19,10,저축성보험,0
C100373,2026-06-19,10,저축성보험,23294296
C100374,2026-06-19,10,보장성보험,11454903
C100375,2026-06-19,10,보장성보험,0
C100376,2026-06-19,10,저축성보험,0
C100377,2026-06-19,10,저축성보험,10498435
C100378,2026-06-19,10,저축성보험,28124750
C100379,2026-06-19,10,보장성보험,0
C100380,2026-06-19,10,저축성보험,43916964
C100381,2026-06-19,10,저축성보험,32519949
C100382,2026-06-19,10,보장성보험,12270172
C100383,2026-06-19,10,저축성보험,0
C100384,2026-06-19,10,저축성보험,1010791
C100385,2026-06-19,10,보장성보험,0
C100386,2026-06-19,10,보장성보험,0
C100387,2026-06-19,10,보장성보험,0
C100388,2026-06-19,10,보장성보험,0
C100389,2026-06-19,10,저축성보험,15226048
C100390,2026-06-19,10,보장성보험,16010892
C100391,2026-06-19,10,보장성보험,4724876
C100392,2026-06-19,10,보장성보험,0
C100393,2026-06-19,10,저축성보험,0
C100394,2026-06-19,10,저축성보험,0
C100395,2026-06-19,10,보장성보험,45398761
C100396,2026-06-19,10,저축성보험,44628725
C100397,2026-06-19,10,보장성보험,51572309
C100398,2026-06-19,10,저축성보험,0
C100399,2026-06-19,10,저축성보험,23318353
C100400,2026-06-19,10,저축성보험,0
C100401,2026-06-19,10,저축성보험,0
C100402,2026-06-19,10,보장성보험,0
C100403,2026-06-19,10,저축성보험,33361201
C100404,2026-06-19,10,저축성보험,16136563
C100405,2026-06-19,10,저축성보험,21372062
C100406,2026-06-19,10,보장성보험,0
C100407,2026-06-19,10,저축성보험,0
C100408,2026-06-19,10,보장성보험,16290863
C100409,2026-06-19,10,저축성보험,38664498
C100410,2026-06-19,10,저축성보험,34848540
C100411,2026-06-19,10,저축성보험,27846401
C100412,2026-06-19,10,보장성보험,0
C100413,2026-06-19,10,보장성보험,0
C100414,2026-06-19,10,저축성보험,0
C100415,2026-06-19,10,보장성보험,36043239
C100416,2026-06-19,10,보장성보험,0
C100417,2026-06-19,10,저축성보험,27866931
C100418,2026-06-19,10,저축성보험,21519585
C100419,2026-06-19,10,저축성보험,0
C100420,2026-06-19,10,저축성보험,10041387
C100421,2026-06-19,10,보장성보험,0
C100422,2026-06-19,10,보장성보험,26169543
C100423,2026-06-19,10,저축성보험,0
C100424,2026-06-19,10,저축성보험,47850089
C100425,2026-06-19,10,보장성보험,16402472
C100426,2026-06-19,10,저축성보험,36541431
C100427,2026-06-19,10,보장성보험,44579102
C100428,2026-06-19,10,보장성보험,0
C100429,2026-06-19,10,저축성보험,11180037
C100430,2026-06-19,10,보장성보험,0
C100431,2026-06-19,10,저축성보험,0
C100432,2026-06-19,10,저축성보험,0
C100433,2026-06-19,10,저축성보험,0
C100434,2026-06-19,10,보장성보험,46279724
C100435,2026-06-19,10,저축성보험,30166869
C100436,2026-06-19,10,저축성보험,38738127
C100437,2026-06-19,10,보장성보험,0
C100438,2026-06-19,10,보장성보험,21298381
C100439,2026-06-19,10,저축성보험,6894280
C100440,2026-06-19,10,저축성보험,40123109
C100441,2026-06-19,10,보장성보험,19846953
C100442,2026-06-19,10,저축성보험,6118836
C100443,2026-06-19,10,저축성보험,42925608
C100444,2026-06-19,10,저축성보험,0
C100445,2026-06-19,10,저축성보험,32094077
C100446,2026-06-19,10,저축성보험,0
C100447,2026-06-19,10,저축성보험,46963347
C100448,2026-06-19,10,저축성보험,38133284
C100449,2026-06-19,10,보장성보험,21685214
C100450,2026-06-19,10,저축성보험,3255995
C100451,2026-06-19,10,저축성보험,30211344
C100452,2026-06-19,10,저축성보험,39729878
C100453,2026-06-19,10,저축성보험,4441917
C100454,2026-06-19,10,보장성보험,35105945
C100455,2026-06-19,10,저축성보험,10938628
C100456,2026-06-19,10,보장성보험,0
C100457,2026-06-19,10,저축성보험,13615024
C100458,2026-06-19,10,보장성보험,28504739
C100459,2026-06-19,10,보장성보험,0
C100460,2026-06-19,10,보장성보험,0
C100461,2026-06-19,10,저축성보험,22165598
C100462,2026-06-19,10,보장성보험,11758160
C100463,2026-06-19,10,저축성보험,0
C100464,2026-06-19,10,저축성보험,5849894
C100465,2026-06-19,10,보장성보험,0
C100466,2026-06-19,10,보장성보험,0
C100467,2026-06-19,10,보장성보험,32339559
C100468,2026-06-19,10,보장성보험,10751802
C100469,2026-06-19,10,보장성보험,21033670
C100470,2026-06-19,10,저축성보험,15039016
C100471,2026-06-19,10,보장성보험,0
C100472,2026-06-19,10,보장성보험,51127073
C100473,2026-06-19,10,보장성보험,25988946
C100474,2026-06-19,10,저축성보험,25771028
C100475,2026-06-19,10,저축성보험,4340769
C100476,2026-06-19,10,저축성보험,19255202
C100477,2026-06-19,10,저축성보험,36445256
C100478,2026-06-19,10,저축성보험,0
C100479,2026-06-19,10,저축성보험,26721589
C100480,2026-06-19,10,보장성보험,47410978
C100481,2026-06-19,10,저축성보험,0
C100482,2026-06-19,10,저축성보험,31210824
C100483,2026-06-19,10,보장성보험,0
C100484,2026-06-19,10,보장성보험,19965015
C100485,2026-06-19,10,저축성보험,23623983
C100486,2026-06-19,10,보장성보험,26657417
C100487,2026-06-19,10,저축성보험,36487359
C100488,2026-06-19,10,저축성보험,24752360
C100489,2026-06-19,10,보장성보험,0
C100490,2026-06-19,10,저축성보험,0
C100491,2026-06-19,10,저축성보험,0
C100492,2026-06-19,10,보장성보험,0
C100493,2026-06-19,10,저축성보험,0
C100494,2026-06-19,10,보장성보험,31576985
C100495,2026-06-19,10,저축성보험,39764013
C100496,2026-06-19,10,저축성보험,46768292
C100497,2026-06-19,10,보장성보험,0
C100498,2026-06-19,10,저축성보험,0
C100499,2026-06-19,10,보장성보험,0
C100500,2026-06-19,10,저축성보험,0
