고객ID,기준일자,주차,상품구분,여신잔액
C100124,2026-06-12,9,신용대출,55524107
C100125,2026-06-12,9,주택담보대출,29120995
C100126,2026-06-12,9,신용대출,13626209
C100127,2026-06-12,9,신용대출,115411044
C100128,2026-06-12,9,신용대출,0
C100129,2026-06-12,9,신용대출,70980971
C100130,2026-06-12,9,전세자금대출,52835189
C100131,2026-06-12,9,신용대출,45829764
C100132,2026-06-12,9,주택담보대출,42990385
C100133,2026-06-12,9,신용대출,0
C100134,2026-06-12,9,주택담보대출,69642793
C100135,2026-06-12,9,주택담보대출,15132890
C100136,2026-06-12,9,주택담보대출,55106172
C100137,2026-06-12,9,전세자금대출,47815442
C100138,2026-06-12,9,전세자금대출,0
C100139,2026-06-12,9,신용대출,0
C100140,2026-06-12,9,전세자금대출,21549752
C100141,2026-06-12,9,주택담보대출,64646618
C100142,2026-06-12,9,주택담보대출,83440513
C100143,2026-06-12,9,전세자금대출,89335577
C100144,2026-06-12,9,전세자금대출,12282083
C100145,2026-06-12,9,주택담보대출,0
C100146,2026-06-12,9,주택담보대출,36917766
C100147,2026-06-12,9,주택담보대출,0
C100148,2026-06-12,9,주택담보대출,0
C100149,2026-06-12,9,전세자금대출,11365276
C100150,2026-06-12,9,전세자금대출,0
C100151,2026-06-12,9,신용대출,119122379
C100152,2026-06-12,9,주택담보대출,33622926
C100153,2026-06-12,9,신용대출,66256733
C100154,2026-06-12,9,전세자금대출,46250804
C100155,2026-06-12,9,신용대출,108368248
C100156,2026-06-12,9,신용대출,37636918
C100157,2026-06-12,9,전세자금대출,0
C100158,2026-06-12,9,주택담보대출,761000000
C100159,2026-06-12,9,신용대출,38541703
C100160,2026-06-12,9,신용대출,103561302
C100161,2026-06-12,9,전세자금대출,0
C100162,2026-06-12,9,전세자금대출,0
C100163,2026-06-12,9,신용대출,68007631
C100164,2026-06-12,9,신용대출,21137378
C100165,2026-06-12,9,전세자금대출,75897236
C100166,2026-06-12,9,전세자금대출,49377207
C100167,2026-06-12,9,신용대출,27071348
C100168,2026-06-12,9,주택담보대출,57782426
C100169,2026-06-12,9,주택담보대출,84218081
C100170,2026-06-12,9,전세자금대출,122193155
C100171,2026-06-12,9,신용대출,87919909
C100172,2026-06-12,9,주택담보대출,0
C100173,2026-06-12,9,전세자금대출,56168464
C100174,2026-06-12,9,전세자금대출,0
C100175,2026-06-12,9,주택담보대출,0
C100176,2026-06-12,9,신용대출,45312533
C100177,2026-06-12,9,신용대출,114058686
C100178,2026-06-12,9,신용대출,44760322
C100179,2026-06-12,9,주택담보대출,28504378
C100180,2026-06-12,9,전세자금대출,16622243
C100181,2026-06-12,9,전세자금대출,50408121
C100182,2026-06-12,9,신용대출,0
C100183,2026-06-12,9,전세자금대출,31828458
C100184,2026-06-12,9,신용대출,54092845
C100185,2026-06-12,9,신용대출,0
C100186,2026-06-12,9,전세자금대출,0
C100187,2026-06-12,9,전세자금대출,26276806
C100188,2026-06-12,9,전세자금대출,25089516
C100189,2026-06-12,9,주택담보대출,37876937
C100190,2026-06-12,9,전세자금대출,70040243
C100191,2026-06-12,9,신용대출,0
C100192,2026-06-12,9,신용대출,0
C100193,2026-06-12,9,전세자금대출,12570222
C100194,2026-06-12,9,신용대출,88905194
C100195,2026-06-12,9,전세자금대출,85296941
C100196,2026-06-12,9,주택담보대출,113063037
C100197,2026-06-12,9,전세자금대출,0
C100198,2026-06-12,9,전세자금대출,97475802
C100199,2026-06-12,9,주택담보대출,130644510
C100200,2026-06-12,9,주택담보대출,0
C100201,2026-06-12,9,전세자금대출,0
C100202,2026-06-12,9,전세자금대출,57699131
C100203,2026-06-12,9,신용대출,0
C100204,2026-06-12,9,주택담보대출,32026657
C100205,2026-06-12,9,주택담보대출,83951646
C100206,2026-06-12,9,주택담보대출,43930281
C100207,2026-06-12,9,전세자금대출,56568446
C100208,2026-06-12,9,전세자금대출,0
C100209,2026-06-12,9,주택담보대출,0
C100210,2026-06-12,9,전세자금대출,91308476
C100211,2026-06-12,9,신용대출,90123700
C100212,2026-06-12,9,신용대출,0
C100213,2026-06-12,9,주택담보대출,96250151
C100214,2026-06-12,9,신용대출,0
C100215,2026-06-12,9,신용대출,27125961
C100216,2026-06-12,9,신용대출,47078884
C100217,2026-06-12,9,신용대출,47815442
C100218,2026-06-12,9,전세자금대출,0
C100219,2026-06-12,9,신용대출,44140850
C100220,2026-06-12,9,전세자금대출,0
C100221,2026-06-12,9,전세자금대출,24310678
C100222,2026-06-12,9,신용대출,132016109
C100223,2026-06-12,9,주택담보대출,0
C100224,2026-06-12,9,전세자금대출,97266049
C100225,2026-06-12,9,주택담보대출,32417907
C100226,2026-06-12,9,주택담보대출,0
C100227,2026-06-12,9,신용대출,10185051
C100228,2026-06-12,9,전세자금대출,22329090
C100229,2026-06-12,9,전세자금대출,46281711
C100230,2026-06-12,9,신용대출,0
C100231,2026-06-12,9,주택담보대출,78673716
C100232,2026-06-12,9,주택담보대출,83670945
C100233,2026-06-12,9,주택담보대출,6704913
C100234,2026-06-12,9,전세자금대출,50290207
C100235,2026-06-12,9,신용대출,0
C100236,2026-06-12,9,전세자금대출,64726359
C100237,2026-06-12,9,신용대출,55326684
C100238,2026-06-12,9,신용대출,0
C100239,2026-06-12,9,신용대출,107740021
C100240,2026-06-12,9,신용대출,0
C100241,2026-06-12,9,주택담보대출,66863234
C100242,2026-06-12,9,전세자금대출,0
C100243,2026-06-12,9,전세자금대출,101929916
C100244,2026-06-12,9,주택담보대출,73358556
C100245,2026-06-12,9,신용대출,0
C100246,2026-06-12,9,신용대출,0
C100247,2026-06-12,9,전세자금대출,58530253
C100248,2026-06-12,9,전세자금대출,0
C100249,2026-06-12,9,신용대출,0
C100250,2026-06-12,9,주택담보대출,34211742
C100251,2026-06-12,9,신용대출,23792390
C100252,2026-06-12,9,신용대출,0
C100253,2026-06-12,9,주택담보대출,0
C100254,2026-06-12,9,신용대출,0
C100255,2026-06-12,9,전세자금대출,73124315
C100256,2026-06-12,9,주택담보대출,0
C100257,2026-06-12,9,주택담보대출,49717180
C100258,2026-06-12,9,주택담보대출,59495380
C100259,2026-06-12,9,신용대출,73091416
C100260,2026-06-12,9,신용대출,0
C100261,2026-06-12,9,주택담보대출,67416641
C100262,2026-06-12,9,주택담보대출,0
C100263,2026-06-12,9,전세자금대출,0
C100264,2026-06-12,9,주택담보대출,0
C100265,2026-06-12,9,주택담보대출,54051340
C100266,2026-06-12,9,신용대출,53481506
C100267,2026-06-12,9,전세자금대출,45454136
C100268,2026-06-12,9,전세자금대출,69612058
C100269,2026-06-12,9,주택담보대출,42771784
C100270,2026-06-12,9,전세자금대출,87926497
C100271,2026-06-12,9,전세자금대출,18500873
C100272,2026-06-12,9,주택담보대출,0
C100273,2026-06-12,9,주택담보대출,0
C100274,2026-06-12,9,주택담보대출,96683122
C100275,2026-06-12,9,주택담보대출,0
C100276,2026-06-12,9,전세자금대출,50600707
C100277,2026-06-12,9,주택담보대출,98591523
C100278,2026-06-12,9,주택담보대출,32050816
C100279,2026-06-12,9,신용대출,5088908
C100280,2026-06-12,9,전세자금대출,80085558
C100281,2026-06-12,9,신용대출,0
C100282,2026-06-12,9,주택담보대출,66898261
C100283,2026-06-12,9,신용대출,0
C100284,2026-06-12,9,신용대출,7285308
C100285,2026-06-12,9,신용대출,47815442
C100286,2026-06-12,9,주택담보대출,49636946
C100287,2026-06-12,9,신용대출,109280255
C100288,2026-06-12,9,전세자금대출,0
C100289,2026-06-12,9,신용대출,51511880
C100290,2026-06-12,9,신용대출,116870863
C100291,2026-06-12,9,신용대출,103109188
C100292,2026-06-12,9,전세자금대출,0
C100293,2026-06-12,9,주택담보대출,0
C100294,2026-06-12,9,주택담보대출,0
C100295,2026-06-12,9,전세자금대출,0
C100296,2026-06-12,9,신용대출,31056876
C100297,2026-06-12,9,전세자금대출,0
C100298,2026-06-12,9,전세자금대출,25366696
C100299,2026-06-12,9,주택담보대출,63475581
C100300,2026-06-12,9,전세자금대출,86859228
C100301,2026-06-12,9,주택담보대출,47279449
C100302,2026-06-12,9,전세자금대출,77083148
C100303,2026-06-12,9,전세자금대출,0
C100304,2026-06-12,9,전세자금대출,0
C100305,2026-06-12,9,신용대출,54432628
C100306,2026-06-12,9,신용대출,0
C100307,2026-06-12,9,전세자금대출,110993184
C100308,2026-06-12,9,신용대출,47168288
C100309,2026-06-12,9,주택담보대출,0
C100310,2026-06-12,9,전세자금대출,22181025
C100311,2026-06-12,9,주택담보대출,77792169
C100312,2026-06-12,9,주택담보대출,94432911
C100313,2026-06-12,9,신용대출,117608886
C100314,2026-06-12,9,전세자금대출,0
C100315,2026-06-12,9,신용대출,0
C100316,2026-06-12,9,주택담보대출,116298102
C100317,2026-06-12,9,전세자금대출,83518913
C100318,2026-06-12,9,전세자금대출,66938738
C100319,2026-06-12,9,전세자금대출,61620710
C100320,2026-06-12,9,전세자금대출,107621316
C100321,2026-06-12,9,신용대출,0
C100322,2026-06-12,9,주택담보대출,0
C100323,2026-06-12,9,신용대출,91215297
C100324,2026-06-12,9,신용대출,100463493
C100325,2026-06-12,9,전세자금대출,0
C100326,2026-06-12,9,전세자금대출,0
C100327,2026-06-12,9,신용대출,0
C100328,2026-06-12,9,주택담보대출,58374528
C100329,2026-06-12,9,신용대출,0
C100330,2026-06-12,9,주택담보대출,0
C100331,2026-06-12,9,신용대출,0
C100332,2026-06-12,9,신용대출,68622488
C100333,2026-06-12,9,주택담보대출,61383345
C100334,2026-06-12,9,주택담보대출,99003663
C100335,2026-06-12,9,신용대출,0
C100336,2026-06-12,9,신용대출,43144787
C100337,2026-06-12,9,주택담보대출,56026418
C100338,2026-06-12,9,신용대출,36773124
C100339,2026-06-12,9,주택담보대출,103360404
C100340,2026-06-12,9,전세자금대출,47815442
C100341,2026-06-12,9,주택담보대출,0
C100342,2026-06-12,9,신용대출,0
C100343,2026-06-12,9,전세자금대출,0
C100344,2026-06-12,9,주택담보대출,94611581
C100345,2026-06-12,9,신용대출,27955676
C100346,2026-06-12,9,주택담보대출,125531189
C100347,2026-06-12,9,신용대출,0
C100348,2026-06-12,9,주택담보대출,63780737
C100349,2026-06-12,9,신용대출,0
C100350,2026-06-12,9,전세자금대출,0
C100351,2026-06-12,9,신용대출,0
C100352,2026-06-12,9,전세자금대출,42713031
C100353,2026-06-12,9,신용대출,0
C100354,2026-06-12,9,주택담보대출,43863218
C100355,2026-06-12,9,전세자금대출,85070677
C100356,2026-06-12,9,주택담보대출,0
C100357,2026-06-12,9,전세자금대출,90483039
C100358,2026-06-12,9,전세자금대출,60799147
C100359,2026-06-12,9,주택담보대출,0
C100360,2026-06-12,9,신용대출,122288424
C100361,2026-06-12,9,주택담보대출,16590248
C100362,2026-06-12,9,신용대출,57051699
C100363,2026-06-12,9,신용대출,0
C100364,2026-06-12,9,주택담보대출,0
C100365,2026-06-12,9,신용대출,70047579
C100366,2026-06-12,9,신용대출,111628897
C100367,2026-06-12,9,전세자금대출,0
C100368,2026-06-12,9,전세자금대출,93088386
C100369,2026-06-12,9,주택담보대출,102131810
C100370,2026-06-12,9,신용대출,0
C100371,2026-06-12,9,전세자금대출,86076269
C100372,2026-06-12,9,전세자금대출,106159694
C100373,2026-06-12,9,신용대출,0
C100374,2026-06-12,9,전세자금대출,111836380
C100375,2026-06-12,9,전세자금대출,124395726
C100376,2026-06-12,9,신용대출,0
C100377,2026-06-12,9,전세자금대출,58997892
C100378,2026-06-12,9,주택담보대출,65177629
C100379,2026-06-12,9,신용대출,0
C100380,2026-06-12,9,신용대출,34289333
C100381,2026-06-12,9,전세자금대출,0
C100382,2026-06-12,9,주택담보대출,70516002
C100383,2026-06-12,9,신용대출,104716447
C100384,2026-06-12,9,주택담보대출,0
C100385,2026-06-12,9,전세자금대출,54690844
C100386,2026-06-12,9,주택담보대출,0
C100387,2026-06-12,9,전세자금대출,41403876
C100388,2026-06-12,9,주택담보대출,89867473
C100389,2026-06-12,9,전세자금대출,85986692
C100390,2026-06-12,9,전세자금대출,70898320
C100391,2026-06-12,9,신용대출,111414266
C100392,2026-06-12,9,전세자금대출,61770936
C100393,2026-06-12,9,전세자금대출,9827995
C100394,2026-06-12,9,전세자금대출,0
C100395,2026-06-12,9,신용대출,22471728
C100396,2026-06-12,9,신용대출,38354599
C100397,2026-06-12,9,신용대출,0
C100398,2026-06-12,9,신용대출,91998423
C100399,2026-06-12,9,주택담보대출,0
C100400,2026-06-12,9,주택담보대출,37845485
C100401,2026-06-12,9,주택담보대출,0
C100402,2026-06-12,9,전세자금대출,10335282
C100403,2026-06-12,9,전세자금대출,98352907
C100404,2026-06-12,9,주택담보대출,0
C100405,2026-06-12,9,주택담보대출,0
C100406,2026-06-12,9,주택담보대출,0
C100407,2026-06-12,9,신용대출,113933698
C100408,2026-06-12,9,전세자금대출,15489873
C100409,2026-06-12,9,주택담보대출,93438759
C100410,2026-06-12,9,신용대출,96749871
C100411,2026-06-12,9,전세자금대출,77817394
C100412,2026-06-12,9,신용대출,0
C100413,2026-06-12,9,전세자금대출,0
C100414,2026-06-12,9,신용대출,108295823
C100415,2026-06-12,9,신용대출,72751086
C100416,2026-06-12,9,전세자금대출,14013804
C100417,2026-06-12,9,신용대출,53662311
C100418,2026-06-12,9,신용대출,76474931
C100419,2026-06-12,9,주택담보대출,35741929
C100420,2026-06-12,9,신용대출,63170036
C100421,2026-06-12,9,신용대출,47266581
C100422,2026-06-12,9,주택담보대출,95140995
C100423,2026-06-12,9,신용대출,0
C100424,2026-06-12,9,전세자금대출,0
C100425,2026-06-12,9,신용대출,48461575
C100426,2026-06-12,9,주택담보대출,37834540
C100427,2026-06-12,9,신용대출,118240080
C100428,2026-06-12,9,주택담보대출,28312497
C100429,2026-06-12,9,전세자금대출,0
C100430,2026-06-12,9,신용대출,32424402
C100431,2026-06-12,9,전세자금대출,55109972
C100432,2026-06-12,9,신용대출,0
C100433,2026-06-12,9,신용대출,58870442
C100434,2026-06-12,9,신용대출,0
C100435,2026-06-12,9,전세자금대출,18527003
C100436,2026-06-12,9,전세자금대출,93202408
C100437,2026-06-12,9,전세자금대출,0
C100438,2026-06-12,9,주택담보대출,22778302
C100439,2026-06-12,9,주택담보대출,39520227
C100440,2026-06-12,9,주택담보대출,57058878
C100441,2026-06-12,9,주택담보대출,120655090
C100442,2026-06-12,9,전세자금대출,40484668
C100443,2026-06-12,9,전세자금대출,55081799
C100444,2026-06-12,9,신용대출,8478408
C100445,2026-06-12,9,주택담보대출,0
C100446,2026-06-12,9,전세자금대출,0
C100447,2026-06-12,9,전세자금대출,0
C100448,2026-06-12,9,신용대출,43436699
C100449,2026-06-12,9,주택담보대출,0
C100450,2026-06-12,9,신용대출,58412996
C100451,2026-06-12,9,주택담보대출,54682768
C100452,2026-06-12,9,주택담보대출,71502587
C100453,2026-06-12,9,전세자금대출,106226524
C100454,2026-06-12,9,신용대출,98844333
C100455,2026-06-12,9,주택담보대출,52681068
C100456,2026-06-12,9,신용대출,69354065
C100457,2026-06-12,9,전세자금대출,82072880
C100458,2026-06-12,9,주택담보대출,0
C100459,2026-06-12,9,주택담보대출,0
C100460,2026-06-12,9,전세자금대출,24163758
C100461,2026-06-12,9,신용대출,37835929
C100462,2026-06-12,9,신용대출,48731035
C100463,2026-06-12,9,주택담보대출,0
C100464,2026-06-12,9,주택담보대출,80299761
C100465,2026-06-12,9,전세자금대출,34973349
C100466,2026-06-12,9,주택담보대출,0
C100467,2026-06-12,9,신용대출,93064846
C100468,2026-06-12,9,전세자금대출,32104900
C100469,2026-06-12,9,신용대출,64335773
C100470,2026-06-12,9,주택담보대출,80758715
C100471,2026-06-12,9,신용대출,71660812
C100472,2026-06-12,9,전세자금대출,38856214
C100473,2026-06-12,9,주택담보대출,9865549
C100474,2026-06-12,9,주택담보대출,82237552
C100475,2026-06-12,9,전세자금대출,94856663
C100476,2026-06-12,9,전세자금대출,118693515
C100477,2026-06-12,9,주택담보대출,42738643
C100478,2026-06-12,9,전세자금대출,105899436
C100479,2026-06-12,9,신용대출,0
C100480,2026-06-12,9,신용대출,0
C100481,2026-06-12,9,주택담보대출,0
C100482,2026-06-12,9,전세자금대출,0
C100483,2026-06-12,9,전세자금대출,0
C100484,2026-06-12,9,신용대출,0
C100485,2026-06-12,9,신용대출,0
C100486,2026-06-12,9,신용대출,31571060
C100487,2026-06-12,9,전세자금대출,118678040
C100488,2026-06-12,9,전세자금대출,0
C100489,2026-06-12,9,주택담보대출,36376280
C100490,2026-06-12,9,주택담보대출,0
C100491,2026-06-12,9,주택담보대출,0
C100492,2026-06-12,9,주택담보대출,23509971
C100493,2026-06-12,9,전세자금대출,77773862
C100494,2026-06-12,9,전세자금대출,0
C100495,2026-06-12,9,전세자금대출,20253143
C100496,2026-06-12,9,전세자금대출,0
C100497,2026-06-12,9,전세자금대출,16874894
C100498,2026-06-12,9,주택담보대출,821000000
C100499,2026-06-12,9,신용대출,0
C100500,2026-06-12,9,신용대출,24218495
