고객ID,기준일자,주차,상품구분,수신잔액
C100159,2026-06-12,9,정기예금,9316314
C100160,2026-06-12,9,입출금예금,59867752
C100161,2026-06-12,9,입출금예금,40171096
C100162,2026-06-12,9,입출금예금,8638850
C100163,2026-06-12,9,정기예금,32235587
C100164,2026-06-12,9,적금,8374290
C100165,2026-06-12,9,적금,0
C100166,2026-06-12,9,정기예금,58082233
C100167,2026-06-12,9,적금,59486725
C100168,2026-06-12,9,입출금예금,80236435
C100169,2026-06-12,9,입출금예금,4000767
C100170,2026-06-12,9,입출금예금,32560516
C100171,2026-06-12,9,적금,49200353
C100172,2026-06-12,9,정기예금,32982225
C100173,2026-06-12,9,입출금예금,38692217
C100174,2026-06-12,9,입출금예금,40945966
C100175,2026-06-12,9,정기예금,19425617
C100176,2026-06-12,9,입출금예금,76999426
C100177,2026-06-12,9,정기예금,17565762
C100178,2026-06-12,9,입출금예금,70991492
C100179,2026-06-12,9,정기예금,2740550
C100180,2026-06-12,9,입출금예금,42543018
C100181,2026-06-12,9,적금,27043448
C100182,2026-06-12,9,적금,26843951
C100183,2026-06-12,9,정기예금,37063835
C100184,2026-06-12,9,적금,15608011
C100185,2026-06-12,9,입출금예금,33574148
C100186,2026-06-12,9,적금,3919844
C100187,2026-06-12,9,정기예금,9415627
C100188,2026-06-12,9,적금,81796545
C100189,2026-06-12,9,정기예금,13550627
C100190,2026-06-12,9,적금,68176209
C100191,2026-06-12,9,적금,76307099
C100192,2026-06-12,9,입출금예금,594057
C100193,2026-06-12,9,입출금예금,41490145
C100194,2026-06-12,9,정기예금,5251685
C100195,2026-06-12,9,적금,64433997
C100196,2026-06-12,9,정기예금,74767245
C100197,2026-06-12,9,적금,2962632
C100198,2026-06-12,9,적금,50142178
C100199,2026-06-12,9,적금,54221592
C100200,2026-06-12,9,정기예금,18923870
C100201,2026-06-12,9,입출금예금,81464694
C100202,2026-06-12,9,입출금예금,0
C100203,2026-06-12,9,정기예금,49068671
C100204,2026-06-12,9,정기예금,32212616
C100205,2026-06-12,9,입출금예금,9016481
C100206,2026-06-12,9,입출금예금,15485472
C100207,2026-06-12,9,입출금예금,60365975
C100208,2026-06-12,9,적금,1426274
C100209,2026-06-12,9,적금,64907455
C100210,2026-06-12,9,정기예금,66898158
C100211,2026-06-12,9,정기예금,31178517
C100212,2026-06-12,9,적금,57112594
C100213,2026-06-12,9,적금,14788334
C100214,2026-06-12,9,정기예금,74249748
C100215,2026-06-12,9,적금,73544711
C100216,2026-06-12,9,적금,68856951
C100217,2026-06-12,9,정기예금,24821301
C100218,2026-06-12,9,입출금예금,16955900
C100219,2026-06-12,9,입출금예금,38153602
C100220,2026-06-12,9,입출금예금,15256689
C100221,2026-06-12,9,입출금예금,52231816
C100222,2026-06-12,9,적금,40580407
C100223,2026-06-12,9,적금,59707838
C100224,2026-06-12,9,적금,21193405
C100225,2026-06-12,9,입출금예금,75813804
C100226,2026-06-12,9,적금,2008921
C100227,2026-06-12,9,정기예금,63678854
C100228,2026-06-12,9,입출금예금,44367487
C100229,2026-06-12,9,입출금예금,59707838
C100230,2026-06-12,9,정기예금,15498695
C100231,2026-06-12,9,입출금예금,72397186
C100232,2026-06-12,9,정기예금,3197934
C100233,2026-06-12,9,입출금예금,40425868
C100234,2026-06-12,9,적금,32039320
C100235,2026-06-12,9,입출금예금,13558509
C100236,2026-06-12,9,적금,71771247
C100237,2026-06-12,9,정기예금,16385712
C100238,2026-06-12,9,입출금예금,58748440
C100239,2026-06-12,9,적금,11385074
C100240,2026-06-12,9,적금,24337830
C100241,2026-06-12,9,적금,68993131
C100242,2026-06-12,9,적금,46225090
C100243,2026-06-12,9,정기예금,67056595
C100244,2026-06-12,9,입출금예금,21661707
C100245,2026-06-12,9,적금,31925562
C100246,2026-06-12,9,정기예금,4077127
C100247,2026-06-12,9,적금,71460274
C100248,2026-06-12,9,적금,34080713
C100249,2026-06-12,9,입출금예금,54863868
C100250,2026-06-12,9,입출금예금,66234588
C100251,2026-06-12,9,정기예금,60161500
C100252,2026-06-12,9,적금,62431246
C100253,2026-06-12,9,입출금예금,53542028
C100254,2026-06-12,9,적금,59307614
C100255,2026-06-12,9,적금,57508494
C100256,2026-06-12,9,정기예금,59707838
C100257,2026-06-12,9,정기예금,62245328
C100258,2026-06-12,9,적금,1275782
C100259,2026-06-12,9,정기예금,32508844
C100260,2026-06-12,9,정기예금,73485392
C100261,2026-06-12,9,정기예금,60494515
C100262,2026-06-12,9,정기예금,10780623
C100263,2026-06-12,9,입출금예금,71147615
C100264,2026-06-12,9,적금,66456523
C100265,2026-06-12,9,정기예금,60176002
C100266,2026-06-12,9,정기예금,11282088
C100267,2026-06-12,9,입출금예금,0
C100268,2026-06-12,9,적금,34906989
C100269,2026-06-12,9,입출금예금,51614582
C100270,2026-06-12,9,입출금예금,79354544
C100271,2026-06-12,9,정기예금,69006344
C100272,2026-06-12,9,입출금예금,38817357
C100273,2026-06-12,9,적금,0
C100274,2026-06-12,9,적금,59797715
C100275,2026-06-12,9,적금,47754650
C100276,2026-06-12,9,입출금예금,65705266
C100277,2026-06-12,9,정기예금,49150664
C100278,2026-06-12,9,적금,30767730
C100279,2026-06-12,9,적금,74369260
C100280,2026-06-12,9,적금,51640576
C100281,2026-06-12,9,정기예금,67765737
C100282,2026-06-12,9,정기예금,19659436
C100283,2026-06-12,9,적금,63655554
C100284,2026-06-12,9,입출금예금,19052206
C100285,2026-06-12,9,입출금예금,39051288
C100286,2026-06-12,9,입출금예금,7272336
C100287,2026-06-12,9,적금,1518457
C100288,2026-06-12,9,입출금예금,50116082
C100289,2026-06-12,9,정기예금,30334760
C100290,2026-06-12,9,입출금예금,73451604
C100291,2026-06-12,9,정기예금,8983146
C100292,2026-06-12,9,정기예금,58194275
C100293,2026-06-12,9,입출금예금,80854911
C100294,2026-06-12,9,입출금예금,36362698
C100295,2026-06-12,9,입출금예금,40250096
C100296,2026-06-12,9,입출금예금,20026421
C100297,2026-06-12,9,정기예금,25747665
C100298,2026-06-12,9,입출금예금,5734165
C100299,2026-06-12,9,입출금예금,10737107
C100300,2026-06-12,9,적금,62171965
C100301,2026-06-12,9,입출금예금,0
C100302,2026-06-12,9,정기예금,7412656
C100303,2026-06-12,9,적금,29894755
C100304,2026-06-12,9,입출금예금,55394319
C100305,2026-06-12,9,정기예금,33417811
C100306,2026-06-12,9,정기예금,69978633
C100307,2026-06-12,9,정기예금,51531581
C100308,2026-06-12,9,입출금예금,81280311
C100309,2026-06-12,9,적금,38944694
C100310,2026-06-12,9,입출금예금,32187405
C100311,2026-06-12,9,입출금예금,72481638
C100312,2026-06-12,9,적금,2501542
C100313,2026-06-12,9,정기예금,68442656
C100314,2026-06-12,9,입출금예금,37369884
C100315,2026-06-12,9,정기예금,56501006
C100316,2026-06-12,9,입출금예금,63175911
C100317,2026-06-12,9,정기예금,0
C100318,2026-06-12,9,정기예금,64193789
C100319,2026-06-12,9,정기예금,56764166
C100320,2026-06-12,9,입출금예금,8406904
C100321,2026-06-12,9,입출금예금,18319412
C100322,2026-06-12,9,입출금예금,44394303
C100323,2026-06-12,9,적금,68422512
C100324,2026-06-12,9,적금,37387135
C100325,2026-06-12,9,정기예금,52083016
C100326,2026-06-12,9,입출금예금,82477059
C100327,2026-06-12,9,정기예금,41815214
C100328,2026-06-12,9,적금,49622065
C100329,2026-06-12,9,입출금예금,56057614
C100330,2026-06-12,9,입출금예금,3599272
C100331,2026-06-12,9,입출금예금,6223955
C100332,2026-06-12,9,입출금예금,23746008
C100333,2026-06-12,9,정기예금,71552032
C100334,2026-06-12,9,적금,27807839
C100335,2026-06-12,9,정기예금,68120093
C100336,2026-06-12,9,적금,75168885
C100337,2026-06-12,9,정기예금,8215169
C100338,2026-06-12,9,적금,58953676
C100339,2026-06-12,9,입출금예금,52102768
C100340,2026-06-12,9,정기예금,10699613
C100341,2026-06-12,9,적금,894903
C100342,2026-06-12,9,정기예금,28007687
C100343,2026-06-12,9,적금,63280493
C100344,2026-06-12,9,입출금예금,68064568
C100345,2026-06-12,9,적금,53640482
C100346,2026-06-12,9,정기예금,40889980
C100347,2026-06-12,9,적금,29057925
C100348,2026-06-12,9,적금,31595675
C100349,2026-06-12,9,정기예금,46431470
C100350,2026-06-12,9,입출금예금,38792718
C100351,2026-06-12,9,입출금예금,40064892
C100352,2026-06-12,9,적금,42520417
C100353,2026-06-12,9,정기예금,59261624
C100354,2026-06-12,9,적금,16915345
C100355,2026-06-12,9,적금,17260663
C100356,2026-06-12,9,입출금예금,40638852
C100357,2026-06-12,9,입출금예금,0
C100358,2026-06-12,9,입출금예금,35048612
C100359,2026-06-12,9,정기예금,62789776
C100360,2026-06-12,9,정기예금,46545322
C100361,2026-06-12,9,정기예금,80814894
C100362,2026-06-12,9,적금,32304753
C100363,2026-06-12,9,적금,22331723
C100364,2026-06-12,9,정기예금,7730866
C100365,2026-06-12,9,입출금예금,42552406
C100366,2026-06-12,9,적금,31809959
C100367,2026-06-12,9,입출금예금,19014593
C100368,2026-06-12,9,정기예금,66713368
C100369,2026-06-12,9,적금,47232859
C100370,2026-06-12,9,적금,0
C100371,2026-06-12,9,적금,8257590
C100372,2026-06-12,9,입출금예금,61775352
C100373,2026-06-12,9,정기예금,25437786
C100374,2026-06-12,9,입출금예금,79881838
C100375,2026-06-12,9,정기예금,41856680
C100376,2026-06-12,9,정기예금,52342694
C100377,2026-06-12,9,적금,28064109
C100378,2026-06-12,9,적금,20398555
C100379,2026-06-12,9,정기예금,24534961
C100380,2026-06-12,9,정기예금,30329609
C100381,2026-06-12,9,정기예금,21344346
C100382,2026-06-12,9,입출금예금,3244056
C100383,2026-06-12,9,적금,22004943
C100384,2026-06-12,9,적금,74539525
C100385,2026-06-12,9,정기예금,51827448
C100386,2026-06-12,9,정기예금,49738342
C100387,2026-06-12,9,입출금예금,42521879
C100388,2026-06-12,9,정기예금,24235238
C100389,2026-06-12,9,정기예금,73075658
C100390,2026-06-12,9,정기예금,9867776
C100391,2026-06-12,9,적금,0
C100392,2026-06-12,9,적금,28285657
C100393,2026-06-12,9,적금,66922736
C100394,2026-06-12,9,정기예금,81322018
C100395,2026-06-12,9,적금,0
C100396,2026-06-12,9,입출금예금,765684
C100397,2026-06-12,9,적금,66808130
C100398,2026-06-12,9,적금,40089484
C100399,2026-06-12,9,정기예금,41957948
C100400,2026-06-12,9,정기예금,10715145
C100401,2026-06-12,9,정기예금,62937082
C100402,2026-06-12,9,적금,61921531
C100403,2026-06-12,9,정기예금,5524234
C100404,2026-06-12,9,정기예금,13167401
C100405,2026-06-12,9,적금,47757014
C100406,2026-06-12,9,정기예금,55696667
C100407,2026-06-12,9,적금,77998133
C100408,2026-06-12,9,적금,15952813
C100409,2026-06-12,9,정기예금,63297850
C100410,2026-06-12,9,적금,24410954
C100411,2026-06-12,9,입출금예금,17585671
C100412,2026-06-12,9,적금,82810928
C100413,2026-06-12,9,정기예금,59707838
C100414,2026-06-12,9,입출금예금,12556981
C100415,2026-06-12,9,입출금예금,1439920
C100416,2026-06-12,9,정기예금,51940953
C100417,2026-06-12,9,정기예금,12017877
C100418,2026-06-12,9,입출금예금,58019590
C100419,2026-06-12,9,적금,46540188
C100420,2026-06-12,9,적금,72200968
C100421,2026-06-12,9,입출금예금,65987997
C100422,2026-06-12,9,적금,37570499
C100423,2026-06-12,9,입출금예금,36463926
C100424,2026-06-12,9,정기예금,76208708
C100425,2026-06-12,9,정기예금,34569745
C100426,2026-06-12,9,입출금예금,75648501
C100427,2026-06-12,9,입출금예금,38820019
C100428,2026-06-12,9,적금,7821827
C100429,2026-06-12,9,적금,53999210
C100430,2026-06-12,9,입출금예금,28464135
C100431,2026-06-12,9,적금,17000951
C100432,2026-06-12,9,적금,25642725
C100433,2026-06-12,9,입출금예금,5560265
C100434,2026-06-12,9,정기예금,37105061
C100435,2026-06-12,9,입출금예금,63879470
C100436,2026-06-12,9,적금,49684580
C100437,2026-06-12,9,입출금예금,14137840
C100438,2026-06-12,9,입출금예금,42394747
C100439,2026-06-12,9,정기예금,66598015
C100440,2026-06-12,9,입출금예금,67922758
C100441,2026-06-12,9,정기예금,48612760
C100442,2026-06-12,9,정기예금,79795635
C100443,2026-06-12,9,적금,54671222
C100444,2026-06-12,9,입출금예금,27947625
C100445,2026-06-12,9,입출금예금,0
C100446,2026-06-12,9,적금,61513016
C100447,2026-06-12,9,입출금예금,72924360
C100448,2026-06-12,9,정기예금,0
C100449,2026-06-12,9,정기예금,45867673
C100450,2026-06-12,9,적금,74159086
C100451,2026-06-12,9,입출금예금,43100233
C100452,2026-06-12,9,정기예금,14927499
C100453,2026-06-12,9,정기예금,80146230
C100454,2026-06-12,9,정기예금,56359137
C100455,2026-06-12,9,적금,37929059
C100456,2026-06-12,9,정기예금,1777654
C100457,2026-06-12,9,적금,3413762
C100458,2026-06-12,9,적금,52649950
C100459,2026-06-12,9,적금,4814769
C100460,2026-06-12,9,적금,75322535
C100461,2026-06-12,9,적금,26590419
C100462,2026-06-12,9,입출금예금,64272247
C100463,2026-06-12,9,적금,70023094
C100464,2026-06-12,9,입출금예금,5175038
C100465,2026-06-12,9,입출금예금,48141977
C100466,2026-06-12,9,적금,9256628
C100467,2026-06-12,9,적금,77280861
C100468,2026-06-12,9,입출금예금,35177291
C100469,2026-06-12,9,적금,36676991
C100470,2026-06-12,9,적금,55938246
C100471,2026-06-12,9,입출금예금,14857326
C100472,2026-06-12,9,적금,64939591
C100473,2026-06-12,9,정기예금,20237209
C100474,2026-06-12,9,정기예금,7184508
C100475,2026-06-12,9,정기예금,32224599
C100476,2026-06-12,9,입출금예금,62562239
C100477,2026-06-12,9,정기예금,66747450
C100478,2026-06-12,9,정기예금,0
C100479,2026-06-12,9,정기예금,59260204
C100480,2026-06-12,9,적금,2335269
C100481,2026-06-12,9,정기예금,78131310
C100482,2026-06-12,9,정기예금,68157088
C100483,2026-06-12,9,정기예금,58927519
C100484,2026-06-12,9,적금,52493129
C100485,2026-06-12,9,적금,38692248
C100486,2026-06-12,9,입출금예금,79232955
C100487,2026-06-12,9,정기예금,34620946
C100488,2026-06-12,9,정기예금,34243742
C100489,2026-06-12,9,적금,45063243
C100490,2026-06-12,9,적금,19964992
C100491,2026-06-12,9,정기예금,24802016
C100492,2026-06-12,9,정기예금,23970886
C100493,2026-06-12,9,정기예금,18728051
C100494,2026-06-12,9,정기예금,56890802
C100495,2026-06-12,9,입출금예금,50913004
C100496,2026-06-12,9,입출금예금,18896424
C100497,2026-06-12,9,입출금예금,54065750
C100498,2026-06-12,9,입출금예금,46456429
C100499,2026-06-12,9,입출금예금,15829657
C100500,2026-06-12,9,적금,69444013
