고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100103,2026-06-12,9,체크카드,3093357,62
C100104,2026-06-12,9,신용카드,3054596,61
C100105,2026-06-12,9,체크카드,78588,2
C100106,2026-06-12,9,체크카드,77347,2
C100107,2026-06-12,9,체크카드,1230159,25
C100108,2026-06-12,9,체크카드,1501442,30
C100109,2026-06-12,9,신용카드,1979683,40
C100110,2026-06-12,9,체크카드,1208298,24
C100111,2026-06-12,9,신용카드,3874656,77
C100112,2026-06-12,9,신용카드,0,0
C100113,2026-06-12,9,신용카드,2851741,57
C100114,2026-06-12,9,체크카드,3702170,74
C100115,2026-06-12,9,체크카드,4074070,81
C100116,2026-06-12,9,신용카드,1238580,25
C100117,2026-06-12,9,신용카드,192672,4
C100118,2026-06-12,9,신용카드,480518,10
C100119,2026-06-12,9,신용카드,783851,16
C100120,2026-06-12,9,체크카드,115190,2
C100121,2026-06-12,9,체크카드,864676,17
C100122,2026-06-12,9,신용카드,437472,9
C100123,2026-06-12,9,체크카드,0,0
C100124,2026-06-12,9,체크카드,884577,18
C100125,2026-06-12,9,신용카드,945464,19
C100126,2026-06-12,9,신용카드,3084774,62
C100127,2026-06-12,9,신용카드,2028168,41
C100128,2026-06-12,9,신용카드,3780149,76
C100129,2026-06-12,9,신용카드,2782212,56
C100130,2026-06-12,9,신용카드,2971949,59
C100131,2026-06-12,9,신용카드,1824579,36
C100132,2026-06-12,9,신용카드,299920,6
C100133,2026-06-12,9,신용카드,575906,12
C100134,2026-06-12,9,체크카드,0,0
C100135,2026-06-12,9,체크카드,1479598,30
C100136,2026-06-12,9,체크카드,2591753,52
C100137,2026-06-12,9,신용카드,646433,13
C100138,2026-06-12,9,체크카드,2637113,53
C100139,2026-06-12,9,체크카드,3346476,67
C100140,2026-06-12,9,체크카드,4256682,85
C100141,2026-06-12,9,신용카드,1548900,31
C100142,2026-06-12,9,신용카드,2463311,49
C100143,2026-06-12,9,신용카드,3134617,63
C100144,2026-06-12,9,신용카드,3713132,74
C100145,2026-06-12,9,체크카드,2401448,48
C100146,2026-06-12,9,체크카드,3871866,77
C100147,2026-06-12,9,체크카드,582548,12
C100148,2026-06-12,9,신용카드,1646915,33
C100149,2026-06-12,9,신용카드,3092868,62
C100150,2026-06-12,9,체크카드,4504410,90
C100151,2026-06-12,9,신용카드,0,0
C100152,2026-06-12,9,체크카드,2926215,59
C100153,2026-06-12,9,신용카드,1105017,22
C100154,2026-06-12,9,신용카드,3226326,65
C100155,2026-06-12,9,신용카드,3226352,65
C100156,2026-06-12,9,체크카드,3231869,65
C100157,2026-06-12,9,신용카드,2139654,43
C100158,2026-06-12,9,신용카드,2969105,59
C100159,2026-06-12,9,체크카드,0,0
C100160,2026-06-12,9,체크카드,1721855,34
C100161,2026-06-12,9,체크카드,1761084,35
C100162,2026-06-12,9,신용카드,2901484,58
C100163,2026-06-12,9,체크카드,0,0
C100164,2026-06-12,9,체크카드,0,0
C100165,2026-06-12,9,체크카드,2892493,58
C100166,2026-06-12,9,체크카드,220996,4
C100167,2026-06-12,9,체크카드,1007894,20
C100168,2026-06-12,9,체크카드,3116395,62
C100169,2026-06-12,9,신용카드,176721,4
C100170,2026-06-12,9,신용카드,0,0
C100171,2026-06-12,9,신용카드,0,0
C100172,2026-06-12,9,체크카드,1200787,24
C100173,2026-06-12,9,체크카드,2398628,48
C100174,2026-06-12,9,체크카드,0,0
C100175,2026-06-12,9,체크카드,0,0
C100176,2026-06-12,9,체크카드,1881737,38
C100177,2026-06-12,9,체크카드,676440,14
C100178,2026-06-12,9,체크카드,0,0
C100179,2026-06-12,9,체크카드,2830204,57
C100180,2026-06-12,9,신용카드,834858,17
C100181,2026-06-12,9,체크카드,459509,9
C100182,2026-06-12,9,체크카드,0,0
C100183,2026-06-12,9,체크카드,3119096,62
C100184,2026-06-12,9,체크카드,0,0
C100185,2026-06-12,9,신용카드,3574526,71
C100186,2026-06-12,9,신용카드,4351420,87
C100187,2026-06-12,9,신용카드,0,0
C100188,2026-06-12,9,체크카드,0,0
C100189,2026-06-12,9,신용카드,302234,6
C100190,2026-06-12,9,신용카드,1821340,36
C100191,2026-06-12,9,신용카드,247489,5
C100192,2026-06-12,9,신용카드,2996639,60
C100193,2026-06-12,9,신용카드,1104103,22
C100194,2026-06-12,9,체크카드,2331222,47
C100195,2026-06-12,9,신용카드,2922273,58
C100196,2026-06-12,9,체크카드,0,0
C100197,2026-06-12,9,신용카드,691139,14
C100198,2026-06-12,9,체크카드,1651503,33
C100199,2026-06-12,9,체크카드,0,0
C100200,2026-06-12,9,신용카드,579760,12
C100201,2026-06-12,9,신용카드,0,0
C100202,2026-06-12,9,신용카드,2106409,42
C100203,2026-06-12,9,신용카드,0,0
C100204,2026-06-12,9,신용카드,4070077,81
C100205,2026-06-12,9,체크카드,857355,17
C100206,2026-06-12,9,신용카드,2468057,49
C100207,2026-06-12,9,신용카드,1065197,21
C100208,2026-06-12,9,신용카드,654103,13
C100209,2026-06-12,9,체크카드,3349878,67
C100210,2026-06-12,9,신용카드,2373974,47
C100211,2026-06-12,9,체크카드,1798481,36
C100212,2026-06-12,9,체크카드,958242,19
C100213,2026-06-12,9,체크카드,3569154,71
C100214,2026-06-12,9,신용카드,1883622,38
C100215,2026-06-12,9,체크카드,0,0
C100216,2026-06-12,9,신용카드,486392,10
C100217,2026-06-12,9,신용카드,4338006,87
C100218,2026-06-12,9,체크카드,1195535,24
C100219,2026-06-12,9,체크카드,3745879,75
C100220,2026-06-12,9,신용카드,1359340,27
C100221,2026-06-12,9,체크카드,2119784,42
C100222,2026-06-12,9,신용카드,2800995,56
C100223,2026-06-12,9,신용카드,495126,10
C100224,2026-06-12,9,체크카드,960387,19
C100225,2026-06-12,9,신용카드,1911637,38
C100226,2026-06-12,9,신용카드,0,0
C100227,2026-06-12,9,체크카드,2986603,60
C100228,2026-06-12,9,신용카드,3268741,65
C100229,2026-06-12,9,체크카드,0,0
C100230,2026-06-12,9,신용카드,1017133,20
C100231,2026-06-12,9,체크카드,940957,19
C100232,2026-06-12,9,체크카드,0,0
C100233,2026-06-12,9,신용카드,1699361,34
C100234,2026-06-12,9,신용카드,478932,10
C100235,2026-06-12,9,체크카드,2664935,53
C100236,2026-06-12,9,체크카드,3298996,66
C100237,2026-06-12,9,신용카드,110152,2
C100238,2026-06-12,9,체크카드,1893952,38
C100239,2026-06-12,9,체크카드,0,0
C100240,2026-06-12,9,체크카드,366646,7
C100241,2026-06-12,9,체크카드,2042429,41
C100242,2026-06-12,9,체크카드,1477231,30
C100243,2026-06-12,9,신용카드,0,0
C100244,2026-06-12,9,신용카드,994773,20
C100245,2026-06-12,9,신용카드,0,0
C100246,2026-06-12,9,체크카드,1974626,39
C100247,2026-06-12,9,체크카드,2335337,47
C100248,2026-06-12,9,체크카드,1264802,25
C100249,2026-06-12,9,신용카드,2140044,43
C100250,2026-06-12,9,신용카드,3375626,68
C100251,2026-06-12,9,신용카드,0,0
C100252,2026-06-12,9,신용카드,1555676,31
C100253,2026-06-12,9,신용카드,2214981,44
C100254,2026-06-12,9,신용카드,1820424,36
C100255,2026-06-12,9,신용카드,3125279,63
C100256,2026-06-12,9,체크카드,2694512,54
C100257,2026-06-12,9,체크카드,1825417,37
C100258,2026-06-12,9,신용카드,2472227,49
C100259,2026-06-12,9,체크카드,572764,11
C100260,2026-06-12,9,신용카드,0,0
C100261,2026-06-12,9,신용카드,952828,19
C100262,2026-06-12,9,체크카드,2256860,45
C100263,2026-06-12,9,신용카드,1580609,32
C100264,2026-06-12,9,체크카드,1577471,32
C100265,2026-06-12,9,체크카드,3329866,67
C100266,2026-06-12,9,체크카드,1515468,30
C100267,2026-06-12,9,신용카드,3406641,68
C100268,2026-06-12,9,체크카드,2001822,40
C100269,2026-06-12,9,신용카드,1743718,35
C100270,2026-06-12,9,체크카드,0,0
C100271,2026-06-12,9,체크카드,720239,14
C100272,2026-06-12,9,신용카드,3025909,61
C100273,2026-06-12,9,체크카드,2904281,58
C100274,2026-06-12,9,체크카드,3754874,75
C100275,2026-06-12,9,신용카드,2374003,47
C100276,2026-06-12,9,체크카드,416076,8
C100277,2026-06-12,9,체크카드,0,0
C100278,2026-06-12,9,체크카드,2847686,57
C100279,2026-06-12,9,신용카드,0,0
C100280,2026-06-12,9,체크카드,3692141,74
C100281,2026-06-12,9,신용카드,3857605,77
C100282,2026-06-12,9,신용카드,983279,20
C100283,2026-06-12,9,신용카드,0,0
C100284,2026-06-12,9,체크카드,1904300,38
C100285,2026-06-12,9,체크카드,2840725,57
C100286,2026-06-12,9,체크카드,1947211,39
C100287,2026-06-12,9,체크카드,0,0
C100288,2026-06-12,9,체크카드,0,0
C100289,2026-06-12,9,신용카드,1487558,30
C100290,2026-06-12,9,체크카드,408219,8
C100291,2026-06-12,9,신용카드,3691682,74
C100292,2026-06-12,9,체크카드,3564102,71
C100293,2026-06-12,9,체크카드,2214895,44
C100294,2026-06-12,9,체크카드,2552972,51
C100295,2026-06-12,9,신용카드,2519708,50
C100296,2026-06-12,9,체크카드,0,0
C100297,2026-06-12,9,체크카드,0,0
C100298,2026-06-12,9,신용카드,3633850,73
C100299,2026-06-12,9,신용카드,0,0
C100300,2026-06-12,9,체크카드,363296,7
C100301,2026-06-12,9,신용카드,0,0
C100302,2026-06-12,9,신용카드,330942,7
C100303,2026-06-12,9,체크카드,1217124,24
C100304,2026-06-12,9,체크카드,4315007,86
C100305,2026-06-12,9,신용카드,0,0
C100306,2026-06-12,9,신용카드,1515659,30
C100307,2026-06-12,9,신용카드,2463717,49
C100308,2026-06-12,9,신용카드,763030,15
C100309,2026-06-12,9,신용카드,2169329,43
C100310,2026-06-12,9,체크카드,0,0
C100311,2026-06-12,9,체크카드,1005312,20
C100312,2026-06-12,9,체크카드,842667,17
C100313,2026-06-12,9,체크카드,786372,16
C100314,2026-06-12,9,체크카드,1556092,31
C100315,2026-06-12,9,신용카드,2690434,54
C100316,2026-06-12,9,신용카드,2740060,55
C100317,2026-06-12,9,체크카드,673456,13
C100318,2026-06-12,9,신용카드,27000000,15
C100319,2026-06-12,9,체크카드,3513030,70
C100320,2026-06-12,9,신용카드,2999932,60
C100321,2026-06-12,9,체크카드,1988909,40
C100322,2026-06-12,9,신용카드,3940709,79
C100323,2026-06-12,9,신용카드,2776165,56
C100324,2026-06-12,9,신용카드,176938,4
C100325,2026-06-12,9,체크카드,4055777,81
C100326,2026-06-12,9,체크카드,4391613,88
C100327,2026-06-12,9,신용카드,2206976,44
C100328,2026-06-12,9,신용카드,0,0
C100329,2026-06-12,9,신용카드,0,0
C100330,2026-06-12,9,신용카드,0,0
C100331,2026-06-12,9,체크카드,2137434,43
C100332,2026-06-12,9,체크카드,0,0
C100333,2026-06-12,9,신용카드,1099659,22
C100334,2026-06-12,9,체크카드,0,0
C100335,2026-06-12,9,신용카드,3491154,70
C100336,2026-06-12,9,체크카드,0,0
C100337,2026-06-12,9,신용카드,1165165,23
C100338,2026-06-12,9,체크카드,3574788,71
C100339,2026-06-12,9,신용카드,4344192,87
C100340,2026-06-12,9,체크카드,713453,14
C100341,2026-06-12,9,신용카드,662781,13
C100342,2026-06-12,9,신용카드,1270896,25
C100343,2026-06-12,9,신용카드,2076258,42
C100344,2026-06-12,9,체크카드,0,0
C100345,2026-06-12,9,신용카드,1487941,30
C100346,2026-06-12,9,체크카드,0,0
C100347,2026-06-12,9,신용카드,3065737,61
C100348,2026-06-12,9,신용카드,79566,2
C100349,2026-06-12,9,신용카드,0,0
C100350,2026-06-12,9,체크카드,631924,13
C100351,2026-06-12,9,체크카드,911172,18
C100352,2026-06-12,9,신용카드,617564,12
C100353,2026-06-12,9,체크카드,110895,2
C100354,2026-06-12,9,신용카드,1920713,38
C100355,2026-06-12,9,신용카드,3660664,73
C100356,2026-06-12,9,신용카드,1050054,21
C100357,2026-06-12,9,신용카드,352042,7
C100358,2026-06-12,9,체크카드,3255449,65
C100359,2026-06-12,9,체크카드,1064818,21
C100360,2026-06-12,9,체크카드,331805,7
C100361,2026-06-12,9,체크카드,0,0
C100362,2026-06-12,9,신용카드,3164523,63
C100363,2026-06-12,9,체크카드,897474,18
C100364,2026-06-12,9,체크카드,372419,7
C100365,2026-06-12,9,체크카드,3189899,64
C100366,2026-06-12,9,체크카드,2620008,52
C100367,2026-06-12,9,신용카드,2356292,47
C100368,2026-06-12,9,체크카드,300172,6
C100369,2026-06-12,9,체크카드,2364746,47
C100370,2026-06-12,9,신용카드,2637663,53
C100371,2026-06-12,9,체크카드,820882,16
C100372,2026-06-12,9,체크카드,3400475,68
C100373,2026-06-12,9,신용카드,0,0
C100374,2026-06-12,9,신용카드,820862,16
C100375,2026-06-12,9,신용카드,2787956,56
C100376,2026-06-12,9,신용카드,281628,6
C100377,2026-06-12,9,신용카드,1770234,35
C100378,2026-06-12,9,신용카드,636957,13
C100379,2026-06-12,9,체크카드,3936397,79
C100380,2026-06-12,9,체크카드,2933586,59
C100381,2026-06-12,9,체크카드,948121,19
C100382,2026-06-12,9,체크카드,3006880,60
C100383,2026-06-12,9,체크카드,3589408,72
C100384,2026-06-12,9,체크카드,0,0
C100385,2026-06-12,9,체크카드,0,0
C100386,2026-06-12,9,체크카드,0,0
C100387,2026-06-12,9,신용카드,0,0
C100388,2026-06-12,9,신용카드,4018002,80
C100389,2026-06-12,9,신용카드,2072643,41
C100390,2026-06-12,9,신용카드,0,0
C100391,2026-06-12,9,신용카드,0,0
C100392,2026-06-12,9,신용카드,4326685,87
C100393,2026-06-12,9,체크카드,311118,6
C100394,2026-06-12,9,신용카드,556296,11
C100395,2026-06-12,9,신용카드,1255393,25
C100396,2026-06-12,9,신용카드,688006,14
C100397,2026-06-12,9,신용카드,540295,11
C100398,2026-06-12,9,신용카드,808361,16
C100399,2026-06-12,9,신용카드,2396642,48
C100400,2026-06-12,9,체크카드,2528330,51
C100401,2026-06-12,9,신용카드,1178979,24
C100402,2026-06-12,9,체크카드,3427320,69
C100403,2026-06-12,9,신용카드,3374639,67
C100404,2026-06-12,9,체크카드,2217223,44
C100405,2026-06-12,9,체크카드,4072664,81
C100406,2026-06-12,9,신용카드,4251623,85
C100407,2026-06-12,9,신용카드,0,0
C100408,2026-06-12,9,신용카드,2576935,52
C100409,2026-06-12,9,신용카드,2673745,53
C100410,2026-06-12,9,체크카드,610912,12
C100411,2026-06-12,9,신용카드,2985444,60
C100412,2026-06-12,9,신용카드,1260838,25
C100413,2026-06-12,9,신용카드,213834,4
C100414,2026-06-12,9,체크카드,3934707,79
C100415,2026-06-12,9,체크카드,1721350,34
C100416,2026-06-12,9,체크카드,3345795,67
C100417,2026-06-12,9,체크카드,0,0
C100418,2026-06-12,9,체크카드,804109,16
C100419,2026-06-12,9,체크카드,4032268,81
C100420,2026-06-12,9,신용카드,1014488,20
C100421,2026-06-12,9,신용카드,1832318,37
C100422,2026-06-12,9,신용카드,2746384,55
C100423,2026-06-12,9,신용카드,0,0
C100424,2026-06-12,9,신용카드,1234206,25
C100425,2026-06-12,9,체크카드,2584752,52
C100426,2026-06-12,9,체크카드,1129710,23
C100427,2026-06-12,9,신용카드,3452432,69
C100428,2026-06-12,9,체크카드,3368054,67
C100429,2026-06-12,9,체크카드,1128149,23
C100430,2026-06-12,9,신용카드,2633003,53
C100431,2026-06-12,9,체크카드,3372143,67
C100432,2026-06-12,9,신용카드,331266,7
C100433,2026-06-12,9,신용카드,1953853,39
C100434,2026-06-12,9,신용카드,2195885,44
C100435,2026-06-12,9,신용카드,3325072,67
C100436,2026-06-12,9,체크카드,1960075,39
C100437,2026-06-12,9,신용카드,0,0
C100438,2026-06-12,9,체크카드,2132661,43
C100439,2026-06-12,9,신용카드,634174,13
C100440,2026-06-12,9,체크카드,587375,12
C100441,2026-06-12,9,체크카드,1037673,21
C100442,2026-06-12,9,신용카드,138836,3
C100443,2026-06-12,9,신용카드,0,0
C100444,2026-06-12,9,체크카드,847234,17
C100445,2026-06-12,9,신용카드,1922826,38
C100446,2026-06-12,9,체크카드,583133,12
C100447,2026-06-12,9,신용카드,1514311,30
C100448,2026-06-12,9,신용카드,1462814,29
C100449,2026-06-12,9,신용카드,2702427,54
C100450,2026-06-12,9,체크카드,0,0
C100451,2026-06-12,9,신용카드,2498337,50
C100452,2026-06-12,9,신용카드,1211117,24
C100453,2026-06-12,9,신용카드,2403307,48
C100454,2026-06-12,9,신용카드,1031104,21
C100455,2026-06-12,9,신용카드,2272622,45
C100456,2026-06-12,9,체크카드,1302674,26
C100457,2026-06-12,9,체크카드,2493773,50
C100458,2026-06-12,9,체크카드,552527,11
C100459,2026-06-12,9,체크카드,0,0
C100460,2026-06-12,9,신용카드,1721620,34
C100461,2026-06-12,9,신용카드,0,0
C100462,2026-06-12,9,체크카드,4384666,88
C100463,2026-06-12,9,체크카드,256354,5
C100464,2026-06-12,9,체크카드,554283,11
C100465,2026-06-12,9,신용카드,4052276,81
C100466,2026-06-12,9,신용카드,2090764,42
C100467,2026-06-12,9,체크카드,650791,13
C100468,2026-06-12,9,신용카드,3909374,78
C100469,2026-06-12,9,신용카드,699536,14
C100470,2026-06-12,9,체크카드,3162810,63
C100471,2026-06-12,9,신용카드,1379952,28
C100472,2026-06-12,9,신용카드,2302534,46
C100473,2026-06-12,9,신용카드,75027,2
C100474,2026-06-12,9,체크카드,2240935,45
C100475,2026-06-12,9,체크카드,0,0
C100476,2026-06-12,9,체크카드,2860318,57
C100477,2026-06-12,9,신용카드,3444994,69
C100478,2026-06-12,9,체크카드,0,0
C100479,2026-06-12,9,신용카드,1550874,31
C100480,2026-06-12,9,체크카드,2028864,41
C100481,2026-06-12,9,신용카드,3176816,64
C100482,2026-06-12,9,체크카드,2031728,41
C100483,2026-06-12,9,신용카드,1907030,38
C100484,2026-06-12,9,체크카드,3211609,64
C100485,2026-06-12,9,신용카드,277150,6
C100486,2026-06-12,9,체크카드,326905,7
C100487,2026-06-12,9,체크카드,3726741,75
C100488,2026-06-12,9,신용카드,0,0
C100489,2026-06-12,9,체크카드,3701917,74
C100490,2026-06-12,9,체크카드,841452,17
C100491,2026-06-12,9,신용카드,2461701,49
C100492,2026-06-12,9,신용카드,0,0
C100493,2026-06-12,9,체크카드,3585363,72
C100494,2026-06-12,9,신용카드,672756,13
C100495,2026-06-12,9,체크카드,2793139,56
C100496,2026-06-12,9,체크카드,3441502,69
C100497,2026-06-12,9,신용카드,2596531,52
C100498,2026-06-12,9,체크카드,0,0
C100499,2026-06-12,9,신용카드,2278627,46
C100500,2026-06-12,9,체크카드,0,0
