고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100162,2026-04-17,1,신용카드,2519086,50
C100163,2026-04-17,1,체크카드,0,0
C100164,2026-04-17,1,체크카드,0,0
C100165,2026-04-17,1,체크카드,2476555,50
C100166,2026-04-17,1,체크카드,201360,4
C100167,2026-04-17,1,체크카드,857888,17
C100168,2026-04-17,1,체크카드,3451118,69
C100169,2026-04-17,1,신용카드,170545,3
C100170,2026-04-17,1,신용카드,0,0
C100171,2026-04-17,1,신용카드,0,0
C100172,2026-04-17,1,체크카드,1347182,27
C100173,2026-04-17,1,체크카드,2650426,53
C100174,2026-04-17,1,체크카드,0,0
C100175,2026-04-17,1,체크카드,0,0
C100176,2026-04-17,1,체크카드,1630842,33
C100177,2026-04-17,1,체크카드,720835,14
C100178,2026-04-17,1,체크카드,0,0
C100179,2026-04-17,1,체크카드,3095300,62
C100180,2026-04-17,1,신용카드,765448,15
C100181,2026-04-17,1,체크카드,425634,9
C100182,2026-04-17,1,체크카드,0,0
C100183,2026-04-17,1,체크카드,2814647,56
C100184,2026-04-17,1,체크카드,0,0
C100185,2026-04-17,1,신용카드,3303797,66
C100186,2026-04-17,1,신용카드,3776458,76
C100187,2026-04-17,1,신용카드,0,0
C100188,2026-04-17,1,체크카드,0,0
C100189,2026-04-17,1,신용카드,278794,6
C100190,2026-04-17,1,신용카드,1585315,32
C100191,2026-04-17,1,신용카드,230001,5
C100192,2026-04-17,1,신용카드,3446060,69
C100193,2026-04-17,1,신용카드,965211,19
C100194,2026-04-17,1,체크카드,2013927,40
C100195,2026-04-17,1,신용카드,2972243,59
C100196,2026-04-17,1,체크카드,0,0
C100197,2026-04-17,1,신용카드,708713,14
C100198,2026-04-17,1,체크카드,1584054,32
C100199,2026-04-17,1,체크카드,0,0
C100200,2026-04-17,1,신용카드,518400,10
C100201,2026-04-17,1,신용카드,0,0
C100202,2026-04-17,1,신용카드,1819068,36
C100203,2026-04-17,1,신용카드,0,0
C100204,2026-04-17,1,신용카드,3796743,76
C100205,2026-04-17,1,체크카드,826105,17
C100206,2026-04-17,1,신용카드,2317703,46
C100207,2026-04-17,1,신용카드,915801,18
C100208,2026-04-17,1,신용카드,618616,12
C100209,2026-04-17,1,체크카드,2863432,57
C100210,2026-04-17,1,신용카드,2088641,42
C100211,2026-04-17,1,체크카드,1896418,38
C100212,2026-04-17,1,체크카드,1030191,21
C100213,2026-04-17,1,체크카드,3301088,66
C100214,2026-04-17,1,신용카드,1573862,31
C100215,2026-04-17,1,체크카드,0,0
C100216,2026-04-17,1,신용카드,530801,11
C100217,2026-04-17,1,신용카드,3907438,78
C100218,2026-04-17,1,체크카드,1104525,22
C100219,2026-04-17,1,체크카드,3393023,68
C100220,2026-04-17,1,신용카드,1188021,24
C100221,2026-04-17,1,체크카드,2239410,45
C100222,2026-04-17,1,신용카드,2855124,57
C100223,2026-04-17,1,신용카드,452239,9
C100224,2026-04-17,1,체크카드,1019338,20
C100225,2026-04-17,1,신용카드,1604564,32
C100226,2026-04-17,1,신용카드,0,0
C100227,2026-04-17,1,체크카드,3065322,61
C100228,2026-04-17,1,신용카드,3254192,65
C100229,2026-04-17,1,체크카드,0,0
C100230,2026-04-17,1,신용카드,1050131,21
C100231,2026-04-17,1,체크카드,1090671,22
C100232,2026-04-17,1,체크카드,0,0
C100233,2026-04-17,1,신용카드,1582154,32
C100234,2026-04-17,1,신용카드,476455,10
C100235,2026-04-17,1,체크카드,2225664,45
C100236,2026-04-17,1,체크카드,3348091,67
C100237,2026-04-17,1,신용카드,119938,2
C100238,2026-04-17,1,체크카드,1699206,34
C100239,2026-04-17,1,체크카드,0,0
C100240,2026-04-17,1,체크카드,345447,7
C100241,2026-04-17,1,체크카드,2411267,48
C100242,2026-04-17,1,체크카드,1501760,30
C100243,2026-04-17,1,신용카드,0,0
C100244,2026-04-17,1,신용카드,1026976,21
C100245,2026-04-17,1,신용카드,0,0
C100246,2026-04-17,1,체크카드,2153066,43
C100247,2026-04-17,1,체크카드,2610999,52
C100248,2026-04-17,1,체크카드,1099758,22
C100249,2026-04-17,1,신용카드,1865901,37
C100250,2026-04-17,1,신용카드,3084230,62
C100251,2026-04-17,1,신용카드,0,0
C100252,2026-04-17,1,신용카드,1453134,29
C100253,2026-04-17,1,신용카드,2096145,42
C100254,2026-04-17,1,신용카드,1630322,33
C100255,2026-04-17,1,신용카드,3690084,74
C100256,2026-04-17,1,체크카드,2562318,51
C100257,2026-04-17,1,체크카드,1772971,35
C100258,2026-04-17,1,신용카드,2644156,53
C100259,2026-04-17,1,체크카드,557283,11
C100260,2026-04-17,1,신용카드,0,0
C100261,2026-04-17,1,신용카드,1048633,21
C100262,2026-04-17,1,체크카드,2355773,47
C100263,2026-04-17,1,신용카드,1651879,33
C100264,2026-04-17,1,체크카드,1845101,37
C100265,2026-04-17,1,체크카드,3693639,74
C100266,2026-04-17,1,체크카드,1472449,29
C100267,2026-04-17,1,신용카드,3824481,76
C100268,2026-04-17,1,체크카드,2070828,41
C100269,2026-04-17,1,신용카드,1693572,34
C100270,2026-04-17,1,체크카드,0,0
C100271,2026-04-17,1,체크카드,814818,16
C100272,2026-04-17,1,신용카드,3246439,65
C100273,2026-04-17,1,체크카드,2864132,57
C100274,2026-04-17,1,체크카드,3271603,65
C100275,2026-04-17,1,신용카드,2303446,46
C100276,2026-04-17,1,체크카드,386313,8
C100277,2026-04-17,1,체크카드,0,0
C100278,2026-04-17,1,체크카드,3361985,67
C100279,2026-04-17,1,신용카드,0,0
C100280,2026-04-17,1,체크카드,3309559,66
C100281,2026-04-17,1,신용카드,3360258,67
C100282,2026-04-17,1,신용카드,905237,18
C100283,2026-04-17,1,신용카드,0,0
C100284,2026-04-17,1,체크카드,2164386,43
C100285,2026-04-17,1,체크카드,3199041,64
C100286,2026-04-17,1,체크카드,1856288,37
C100287,2026-04-17,1,체크카드,0,0
C100288,2026-04-17,1,체크카드,0,0
C100289,2026-04-17,1,신용카드,1641901,33
C100290,2026-04-17,1,체크카드,463273,9
C100291,2026-04-17,1,신용카드,3660890,73
C100292,2026-04-17,1,체크카드,3216389,64
C100293,2026-04-17,1,체크카드,2191437,44
C100294,2026-04-17,1,체크카드,2461772,49
C100295,2026-04-17,1,신용카드,2852641,57
C100296,2026-04-17,1,체크카드,0,0
C100297,2026-04-17,1,체크카드,0,0
C100298,2026-04-17,1,신용카드,3222027,64
C100299,2026-04-17,1,신용카드,0,0
C100300,2026-04-17,1,체크카드,381417,8
C100301,2026-04-17,1,신용카드,0,0
C100302,2026-04-17,1,신용카드,333915,7
C100303,2026-04-17,1,체크카드,1228397,25
C100304,2026-04-17,1,체크카드,3846240,77
C100305,2026-04-17,1,신용카드,0,0
C100306,2026-04-17,1,신용카드,1714994,34
C100307,2026-04-17,1,신용카드,2993168,60
C100308,2026-04-17,1,신용카드,804460,16
C100309,2026-04-17,1,신용카드,2080179,42
C100310,2026-04-17,1,체크카드,0,0
C100311,2026-04-17,1,체크카드,885505,18
C100312,2026-04-17,1,체크카드,744926,15
C100313,2026-04-17,1,체크카드,763761,15
C100314,2026-04-17,1,체크카드,1752117,35
C100315,2026-04-17,1,신용카드,2363527,47
C100316,2026-04-17,1,신용카드,2594233,52
C100317,2026-04-17,1,체크카드,578297,12
C100318,2026-04-17,1,신용카드,879701,18
C100319,2026-04-17,1,체크카드,3453334,69
C100320,2026-04-17,1,신용카드,2661469,53
C100321,2026-04-17,1,체크카드,2434896,49
C100322,2026-04-17,1,신용카드,3573518,71
C100323,2026-04-17,1,신용카드,2771100,55
C100324,2026-04-17,1,신용카드,156900,3
C100325,2026-04-17,1,체크카드,3449223,69
C100326,2026-04-17,1,체크카드,3690217,74
C100327,2026-04-17,1,신용카드,2116590,42
C100328,2026-04-17,1,신용카드,0,0
C100329,2026-04-17,1,신용카드,0,0
C100330,2026-04-17,1,신용카드,0,0
C100331,2026-04-17,1,체크카드,2055614,41
C100332,2026-04-17,1,체크카드,0,0
C100333,2026-04-17,1,신용카드,1166982,23
C100334,2026-04-17,1,체크카드,0,0
C100335,2026-04-17,1,신용카드,3964757,79
C100336,2026-04-17,1,체크카드,0,0
C100337,2026-04-17,1,신용카드,1150029,23
C100338,2026-04-17,1,체크카드,3086177,62
C100339,2026-04-17,1,신용카드,3717688,74
C100340,2026-04-17,1,체크카드,716833,14
C100341,2026-04-17,1,신용카드,588561,12
C100342,2026-04-17,1,신용카드,1189023,24
C100343,2026-04-17,1,신용카드,2286310,46
C100344,2026-04-17,1,체크카드,0,0
C100345,2026-04-17,1,신용카드,1586800,32
C100346,2026-04-17,1,체크카드,0,0
C100347,2026-04-17,1,신용카드,2887218,58
C100348,2026-04-17,1,신용카드,72859,1
C100349,2026-04-17,1,신용카드,0,0
C100350,2026-04-17,1,체크카드,760582,15
C100351,2026-04-17,1,체크카드,1059955,21
C100352,2026-04-17,1,신용카드,707748,14
C100353,2026-04-17,1,체크카드,111857,2
C100354,2026-04-17,1,신용카드,2215461,44
C100355,2026-04-17,1,신용카드,3372998,67
C100356,2026-04-17,1,신용카드,1191997,24
C100357,2026-04-17,1,신용카드,398694,8
C100358,2026-04-17,1,체크카드,3001432,60
C100359,2026-04-17,1,체크카드,1011780,20
C100360,2026-04-17,1,체크카드,405721,8
C100361,2026-04-17,1,체크카드,0,0
C100362,2026-04-17,1,신용카드,2945807,59
C100363,2026-04-17,1,체크카드,876602,18
C100364,2026-04-17,1,체크카드,337710,7
C100365,2026-04-17,1,체크카드,2923262,58
C100366,2026-04-17,1,체크카드,2884372,58
C100367,2026-04-17,1,신용카드,2219274,44
C100368,2026-04-17,1,체크카드,314794,6
C100369,2026-04-17,1,체크카드,2461588,49
C100370,2026-04-17,1,신용카드,3088948,62
C100371,2026-04-17,1,체크카드,804217,16
C100372,2026-04-17,1,체크카드,3621922,72
C100373,2026-04-17,1,신용카드,0,0
C100374,2026-04-17,1,신용카드,767694,15
C100375,2026-04-17,1,신용카드,2666819,53
C100376,2026-04-17,1,신용카드,301934,6
C100377,2026-04-17,1,신용카드,2129384,43
C100378,2026-04-17,1,신용카드,595136,12
C100379,2026-04-17,1,체크카드,3747360,75
C100380,2026-04-17,1,체크카드,2562347,51
C100381,2026-04-17,1,체크카드,907674,18
C100382,2026-04-17,1,체크카드,2899612,58
C100383,2026-04-17,1,체크카드,3555523,71
C100384,2026-04-17,1,체크카드,0,0
C100385,2026-04-17,1,체크카드,0,0
C100386,2026-04-17,1,체크카드,0,0
C100387,2026-04-17,1,신용카드,0,0
C100388,2026-04-17,1,신용카드,3397242,68
C100389,2026-04-17,1,신용카드,2172107,43
C100390,2026-04-17,1,신용카드,0,0
C100391,2026-04-17,1,신용카드,0,0
C100392,2026-04-17,1,신용카드,4018882,80
C100393,2026-04-17,1,체크카드,276433,6
C100394,2026-04-17,1,신용카드,564797,11
C100395,2026-04-17,1,신용카드,1495648,30
C100396,2026-04-17,1,신용카드,627338,13
C100397,2026-04-17,1,신용카드,506179,10
C100398,2026-04-17,1,신용카드,815034,16
C100399,2026-04-17,1,신용카드,2750118,55
C100400,2026-04-17,1,체크카드,2591858,52
C100401,2026-04-17,1,신용카드,1161967,23
C100402,2026-04-17,1,체크카드,3659690,73
C100403,2026-04-17,1,신용카드,3717409,74
C100404,2026-04-17,1,체크카드,2042656,41
C100405,2026-04-17,1,체크카드,3818046,76
C100406,2026-04-17,1,신용카드,3718149,74
C100407,2026-04-17,1,신용카드,0,0
C100408,2026-04-17,1,신용카드,2642670,53
C100409,2026-04-17,1,신용카드,2814488,56
C100410,2026-04-17,1,체크카드,594024,12
C100411,2026-04-17,1,신용카드,2594574,52
C100412,2026-04-17,1,신용카드,1311765,26
C100413,2026-04-17,1,신용카드,194171,4
C100414,2026-04-17,1,체크카드,3752300,75
C100415,2026-04-17,1,체크카드,2161846,43
C100416,2026-04-17,1,체크카드,3412582,68
C100417,2026-04-17,1,체크카드,0,0
C100418,2026-04-17,1,체크카드,891145,18
C100419,2026-04-17,1,체크카드,3806225,76
C100420,2026-04-17,1,신용카드,1000681,20
C100421,2026-04-17,1,신용카드,1902073,38
C100422,2026-04-17,1,신용카드,2603155,52
C100423,2026-04-17,1,신용카드,0,0
C100424,2026-04-17,1,신용카드,1388233,28
C100425,2026-04-17,1,체크카드,2635838,53
C100426,2026-04-17,1,체크카드,1021488,20
C100427,2026-04-17,1,신용카드,2979702,60
C100428,2026-04-17,1,체크카드,3318644,66
C100429,2026-04-17,1,체크카드,1111662,22
C100430,2026-04-17,1,신용카드,2651731,53
C100431,2026-04-17,1,체크카드,3216433,64
C100432,2026-04-17,1,신용카드,321726,6
C100433,2026-04-17,1,신용카드,1885436,38
C100434,2026-04-17,1,신용카드,2105120,42
C100435,2026-04-17,1,신용카드,3201339,64
C100436,2026-04-17,1,체크카드,2031381,41
C100437,2026-04-17,1,신용카드,0,0
C100438,2026-04-17,1,체크카드,1955914,39
C100439,2026-04-17,1,신용카드,678042,14
C100440,2026-04-17,1,체크카드,572313,11
C100441,2026-04-17,1,체크카드,923361,18
C100442,2026-04-17,1,신용카드,136458,3
C100443,2026-04-17,1,신용카드,0,0
C100444,2026-04-17,1,체크카드,886949,18
C100445,2026-04-17,1,신용카드,1828308,37
C100446,2026-04-17,1,체크카드,541754,11
C100447,2026-04-17,1,신용카드,1740737,35
C100448,2026-04-17,1,신용카드,1624364,32
C100449,2026-04-17,1,신용카드,2268087,45
C100450,2026-04-17,1,체크카드,0,0
C100451,2026-04-17,1,신용카드,2247036,45
C100452,2026-04-17,1,신용카드,1220390,24
C100453,2026-04-17,1,신용카드,2169915,43
C100454,2026-04-17,1,신용카드,1036368,21
C100455,2026-04-17,1,신용카드,2573703,51
C100456,2026-04-17,1,체크카드,1343710,27
C100457,2026-04-17,1,체크카드,2770993,55
C100458,2026-04-17,1,체크카드,572887,11
C100459,2026-04-17,1,체크카드,0,0
C100460,2026-04-17,1,신용카드,2045393,41
C100461,2026-04-17,1,신용카드,0,0
C100462,2026-04-17,1,체크카드,3794287,76
C100463,2026-04-17,1,체크카드,222430,4
C100464,2026-04-17,1,체크카드,502223,10
C100465,2026-04-17,1,신용카드,3959891,79
C100466,2026-04-17,1,신용카드,1666415,33
C100467,2026-04-17,1,체크카드,695070,14
C100468,2026-04-17,1,신용카드,3448087,69
C100469,2026-04-17,1,신용카드,596295,12
C100470,2026-04-17,1,체크카드,3628647,73
C100471,2026-04-17,1,신용카드,1257050,25
C100472,2026-04-17,1,신용카드,2653379,53
C100473,2026-04-17,1,신용카드,74119,1
C100474,2026-04-17,1,체크카드,2678629,54
C100475,2026-04-17,1,체크카드,0,0
C100476,2026-04-17,1,체크카드,2381425,48
C100477,2026-04-17,1,신용카드,3122687,62
C100478,2026-04-17,1,체크카드,0,0
C100479,2026-04-17,1,신용카드,1320451,26
C100480,2026-04-17,1,체크카드,2340789,47
C100481,2026-04-17,1,신용카드,2712033,54
C100482,2026-04-17,1,체크카드,1973017,39
C100483,2026-04-17,1,신용카드,1587562,32
C100484,2026-04-17,1,체크카드,3237220,65
C100485,2026-04-17,1,신용카드,297485,6
C100486,2026-04-17,1,체크카드,357561,7
C100487,2026-04-17,1,체크카드,3452282,69
C100488,2026-04-17,1,신용카드,0,0
C100489,2026-04-17,1,체크카드,3952341,79
C100490,2026-04-17,1,체크카드,978256,20
C100491,2026-04-17,1,신용카드,2390828,48
C100492,2026-04-17,1,신용카드,0,0
C100493,2026-04-17,1,체크카드,3606506,72
C100494,2026-04-17,1,신용카드,746726,15
C100495,2026-04-17,1,체크카드,2791640,56
C100496,2026-04-17,1,체크카드,3209920,64
C100497,2026-04-17,1,신용카드,2487837,50
C100498,2026-04-17,1,체크카드,0,0
C100499,2026-04-17,1,신용카드,2112517,42
C100500,2026-04-17,1,체크카드,0,0
