고객ID,기준일자,주차,상품구분,여신잔액
C100100,2026-04-17,1,신용대출,0
C100101,2026-04-17,1,전세자금대출,106324975
C100102,2026-04-17,1,신용대출,96801053
C100103,2026-04-17,1,전세자금대출,83348332
C100104,2026-04-17,1,전세자금대출,0
C100105,2026-04-17,1,전세자금대출,0
C100106,2026-04-17,1,신용대출,58907349
C100107,2026-04-17,1,주택담보대출,86146653
C100108,2026-04-17,1,신용대출,97784426
C100109,2026-04-17,1,주택담보대출,43608992
C100110,2026-04-17,1,주택담보대출,39738926
C100111,2026-04-17,1,전세자금대출,52998135
C100112,2026-04-17,1,신용대출,57056953
C100113,2026-04-17,1,신용대출,77329278
C100114,2026-04-17,1,주택담보대출,6757772
C100115,2026-04-17,1,신용대출,17923669
C100116,2026-04-17,1,주택담보대출,60416050
C100117,2026-04-17,1,전세자금대출,94472532
C100118,2026-04-17,1,신용대출,95004104
C100119,2026-04-17,1,전세자금대출,0
C100120,2026-04-17,1,신용대출,0
C100121,2026-04-17,1,주택담보대출,40239180
C100122,2026-04-17,1,신용대출,58278831
C100123,2026-04-17,1,전세자금대출,0
C100124,2026-04-17,1,신용대출,53609899
C100125,2026-04-17,1,주택담보대출,31078946
C100126,2026-04-17,1,신용대출,14940283
C100127,2026-04-17,1,신용대출,107601861
C100128,2026-04-17,1,신용대출,0
C100129,2026-04-17,1,신용대출,80356321
C100130,2026-04-17,1,전세자금대출,54956022
C100131,2026-04-17,1,신용대출,43855152
C100132,2026-04-17,1,주택담보대출,39767885
C100133,2026-04-17,1,신용대출,0
C100134,2026-04-17,1,주택담보대출,73069735
C100135,2026-04-17,1,주택담보대출,16050737
C100136,2026-04-17,1,주택담보대출,51772684
C100137,2026-04-17,1,전세자금대출,30000000
C100138,2026-04-17,1,전세자금대출,0
C100139,2026-04-17,1,신용대출,0
C100140,2026-04-17,1,전세자금대출,21504233
C100141,2026-04-17,1,주택담보대출,64853733
C100142,2026-04-17,1,주택담보대출,79130028
C100143,2026-04-17,1,전세자금대출,93805252
C100144,2026-04-17,1,전세자금대출,11700926
C100145,2026-04-17,1,주택담보대출,0
C100146,2026-04-17,1,주택담보대출,33226909
C100147,2026-04-17,1,주택담보대출,0
C100148,2026-04-17,1,주택담보대출,0
C100149,2026-04-17,1,전세자금대출,12246184
C100150,2026-04-17,1,전세자금대출,0
C100151,2026-04-17,1,신용대출,101558821
C100152,2026-04-17,1,주택담보대출,37349682
C100153,2026-04-17,1,신용대출,71258696
C100154,2026-04-17,1,전세자금대출,46673528
C100155,2026-04-17,1,신용대출,120654868
C100156,2026-04-17,1,신용대출,36623565
C100157,2026-04-17,1,전세자금대출,0
C100158,2026-04-17,1,주택담보대출,0
C100159,2026-04-17,1,신용대출,42836921
C100160,2026-04-17,1,신용대출,105622897
C100161,2026-04-17,1,전세자금대출,0
C100162,2026-04-17,1,전세자금대출,0
C100163,2026-04-17,1,신용대출,69076294
C100164,2026-04-17,1,신용대출,23822188
C100165,2026-04-17,1,전세자금대출,71361835
C100166,2026-04-17,1,전세자금대출,45827720
C100167,2026-04-17,1,신용대출,25202850
C100168,2026-04-17,1,주택담보대출,56040540
C100169,2026-04-17,1,주택담보대출,88150236
C100170,2026-04-17,1,전세자금대출,113829288
C100171,2026-04-17,1,신용대출,95284215
C100172,2026-04-17,1,주택담보대출,0
C100173,2026-04-17,1,전세자금대출,53473862
C100174,2026-04-17,1,전세자금대출,0
C100175,2026-04-17,1,주택담보대출,0
C100176,2026-04-17,1,신용대출,38655896
C100177,2026-04-17,1,신용대출,119318203
C100178,2026-04-17,1,신용대출,43037641
C100179,2026-04-17,1,주택담보대출,27453968
C100180,2026-04-17,1,전세자금대출,17962506
C100181,2026-04-17,1,전세자금대출,56713180
C100182,2026-04-17,1,신용대출,0
C100183,2026-04-17,1,전세자금대출,31585422
C100184,2026-04-17,1,신용대출,45050669
C100185,2026-04-17,1,신용대출,0
C100186,2026-04-17,1,전세자금대출,0
C100187,2026-04-17,1,전세자금대출,27950834
C100188,2026-04-17,1,전세자금대출,25345066
C100189,2026-04-17,1,주택담보대출,34281752
C100190,2026-04-17,1,전세자금대출,69704934
C100191,2026-04-17,1,신용대출,0
C100192,2026-04-17,1,신용대출,0
C100193,2026-04-17,1,전세자금대출,11511416
C100194,2026-04-17,1,신용대출,89716574
C100195,2026-04-17,1,전세자금대출,80620827
C100196,2026-04-17,1,주택담보대출,106634521
C100197,2026-04-17,1,전세자금대출,0
C100198,2026-04-17,1,전세자금대출,88421687
C100199,2026-04-17,1,주택담보대출,119209269
C100200,2026-04-17,1,주택담보대출,0
C100201,2026-04-17,1,전세자금대출,0
C100202,2026-04-17,1,전세자금대출,57996180
C100203,2026-04-17,1,신용대출,0
C100204,2026-04-17,1,주택담보대출,31550111
C100205,2026-04-17,1,주택담보대출,89442905
C100206,2026-04-17,1,주택담보대출,48892002
C100207,2026-04-17,1,전세자금대출,58286321
C100208,2026-04-17,1,전세자금대출,0
C100209,2026-04-17,1,주택담보대출,0
C100210,2026-04-17,1,전세자금대출,87594855
C100211,2026-04-17,1,신용대출,92163876
C100212,2026-04-17,1,신용대출,0
C100213,2026-04-17,1,주택담보대출,97969416
C100214,2026-04-17,1,신용대출,0
C100215,2026-04-17,1,신용대출,28030908
C100216,2026-04-17,1,신용대출,52920869
C100217,2026-04-17,1,신용대출,30000000
C100218,2026-04-17,1,전세자금대출,0
C100219,2026-04-17,1,신용대출,41718519
C100220,2026-04-17,1,전세자금대출,0
C100221,2026-04-17,1,전세자금대출,24831406
C100222,2026-04-17,1,신용대출,118492632
C100223,2026-04-17,1,주택담보대출,0
C100224,2026-04-17,1,전세자금대출,90021569
C100225,2026-04-17,1,주택담보대출,30636202
C100226,2026-04-17,1,주택담보대출,0
C100227,2026-04-17,1,신용대출,9599297
C100228,2026-04-17,1,전세자금대출,20328528
C100229,2026-04-17,1,전세자금대출,45545117
C100230,2026-04-17,1,신용대출,0
C100231,2026-04-17,1,주택담보대출,84950032
C100232,2026-04-17,1,주택담보대출,72210474
C100233,2026-04-17,1,주택담보대출,7253250
C100234,2026-04-17,1,전세자금대출,43490832
C100235,2026-04-17,1,신용대출,0
C100236,2026-04-17,1,전세자금대출,68001224
C100237,2026-04-17,1,신용대출,56200912
C100238,2026-04-17,1,신용대출,0
C100239,2026-04-17,1,신용대출,114380478
C100240,2026-04-17,1,신용대출,0
C100241,2026-04-17,1,주택담보대출,64225540
C100242,2026-04-17,1,전세자금대출,0
C100243,2026-04-17,1,전세자금대출,99549712
C100244,2026-04-17,1,주택담보대출,76645920
C100245,2026-04-17,1,신용대출,0
C100246,2026-04-17,1,신용대출,0
C100247,2026-04-17,1,전세자금대출,58196718
C100248,2026-04-17,1,전세자금대출,0
C100249,2026-04-17,1,신용대출,0
C100250,2026-04-17,1,주택담보대출,29807658
C100251,2026-04-17,1,신용대출,25679596
C100252,2026-04-17,1,신용대출,0
C100253,2026-04-17,1,주택담보대출,0
C100254,2026-04-17,1,신용대출,0
C100255,2026-04-17,1,전세자금대출,69992887
C100256,2026-04-17,1,주택담보대출,0
C100257,2026-04-17,1,주택담보대출,46712584
C100258,2026-04-17,1,주택담보대출,59095408
C100259,2026-04-17,1,신용대출,70000975
C100260,2026-04-17,1,신용대출,0
C100261,2026-04-17,1,주택담보대출,61509519
C100262,2026-04-17,1,주택담보대출,0
C100263,2026-04-17,1,전세자금대출,0
C100264,2026-04-17,1,주택담보대출,0
C100265,2026-04-17,1,주택담보대출,57914629
C100266,2026-04-17,1,신용대출,48761088
C100267,2026-04-17,1,전세자금대출,45533708
C100268,2026-04-17,1,전세자금대출,75312185
C100269,2026-04-17,1,주택담보대출,43933246
C100270,2026-04-17,1,전세자금대출,75414424
C100271,2026-04-17,1,전세자금대출,18611646
C100272,2026-04-17,1,주택담보대출,0
C100273,2026-04-17,1,주택담보대출,0
C100274,2026-04-17,1,주택담보대출,83775331
C100275,2026-04-17,1,주택담보대출,0
C100276,2026-04-17,1,전세자금대출,49549748
C100277,2026-04-17,1,주택담보대출,105603473
C100278,2026-04-17,1,주택담보대출,28808390
C100279,2026-04-17,1,신용대출,4912432
C100280,2026-04-17,1,전세자금대출,67919188
C100281,2026-04-17,1,신용대출,0
C100282,2026-04-17,1,주택담보대출,69361243
C100283,2026-04-17,1,신용대출,0
C100284,2026-04-17,1,신용대출,7755715
C100285,2026-04-17,1,신용대출,30000000
C100286,2026-04-17,1,주택담보대출,51249252
C100287,2026-04-17,1,신용대출,92131617
C100288,2026-04-17,1,전세자금대출,0
C100289,2026-04-17,1,신용대출,50506078
C100290,2026-04-17,1,신용대출,110917803
C100291,2026-04-17,1,신용대출,97159631
C100292,2026-04-17,1,전세자금대출,0
C100293,2026-04-17,1,주택담보대출,0
C100294,2026-04-17,1,주택담보대출,0
C100295,2026-04-17,1,전세자금대출,0
C100296,2026-04-17,1,신용대출,31498112
C100297,2026-04-17,1,전세자금대출,0
C100298,2026-04-17,1,전세자금대출,23544813
C100299,2026-04-17,1,주택담보대출,68801947
C100300,2026-04-17,1,전세자금대출,81750438
C100301,2026-04-17,1,주택담보대출,52273805
C100302,2026-04-17,1,전세자금대출,78401183
C100303,2026-04-17,1,전세자금대출,0
C100304,2026-04-17,1,전세자금대출,0
C100305,2026-04-17,1,신용대출,56562140
C100306,2026-04-17,1,신용대출,0
C100307,2026-04-17,1,전세자금대출,115232012
C100308,2026-04-17,1,신용대출,48853590
C100309,2026-04-17,1,주택담보대출,0
C100310,2026-04-17,1,전세자금대출,22954015
C100311,2026-04-17,1,주택담보대출,73293339
C100312,2026-04-17,1,주택담보대출,94468349
C100313,2026-04-17,1,신용대출,112346155
C100314,2026-04-17,1,전세자금대출,0
C100315,2026-04-17,1,신용대출,0
C100316,2026-04-17,1,주택담보대출,116888439
C100317,2026-04-17,1,전세자금대출,79168912
C100318,2026-04-17,1,전세자금대출,67914925
C100319,2026-04-17,1,전세자금대출,69832980
C100320,2026-04-17,1,전세자금대출,114949128
C100321,2026-04-17,1,신용대출,0
C100322,2026-04-17,1,주택담보대출,0
C100323,2026-04-17,1,신용대출,92079974
C100324,2026-04-17,1,신용대출,92305971
C100325,2026-04-17,1,전세자금대출,0
C100326,2026-04-17,1,전세자금대출,0
C100327,2026-04-17,1,신용대출,0
C100328,2026-04-17,1,주택담보대출,58862863
C100329,2026-04-17,1,신용대출,0
C100330,2026-04-17,1,주택담보대출,0
C100331,2026-04-17,1,신용대출,0
C100332,2026-04-17,1,신용대출,64064957
C100333,2026-04-17,1,주택담보대출,55260046
C100334,2026-04-17,1,주택담보대출,100084541
C100335,2026-04-17,1,신용대출,0
C100336,2026-04-17,1,신용대출,44357973
C100337,2026-04-17,1,주택담보대출,58568606
C100338,2026-04-17,1,신용대출,38217165
C100339,2026-04-17,1,주택담보대출,92367998
C100340,2026-04-17,1,전세자금대출,30000000
C100341,2026-04-17,1,주택담보대출,0
C100342,2026-04-17,1,신용대출,0
C100343,2026-04-17,1,전세자금대출,0
C100344,2026-04-17,1,주택담보대출,95616155
C100345,2026-04-17,1,신용대출,26503585
C100346,2026-04-17,1,주택담보대출,117184927
C100347,2026-04-17,1,신용대출,0
C100348,2026-04-17,1,주택담보대출,70840228
C100349,2026-04-17,1,신용대출,0
C100350,2026-04-17,1,전세자금대출,0
C100351,2026-04-17,1,신용대출,0
C100352,2026-04-17,1,전세자금대출,45851951
C100353,2026-04-17,1,신용대출,0
C100354,2026-04-17,1,주택담보대출,41264267
C100355,2026-04-17,1,전세자금대출,89078288
C100356,2026-04-17,1,주택담보대출,0
C100357,2026-04-17,1,전세자금대출,92566859
C100358,2026-04-17,1,전세자금대출,67562838
C100359,2026-04-17,1,주택담보대출,0
C100360,2026-04-17,1,신용대출,114122024
C100361,2026-04-17,1,주택담보대출,15298659
C100362,2026-04-17,1,신용대출,61622293
C100363,2026-04-17,1,신용대출,0
C100364,2026-04-17,1,주택담보대출,0
C100365,2026-04-17,1,신용대출,73949553
C100366,2026-04-17,1,신용대출,104638594
C100367,2026-04-17,1,전세자금대출,0
C100368,2026-04-17,1,전세자금대출,90569146
C100369,2026-04-17,1,주택담보대출,85626723
C100370,2026-04-17,1,신용대출,0
C100371,2026-04-17,1,전세자금대출,73332714
C100372,2026-04-17,1,전세자금대출,106637748
C100373,2026-04-17,1,신용대출,0
C100374,2026-04-17,1,전세자금대출,113037985
C100375,2026-04-17,1,전세자금대출,104997588
C100376,2026-04-17,1,신용대출,0
C100377,2026-04-17,1,전세자금대출,65223727
C100378,2026-04-17,1,주택담보대출,69507820
C100379,2026-04-17,1,신용대출,0
C100380,2026-04-17,1,신용대출,28650009
C100381,2026-04-17,1,전세자금대출,0
C100382,2026-04-17,1,주택담보대출,65721245
C100383,2026-04-17,1,신용대출,107434730
C100384,2026-04-17,1,주택담보대출,0
C100385,2026-04-17,1,전세자금대출,61229729
C100386,2026-04-17,1,주택담보대출,0
C100387,2026-04-17,1,전세자금대출,45384566
C100388,2026-04-17,1,주택담보대출,82031945
C100389,2026-04-17,1,전세자금대출,87824861
C100390,2026-04-17,1,전세자금대출,62537359
C100391,2026-04-17,1,신용대출,109174724
C100392,2026-04-17,1,전세자금대출,63391034
C100393,2026-04-17,1,전세자금대출,9092669
C100394,2026-04-17,1,전세자금대출,0
C100395,2026-04-17,1,신용대출,24788011
C100396,2026-04-17,1,신용대출,36972490
C100397,2026-04-17,1,신용대출,0
C100398,2026-04-17,1,신용대출,89765752
C100399,2026-04-17,1,주택담보대출,0
C100400,2026-04-17,1,주택담보대출,41637898
C100401,2026-04-17,1,주택담보대출,0
C100402,2026-04-17,1,전세자금대출,9742951
C100403,2026-04-17,1,전세자금대출,102288388
C100404,2026-04-17,1,주택담보대출,0
C100405,2026-04-17,1,주택담보대출,0
C100406,2026-04-17,1,주택담보대출,0
C100407,2026-04-17,1,신용대출,105368330
C100408,2026-04-17,1,전세자금대출,14539789
C100409,2026-04-17,1,주택담보대출,97495463
C100410,2026-04-17,1,신용대출,87113571
C100411,2026-04-17,1,전세자금대출,77533710
C100412,2026-04-17,1,신용대출,0
C100413,2026-04-17,1,전세자금대출,0
C100414,2026-04-17,1,신용대출,107307634
C100415,2026-04-17,1,신용대출,72329206
C100416,2026-04-17,1,전세자금대출,12776626
C100417,2026-04-17,1,신용대출,56486791
C100418,2026-04-17,1,신용대출,68835757
C100419,2026-04-17,1,주택담보대출,37177780
C100420,2026-04-17,1,신용대출,59521992
C100421,2026-04-17,1,신용대출,49381939
C100422,2026-04-17,1,주택담보대출,90464749
C100423,2026-04-17,1,신용대출,0
C100424,2026-04-17,1,전세자금대출,0
C100425,2026-04-17,1,신용대출,47862847
C100426,2026-04-17,1,주택담보대출,35256226
C100427,2026-04-17,1,신용대출,105485295
C100428,2026-04-17,1,주택담보대출,25757638
C100429,2026-04-17,1,전세자금대출,0
C100430,2026-04-17,1,신용대출,31902994
C100431,2026-04-17,1,전세자금대출,58859702
C100432,2026-04-17,1,신용대출,0
C100433,2026-04-17,1,신용대출,60836736
C100434,2026-04-17,1,신용대출,0
C100435,2026-04-17,1,전세자금대출,19657002
C100436,2026-04-17,1,전세자금대출,98401313
C100437,2026-04-17,1,전세자금대출,0
C100438,2026-04-17,1,주택담보대출,20742469
C100439,2026-04-17,1,주택담보대출,40959929
C100440,2026-04-17,1,주택담보대출,60956406
C100441,2026-04-17,1,주택담보대출,117748628
C100442,2026-04-17,1,전세자금대출,37038554
C100443,2026-04-17,1,전세자금대출,62299929
C100444,2026-04-17,1,신용대출,8209432
C100445,2026-04-17,1,주택담보대출,0
C100446,2026-04-17,1,전세자금대출,0
C100447,2026-04-17,1,전세자금대출,0
C100448,2026-04-17,1,신용대출,46210693
C100449,2026-04-17,1,주택담보대출,0
C100450,2026-04-17,1,신용대출,59351055
C100451,2026-04-17,1,주택담보대출,51457124
C100452,2026-04-17,1,주택담보대출,70392098
C100453,2026-04-17,1,전세자금대출,99215660
C100454,2026-04-17,1,신용대출,102936008
C100455,2026-04-17,1,주택담보대출,51623703
C100456,2026-04-17,1,신용대출,66200113
C100457,2026-04-17,1,전세자금대출,83788136
C100458,2026-04-17,1,주택담보대출,0
C100459,2026-04-17,1,주택담보대출,0
C100460,2026-04-17,1,전세자금대출,22630308
C100461,2026-04-17,1,신용대출,35045931
C100462,2026-04-17,1,신용대출,49661935
C100463,2026-04-17,1,주택담보대출,0
C100464,2026-04-17,1,주택담보대출,74634283
C100465,2026-04-17,1,전세자금대출,36862801
C100466,2026-04-17,1,주택담보대출,0
C100467,2026-04-17,1,신용대출,94112442
C100468,2026-04-17,1,전세자금대출,32386691
C100469,2026-04-17,1,신용대출,60880714
C100470,2026-04-17,1,주택담보대출,85096679
C100471,2026-04-17,1,신용대출,65956457
C100472,2026-04-17,1,전세자금대출,36940170
C100473,2026-04-17,1,주택담보대출,10662619
C100474,2026-04-17,1,주택담보대출,87688767
C100475,2026-04-17,1,전세자금대출,87428742
C100476,2026-04-17,1,전세자금대출,116599016
C100477,2026-04-17,1,주택담보대출,42028299
C100478,2026-04-17,1,전세자금대출,101375720
C100479,2026-04-17,1,신용대출,0
C100480,2026-04-17,1,신용대출,0
C100481,2026-04-17,1,주택담보대출,0
C100482,2026-04-17,1,전세자금대출,0
C100483,2026-04-17,1,전세자금대출,0
C100484,2026-04-17,1,신용대출,0
C100485,2026-04-17,1,신용대출,0
C100486,2026-04-17,1,신용대출,30658295
C100487,2026-04-17,1,전세자금대출,111514676
C100488,2026-04-17,1,전세자금대출,0
C100489,2026-04-17,1,주택담보대출,37338121
C100490,2026-04-17,1,주택담보대출,0
C100491,2026-04-17,1,주택담보대출,0
C100492,2026-04-17,1,주택담보대출,22726248
C100493,2026-04-17,1,전세자금대출,76676219
C100494,2026-04-17,1,전세자금대출,0
C100495,2026-04-17,1,전세자금대출,17693222
C100496,2026-04-17,1,전세자금대출,0
C100497,2026-04-17,1,전세자금대출,17488967
C100498,2026-04-17,1,주택담보대출,0
C100499,2026-04-17,1,신용대출,0
C100500,2026-04-17,1,신용대출,22533853
