고객ID,기준일자,주차,상품구분,수신잔액
C100193,2026-04-17,1,입출금예금,39654950
C100194,2026-04-17,1,정기예금,5364017
C100195,2026-04-17,1,적금,64598739
C100196,2026-04-17,1,정기예금,65891815
C100197,2026-04-17,1,적금,2895598
C100198,2026-04-17,1,적금,45593201
C100199,2026-04-17,1,적금,54626687
C100200,2026-04-17,1,정기예금,17575738
C100201,2026-04-17,1,입출금예금,73420902
C100202,2026-04-17,1,입출금예금,0
C100203,2026-04-17,1,정기예금,51411817
C100204,2026-04-17,1,정기예금,34614330
C100205,2026-04-17,1,입출금예금,9738323
C100206,2026-04-17,1,입출금예금,17555815
C100207,2026-04-17,1,입출금예금,61900289
C100208,2026-04-17,1,적금,1440057
C100209,2026-04-17,1,적금,58408167
C100210,2026-04-17,1,정기예금,68757676
C100211,2026-04-17,1,정기예금,31224975
C100212,2026-04-17,1,적금,56994373
C100213,2026-04-17,1,적금,14581494
C100214,2026-04-17,1,정기예금,75565318
C100215,2026-04-17,1,적금,75756941
C100216,2026-04-17,1,적금,69513711
C100217,2026-04-17,1,정기예금,23575549
C100218,2026-04-17,1,입출금예금,17051762
C100219,2026-04-17,1,입출금예금,39066741
C100220,2026-04-17,1,입출금예금,13828567
C100221,2026-04-17,1,입출금예금,49735724
C100222,2026-04-17,1,적금,37922417
C100223,2026-04-17,1,적금,90000000
C100224,2026-04-17,1,적금,20406754
C100225,2026-04-17,1,입출금예금,67052820
C100226,2026-04-17,1,적금,1807694
C100227,2026-04-17,1,정기예금,66680832
C100228,2026-04-17,1,입출금예금,42334999
C100229,2026-04-17,1,입출금예금,90000000
C100230,2026-04-17,1,정기예금,16366187
C100231,2026-04-17,1,입출금예금,72809945
C100232,2026-04-17,1,정기예금,3226588
C100233,2026-04-17,1,입출금예금,38207983
C100234,2026-04-17,1,적금,31141113
C100235,2026-04-17,1,입출금예금,12987987
C100236,2026-04-17,1,적금,74257657
C100237,2026-04-17,1,정기예금,16041697
C100238,2026-04-17,1,입출금예금,62767652
C100239,2026-04-17,1,적금,12018910
C100240,2026-04-17,1,적금,24923006
C100241,2026-04-17,1,적금,72051942
C100242,2026-04-17,1,적금,53110533
C100243,2026-04-17,1,정기예금,73308094
C100244,2026-04-17,1,입출금예금,21388340
C100245,2026-04-17,1,적금,34100775
C100246,2026-04-17,1,정기예금,3718932
C100247,2026-04-17,1,적금,74403269
C100248,2026-04-17,1,적금,32554887
C100249,2026-04-17,1,입출금예금,53561722
C100250,2026-04-17,1,입출금예금,59516779
C100251,2026-04-17,1,정기예금,61561255
C100252,2026-04-17,1,적금,59996679
C100253,2026-04-17,1,입출금예금,53014153
C100254,2026-04-17,1,적금,59599495
C100255,2026-04-17,1,적금,61168342
C100256,2026-04-17,1,정기예금,90000000
C100257,2026-04-17,1,정기예금,61814130
C100258,2026-04-17,1,적금,1287674
C100259,2026-04-17,1,정기예금,36398856
C100260,2026-04-17,1,정기예금,67718881
C100261,2026-04-17,1,정기예금,57520602
C100262,2026-04-17,1,정기예금,10351426
C100263,2026-04-17,1,입출금예금,76717065
C100264,2026-04-17,1,적금,66784630
C100265,2026-04-17,1,정기예금,59996127
C100266,2026-04-17,1,정기예금,10156890
C100267,2026-04-17,1,입출금예금,0
C100268,2026-04-17,1,적금,37583974
C100269,2026-04-17,1,입출금예금,52550538
C100270,2026-04-17,1,입출금예금,76183562
C100271,2026-04-17,1,정기예금,72369789
C100272,2026-04-17,1,입출금예금,40559539
C100273,2026-04-17,1,적금,0
C100274,2026-04-17,1,적금,56224986
C100275,2026-04-17,1,적금,46187050
C100276,2026-04-17,1,입출금예금,68926404
C100277,2026-04-17,1,정기예금,51152319
C100278,2026-04-17,1,적금,31506031
C100279,2026-04-17,1,적금,68235838
C100280,2026-04-17,1,적금,46363120
C100281,2026-04-17,1,정기예금,71011465
C100282,2026-04-17,1,정기예금,18446711
C100283,2026-04-17,1,적금,62654566
C100284,2026-04-17,1,입출금예금,17836140
C100285,2026-04-17,1,입출금예금,39882715
C100286,2026-04-17,1,입출금예금,7277826
C100287,2026-04-17,1,적금,1355690
C100288,2026-04-17,1,입출금예금,47827609
C100289,2026-04-17,1,정기예금,28768520
C100290,2026-04-17,1,입출금예금,79796166
C100291,2026-04-17,1,정기예금,8655668
C100292,2026-04-17,1,정기예금,56590531
C100293,2026-04-17,1,입출금예금,74769033
C100294,2026-04-17,1,입출금예금,35541837
C100295,2026-04-17,1,입출금예금,39858546
C100296,2026-04-17,1,입출금예금,21592918
C100297,2026-04-17,1,정기예금,25719447
C100298,2026-04-17,1,입출금예금,5983765
C100299,2026-04-17,1,입출금예금,11415525
C100300,2026-04-17,1,적금,59315278
C100301,2026-04-17,1,입출금예금,0
C100302,2026-04-17,1,정기예금,7238090
C100303,2026-04-17,1,적금,29692970
C100304,2026-04-17,1,입출금예금,48446885
C100305,2026-04-17,1,정기예금,35004154
C100306,2026-04-17,1,정기예금,77475118
C100307,2026-04-17,1,정기예금,57206051
C100308,2026-04-17,1,입출금예금,76950115
C100309,2026-04-17,1,적금,36104585
C100310,2026-04-17,1,입출금예금,31745744
C100311,2026-04-17,1,입출금예금,65374686
C100312,2026-04-17,1,적금,2322992
C100313,2026-04-17,1,정기예금,73551264
C100314,2026-04-17,1,입출금예금,36180715
C100315,2026-04-17,1,정기예금,53552806
C100316,2026-04-17,1,입출금예금,63751053
C100317,2026-04-17,1,정기예금,0
C100318,2026-04-17,1,정기예금,63733872
C100319,2026-04-17,1,정기예금,58617109
C100320,2026-04-17,1,입출금예금,8156440
C100321,2026-04-17,1,입출금예금,18517488
C100322,2026-04-17,1,입출금예금,40738107
C100323,2026-04-17,1,적금,69854426
C100324,2026-04-17,1,적금,39244502
C100325,2026-04-17,1,정기예금,51077245
C100326,2026-04-17,1,입출금예금,73774899
C100327,2026-04-17,1,정기예금,45309208
C100328,2026-04-17,1,적금,52077577
C100329,2026-04-17,1,입출금예금,61669629
C100330,2026-04-17,1,입출금예금,3731747
C100331,2026-04-17,1,입출금예금,5881907
C100332,2026-04-17,1,입출금예금,21472806
C100333,2026-04-17,1,정기예금,70018941
C100334,2026-04-17,1,적금,26309541
C100335,2026-04-17,1,정기예금,67984515
C100336,2026-04-17,1,적금,75377949
C100337,2026-04-17,1,정기예금,8102008
C100338,2026-04-17,1,적금,56415325
C100339,2026-04-17,1,입출금예금,47716815
C100340,2026-04-17,1,정기예금,11026579
C100341,2026-04-17,1,적금,873032
C100342,2026-04-17,1,정기예금,31148330
C100343,2026-04-17,1,적금,62975674
C100344,2026-04-17,1,입출금예금,65667534
C100345,2026-04-17,1,적금,54423238
C100346,2026-04-17,1,정기예금,43251983
C100347,2026-04-17,1,적금,28474669
C100348,2026-04-17,1,적금,34670702
C100349,2026-04-17,1,정기예금,45453396
C100350,2026-04-17,1,입출금예금,40175392
C100351,2026-04-17,1,입출금예금,44946149
C100352,2026-04-17,1,적금,43991585
C100353,2026-04-17,1,정기예금,57016704
C100354,2026-04-17,1,적금,16904700
C100355,2026-04-17,1,적금,17269751
C100356,2026-04-17,1,입출금예금,42629042
C100357,2026-04-17,1,입출금예금,0
C100358,2026-04-17,1,입출금예금,36200940
C100359,2026-04-17,1,정기예금,56071893
C100360,2026-04-17,1,정기예금,51183260
C100361,2026-04-17,1,정기예금,75058147
C100362,2026-04-17,1,적금,30796168
C100363,2026-04-17,1,적금,21058606
C100364,2026-04-17,1,정기예금,7370022
C100365,2026-04-17,1,입출금예금,42092979
C100366,2026-04-17,1,적금,29865265
C100367,2026-04-17,1,입출금예금,19942926
C100368,2026-04-17,1,정기예금,72189266
C100369,2026-04-17,1,적금,40616202
C100370,2026-04-17,1,적금,0
C100371,2026-04-17,1,적금,7337243
C100372,2026-04-17,1,입출금예금,64229417
C100373,2026-04-17,1,정기예금,23051662
C100374,2026-04-17,1,입출금예금,71513626
C100375,2026-04-17,1,정기예금,37826474
C100376,2026-04-17,1,정기예금,56753143
C100377,2026-04-17,1,적금,29801279
C100378,2026-04-17,1,적금,21476213
C100379,2026-04-17,1,정기예금,23338116
C100380,2026-04-17,1,정기예금,29299880
C100381,2026-04-17,1,정기예금,21735375
C100382,2026-04-17,1,입출금예금,3028264
C100383,2026-04-17,1,적금,22112159
C100384,2026-04-17,1,적금,73612960
C100385,2026-04-17,1,정기예금,50357443
C100386,2026-04-17,1,정기예금,44223711
C100387,2026-04-17,1,입출금예금,43857647
C100388,2026-04-17,1,정기예금,22316196
C100389,2026-04-17,1,정기예금,67878329
C100390,2026-04-17,1,정기예금,9400378
C100391,2026-04-17,1,적금,0
C100392,2026-04-17,1,적금,27534911
C100393,2026-04-17,1,적금,63767154
C100394,2026-04-17,1,정기예금,76802249
C100395,2026-04-17,1,적금,0
C100396,2026-04-17,1,입출금예금,698167
C100397,2026-04-17,1,적금,63540350
C100398,2026-04-17,1,적금,38805783
C100399,2026-04-17,1,정기예금,39318717
C100400,2026-04-17,1,정기예금,11188516
C100401,2026-04-17,1,정기예금,62928092
C100402,2026-04-17,1,적금,60462750
C100403,2026-04-17,1,정기예금,4920100
C100404,2026-04-17,1,정기예금,12912869
C100405,2026-04-17,1,적금,53101800
C100406,2026-04-17,1,정기예금,52478168
C100407,2026-04-17,1,적금,71564906
C100408,2026-04-17,1,적금,16611071
C100409,2026-04-17,1,정기예금,64482822
C100410,2026-04-17,1,적금,23048118
C100411,2026-04-17,1,입출금예금,15861171
C100412,2026-04-17,1,적금,74740593
C100413,2026-04-17,1,정기예금,90000000
C100414,2026-04-17,1,입출금예금,13214623
C100415,2026-04-17,1,입출금예금,1482409
C100416,2026-04-17,1,정기예금,48762923
C100417,2026-04-17,1,정기예금,11093619
C100418,2026-04-17,1,입출금예금,60618573
C100419,2026-04-17,1,적금,41620032
C100420,2026-04-17,1,적금,70307110
C100421,2026-04-17,1,입출금예금,70510377
C100422,2026-04-17,1,적금,36669635
C100423,2026-04-17,1,입출금예금,30610708
C100424,2026-04-17,1,정기예금,71299261
C100425,2026-04-17,1,정기예금,34554350
C100426,2026-04-17,1,입출금예금,74895927
C100427,2026-04-17,1,입출금예금,40722589
C100428,2026-04-17,1,적금,7781648
C100429,2026-04-17,1,적금,52371632
C100430,2026-04-17,1,입출금예금,28459856
C100431,2026-04-17,1,적금,17766478
C100432,2026-04-17,1,적금,25387143
C100433,2026-04-17,1,입출금예금,5614410
C100434,2026-04-17,1,정기예금,34782331
C100435,2026-04-17,1,입출금예금,63704693
C100436,2026-04-17,1,적금,48562079
C100437,2026-04-17,1,입출금예금,14229111
C100438,2026-04-17,1,입출금예금,42502014
C100439,2026-04-17,1,정기예금,66232420
C100440,2026-04-17,1,입출금예금,62954483
C100441,2026-04-17,1,정기예금,49249277
C100442,2026-04-17,1,정기예금,71572133
C100443,2026-04-17,1,적금,58084371
C100444,2026-04-17,1,입출금예금,26783787
C100445,2026-04-17,1,입출금예금,0
C100446,2026-04-17,1,적금,61248888
C100447,2026-04-17,1,입출금예금,73827138
C100448,2026-04-17,1,정기예금,0
C100449,2026-04-17,1,정기예금,39701213
C100450,2026-04-17,1,적금,76019821
C100451,2026-04-17,1,입출금예금,39352439
C100452,2026-04-17,1,정기예금,14849706
C100453,2026-04-17,1,정기예금,78064259
C100454,2026-04-17,1,정기예금,51097873
C100455,2026-04-17,1,적금,37677822
C100456,2026-04-17,1,정기예금,1751800
C100457,2026-04-17,1,적금,3547264
C100458,2026-04-17,1,적금,55968148
C100459,2026-04-17,1,적금,4564110
C100460,2026-04-17,1,적금,75054838
C100461,2026-04-17,1,적금,26739953
C100462,2026-04-17,1,입출금예금,61083219
C100463,2026-04-17,1,적금,64775566
C100464,2026-04-17,1,입출금예금,4825280
C100465,2026-04-17,1,입출금예금,48563383
C100466,2026-04-17,1,적금,8859303
C100467,2026-04-17,1,적금,77033586
C100468,2026-04-17,1,입출금예금,36467902
C100469,2026-04-17,1,적금,34790376
C100470,2026-04-17,1,적금,57675875
C100471,2026-04-17,1,입출금예금,14185328
C100472,2026-04-17,1,적금,65180412
C100473,2026-04-17,1,정기예금,22225261
C100474,2026-04-17,1,정기예금,7859389
C100475,2026-04-17,1,정기예금,33037635
C100476,2026-04-17,1,입출금예금,53884790
C100477,2026-04-17,1,정기예금,64654984
C100478,2026-04-17,1,정기예금,0
C100479,2026-04-17,1,정기예금,56585211
C100480,2026-04-17,1,적금,2598585
C100481,2026-04-17,1,정기예금,74152175
C100482,2026-04-17,1,정기예금,70729045
C100483,2026-04-17,1,정기예금,52542580
C100484,2026-04-17,1,적금,47091433
C100485,2026-04-17,1,적금,43751471
C100486,2026-04-17,1,입출금예금,80532935
C100487,2026-04-17,1,정기예금,35594223
C100488,2026-04-17,1,정기예금,35401584
C100489,2026-04-17,1,적금,41740067
C100490,2026-04-17,1,적금,17964336
C100491,2026-04-17,1,정기예금,23406001
C100492,2026-04-17,1,정기예금,23544590
C100493,2026-04-17,1,정기예금,16514002
C100494,2026-04-17,1,정기예금,54998845
C100495,2026-04-17,1,입출금예금,44868393
C100496,2026-04-17,1,입출금예금,18904025
C100497,2026-04-17,1,입출금예금,60364459
C100498,2026-04-17,1,입출금예금,47347698
C100499,2026-04-17,1,입출금예금,15375005
C100500,2026-04-17,1,적금,65643460
