고객ID,기준일자,주차,상품구분,여신잔액
C100108,2026-06-26,11,신용대출,97214235
C100109,2026-06-26,11,주택담보대출,43509135
C100110,2026-06-26,11,주택담보대출,33696731
C100111,2026-06-26,11,전세자금대출,59892947
C100112,2026-06-26,11,신용대출,58614865
C100113,2026-06-26,11,신용대출,72715286
C100114,2026-06-26,11,주택담보대출,7363447
C100115,2026-06-26,11,신용대출,750000000
C100116,2026-06-26,11,주택담보대출,63840715
C100117,2026-06-26,11,전세자금대출,96370213
C100118,2026-06-26,11,신용대출,87447326
C100119,2026-06-26,11,전세자금대출,0
C100120,2026-06-26,11,신용대출,0
C100121,2026-06-26,11,주택담보대출,36334356
C100122,2026-06-26,11,신용대출,53764026
C100123,2026-06-26,11,전세자금대출,0
C100124,2026-06-26,11,신용대출,56804053
C100125,2026-06-26,11,주택담보대출,27672615
C100126,2026-06-26,11,신용대출,13656497
C100127,2026-06-26,11,신용대출,117883082
C100128,2026-06-26,11,신용대출,0
C100129,2026-06-26,11,신용대출,75713291
C100130,2026-06-26,11,전세자금대출,49537569
C100131,2026-06-26,11,신용대출,49554772
C100132,2026-06-26,11,주택담보대출,44987298
C100133,2026-06-26,11,신용대출,0
C100134,2026-06-26,11,주택담보대출,68039625
C100135,2026-06-26,11,주택담보대출,15159680
C100136,2026-06-26,11,주택담보대출,52696132
C100137,2026-06-26,11,전세자금대출,53725430
C100138,2026-06-26,11,전세자금대출,0
C100139,2026-06-26,11,신용대출,0
C100140,2026-06-26,11,전세자금대출,21913400
C100141,2026-06-26,11,주택담보대출,60946762
C100142,2026-06-26,11,주택담보대출,80596646
C100143,2026-06-26,11,전세자금대출,91980114
C100144,2026-06-26,11,전세자금대출,12947799
C100145,2026-06-26,11,주택담보대출,0
C100146,2026-06-26,11,주택담보대출,40136693
C100147,2026-06-26,11,주택담보대출,0
C100148,2026-06-26,11,주택담보대출,0
C100149,2026-06-26,11,전세자금대출,11266164
C100150,2026-06-26,11,전세자금대출,0
C100151,2026-06-26,11,신용대출,117239220
C100152,2026-06-26,11,주택담보대출,33740943
C100153,2026-06-26,11,신용대출,68640750
C100154,2026-06-26,11,전세자금대출,46493609
C100155,2026-06-26,11,신용대출,111177995
C100156,2026-06-26,11,신용대출,37324547
C100157,2026-06-26,11,전세자금대출,0
C100158,2026-06-26,11,주택담보대출,882000000
C100159,2026-06-26,11,신용대출,41649502
C100160,2026-06-26,11,신용대출,98888275
C100161,2026-06-26,11,전세자금대출,0
C100162,2026-06-26,11,전세자금대출,0
C100163,2026-06-26,11,신용대출,67102652
C100164,2026-06-26,11,신용대출,22527840
C100165,2026-06-26,11,전세자금대출,73928967
C100166,2026-06-26,11,전세자금대출,48582086
C100167,2026-06-26,11,신용대출,28117279
C100168,2026-06-26,11,주택담보대출,58651550
C100169,2026-06-26,11,주택담보대출,82255300
C100170,2026-06-26,11,전세자금대출,113731099
C100171,2026-06-26,11,신용대출,92985828
C100172,2026-06-26,11,주택담보대출,0
C100173,2026-06-26,11,전세자금대출,61111362
C100174,2026-06-26,11,전세자금대출,0
C100175,2026-06-26,11,주택담보대출,0
C100176,2026-06-26,11,신용대출,45195606
C100177,2026-06-26,11,신용대출,117508980
C100178,2026-06-26,11,신용대출,43783926
C100179,2026-06-26,11,주택담보대출,28470558
C100180,2026-06-26,11,전세자금대출,16162188
C100181,2026-06-26,11,전세자금대출,50354958
C100182,2026-06-26,11,신용대출,0
C100183,2026-06-26,11,전세자금대출,32330622
C100184,2026-06-26,11,신용대출,53778306
C100185,2026-06-26,11,신용대출,0
C100186,2026-06-26,11,전세자금대출,0
C100187,2026-06-26,11,전세자금대출,26353861
C100188,2026-06-26,11,전세자금대출,25745103
C100189,2026-06-26,11,주택담보대출,39514226
C100190,2026-06-26,11,전세자금대출,71452802
C100191,2026-06-26,11,신용대출,0
C100192,2026-06-26,11,신용대출,0
C100193,2026-06-26,11,전세자금대출,12859669
C100194,2026-06-26,11,신용대출,83987953
C100195,2026-06-26,11,전세자금대출,84816811
C100196,2026-06-26,11,주택담보대출,104388104
C100197,2026-06-26,11,전세자금대출,0
C100198,2026-06-26,11,전세자금대출,93683530
C100199,2026-06-26,11,주택담보대출,124347128
C100200,2026-06-26,11,주택담보대출,0
C100201,2026-06-26,11,전세자금대출,0
C100202,2026-06-26,11,전세자금대출,58160460
C100203,2026-06-26,11,신용대출,0
C100204,2026-06-26,11,주택담보대출,33411539
C100205,2026-06-26,11,주택담보대출,87562000
C100206,2026-06-26,11,주택담보대출,43143671
C100207,2026-06-26,11,전세자금대출,54878464
C100208,2026-06-26,11,전세자금대출,0
C100209,2026-06-26,11,주택담보대출,0
C100210,2026-06-26,11,전세자금대출,95327647
C100211,2026-06-26,11,신용대출,78633842
C100212,2026-06-26,11,신용대출,0
C100213,2026-06-26,11,주택담보대출,99256050
C100214,2026-06-26,11,신용대출,0
C100215,2026-06-26,11,신용대출,28439407
C100216,2026-06-26,11,신용대출,48930796
C100217,2026-06-26,11,신용대출,53725430
C100218,2026-06-26,11,전세자금대출,0
C100219,2026-06-26,11,신용대출,43435585
C100220,2026-06-26,11,전세자금대출,0
C100221,2026-06-26,11,전세자금대출,22913129
C100222,2026-06-26,11,신용대출,141144993
C100223,2026-06-26,11,주택담보대출,0
C100224,2026-06-26,11,전세자금대출,105885740
C100225,2026-06-26,11,주택담보대출,30047033
C100226,2026-06-26,11,주택담보대출,0
C100227,2026-06-26,11,신용대출,10708330
C100228,2026-06-26,11,전세자금대출,22375787
C100229,2026-06-26,11,전세자금대출,45147228
C100230,2026-06-26,11,신용대출,0
C100231,2026-06-26,11,주택담보대출,75829518
C100232,2026-06-26,11,주택담보대출,85784766
C100233,2026-06-26,11,주택담보대출,6534177
C100234,2026-06-26,11,전세자금대출,51951122
C100235,2026-06-26,11,신용대출,0
C100236,2026-06-26,11,전세자금대출,64470086
C100237,2026-06-26,11,신용대출,56532622
C100238,2026-06-26,11,신용대출,0
C100239,2026-06-26,11,신용대출,100375257
C100240,2026-06-26,11,신용대출,0
C100241,2026-06-26,11,주택담보대출,70535308
C100242,2026-06-26,11,전세자금대출,0
C100243,2026-06-26,11,전세자금대출,112524275
C100244,2026-06-26,11,주택담보대출,72486056
C100245,2026-06-26,11,신용대출,0
C100246,2026-06-26,11,신용대출,0
C100247,2026-06-26,11,전세자금대출,62577944
C100248,2026-06-26,11,전세자금대출,0
C100249,2026-06-26,11,신용대출,0
C100250,2026-06-26,11,주택담보대출,34195346
C100251,2026-06-26,11,신용대출,25835044
C100252,2026-06-26,11,신용대출,0
C100253,2026-06-26,11,주택담보대출,0
C100254,2026-06-26,11,신용대출,0
C100255,2026-06-26,11,전세자금대출,80210075
C100256,2026-06-26,11,주택담보대출,0
C100257,2026-06-26,11,주택담보대출,50980558
C100258,2026-06-26,11,주택담보대출,60674460
C100259,2026-06-26,11,신용대출,80281214
C100260,2026-06-26,11,신용대출,0
C100261,2026-06-26,11,주택담보대출,65770440
C100262,2026-06-26,11,주택담보대출,0
C100263,2026-06-26,11,전세자금대출,0
C100264,2026-06-26,11,주택담보대출,0
C100265,2026-06-26,11,주택담보대출,55641499
C100266,2026-06-26,11,신용대출,52425123
C100267,2026-06-26,11,전세자금대출,45512233
C100268,2026-06-26,11,전세자금대출,69183944
C100269,2026-06-26,11,주택담보대출,42480044
C100270,2026-06-26,11,전세자금대출,88371413
C100271,2026-06-26,11,전세자금대출,19460691
C100272,2026-06-26,11,주택담보대출,0
C100273,2026-06-26,11,주택담보대출,0
C100274,2026-06-26,11,주택담보대출,95478438
C100275,2026-06-26,11,주택담보대출,0
C100276,2026-06-26,11,전세자금대출,50106830
C100277,2026-06-26,11,주택담보대출,106840281
C100278,2026-06-26,11,주택담보대출,33291391
C100279,2026-06-26,11,신용대출,5331378
C100280,2026-06-26,11,전세자금대출,78816618
C100281,2026-06-26,11,신용대출,0
C100282,2026-06-26,11,주택담보대출,68437497
C100283,2026-06-26,11,신용대출,0
C100284,2026-06-26,11,신용대출,7235315
C100285,2026-06-26,11,신용대출,53725430
C100286,2026-06-26,11,주택담보대출,49894992
C100287,2026-06-26,11,신용대출,104167602
C100288,2026-06-26,11,전세자금대출,0
C100289,2026-06-26,11,신용대출,52850525
C100290,2026-06-26,11,신용대출,118266605
C100291,2026-06-26,11,신용대출,102558351
C100292,2026-06-26,11,전세자금대출,0
C100293,2026-06-26,11,주택담보대출,0
C100294,2026-06-26,11,주택담보대출,0
C100295,2026-06-26,11,전세자금대출,0
C100296,2026-06-26,11,신용대출,33605122
C100297,2026-06-26,11,전세자금대출,0
C100298,2026-06-26,11,전세자금대출,26249718
C100299,2026-06-26,11,주택담보대출,68512102
C100300,2026-06-26,11,전세자금대출,85372517
C100301,2026-06-26,11,주택담보대출,48352175
C100302,2026-06-26,11,전세자금대출,75153332
C100303,2026-06-26,11,전세자금대출,70000000
C100304,2026-06-26,11,전세자금대출,0
C100305,2026-06-26,11,신용대출,55929158
C100306,2026-06-26,11,신용대출,0
C100307,2026-06-26,11,전세자금대출,130966849
C100308,2026-06-26,11,신용대출,46431745
C100309,2026-06-26,11,주택담보대출,0
C100310,2026-06-26,11,전세자금대출,22690441
C100311,2026-06-26,11,주택담보대출,74638913
C100312,2026-06-26,11,주택담보대출,89580192
C100313,2026-06-26,11,신용대출,123165637
C100314,2026-06-26,11,전세자금대출,0
C100315,2026-06-26,11,신용대출,0
C100316,2026-06-26,11,주택담보대출,122964637
C100317,2026-06-26,11,전세자금대출,80475666
C100318,2026-06-26,11,전세자금대출,64237587
C100319,2026-06-26,11,전세자금대출,65031738
C100320,2026-06-26,11,전세자금대출,103793643
C100321,2026-06-26,11,신용대출,0
C100322,2026-06-26,11,주택담보대출,0
C100323,2026-06-26,11,신용대출,88823582
C100324,2026-06-26,11,신용대출,105060966
C100325,2026-06-26,11,전세자금대출,0
C100326,2026-06-26,11,전세자금대출,0
C100327,2026-06-26,11,신용대출,0
C100328,2026-06-26,11,주택담보대출,59143831
C100329,2026-06-26,11,신용대출,0
C100330,2026-06-26,11,주택담보대출,0
C100331,2026-06-26,11,신용대출,0
C100332,2026-06-26,11,신용대출,66225785
C100333,2026-06-26,11,주택담보대출,63500897
C100334,2026-06-26,11,주택담보대출,100807150
C100335,2026-06-26,11,신용대출,0
C100336,2026-06-26,11,신용대출,41802830
C100337,2026-06-26,11,주택담보대출,54196303
C100338,2026-06-26,11,신용대출,35513301
C100339,2026-06-26,11,주택담보대출,108377187
C100340,2026-06-26,11,전세자금대출,53725430
C100341,2026-06-26,11,주택담보대출,0
C100342,2026-06-26,11,신용대출,0
C100343,2026-06-26,11,전세자금대출,0
C100344,2026-06-26,11,주택담보대출,95852589
C100345,2026-06-26,11,신용대출,29183321
C100346,2026-06-26,11,주택담보대출,123526344
C100347,2026-06-26,11,신용대출,0
C100348,2026-06-26,11,주택담보대출,62477481
C100349,2026-06-26,11,신용대출,0
C100350,2026-06-26,11,전세자금대출,0
C100351,2026-06-26,11,신용대출,0
C100352,2026-06-26,11,전세자금대출,42817037
C100353,2026-06-26,11,신용대출,0
C100354,2026-06-26,11,주택담보대출,44773209
C100355,2026-06-26,11,전세자금대출,83842571
C100356,2026-06-26,11,주택담보대출,90000000
C100357,2026-06-26,11,전세자금대출,90867187
C100358,2026-06-26,11,전세자금대출,59023254
C100359,2026-06-26,11,주택담보대출,0
C100360,2026-06-26,11,신용대출,133131136
C100361,2026-06-26,11,주택담보대출,70000000
C100362,2026-06-26,11,신용대출,56443850
C100363,2026-06-26,11,신용대출,0
C100364,2026-06-26,11,주택담보대출,0
C100365,2026-06-26,11,신용대출,68343642
C100366,2026-06-26,11,신용대출,119049643
C100367,2026-06-26,11,전세자금대출,0
C100368,2026-06-26,11,전세자금대출,98113896
C100369,2026-06-26,11,주택담보대출,98630435
C100370,2026-06-26,11,신용대출,0
C100371,2026-06-26,11,전세자금대출,79573830
C100372,2026-06-26,11,전세자금대출,105099720
C100373,2026-06-26,11,신용대출,0
C100374,2026-06-26,11,전세자금대출,110466250
C100375,2026-06-26,11,전세자금대출,118333503
C100376,2026-06-26,11,신용대출,0
C100377,2026-06-26,11,전세자금대출,59760707
C100378,2026-06-26,11,주택담보대출,65613006
C100379,2026-06-26,11,신용대출,0
C100380,2026-06-26,11,신용대출,34956446
C100381,2026-06-26,11,전세자금대출,0
C100382,2026-06-26,11,주택담보대출,72854020
C100383,2026-06-26,11,신용대출,108119532
C100384,2026-06-26,11,주택담보대출,0
C100385,2026-06-26,11,전세자금대출,57077395
C100386,2026-06-26,11,주택담보대출,0
C100387,2026-06-26,11,전세자금대출,42180241
C100388,2026-06-26,11,주택담보대출,88633916
C100389,2026-06-26,11,전세자금대출,89983654
C100390,2026-06-26,11,전세자금대출,70688641
C100391,2026-06-26,11,신용대출,115963368
C100392,2026-06-26,11,전세자금대출,60807716
C100393,2026-06-26,11,전세자금대출,9756346
C100394,2026-06-26,11,전세자금대출,0
C100395,2026-06-26,11,신용대출,24548403
C100396,2026-06-26,11,신용대출,90000000
C100397,2026-06-26,11,신용대출,0
C100398,2026-06-26,11,신용대출,89978578
C100399,2026-06-26,11,주택담보대출,0
C100400,2026-06-26,11,주택담보대출,37765999
C100401,2026-06-26,11,주택담보대출,0
C100402,2026-06-26,11,전세자금대출,10573736
C100403,2026-06-26,11,전세자금대출,92740599
C100404,2026-06-26,11,주택담보대출,0
C100405,2026-06-26,11,주택담보대출,0
C100406,2026-06-26,11,주택담보대출,0
C100407,2026-06-26,11,신용대출,106177650
C100408,2026-06-26,11,전세자금대출,15746561
C100409,2026-06-26,11,주택담보대출,99080132
C100410,2026-06-26,11,신용대출,99330800
C100411,2026-06-26,11,전세자금대출,75247835
C100412,2026-06-26,11,신용대출,0
C100413,2026-06-26,11,전세자금대출,0
C100414,2026-06-26,11,신용대출,105217649
C100415,2026-06-26,11,신용대출,78208979
C100416,2026-06-26,11,전세자금대출,13468432
C100417,2026-06-26,11,신용대출,53555738
C100418,2026-06-26,11,신용대출,76460230
C100419,2026-06-26,11,주택담보대출,32544569
C100420,2026-06-26,11,신용대출,63157625
C100421,2026-06-26,11,신용대출,46577491
C100422,2026-06-26,11,주택담보대출,91749133
C100423,2026-06-26,11,신용대출,0
C100424,2026-06-26,11,전세자금대출,0
C100425,2026-06-26,11,신용대출,51098596
C100426,2026-06-26,11,주택담보대출,37893047
C100427,2026-06-26,11,신용대출,125201035
C100428,2026-06-26,11,주택담보대출,28285862
C100429,2026-06-26,11,전세자금대출,0
C100430,2026-06-26,11,신용대출,27699010
C100431,2026-06-26,11,전세자금대출,52480096
C100432,2026-06-26,11,신용대출,0
C100433,2026-06-26,11,신용대출,58333754
C100434,2026-06-26,11,신용대출,0
C100435,2026-06-26,11,전세자금대출,17857862
C100436,2026-06-26,11,전세자금대출,92929870
C100437,2026-06-26,11,전세자금대출,0
C100438,2026-06-26,11,주택담보대출,24792637
C100439,2026-06-26,11,주택담보대출,44475997
C100440,2026-06-26,11,주택담보대출,58339622
C100441,2026-06-26,11,주택담보대출,90000000
C100442,2026-06-26,11,전세자금대출,42115180
C100443,2026-06-26,11,전세자금대출,56949533
C100444,2026-06-26,11,신용대출,9098406
C100445,2026-06-26,11,주택담보대출,70000000
C100446,2026-06-26,11,전세자금대출,0
C100447,2026-06-26,11,전세자금대출,0
C100448,2026-06-26,11,신용대출,41718623
C100449,2026-06-26,11,주택담보대출,0
C100450,2026-06-26,11,신용대출,55969345
C100451,2026-06-26,11,주택담보대출,55950574
C100452,2026-06-26,11,주택담보대출,68506641
C100453,2026-06-26,11,전세자금대출,104913390
C100454,2026-06-26,11,신용대출,96206494
C100455,2026-06-26,11,주택담보대출,49425928
C100456,2026-06-26,11,신용대출,69499023
C100457,2026-06-26,11,전세자금대출,83483405
C100458,2026-06-26,11,주택담보대출,0
C100459,2026-06-26,11,주택담보대출,90000000
C100460,2026-06-26,11,전세자금대출,24380181
C100461,2026-06-26,11,신용대출,38627802
C100462,2026-06-26,11,신용대출,47603589
C100463,2026-06-26,11,주택담보대출,0
C100464,2026-06-26,11,주택담보대출,78878494
C100465,2026-06-26,11,전세자금대출,37964823
C100466,2026-06-26,11,주택담보대출,0
C100467,2026-06-26,11,신용대출,94299209
C100468,2026-06-26,11,전세자금대출,33549407
C100469,2026-06-26,11,신용대출,65219861
C100470,2026-06-26,11,주택담보대출,80581227
C100471,2026-06-26,11,신용대출,69385248
C100472,2026-06-26,11,전세자금대출,41088175
C100473,2026-06-26,11,주택담보대출,10258788
C100474,2026-06-26,11,주택담보대출,85340558
C100475,2026-06-26,11,전세자금대출,97655746
C100476,2026-06-26,11,전세자금대출,112940466
C100477,2026-06-26,11,주택담보대출,42506306
C100478,2026-06-26,11,전세자금대출,109310583
C100479,2026-06-26,11,신용대출,0
C100480,2026-06-26,11,신용대출,0
C100481,2026-06-26,11,주택담보대출,0
C100482,2026-06-26,11,전세자금대출,0
C100483,2026-06-26,11,전세자금대출,0
C100484,2026-06-26,11,신용대출,0
C100485,2026-06-26,11,신용대출,0
C100486,2026-06-26,11,신용대출,29955994
C100487,2026-06-26,11,전세자금대출,124328643
C100488,2026-06-26,11,전세자금대출,0
C100489,2026-06-26,11,주택담보대출,35092900
C100490,2026-06-26,11,주택담보대출,0
C100491,2026-06-26,11,주택담보대출,0
C100492,2026-06-26,11,주택담보대출,24183487
C100493,2026-06-26,11,전세자금대출,79792126
C100494,2026-06-26,11,전세자금대출,0
C100495,2026-06-26,11,전세자금대출,19915306
C100496,2026-06-26,11,전세자금대출,0
C100497,2026-06-26,11,전세자금대출,17763673
C100498,2026-06-26,11,주택담보대출,865000000
C100499,2026-06-26,11,신용대출,0
C100500,2026-06-26,11,신용대출,25551055
