고객ID,기준일자,주차,상품구분,수신잔액
C100070,2026-06-26,11,적금,14693096
C100071,2026-06-26,11,입출금예금,35428968
C100072,2026-06-26,11,입출금예금,43242344
C100073,2026-06-26,11,적금,24708223
C100074,2026-06-26,11,정기예금,65833191
C100075,2026-06-26,11,입출금예금,71877349
C100076,2026-06-26,11,적금,62957846
C100077,2026-06-26,11,적금,37875378
C100078,2026-06-26,11,정기예금,55732594
C100079,2026-06-26,11,적금,27000176
C100080,2026-06-26,11,입출금예금,57613581
C100081,2026-06-26,11,입출금예금,20254007
C100082,2026-06-26,11,정기예금,36751692
C100083,2026-06-26,11,입출금예금,24081105
C100084,2026-06-26,11,적금,38837476
C100085,2026-06-26,11,적금,33740763
C100086,2026-06-26,11,입출금예금,55546960
C100087,2026-06-26,11,입출금예금,58681636
C100088,2026-06-26,11,입출금예금,26690767
C100089,2026-06-26,11,정기예금,61413065
C100090,2026-06-26,11,정기예금,61789858
C100091,2026-06-26,11,적금,0
C100092,2026-06-26,11,적금,54398039
C100093,2026-06-26,11,정기예금,12636506
C100094,2026-06-26,11,정기예금,27667521
C100095,2026-06-26,11,입출금예금,37593886
C100096,2026-06-26,11,정기예금,43204165
C100097,2026-06-26,11,입출금예금,24203943
C100098,2026-06-26,11,적금,21652911
C100099,2026-06-26,11,입출금예금,64599665
C100100,2026-06-26,11,입출금예금,76527560
C100101,2026-06-26,11,적금,37897524
C100102,2026-06-26,11,정기예금,47132901
C100103,2026-06-26,11,입출금예금,68295996
C100104,2026-06-26,11,적금,68352797
C100105,2026-06-26,11,입출금예금,35960172
C100106,2026-06-26,11,입출금예금,22869863
C100107,2026-06-26,11,입출금예금,69672014
C100108,2026-06-26,11,적금,3906628
C100109,2026-06-26,11,입출금예금,58294621
C100110,2026-06-26,11,입출금예금,25388823
C100111,2026-06-26,11,정기예금,40534244
C100112,2026-06-26,11,정기예금,32445062
C100113,2026-06-26,11,정기예금,25057750
C100114,2026-06-26,11,입출금예금,11384825
C100115,2026-06-26,11,적금,62413139
C100116,2026-06-26,11,입출금예금,41025735
C100117,2026-06-26,11,입출금예금,66144392
C100118,2026-06-26,11,정기예금,57472019
C100119,2026-06-26,11,입출금예금,43290632
C100120,2026-06-26,11,적금,46062493
C100121,2026-06-26,11,입출금예금,58927903
C100122,2026-06-26,11,입출금예금,69960200
C100123,2026-06-26,11,입출금예금,31375626
C100124,2026-06-26,11,입출금예금,36497708
C100125,2026-06-26,11,적금,22451669
C100126,2026-06-26,11,입출금예금,0
C100127,2026-06-26,11,입출금예금,77975456
C100128,2026-06-26,11,적금,38951463
C100129,2026-06-26,11,적금,50434861
C100130,2026-06-26,11,적금,44585778
C100131,2026-06-26,11,적금,36793253
C100132,2026-06-26,11,정기예금,68561678
C100133,2026-06-26,11,적금,70458926
C100134,2026-06-26,11,적금,27590183
C100135,2026-06-26,11,정기예금,22685538
C100136,2026-06-26,11,입출금예금,64899478
C100137,2026-06-26,11,정기예금,22048727
C100138,2026-06-26,11,적금,85853638
C100139,2026-06-26,11,정기예금,85084402
C100140,2026-06-26,11,입출금예금,44892120
C100141,2026-06-26,11,입출금예금,23725961
C100142,2026-06-26,11,입출금예금,44938759
C100143,2026-06-26,11,정기예금,35761500
C100144,2026-06-26,11,적금,9487150
C100145,2026-06-26,11,적금,40042402
C100146,2026-06-26,11,적금,85000000
C100147,2026-06-26,11,정기예금,0
C100148,2026-06-26,11,적금,35837168
C100149,2026-06-26,11,입출금예금,6223315
C100150,2026-06-26,11,입출금예금,74066847
C100151,2026-06-26,11,입출금예금,51837329
C100152,2026-06-26,11,적금,58682388
C100153,2026-06-26,11,입출금예금,85000000
C100154,2026-06-26,11,정기예금,31385674
C100155,2026-06-26,11,입출금예금,22443849
C100156,2026-06-26,11,적금,0
C100157,2026-06-26,11,적금,27982083
C100158,2026-06-26,11,입출금예금,5869900
C100159,2026-06-26,11,정기예금,10081588
C100160,2026-06-26,11,입출금예금,56744831
C100161,2026-06-26,11,입출금예금,43204075
C100162,2026-06-26,11,입출금예금,8390785
C100163,2026-06-26,11,정기예금,31514242
C100164,2026-06-26,11,적금,9116327
C100165,2026-06-26,11,적금,0
C100166,2026-06-26,11,정기예금,56906232
C100167,2026-06-26,11,적금,61883659
C100168,2026-06-26,11,입출금예금,81411033
C100169,2026-06-26,11,입출금예금,3942783
C100170,2026-06-26,11,입출금예금,30505619
C100171,2026-06-26,11,적금,52936380
C100172,2026-06-26,11,정기예금,31778155
C100173,2026-06-26,11,입출금예금,41212995
C100174,2026-06-26,11,입출금예금,40139783
C100175,2026-06-26,11,정기예금,19056951
C100176,2026-06-26,11,입출금예금,75294280
C100177,2026-06-26,11,정기예금,18282842
C100178,2026-06-26,11,입출금예금,68197305
C100179,2026-06-26,11,정기예금,2816448
C100180,2026-06-26,11,입출금예금,41766628
C100181,2026-06-26,11,적금,27672600
C100182,2026-06-26,11,적금,26617306
C100183,2026-06-26,11,정기예금,38054631
C100184,2026-06-26,11,적금,15254849
C100185,2026-06-26,11,입출금예금,32122271
C100186,2026-06-26,11,적금,4137953
C100187,2026-06-26,11,정기예금,9626541
C100188,2026-06-26,11,적금,86731773
C100189,2026-06-26,11,정기예금,13723007
C100190,2026-06-26,11,적금,68788673
C100191,2026-06-26,11,적금,81946438
C100192,2026-06-26,11,입출금예금,575657
C100193,2026-06-26,11,입출금예금,41994282
C100194,2026-06-26,11,정기예금,4946262
C100195,2026-06-26,11,적금,63134212
C100196,2026-06-26,11,정기예금,70211138
C100197,2026-06-26,11,적금,2856942
C100198,2026-06-26,11,적금,48162708
C100199,2026-06-26,11,적금,50345820
C100200,2026-06-26,11,정기예금,19812001
C100201,2026-06-26,11,입출금예금,83669110
C100202,2026-06-26,11,입출금예금,0
C100203,2026-06-26,11,정기예금,50874807
C100204,2026-06-26,11,정기예금,32883325
C100205,2026-06-26,11,입출금예금,9372187
C100206,2026-06-26,11,입출금예금,15138118
C100207,2026-06-26,11,입출금예금,58633107
C100208,2026-06-26,11,적금,1421796
C100209,2026-06-26,11,적금,67569208
C100210,2026-06-26,11,정기예금,68649449
C100211,2026-06-26,11,정기예금,27346057
C100212,2026-06-26,11,적금,56826706
C100213,2026-06-26,11,적금,15371860
C100214,2026-06-26,11,정기예금,70264106
C100215,2026-06-26,11,적금,77167086
C100216,2026-06-26,11,적금,73514573
C100217,2026-06-26,11,정기예금,25171105
C100218,2026-06-26,11,입출금예금,17337476
C100219,2026-06-26,11,입출금예금,36799732
C100220,2026-06-26,11,입출금예금,14927733
C100221,2026-06-26,11,입출금예금,50100283
C100222,2026-06-26,11,적금,42951283
C100223,2026-06-26,11,적금,53886324
C100224,2026-06-26,11,적금,22844411
C100225,2026-06-26,11,입출금예금,71443087
C100226,2026-06-26,11,적금,2010106
C100227,2026-06-26,11,정기예금,65211079
C100228,2026-06-26,11,입출금예금,43941226
C100229,2026-06-26,11,입출금예금,53886324
C100230,2026-06-26,11,정기예금,15760843
C100231,2026-06-26,11,입출금예금,71030773
C100232,2026-06-26,11,정기예금,3153138
C100233,2026-06-26,11,입출금예금,40749122
C100234,2026-06-26,11,적금,32144796
C100235,2026-06-26,11,입출금예금,13429272
C100236,2026-06-26,11,적금,71761046
C100237,2026-06-26,11,정기예금,16898017
C100238,2026-06-26,11,입출금예금,59917164
C100239,2026-06-26,11,적금,10621770
C100240,2026-06-26,11,적금,23376887
C100241,2026-06-26,11,적금,71276306
C100242,2026-06-26,11,적금,48914530
C100243,2026-06-26,11,정기예금,71968596
C100244,2026-06-26,11,입출금예금,21708751
C100245,2026-06-26,11,적금,29990820
C100246,2026-06-26,11,정기예금,4123639
C100247,2026-06-26,11,적금,75527177
C100248,2026-06-26,11,적금,33378572
C100249,2026-06-26,11,입출금예금,55675710
C100250,2026-06-26,11,입출금예금,65694071
C100251,2026-06-26,11,정기예금,66203372
C100252,2026-06-26,11,적금,62664981
C100253,2026-06-26,11,입출금예금,53363680
C100254,2026-06-26,11,적금,61515518
C100255,2026-06-26,11,적금,61439611
C100256,2026-06-26,11,정기예금,53886324
C100257,2026-06-26,11,정기예금,62949380
C100258,2026-06-26,11,적금,1295864
C100259,2026-06-26,11,정기예금,34338945
C100260,2026-06-26,11,정기예금,71814103
C100261,2026-06-26,11,정기예금,58411262
C100262,2026-06-26,11,정기예금,11219051
C100263,2026-06-26,11,입출금예금,70646475
C100264,2026-06-26,11,적금,68436526
C100265,2026-06-26,11,정기예금,63071937
C100266,2026-06-26,11,정기예금,11094301
C100267,2026-06-26,11,입출금예금,0
C100268,2026-06-26,11,적금,34734084
C100269,2026-06-26,11,입출금예금,51375706
C100270,2026-06-26,11,입출금예금,77539880
C100271,2026-06-26,11,정기예금,71835004
C100272,2026-06-26,11,입출금예금,37595651
C100273,2026-06-26,11,적금,0
C100274,2026-06-26,11,적금,57858799
C100275,2026-06-26,11,적금,44560251
C100276,2026-06-26,11,입출금예금,63953656
C100277,2026-06-26,11,정기예금,53647626
C100278,2026-06-26,11,적금,30933832
C100279,2026-06-26,11,적금,78908095
C100280,2026-06-26,11,적금,50103590
C100281,2026-06-26,11,정기예금,69565880
C100282,2026-06-26,11,정기예금,20620010
C100283,2026-06-26,11,적금,62347454
C100284,2026-06-26,11,입출금예금,19539316
C100285,2026-06-26,11,입출금예금,38224024
C100286,2026-06-26,11,입출금예금,7367405
C100287,2026-06-26,11,적금,1426825
C100288,2026-06-26,11,입출금예금,49566418
C100289,2026-06-26,11,정기예금,31383205
C100290,2026-06-26,11,입출금예금,71859754
C100291,2026-06-26,11,정기예금,8885486
C100292,2026-06-26,11,정기예금,55807791
C100293,2026-06-26,11,입출금예금,82542810
C100294,2026-06-26,11,입출금예금,33574290
C100295,2026-06-26,11,입출금예금,43544293
C100296,2026-06-26,11,입출금예금,21340557
C100297,2026-06-26,11,정기예금,26062736
C100298,2026-06-26,11,입출금예금,5762523
C100299,2026-06-26,11,입출금예금,11645127
C100300,2026-06-26,11,적금,60900695
C100301,2026-06-26,11,입출금예금,0
C100302,2026-06-26,11,정기예금,7301144
C100303,2026-06-26,11,적금,60000000
C100304,2026-06-26,11,입출금예금,54914828
C100305,2026-06-26,11,정기예금,34267957
C100306,2026-06-26,11,정기예금,74825551
C100307,2026-06-26,11,정기예금,59795103
C100308,2026-06-26,11,입출금예금,81828741
C100309,2026-06-26,11,적금,37638625
C100310,2026-06-26,11,입출금예금,33324732
C100311,2026-06-26,11,입출금예금,70306289
C100312,2026-06-26,11,적금,2417560
C100313,2026-06-26,11,정기예금,69596912
C100314,2026-06-26,11,입출금예금,37275178
C100315,2026-06-26,11,정기예금,56361578
C100316,2026-06-26,11,입출금예금,66730578
C100317,2026-06-26,11,정기예금,0
C100318,2026-06-26,11,정기예금,61938019
C100319,2026-06-26,11,정기예금,61315301
C100320,2026-06-26,11,입출금예금,8305089
C100321,2026-06-26,11,입출금예금,19888574
C100322,2026-06-26,11,입출금예금,46921507
C100323,2026-06-26,11,적금,66440864
C100324,2026-06-26,11,적금,37817823
C100325,2026-06-26,11,정기예금,54871879
C100326,2026-06-26,11,입출금예금,85736304
C100327,2026-06-26,11,정기예금,45049462
C100328,2026-06-26,11,적금,49776164
C100329,2026-06-26,11,입출금예금,54173382
C100330,2026-06-26,11,입출금예금,3575006
C100331,2026-06-26,11,입출금예금,6419487
C100332,2026-06-26,11,입출금예금,23100173
C100333,2026-06-26,11,정기예금,72492497
C100334,2026-06-26,11,적금,28787221
C100335,2026-06-26,11,정기예금,69351098
C100336,2026-06-26,11,적금,73286630
C100337,2026-06-26,11,정기예금,8063383
C100338,2026-06-26,11,적금,58120835
C100339,2026-06-26,11,입출금예금,54297976
C100340,2026-06-26,11,정기예금,11000687
C100341,2026-06-26,11,적금,978192
C100342,2026-06-26,11,정기예금,28811083
C100343,2026-06-26,11,적금,61224428
C100344,2026-06-26,11,입출금예금,69762171
C100345,2026-06-26,11,적금,55054536
C100346,2026-06-26,11,정기예금,38999370
C100347,2026-06-26,11,적금,28861523
C100348,2026-06-26,11,적금,31043843
C100349,2026-06-26,11,정기예금,48545258
C100350,2026-06-26,11,입출금예금,38396485
C100351,2026-06-26,11,입출금예금,41290059
C100352,2026-06-26,11,적금,85000000
C100353,2026-06-26,11,정기예금,57057653
C100354,2026-06-26,11,적금,17007299
C100355,2026-06-26,11,적금,17206122
C100356,2026-06-26,11,입출금예금,42464103
C100357,2026-06-26,11,입출금예금,0
C100358,2026-06-26,11,입출금예금,34652681
C100359,2026-06-26,11,정기예금,65995148
C100360,2026-06-26,11,정기예금,48635499
C100361,2026-06-26,11,정기예금,60000000
C100362,2026-06-26,11,적금,32974197
C100363,2026-06-26,11,적금,21687401
C100364,2026-06-26,11,정기예금,8142700
C100365,2026-06-26,11,입출금예금,42198142
C100366,2026-06-26,11,적금,33911155
C100367,2026-06-26,11,입출금예금,19008944
C100368,2026-06-26,11,정기예금,68470602
C100369,2026-06-26,11,적금,45325485
C100370,2026-06-26,11,적금,0
C100371,2026-06-26,11,적금,7553945
C100372,2026-06-26,11,입출금예금,60633868
C100373,2026-06-26,11,정기예금,25644081
C100374,2026-06-26,11,입출금예금,81333543
C100375,2026-06-26,11,정기예금,39142877
C100376,2026-06-26,11,정기예금,49050774
C100377,2026-06-26,11,적금,28714539
C100378,2026-06-26,11,적금,20600843
C100379,2026-06-26,11,정기예금,25327439
C100380,2026-06-26,11,정기예금,29817876
C100381,2026-06-26,11,정기예금,19976237
C100382,2026-06-26,11,입출금예금,3350290
C100383,2026-06-26,11,적금,22838324
C100384,2026-06-26,11,적금,76458706
C100385,2026-06-26,11,정기예금,56039636
C100386,2026-06-26,11,정기예금,49199342
C100387,2026-06-26,11,입출금예금,43983429
C100388,2026-06-26,11,정기예금,23850451
C100389,2026-06-26,11,정기예금,78309071
C100390,2026-06-26,11,정기예금,9651112
C100391,2026-06-26,11,적금,0
C100392,2026-06-26,11,적금,28214499
C100393,2026-06-26,11,적금,65947255
C100394,2026-06-26,11,정기예금,76535203
C100395,2026-06-26,11,적금,0
C100396,2026-06-26,11,입출금예금,766769
C100397,2026-06-26,11,적금,67798798
C100398,2026-06-26,11,적금,39287581
C100399,2026-06-26,11,정기예금,42236870
C100400,2026-06-26,11,정기예금,10833282
C100401,2026-06-26,11,정기예금,60072735
C100402,2026-06-26,11,적금,62795469
C100403,2026-06-26,11,정기예금,5414883
C100404,2026-06-26,11,정기예금,13413272
C100405,2026-06-26,11,적금,45480117
C100406,2026-06-26,11,정기예금,55934481
C100407,2026-06-26,11,적금,72832568
C100408,2026-06-26,11,적금,15802019
C100409,2026-06-26,11,정기예금,67522583
C100410,2026-06-26,11,적금,24766490
C100411,2026-06-26,11,입출금예금,17433544
C100412,2026-06-26,11,적금,82794446
C100413,2026-06-26,11,정기예금,53886324
C100414,2026-06-26,11,입출금예금,12017786
C100415,2026-06-26,11,입출금예금,1534500
C100416,2026-06-26,11,정기예금,49555401
C100417,2026-06-26,11,정기예금,12394311
C100418,2026-06-26,11,입출금예금,55886531
C100419,2026-06-26,11,적금,44008490
C100420,2026-06-26,11,적금,71595416
C100421,2026-06-26,11,입출금예금,64661133
C100422,2026-06-26,11,적금,35995173
C100423,2026-06-26,11,입출금예금,37357001
C100424,2026-06-26,11,정기예금,69702129
C100425,2026-06-26,11,정기예금,36341782
C100426,2026-06-26,11,입출금예금,74626619
C100427,2026-06-26,11,입출금예금,39473973
C100428,2026-06-26,11,적금,7641711
C100429,2026-06-26,11,적금,56406715
C100430,2026-06-26,11,입출금예금,24218457
C100431,2026-06-26,11,적금,16278058
C100432,2026-06-26,11,적금,25776069
C100433,2026-06-26,11,입출금예금,5541574
C100434,2026-06-26,11,정기예금,35495161
C100435,2026-06-26,11,입출금예금,62533261
C100436,2026-06-26,11,적금,50503834
C100437,2026-06-26,11,입출금예금,14545073
C100438,2026-06-26,11,입출금예금,45047826
C100439,2026-06-26,11,정기예금,75726896
C100440,2026-06-26,11,입출금예금,71957637
C100441,2026-06-26,11,정기예금,49177772
C100442,2026-06-26,11,정기예금,83421282
C100443,2026-06-26,11,적금,57416348
C100444,2026-06-26,11,입출금예금,30068643
C100445,2026-06-26,11,입출금예금,60000000
C100446,2026-06-26,11,적금,60961005
C100447,2026-06-26,11,입출금예금,67254903
C100448,2026-06-26,11,정기예금,0
C100449,2026-06-26,11,정기예금,44918000
C100450,2026-06-26,11,적금,70899674
C100451,2026-06-26,11,입출금예금,44433387
C100452,2026-06-26,11,정기예금,14264803
C100453,2026-06-26,11,정기예금,78329540
C100454,2026-06-26,11,정기예금,56788607
C100455,2026-06-26,11,적금,35464394
C100456,2026-06-26,11,정기예금,1767224
C100457,2026-06-26,11,적금,3457119
C100458,2026-06-26,11,적금,53249684
C100459,2026-06-26,11,적금,4720640
C100460,2026-06-26,11,적금,74828224
C100461,2026-06-26,11,적금,26594706
C100462,2026-06-26,11,입출금예금,63890669
C100463,2026-06-26,11,적금,70371534
C100464,2026-06-26,11,입출금예금,5079391
C100465,2026-06-26,11,입출금예금,52836568
C100466,2026-06-26,11,적금,9160401
C100467,2026-06-26,11,적금,78588254
C100468,2026-06-26,11,입출금예금,36510068
C100469,2026-06-26,11,적금,37158784
C100470,2026-06-26,11,적금,85000000
C100471,2026-06-26,11,입출금예금,14254280
C100472,2026-06-26,11,적금,67744437
C100473,2026-06-26,11,정기예금,20959796
C100474,2026-06-26,11,정기예금,7408032
C100475,2026-06-26,11,정기예금,32304179
C100476,2026-06-26,11,입출금예금,61519580
C100477,2026-06-26,11,정기예금,66635516
C100478,2026-06-26,11,정기예금,0
C100479,2026-06-26,11,정기예금,58397202
C100480,2026-06-26,11,적금,2585504
C100481,2026-06-26,11,정기예금,77632403
C100482,2026-06-26,11,정기예금,72958220
C100483,2026-06-26,11,정기예금,57713628
C100484,2026-06-26,11,적금,51589698
C100485,2026-06-26,11,적금,37597409
C100486,2026-06-26,11,입출금예금,74327276
C100487,2026-06-26,11,정기예금,35462556
C100488,2026-06-26,11,정기예금,35571780
C100489,2026-06-26,11,적금,44604049
C100490,2026-06-26,11,적금,20018281
C100491,2026-06-26,11,정기예금,25784943
C100492,2026-06-26,11,정기예금,24559419
C100493,2026-06-26,11,정기예금,19757673
C100494,2026-06-26,11,정기예금,55317845
C100495,2026-06-26,11,입출금예금,49954423
C100496,2026-06-26,11,입출금예금,18307905
C100497,2026-06-26,11,입출금예금,55863734
C100498,2026-06-26,11,입출금예금,46757356
C100499,2026-06-26,11,입출금예금,16638453
C100500,2026-06-26,11,적금,72975888
