고객ID,기준일자,주차,상품구분,보험잔액
C100333,2026-06-26,11,보장성보험,29872349
C100334,2026-06-26,11,보장성보험,15588845
C100335,2026-06-26,11,저축성보험,0
C100336,2026-06-26,11,보장성보험,0
C100337,2026-06-26,11,보장성보험,0
C100338,2026-06-26,11,보장성보험,42789285
C100339,2026-06-26,11,저축성보험,4592234
C100340,2026-06-26,11,보장성보험,32826480
C100341,2026-06-26,11,보장성보험,0
C100342,2026-06-26,11,저축성보험,29572835
C100343,2026-06-26,11,보장성보험,46922465
C100344,2026-06-26,11,보장성보험,0
C100345,2026-06-26,11,보장성보험,0
C100346,2026-06-26,11,저축성보험,0
C100347,2026-06-26,11,저축성보험,49916066
C100348,2026-06-26,11,보장성보험,6047585
C100349,2026-06-26,11,저축성보험,0
C100350,2026-06-26,11,저축성보험,28141160
C100351,2026-06-26,11,저축성보험,0
C100352,2026-06-26,11,보장성보험,0
C100353,2026-06-26,11,저축성보험,51809891
C100354,2026-06-26,11,보장성보험,18039340
C100355,2026-06-26,11,저축성보험,0
C100356,2026-06-26,11,저축성보험,17512804
C100357,2026-06-26,11,보장성보험,12470131
C100358,2026-06-26,11,저축성보험,16447457
C100359,2026-06-26,11,보장성보험,6638267
C100360,2026-06-26,11,저축성보험,40801465
C100361,2026-06-26,11,보장성보험,24535905
C100362,2026-06-26,11,저축성보험,12828997
C100363,2026-06-26,11,저축성보험,5167969
C100364,2026-06-26,11,저축성보험,1980473
C100365,2026-06-26,11,보장성보험,48225632
C100366,2026-06-26,11,저축성보험,2598658
C100367,2026-06-26,11,저축성보험,47286663
C100368,2026-06-26,11,보장성보험,0
C100369,2026-06-26,11,저축성보험,47930171
C100370,2026-06-26,11,보장성보험,0
C100371,2026-06-26,11,보장성보험,13750629
C100372,2026-06-26,11,저축성보험,0
C100373,2026-06-26,11,저축성보험,24165617
C100374,2026-06-26,11,보장성보험,11549607
C100375,2026-06-26,11,보장성보험,0
C100376,2026-06-26,11,저축성보험,0
C100377,2026-06-26,11,저축성보험,10738796
C100378,2026-06-26,11,저축성보험,30855233
C100379,2026-06-26,11,보장성보험,0
C100380,2026-06-26,11,저축성보험,46377174
C100381,2026-06-26,11,저축성보험,30968286
C100382,2026-06-26,11,보장성보험,12241780
C100383,2026-06-26,11,저축성보험,0
C100384,2026-06-26,11,저축성보험,1045157
C100385,2026-06-26,11,보장성보험,0
C100386,2026-06-26,11,보장성보험,0
C100387,2026-06-26,11,보장성보험,0
C100388,2026-06-26,11,보장성보험,0
C100389,2026-06-26,11,저축성보험,15577539
C100390,2026-06-26,11,보장성보험,15306904
C100391,2026-06-26,11,보장성보험,4722070
C100392,2026-06-26,11,보장성보험,0
C100393,2026-06-26,11,저축성보험,0
C100394,2026-06-26,11,저축성보험,0
C100395,2026-06-26,11,보장성보험,46855857
C100396,2026-06-26,11,저축성보험,45853981
C100397,2026-06-26,11,보장성보험,50558977
C100398,2026-06-26,11,저축성보험,0
C100399,2026-06-26,11,저축성보험,24562059
C100400,2026-06-26,11,저축성보험,0
C100401,2026-06-26,11,저축성보험,0
C100402,2026-06-26,11,보장성보험,0
C100403,2026-06-26,11,저축성보험,31814866
C100404,2026-06-26,11,저축성보험,16093625
C100405,2026-06-26,11,저축성보험,20841587
C100406,2026-06-26,11,보장성보험,0
C100407,2026-06-26,11,저축성보험,0
C100408,2026-06-26,11,보장성보험,15937403
C100409,2026-06-26,11,저축성보험,38893207
C100410,2026-06-26,11,저축성보험,34220870
C100411,2026-06-26,11,저축성보험,25821925
C100412,2026-06-26,11,보장성보험,0
C100413,2026-06-26,11,보장성보험,0
C100414,2026-06-26,11,저축성보험,0
C100415,2026-06-26,11,보장성보험,35408489
C100416,2026-06-26,11,보장성보험,0
C100417,2026-06-26,11,저축성보험,29791763
C100418,2026-06-26,11,저축성보험,22825750
C100419,2026-06-26,11,저축성보험,0
C100420,2026-06-26,11,저축성보험,10050253
C100421,2026-06-26,11,보장성보험,0
C100422,2026-06-26,11,보장성보험,25427047
C100423,2026-06-26,11,저축성보험,0
C100424,2026-06-26,11,저축성보험,43559591
C100425,2026-06-26,11,보장성보험,17864598
C100426,2026-06-26,11,저축성보험,37147482
C100427,2026-06-26,11,보장성보험,45588683
C100428,2026-06-26,11,보장성보험,0
C100429,2026-06-26,11,저축성보험,11634544
C100430,2026-06-26,11,보장성보험,0
C100431,2026-06-26,11,저축성보험,0
C100432,2026-06-26,11,저축성보험,0
C100433,2026-06-26,11,저축성보험,0
C100434,2026-06-26,11,보장성보험,45617818
C100435,2026-06-26,11,저축성보험,29264161
C100436,2026-06-26,11,저축성보험,41145338
C100437,2026-06-26,11,보장성보험,0
C100438,2026-06-26,11,보장성보험,22156439
C100439,2026-06-26,11,저축성보험,7827647
C100440,2026-06-26,11,저축성보험,39919915
C100441,2026-06-26,11,보장성보험,19976379
C100442,2026-06-26,11,저축성보험,6242369
C100443,2026-06-26,11,저축성보험,40216681
C100444,2026-06-26,11,저축성보험,0
C100445,2026-06-26,11,저축성보험,32244014
C100446,2026-06-26,11,저축성보험,0
C100447,2026-06-26,11,저축성보험,42078906
C100448,2026-06-26,11,저축성보험,35396122
C100449,2026-06-26,11,보장성보험,22665152
C100450,2026-06-26,11,저축성보험,3097878
C100451,2026-06-26,11,저축성보험,29731478
C100452,2026-06-26,11,저축성보험,36836012
C100453,2026-06-26,11,저축성보험,4277415
C100454,2026-06-26,11,보장성보험,37873210
C100455,2026-06-26,11,저축성보험,10336424
C100456,2026-06-26,11,보장성보험,0
C100457,2026-06-26,11,저축성보험,13182060
C100458,2026-06-26,11,보장성보험,28389349
C100459,2026-06-26,11,보장성보험,0
C100460,2026-06-26,11,보장성보험,0
C100461,2026-06-26,11,저축성보험,23053646
C100462,2026-06-26,11,보장성보험,11577736
C100463,2026-06-26,11,저축성보험,0
C100464,2026-06-26,11,저축성보험,5954101
C100465,2026-06-26,11,보장성보험,0
C100466,2026-06-26,11,보장성보험,0
C100467,2026-06-26,11,보장성보험,32924864
C100468,2026-06-26,11,보장성보험,11222728
C100469,2026-06-26,11,보장성보험,21717871
C100470,2026-06-26,11,저축성보험,15383521
C100471,2026-06-26,11,보장성보험,0
C100472,2026-06-26,11,보장성보험,53848001
C100473,2026-06-26,11,보장성보험,27452920
C100474,2026-06-26,11,저축성보험,24965212
C100475,2026-06-26,11,저축성보험,4930500
C100476,2026-06-26,11,저축성보험,19369760
C100477,2026-06-26,11,저축성보험,37565593
C100478,2026-06-26,11,저축성보험,0
C100479,2026-06-26,11,저축성보험,25896474
C100480,2026-06-26,11,보장성보험,48113357
C100481,2026-06-26,11,저축성보험,0
C100482,2026-06-26,11,저축성보험,29749802
C100483,2026-06-26,11,보장성보험,0
C100484,2026-06-26,11,보장성보험,20160744
C100485,2026-06-26,11,저축성보험,22815912
C100486,2026-06-26,11,보장성보험,25668242
C100487,2026-06-26,11,저축성보험,35555844
C100488,2026-06-26,11,저축성보험,26561410
C100489,2026-06-26,11,보장성보험,0
C100490,2026-06-26,11,저축성보험,0
C100491,2026-06-26,11,저축성보험,0
C100492,2026-06-26,11,보장성보험,0
C100493,2026-06-26,11,저축성보험,0
C100494,2026-06-26,11,보장성보험,31677870
C100495,2026-06-26,11,저축성보험,40340027
C100496,2026-06-26,11,저축성보험,48001503
C100497,2026-06-26,11,보장성보험,0
C100498,2026-06-26,11,저축성보험,0
C100499,2026-06-26,11,보장성보험,0
C100500,2026-06-26,11,저축성보험,0
