고객ID,기준일자,주차,상품구분,여신잔액
C100188,2026-05-08,4,전세자금대출,25639702
C100189,2026-05-08,4,주택담보대출,34826845
C100190,2026-05-08,4,전세자금대출,73751111
C100191,2026-05-08,4,신용대출,0
C100192,2026-05-08,4,신용대출,0
C100193,2026-05-08,4,전세자금대출,12262580
C100194,2026-05-08,4,신용대출,89628515
C100195,2026-05-08,4,전세자금대출,80865209
C100196,2026-05-08,4,주택담보대출,108979473
C100197,2026-05-08,4,전세자금대출,0
C100198,2026-05-08,4,전세자금대출,89273859
C100199,2026-05-08,4,주택담보대출,125293118
C100200,2026-05-08,4,주택담보대출,0
C100201,2026-05-08,4,전세자금대출,0
C100202,2026-05-08,4,전세자금대출,59393533
C100203,2026-05-08,4,신용대출,0
C100204,2026-05-08,4,주택담보대출,31209952
C100205,2026-05-08,4,주택담보대출,94269228
C100206,2026-05-08,4,주택담보대출,46940567
C100207,2026-05-08,4,전세자금대출,60166729
C100208,2026-05-08,4,전세자금대출,0
C100209,2026-05-08,4,주택담보대출,0
C100210,2026-05-08,4,전세자금대출,88652160
C100211,2026-05-08,4,신용대출,91479191
C100212,2026-05-08,4,신용대출,0
C100213,2026-05-08,4,주택담보대출,95942447
C100214,2026-05-08,4,신용대출,0
C100215,2026-05-08,4,신용대출,27149555
C100216,2026-05-08,4,신용대출,52103733
C100217,2026-05-08,4,신용대출,35730480
C100218,2026-05-08,4,전세자금대출,0
C100219,2026-05-08,4,신용대출,39941442
C100220,2026-05-08,4,전세자금대출,0
C100221,2026-05-08,4,전세자금대출,23980147
C100222,2026-05-08,4,신용대출,122214344
C100223,2026-05-08,4,주택담보대출,0
C100224,2026-05-08,4,전세자금대출,94741077
C100225,2026-05-08,4,주택담보대출,28571771
C100226,2026-05-08,4,주택담보대출,0
C100227,2026-05-08,4,신용대출,9761185
C100228,2026-05-08,4,전세자금대출,20495929
C100229,2026-05-08,4,전세자금대출,46655121
C100230,2026-05-08,4,신용대출,0
C100231,2026-05-08,4,주택담보대출,81914366
C100232,2026-05-08,4,주택담보대출,75379906
C100233,2026-05-08,4,주택담보대출,7419237
C100234,2026-05-08,4,전세자금대출,46751746
C100235,2026-05-08,4,신용대출,0
C100236,2026-05-08,4,전세자금대출,64596663
C100237,2026-05-08,4,신용대출,55293130
C100238,2026-05-08,4,신용대출,0
C100239,2026-05-08,4,신용대출,110641467
C100240,2026-05-08,4,신용대출,0
C100241,2026-05-08,4,주택담보대출,62528127
C100242,2026-05-08,4,전세자금대출,0
C100243,2026-05-08,4,전세자금대출,107000801
C100244,2026-05-08,4,주택담보대출,73769243
C100245,2026-05-08,4,신용대출,0
C100246,2026-05-08,4,신용대출,0
C100247,2026-05-08,4,전세자금대출,60909271
C100248,2026-05-08,4,전세자금대출,0
C100249,2026-05-08,4,신용대출,0
C100250,2026-05-08,4,주택담보대출,31263732
C100251,2026-05-08,4,신용대출,23862087
C100252,2026-05-08,4,신용대출,0
C100253,2026-05-08,4,주택담보대출,0
C100254,2026-05-08,4,신용대출,0
C100255,2026-05-08,4,전세자금대출,71291969
C100256,2026-05-08,4,주택담보대출,0
C100257,2026-05-08,4,주택담보대출,44629199
C100258,2026-05-08,4,주택담보대출,61136011
C100259,2026-05-08,4,신용대출,71347502
C100260,2026-05-08,4,신용대출,0
C100261,2026-05-08,4,주택담보대출,62498888
C100262,2026-05-08,4,주택담보대출,0
C100263,2026-05-08,4,전세자금대출,0
C100264,2026-05-08,4,주택담보대출,0
C100265,2026-05-08,4,주택담보대출,53880398
C100266,2026-05-08,4,신용대출,50659065
C100267,2026-05-08,4,전세자금대출,46445091
C100268,2026-05-08,4,전세자금대출,72148769
C100269,2026-05-08,4,주택담보대출,44723350
C100270,2026-05-08,4,전세자금대출,79913719
C100271,2026-05-08,4,전세자금대출,19350409
C100272,2026-05-08,4,주택담보대출,0
C100273,2026-05-08,4,주택담보대출,0
C100274,2026-05-08,4,주택담보대출,90000329
C100275,2026-05-08,4,주택담보대출,0
C100276,2026-05-08,4,전세자금대출,48131572
C100277,2026-05-08,4,주택담보대출,101095632
C100278,2026-05-08,4,주택담보대출,29073646
C100279,2026-05-08,4,신용대출,4991377
C100280,2026-05-08,4,전세자금대출,71456143
C100281,2026-05-08,4,신용대출,0
C100282,2026-05-08,4,주택담보대출,69058233
C100283,2026-05-08,4,신용대출,0
C100284,2026-05-08,4,신용대출,7436982
C100285,2026-05-08,4,신용대출,35730480
C100286,2026-05-08,4,주택담보대출,55201868
C100287,2026-05-08,4,신용대출,105801320
C100288,2026-05-08,4,전세자금대출,0
C100289,2026-05-08,4,신용대출,53391459
C100290,2026-05-08,4,신용대출,111195366
C100291,2026-05-08,4,신용대출,105046273
C100292,2026-05-08,4,전세자금대출,0
C100293,2026-05-08,4,주택담보대출,0
C100294,2026-05-08,4,주택담보대출,0
C100295,2026-05-08,4,전세자금대출,0
C100296,2026-05-08,4,신용대출,31675845
C100297,2026-05-08,4,전세자금대출,0
C100298,2026-05-08,4,전세자금대출,23510382
C100299,2026-05-08,4,주택담보대출,69217427
C100300,2026-05-08,4,전세자금대출,86098867
C100301,2026-05-08,4,주택담보대출,49315400
C100302,2026-05-08,4,전세자금대출,77976480
C100303,2026-05-08,4,전세자금대출,0
C100304,2026-05-08,4,전세자금대출,0
C100305,2026-05-08,4,신용대출,58206348
C100306,2026-05-08,4,신용대출,0
C100307,2026-05-08,4,전세자금대출,125792467
C100308,2026-05-08,4,신용대출,47200679
C100309,2026-05-08,4,주택담보대출,0
C100310,2026-05-08,4,전세자금대출,23543820
C100311,2026-05-08,4,주택담보대출,73138434
C100312,2026-05-08,4,주택담보대출,96840110
C100313,2026-05-08,4,신용대출,109902672
C100314,2026-05-08,4,전세자금대출,0
C100315,2026-05-08,4,신용대출,0
C100316,2026-05-08,4,주택담보대출,120817894
C100317,2026-05-08,4,전세자금대출,79012917
C100318,2026-05-08,4,전세자금대출,69722023
C100319,2026-05-08,4,전세자금대출,70735480
C100320,2026-05-08,4,전세자금대출,110027518
C100321,2026-05-08,4,신용대출,0
C100322,2026-05-08,4,주택담보대출,0
C100323,2026-05-08,4,신용대출,98914036
C100324,2026-05-08,4,신용대출,99309251
C100325,2026-05-08,4,전세자금대출,0
C100326,2026-05-08,4,전세자금대출,0
C100327,2026-05-08,4,신용대출,0
C100328,2026-05-08,4,주택담보대출,60617007
C100329,2026-05-08,4,신용대출,0
C100330,2026-05-08,4,주택담보대출,0
C100331,2026-05-08,4,신용대출,0
C100332,2026-05-08,4,신용대출,64558894
C100333,2026-05-08,4,주택담보대출,59524978
C100334,2026-05-08,4,주택담보대출,101564960
C100335,2026-05-08,4,신용대출,0
C100336,2026-05-08,4,신용대출,43670780
C100337,2026-05-08,4,주택담보대출,57782643
C100338,2026-05-08,4,신용대출,35593222
C100339,2026-05-08,4,주택담보대출,95047402
C100340,2026-05-08,4,전세자금대출,35730480
C100341,2026-05-08,4,주택담보대출,0
C100342,2026-05-08,4,신용대출,0
C100343,2026-05-08,4,전세자금대출,0
C100344,2026-05-08,4,주택담보대출,89660835
C100345,2026-05-08,4,신용대출,27016127
C100346,2026-05-08,4,주택담보대출,122356059
C100347,2026-05-08,4,신용대출,0
C100348,2026-05-08,4,주택담보대출,67009428
C100349,2026-05-08,4,신용대출,0
C100350,2026-05-08,4,전세자금대출,0
C100351,2026-05-08,4,신용대출,0
C100352,2026-05-08,4,전세자금대출,43967237
C100353,2026-05-08,4,신용대출,0
C100354,2026-05-08,4,주택담보대출,41447248
C100355,2026-05-08,4,전세자금대출,81622017
C100356,2026-05-08,4,주택담보대출,0
C100357,2026-05-08,4,전세자금대출,99850804
C100358,2026-05-08,4,전세자금대출,66659815
C100359,2026-05-08,4,주택담보대출,0
C100360,2026-05-08,4,신용대출,115888960
C100361,2026-05-08,4,주택담보대출,16419002
C100362,2026-05-08,4,신용대출,59989084
C100363,2026-05-08,4,신용대출,0
C100364,2026-05-08,4,주택담보대출,0
C100365,2026-05-08,4,신용대출,73164903
C100366,2026-05-08,4,신용대출,112369297
C100367,2026-05-08,4,전세자금대출,0
C100368,2026-05-08,4,전세자금대출,92817979
C100369,2026-05-08,4,주택담보대출,91577905
C100370,2026-05-08,4,신용대출,0
C100371,2026-05-08,4,전세자금대출,76209005
C100372,2026-05-08,4,전세자금대출,111201993
C100373,2026-05-08,4,신용대출,0
C100374,2026-05-08,4,전세자금대출,114324129
C100375,2026-05-08,4,전세자금대출,112703703
C100376,2026-05-08,4,신용대출,0
C100377,2026-05-08,4,전세자금대출,62088888
C100378,2026-05-08,4,주택담보대출,65757603
C100379,2026-05-08,4,신용대출,0
C100380,2026-05-08,4,신용대출,32655030
C100381,2026-05-08,4,전세자금대출,0
C100382,2026-05-08,4,주택담보대출,70595617
C100383,2026-05-08,4,신용대출,110699698
C100384,2026-05-08,4,주택담보대출,0
C100385,2026-05-08,4,전세자금대출,61988924
C100386,2026-05-08,4,주택담보대출,0
C100387,2026-05-08,4,전세자금대출,44428932
C100388,2026-05-08,4,주택담보대출,88290946
C100389,2026-05-08,4,전세자금대출,86551288
C100390,2026-05-08,4,전세자금대출,61008710
C100391,2026-05-08,4,신용대출,114910755
C100392,2026-05-08,4,전세자금대출,61899415
C100393,2026-05-08,4,전세자금대출,9444869
C100394,2026-05-08,4,전세자금대출,0
C100395,2026-05-08,4,신용대출,24255596
C100396,2026-05-08,4,신용대출,36693040
C100397,2026-05-08,4,신용대출,0
C100398,2026-05-08,4,신용대출,90324028
C100399,2026-05-08,4,주택담보대출,0
C100400,2026-05-08,4,주택담보대출,40657739
C100401,2026-05-08,4,주택담보대출,0
C100402,2026-05-08,4,전세자금대출,10425789
C100403,2026-05-08,4,전세자금대출,98865848
C100404,2026-05-08,4,주택담보대출,0
C100405,2026-05-08,4,주택담보대출,0
C100406,2026-05-08,4,주택담보대출,0
C100407,2026-05-08,4,신용대출,107433060
C100408,2026-05-08,4,전세자금대출,13519783
C100409,2026-05-08,4,주택담보대출,96214357
C100410,2026-05-08,4,신용대출,89211961
C100411,2026-05-08,4,전세자금대출,80344770
C100412,2026-05-08,4,신용대출,0
C100413,2026-05-08,4,전세자금대출,0
C100414,2026-05-08,4,신용대출,103025987
C100415,2026-05-08,4,신용대출,71618271
C100416,2026-05-08,4,전세자금대출,12379059
C100417,2026-05-08,4,신용대출,51943623
C100418,2026-05-08,4,신용대출,68173632
C100419,2026-05-08,4,주택담보대출,36288428
C100420,2026-05-08,4,신용대출,66816755
C100421,2026-05-08,4,신용대출,47456617
C100422,2026-05-08,4,주택담보대출,92546338
C100423,2026-05-08,4,신용대출,0
C100424,2026-05-08,4,전세자금대출,0
C100425,2026-05-08,4,신용대출,47640428
C100426,2026-05-08,4,주택담보대출,37756674
C100427,2026-05-08,4,신용대출,115120234
C100428,2026-05-08,4,주택담보대출,27667589
C100429,2026-05-08,4,전세자금대출,0
C100430,2026-05-08,4,신용대출,29880229
C100431,2026-05-08,4,전세자금대출,53985742
C100432,2026-05-08,4,신용대출,0
C100433,2026-05-08,4,신용대출,57646665
C100434,2026-05-08,4,신용대출,0
C100435,2026-05-08,4,전세자금대출,18356999
C100436,2026-05-08,4,전세자금대출,97635920
C100437,2026-05-08,4,전세자금대출,0
C100438,2026-05-08,4,주택담보대출,21869214
C100439,2026-05-08,4,주택담보대출,40371088
C100440,2026-05-08,4,주택담보대출,57683300
C100441,2026-05-08,4,주택담보대출,124136044
C100442,2026-05-08,4,전세자금대출,41368847
C100443,2026-05-08,4,전세자금대출,63225654
C100444,2026-05-08,4,신용대출,8072505
C100445,2026-05-08,4,주택담보대출,0
C100446,2026-05-08,4,전세자금대출,0
C100447,2026-05-08,4,전세자금대출,0
C100448,2026-05-08,4,신용대출,43023334
C100449,2026-05-08,4,주택담보대출,0
C100450,2026-05-08,4,신용대출,58277201
C100451,2026-05-08,4,주택담보대출,53672169
C100452,2026-05-08,4,주택담보대출,73880070
C100453,2026-05-08,4,전세자금대출,96793175
C100454,2026-05-08,4,신용대출,103360892
C100455,2026-05-08,4,주택담보대출,53693791
C100456,2026-05-08,4,신용대출,69133846
C100457,2026-05-08,4,전세자금대출,84457680
C100458,2026-05-08,4,주택담보대출,0
C100459,2026-05-08,4,주택담보대출,0
C100460,2026-05-08,4,전세자금대출,25213315
C100461,2026-05-08,4,신용대출,35149411
C100462,2026-05-08,4,신용대출,50740909
C100463,2026-05-08,4,주택담보대출,0
C100464,2026-05-08,4,주택담보대출,74262637
C100465,2026-05-08,4,전세자금대출,37645646
C100466,2026-05-08,4,주택담보대출,0
C100467,2026-05-08,4,신용대출,90729466
C100468,2026-05-08,4,전세자금대출,34080001
C100469,2026-05-08,4,신용대출,64526524
C100470,2026-05-08,4,주택담보대출,83984691
C100471,2026-05-08,4,신용대출,65549092
C100472,2026-05-08,4,전세자금대출,37269665
C100473,2026-05-08,4,주택담보대출,9324323
C100474,2026-05-08,4,주택담보대출,82756415
C100475,2026-05-08,4,전세자금대출,87950376
C100476,2026-05-08,4,전세자금대출,113420843
C100477,2026-05-08,4,주택담보대출,41588562
C100478,2026-05-08,4,전세자금대출,101069329
C100479,2026-05-08,4,신용대출,0
C100480,2026-05-08,4,신용대출,0
C100481,2026-05-08,4,주택담보대출,0
C100482,2026-05-08,4,전세자금대출,0
C100483,2026-05-08,4,전세자금대출,0
C100484,2026-05-08,4,신용대출,0
C100485,2026-05-08,4,신용대출,0
C100486,2026-05-08,4,신용대출,30909798
C100487,2026-05-08,4,전세자금대출,118801893
C100488,2026-05-08,4,전세자금대출,0
C100489,2026-05-08,4,주택담보대출,35413511
C100490,2026-05-08,4,주택담보대출,0
C100491,2026-05-08,4,주택담보대출,0
C100492,2026-05-08,4,주택담보대출,22699019
C100493,2026-05-08,4,전세자금대출,76089576
C100494,2026-05-08,4,전세자금대출,0
C100495,2026-05-08,4,전세자금대출,18857970
C100496,2026-05-08,4,전세자금대출,0
C100497,2026-05-08,4,전세자금대출,16266404
C100498,2026-05-08,4,주택담보대출,0
C100499,2026-05-08,4,신용대출,0
C100500,2026-05-08,4,신용대출,22261087
