고객ID,기준일자,주차,상품구분,보험잔액
C100133,2026-05-08,4,보장성보험,2638574
C100134,2026-05-08,4,보장성보험,29403054
C100135,2026-05-08,4,저축성보험,5683218
C100136,2026-05-08,4,보장성보험,0
C100137,2026-05-08,4,저축성보험,45642595
C100138,2026-05-08,4,보장성보험,7781617
C100139,2026-05-08,4,보장성보험,18530916
C100140,2026-05-08,4,저축성보험,0
C100141,2026-05-08,4,저축성보험,0
C100142,2026-05-08,4,보장성보험,43660804
C100143,2026-05-08,4,저축성보험,0
C100144,2026-05-08,4,저축성보험,0
C100145,2026-05-08,4,보장성보험,0
C100146,2026-05-08,4,보장성보험,45374890
C100147,2026-05-08,4,보장성보험,10443568
C100148,2026-05-08,4,보장성보험,29773391
C100149,2026-05-08,4,저축성보험,30043529
C100150,2026-05-08,4,저축성보험,0
C100151,2026-05-08,4,보장성보험,38023854
C100152,2026-05-08,4,보장성보험,0
C100153,2026-05-08,4,보장성보험,0
C100154,2026-05-08,4,보장성보험,44896879
C100155,2026-05-08,4,저축성보험,27531229
C100156,2026-05-08,4,보장성보험,3788403
C100157,2026-05-08,4,보장성보험,23219898
C100158,2026-05-08,4,저축성보험,50046466
C100159,2026-05-08,4,보장성보험,2542280
C100160,2026-05-08,4,보장성보험,0
C100161,2026-05-08,4,보장성보험,12995389
C100162,2026-05-08,4,저축성보험,36974288
C100163,2026-05-08,4,보장성보험,26521744
C100164,2026-05-08,4,저축성보험,37418022
C100165,2026-05-08,4,보장성보험,26621446
C100166,2026-05-08,4,저축성보험,25821977
C100167,2026-05-08,4,저축성보험,45320268
C100168,2026-05-08,4,보장성보험,0
C100169,2026-05-08,4,저축성보험,44124384
C100170,2026-05-08,4,저축성보험,31444599
C100171,2026-05-08,4,저축성보험,30545915
C100172,2026-05-08,4,저축성보험,25365445
C100173,2026-05-08,4,보장성보험,24245794
C100174,2026-05-08,4,보장성보험,27827480
C100175,2026-05-08,4,보장성보험,12756582
C100176,2026-05-08,4,저축성보험,34417225
C100177,2026-05-08,4,저축성보험,2436888
C100178,2026-05-08,4,보장성보험,16727873
C100179,2026-05-08,4,저축성보험,0
C100180,2026-05-08,4,저축성보험,0
C100181,2026-05-08,4,보장성보험,0
C100182,2026-05-08,4,보장성보험,6137000
C100183,2026-05-08,4,보장성보험,0
C100184,2026-05-08,4,저축성보험,38926652
C100185,2026-05-08,4,보장성보험,42574355
C100186,2026-05-08,4,저축성보험,25423271
C100187,2026-05-08,4,저축성보험,7063388
C100188,2026-05-08,4,보장성보험,0
C100189,2026-05-08,4,저축성보험,29480111
C100190,2026-05-08,4,저축성보험,25059343
C100191,2026-05-08,4,보장성보험,0
C100192,2026-05-08,4,보장성보험,0
C100193,2026-05-08,4,저축성보험,0
C100194,2026-05-08,4,보장성보험,28889928
C100195,2026-05-08,4,보장성보험,19061376
C100196,2026-05-08,4,보장성보험,41867869
C100197,2026-05-08,4,저축성보험,30658158
C100198,2026-05-08,4,보장성보험,37756835
C100199,2026-05-08,4,저축성보험,27313351
C100200,2026-05-08,4,저축성보험,0
C100201,2026-05-08,4,저축성보험,0
C100202,2026-05-08,4,저축성보험,0
C100203,2026-05-08,4,저축성보험,0
C100204,2026-05-08,4,저축성보험,0
C100205,2026-05-08,4,저축성보험,27367178
C100206,2026-05-08,4,저축성보험,6496583
C100207,2026-05-08,4,저축성보험,31223366
C100208,2026-05-08,4,저축성보험,2272856
C100209,2026-05-08,4,보장성보험,0
C100210,2026-05-08,4,저축성보험,0
C100211,2026-05-08,4,보장성보험,0
C100212,2026-05-08,4,보장성보험,10974635
C100213,2026-05-08,4,저축성보험,17889989
C100214,2026-05-08,4,저축성보험,26460837
C100215,2026-05-08,4,저축성보험,27968666
C100216,2026-05-08,4,저축성보험,6654037
C100217,2026-05-08,4,보장성보험,0
C100218,2026-05-08,4,저축성보험,12608649
C100219,2026-05-08,4,보장성보험,6168567
C100220,2026-05-08,4,보장성보험,31063265
C100221,2026-05-08,4,보장성보험,22120032
C100222,2026-05-08,4,저축성보험,31717622
C100223,2026-05-08,4,저축성보험,47272090
C100224,2026-05-08,4,보장성보험,28701020
C100225,2026-05-08,4,보장성보험,0
C100226,2026-05-08,4,저축성보험,0
C100227,2026-05-08,4,저축성보험,0
C100228,2026-05-08,4,저축성보험,12813859
C100229,2026-05-08,4,저축성보험,0
C100230,2026-05-08,4,보장성보험,0
C100231,2026-05-08,4,저축성보험,4961401
C100232,2026-05-08,4,저축성보험,4412498
C100233,2026-05-08,4,저축성보험,1259240
C100234,2026-05-08,4,저축성보험,20291240
C100235,2026-05-08,4,저축성보험,15414429
C100236,2026-05-08,4,보장성보험,0
C100237,2026-05-08,4,저축성보험,2563104
C100238,2026-05-08,4,저축성보험,0
C100239,2026-05-08,4,보장성보험,0
C100240,2026-05-08,4,보장성보험,0
C100241,2026-05-08,4,저축성보험,18056454
C100242,2026-05-08,4,보장성보험,20888322
C100243,2026-05-08,4,저축성보험,44052433
C100244,2026-05-08,4,보장성보험,3150554
C100245,2026-05-08,4,보장성보험,30001095
C100246,2026-05-08,4,저축성보험,0
C100247,2026-05-08,4,보장성보험,0
C100248,2026-05-08,4,보장성보험,51481625
C100249,2026-05-08,4,보장성보험,49171137
C100250,2026-05-08,4,보장성보험,44886573
C100251,2026-05-08,4,보장성보험,0
C100252,2026-05-08,4,저축성보험,25663459
C100253,2026-05-08,4,저축성보험,32957339
C100254,2026-05-08,4,저축성보험,0
C100255,2026-05-08,4,보장성보험,0
C100256,2026-05-08,4,보장성보험,0
C100257,2026-05-08,4,보장성보험,38324094
C100258,2026-05-08,4,보장성보험,20304748
C100259,2026-05-08,4,저축성보험,0
C100260,2026-05-08,4,저축성보험,14931184
C100261,2026-05-08,4,저축성보험,0
C100262,2026-05-08,4,보장성보험,19143345
C100263,2026-05-08,4,저축성보험,0
C100264,2026-05-08,4,저축성보험,21495244
C100265,2026-05-08,4,보장성보험,0
C100266,2026-05-08,4,저축성보험,0
C100267,2026-05-08,4,보장성보험,8328176
C100268,2026-05-08,4,저축성보험,0
C100269,2026-05-08,4,저축성보험,0
C100270,2026-05-08,4,보장성보험,20908818
C100271,2026-05-08,4,저축성보험,11137075
C100272,2026-05-08,4,저축성보험,46003525
C100273,2026-05-08,4,저축성보험,13696229
C100274,2026-05-08,4,저축성보험,0
C100275,2026-05-08,4,저축성보험,0
C100276,2026-05-08,4,저축성보험,14416934
C100277,2026-05-08,4,보장성보험,0
C100278,2026-05-08,4,저축성보험,42011955
C100279,2026-05-08,4,저축성보험,0
C100280,2026-05-08,4,보장성보험,0
C100281,2026-05-08,4,저축성보험,0
C100282,2026-05-08,4,보장성보험,35105483
C100283,2026-05-08,4,보장성보험,0
C100284,2026-05-08,4,보장성보험,40125959
C100285,2026-05-08,4,저축성보험,9297688
C100286,2026-05-08,4,저축성보험,0
C100287,2026-05-08,4,보장성보험,36709818
C100288,2026-05-08,4,보장성보험,15599640
C100289,2026-05-08,4,저축성보험,13477614
C100290,2026-05-08,4,보장성보험,0
C100291,2026-05-08,4,보장성보험,14931184
C100292,2026-05-08,4,보장성보험,0
C100293,2026-05-08,4,저축성보험,0
C100294,2026-05-08,4,저축성보험,27485646
C100295,2026-05-08,4,저축성보험,29320300
C100296,2026-05-08,4,보장성보험,0
C100297,2026-05-08,4,저축성보험,10483394
C100298,2026-05-08,4,저축성보험,19753423
C100299,2026-05-08,4,보장성보험,19469353
C100300,2026-05-08,4,저축성보험,0
C100301,2026-05-08,4,보장성보험,45427120
C100302,2026-05-08,4,보장성보험,0
C100303,2026-05-08,4,보장성보험,0
C100304,2026-05-08,4,저축성보험,0
C100305,2026-05-08,4,저축성보험,10012207
C100306,2026-05-08,4,보장성보험,11607176
C100307,2026-05-08,4,저축성보험,0
C100308,2026-05-08,4,보장성보험,0
C100309,2026-05-08,4,보장성보험,47142387
C100310,2026-05-08,4,보장성보험,8936330
C100311,2026-05-08,4,저축성보험,4596878
C100312,2026-05-08,4,보장성보험,27600049
C100313,2026-05-08,4,보장성보험,1729531
C100314,2026-05-08,4,보장성보험,0
C100315,2026-05-08,4,보장성보험,34407830
C100316,2026-05-08,4,보장성보험,0
C100317,2026-05-08,4,저축성보험,45095206
C100318,2026-05-08,4,저축성보험,21846380
C100319,2026-05-08,4,보장성보험,36788353
C100320,2026-05-08,4,저축성보험,13642568
C100321,2026-05-08,4,보장성보험,0
C100322,2026-05-08,4,저축성보험,0
C100323,2026-05-08,4,저축성보험,47209864
C100324,2026-05-08,4,보장성보험,5825792
C100325,2026-05-08,4,보장성보험,16669042
C100326,2026-05-08,4,저축성보험,44043975
C100327,2026-05-08,4,저축성보험,36419486
C100328,2026-05-08,4,보장성보험,40705532
C100329,2026-05-08,4,저축성보험,44073274
C100330,2026-05-08,4,보장성보험,36464793
C100331,2026-05-08,4,보장성보험,27886589
C100332,2026-05-08,4,보장성보험,0
C100333,2026-05-08,4,보장성보험,28709222
C100334,2026-05-08,4,보장성보험,16006656
C100335,2026-05-08,4,저축성보험,0
C100336,2026-05-08,4,보장성보험,0
C100337,2026-05-08,4,보장성보험,0
C100338,2026-05-08,4,보장성보험,38240877
C100339,2026-05-08,4,저축성보험,4505128
C100340,2026-05-08,4,보장성보험,32129776
C100341,2026-05-08,4,보장성보험,0
C100342,2026-05-08,4,저축성보험,29189313
C100343,2026-05-08,4,보장성보험,50395209
C100344,2026-05-08,4,보장성보험,0
C100345,2026-05-08,4,보장성보험,0
C100346,2026-05-08,4,저축성보험,0
C100347,2026-05-08,4,저축성보험,45365018
C100348,2026-05-08,4,보장성보험,5982955
C100349,2026-05-08,4,저축성보험,0
C100350,2026-05-08,4,저축성보험,26945397
C100351,2026-05-08,4,저축성보험,0
C100352,2026-05-08,4,보장성보험,0
C100353,2026-05-08,4,저축성보험,52130312
C100354,2026-05-08,4,보장성보험,17122124
C100355,2026-05-08,4,저축성보험,0
C100356,2026-05-08,4,저축성보험,16324446
C100357,2026-05-08,4,보장성보험,12921926
C100358,2026-05-08,4,저축성보험,17278364
C100359,2026-05-08,4,보장성보험,6445664
C100360,2026-05-08,4,저축성보험,39892663
C100361,2026-05-08,4,보장성보험,23400293
C100362,2026-05-08,4,저축성보험,12970490
C100363,2026-05-08,4,저축성보험,4908126
C100364,2026-05-08,4,저축성보험,1805539
C100365,2026-05-08,4,보장성보험,48702347
C100366,2026-05-08,4,저축성보험,2571601
C100367,2026-05-08,4,저축성보험,48135209
C100368,2026-05-08,4,보장성보험,0
C100369,2026-05-08,4,저축성보험,48345834
C100370,2026-05-08,4,보장성보험,0
C100371,2026-05-08,4,보장성보험,13511609
C100372,2026-05-08,4,저축성보험,0
C100373,2026-05-08,4,저축성보험,24731009
C100374,2026-05-08,4,보장성보험,11097985
C100375,2026-05-08,4,보장성보험,0
C100376,2026-05-08,4,저축성보험,0
C100377,2026-05-08,4,저축성보험,10327502
C100378,2026-05-08,4,저축성보험,28436525
C100379,2026-05-08,4,보장성보험,0
C100380,2026-05-08,4,저축성보험,45353689
C100381,2026-05-08,4,저축성보험,32744784
C100382,2026-05-08,4,보장성보험,12078012
C100383,2026-05-08,4,저축성보험,0
C100384,2026-05-08,4,저축성보험,1013985
C100385,2026-05-08,4,보장성보험,0
C100386,2026-05-08,4,보장성보험,0
C100387,2026-05-08,4,보장성보험,0
C100388,2026-05-08,4,보장성보험,0
C100389,2026-05-08,4,저축성보험,13827385
C100390,2026-05-08,4,보장성보험,14470777
C100391,2026-05-08,4,보장성보험,4666215
C100392,2026-05-08,4,보장성보험,0
C100393,2026-05-08,4,저축성보험,0
C100394,2026-05-08,4,저축성보험,0
C100395,2026-05-08,4,보장성보험,47312034
C100396,2026-05-08,4,저축성보험,42514800
C100397,2026-05-08,4,보장성보험,49361720
C100398,2026-05-08,4,저축성보험,0
C100399,2026-05-08,4,저축성보험,23868415
C100400,2026-05-08,4,저축성보험,0
C100401,2026-05-08,4,저축성보험,0
C100402,2026-05-08,4,보장성보험,0
C100403,2026-05-08,4,저축성보험,31154700
C100404,2026-05-08,4,저축성보험,16164125
C100405,2026-05-08,4,저축성보험,19968228
C100406,2026-05-08,4,보장성보험,0
C100407,2026-05-08,4,저축성보험,0
C100408,2026-05-08,4,보장성보험,13721666
C100409,2026-05-08,4,저축성보험,37192006
C100410,2026-05-08,4,저축성보험,32283995
C100411,2026-05-08,4,저축성보험,26036391
C100412,2026-05-08,4,보장성보험,0
C100413,2026-05-08,4,보장성보험,0
C100414,2026-05-08,4,저축성보험,0
C100415,2026-05-08,4,보장성보험,34834413
C100416,2026-05-08,4,보장성보험,0
C100417,2026-05-08,4,저축성보험,26541453
C100418,2026-05-08,4,저축성보험,21289995
C100419,2026-05-08,4,저축성보험,0
C100420,2026-05-08,4,저축성보험,10041128
C100421,2026-05-08,4,보장성보험,0
C100422,2026-05-08,4,보장성보험,26186570
C100423,2026-05-08,4,저축성보험,0
C100424,2026-05-08,4,저축성보험,45100694
C100425,2026-05-08,4,보장성보험,16129991
C100426,2026-05-08,4,저축성보험,38838062
C100427,2026-05-08,4,보장성보험,47059345
C100428,2026-05-08,4,보장성보험,0
C100429,2026-05-08,4,저축성보험,11003773
C100430,2026-05-08,4,보장성보험,0
C100431,2026-05-08,4,저축성보험,0
C100432,2026-05-08,4,저축성보험,0
C100433,2026-05-08,4,저축성보험,0
C100434,2026-05-08,4,보장성보험,45793597
C100435,2026-05-08,4,저축성보험,28039682
C100436,2026-05-08,4,저축성보험,38216632
C100437,2026-05-08,4,보장성보험,0
C100438,2026-05-08,4,보장성보험,20688264
C100439,2026-05-08,4,저축성보험,7036295
C100440,2026-05-08,4,저축성보험,35838328
C100441,2026-05-08,4,보장성보험,21749863
C100442,2026-05-08,4,저축성보험,6273996
C100443,2026-05-08,4,저축성보험,40006404
C100444,2026-05-08,4,저축성보험,0
C100445,2026-05-08,4,저축성보험,30124321
C100446,2026-05-08,4,저축성보험,0
C100447,2026-05-08,4,저축성보험,40727518
C100448,2026-05-08,4,저축성보험,35166893
C100449,2026-05-08,4,보장성보험,20114594
C100450,2026-05-08,4,저축성보험,3169445
C100451,2026-05-08,4,저축성보험,30351771
C100452,2026-05-08,4,저축성보험,36714626
C100453,2026-05-08,4,저축성보험,4430118
C100454,2026-05-08,4,보장성보험,36701558
C100455,2026-05-08,4,저축성보험,11205377
C100456,2026-05-08,4,보장성보험,0
C100457,2026-05-08,4,저축성보험,13429936
C100458,2026-05-08,4,보장성보험,27528838
C100459,2026-05-08,4,보장성보험,0
C100460,2026-05-08,4,보장성보험,0
C100461,2026-05-08,4,저축성보험,22290680
C100462,2026-05-08,4,보장성보험,11964540
C100463,2026-05-08,4,저축성보험,0
C100464,2026-05-08,4,저축성보험,5768617
C100465,2026-05-08,4,보장성보험,0
C100466,2026-05-08,4,보장성보험,0
C100467,2026-05-08,4,보장성보험,31260005
C100468,2026-05-08,4,보장성보험,11000743
C100469,2026-05-08,4,보장성보험,21834700
C100470,2026-05-08,4,저축성보험,15621078
C100471,2026-05-08,4,보장성보험,0
C100472,2026-05-08,4,보장성보험,48843663
C100473,2026-05-08,4,보장성보험,25251126
C100474,2026-05-08,4,저축성보험,24722975
C100475,2026-05-08,4,저축성보험,4496500
C100476,2026-05-08,4,저축성보험,19288799
C100477,2026-05-08,4,저축성보험,37609414
C100478,2026-05-08,4,저축성보험,0
C100479,2026-05-08,4,저축성보험,26259026
C100480,2026-05-08,4,보장성보험,45124948
C100481,2026-05-08,4,저축성보험,0
C100482,2026-05-08,4,저축성보험,28520082
C100483,2026-05-08,4,보장성보험,0
C100484,2026-05-08,4,보장성보험,20627552
C100485,2026-05-08,4,저축성보험,24892252
C100486,2026-05-08,4,보장성보험,25244002
C100487,2026-05-08,4,저축성보험,37566913
C100488,2026-05-08,4,저축성보험,25494266
C100489,2026-05-08,4,보장성보험,0
C100490,2026-05-08,4,저축성보험,0
C100491,2026-05-08,4,저축성보험,0
C100492,2026-05-08,4,보장성보험,0
C100493,2026-05-08,4,저축성보험,0
C100494,2026-05-08,4,보장성보험,30196279
C100495,2026-05-08,4,저축성보험,40081729
C100496,2026-05-08,4,저축성보험,50017289
C100497,2026-05-08,4,보장성보험,0
C100498,2026-05-08,4,저축성보험,0
C100499,2026-05-08,4,보장성보험,0
C100500,2026-05-08,4,저축성보험,0
