고객ID,기준일자,주차,상품구분,보험잔액
C100063,2026-04-24,2,보장성보험,0
C100064,2026-04-24,2,저축성보험,32289410
C100065,2026-04-24,2,보장성보험,42067360
C100066,2026-04-24,2,저축성보험,0
C100067,2026-04-24,2,보장성보험,0
C100068,2026-04-24,2,저축성보험,17636968
C100069,2026-04-24,2,저축성보험,13145891
C100070,2026-04-24,2,보장성보험,28915345
C100071,2026-04-24,2,저축성보험,0
C100072,2026-04-24,2,보장성보험,14924578
C100073,2026-04-24,2,저축성보험,33755904
C100074,2026-04-24,2,보장성보험,0
C100075,2026-04-24,2,보장성보험,0
C100076,2026-04-24,2,저축성보험,29800065
C100077,2026-04-24,2,보장성보험,0
C100078,2026-04-24,2,저축성보험,23611329
C100079,2026-04-24,2,보장성보험,12531716
C100080,2026-04-24,2,저축성보험,21495147
C100081,2026-04-24,2,저축성보험,30733849
C100082,2026-04-24,2,저축성보험,40007243
C100083,2026-04-24,2,보장성보험,0
C100084,2026-04-24,2,저축성보험,0
C100085,2026-04-24,2,저축성보험,30116333
C100086,2026-04-24,2,저축성보험,47810223
C100087,2026-04-24,2,저축성보험,0
C100088,2026-04-24,2,저축성보험,32329859
C100089,2026-04-24,2,보장성보험,35958265
C100090,2026-04-24,2,저축성보험,0
C100091,2026-04-24,2,보장성보험,26590165
C100092,2026-04-24,2,보장성보험,51853032
C100093,2026-04-24,2,보장성보험,0
C100094,2026-04-24,2,저축성보험,22016125
C100095,2026-04-24,2,저축성보험,11270177
C100096,2026-04-24,2,저축성보험,3199878
C100097,2026-04-24,2,보장성보험,0
C100098,2026-04-24,2,보장성보험,0
C100099,2026-04-24,2,보장성보험,0
C100100,2026-04-24,2,저축성보험,0
C100101,2026-04-24,2,보장성보험,12345800
C100102,2026-04-24,2,저축성보험,0
C100103,2026-04-24,2,보장성보험,35237220
C100104,2026-04-24,2,저축성보험,27615268
C100105,2026-04-24,2,보장성보험,0
C100106,2026-04-24,2,저축성보험,8563337
C100107,2026-04-24,2,저축성보험,0
C100108,2026-04-24,2,보장성보험,21699511
C100109,2026-04-24,2,저축성보험,44851439
C100110,2026-04-24,2,저축성보험,28361290
C100111,2026-04-24,2,저축성보험,44563988
C100112,2026-04-24,2,보장성보험,0
C100113,2026-04-24,2,보장성보험,0
C100114,2026-04-24,2,저축성보험,31080152
C100115,2026-04-24,2,저축성보험,38660283
C100116,2026-04-24,2,보장성보험,3292120
C100117,2026-04-24,2,저축성보험,0
C100118,2026-04-24,2,저축성보험,0
C100119,2026-04-24,2,보장성보험,0
C100120,2026-04-24,2,저축성보험,40891121
C100121,2026-04-24,2,저축성보험,14518780
C100122,2026-04-24,2,보장성보험,23368629
C100123,2026-04-24,2,저축성보험,14472467
C100124,2026-04-24,2,보장성보험,31233793
C100125,2026-04-24,2,저축성보험,38930613
C100126,2026-04-24,2,저축성보험,0
C100127,2026-04-24,2,보장성보험,0
C100128,2026-04-24,2,보장성보험,23985414
C100129,2026-04-24,2,보장성보험,3113121
C100130,2026-04-24,2,저축성보험,25411740
C100131,2026-04-24,2,저축성보험,22263722
C100132,2026-04-24,2,보장성보험,0
C100133,2026-04-24,2,보장성보험,2693035
C100134,2026-04-24,2,보장성보험,28980111
C100135,2026-04-24,2,저축성보험,5540686
C100136,2026-04-24,2,보장성보험,0
C100137,2026-04-24,2,저축성보험,46528066
C100138,2026-04-24,2,보장성보험,7775281
C100139,2026-04-24,2,보장성보험,18606675
C100140,2026-04-24,2,저축성보험,0
C100141,2026-04-24,2,저축성보험,0
C100142,2026-04-24,2,보장성보험,44198031
C100143,2026-04-24,2,저축성보험,0
C100144,2026-04-24,2,저축성보험,0
C100145,2026-04-24,2,보장성보험,0
C100146,2026-04-24,2,보장성보험,49585897
C100147,2026-04-24,2,보장성보험,10455170
C100148,2026-04-24,2,보장성보험,28861902
C100149,2026-04-24,2,저축성보험,30398389
C100150,2026-04-24,2,저축성보험,0
C100151,2026-04-24,2,보장성보험,36657764
C100152,2026-04-24,2,보장성보험,0
C100153,2026-04-24,2,보장성보험,0
C100154,2026-04-24,2,보장성보험,47127867
C100155,2026-04-24,2,저축성보험,27398695
C100156,2026-04-24,2,보장성보험,3782586
C100157,2026-04-24,2,보장성보험,24907652
C100158,2026-04-24,2,저축성보험,46308015
C100159,2026-04-24,2,보장성보험,2484143
C100160,2026-04-24,2,보장성보험,0
C100161,2026-04-24,2,보장성보험,13334987
C100162,2026-04-24,2,저축성보험,36141202
C100163,2026-04-24,2,보장성보험,27213240
C100164,2026-04-24,2,저축성보험,37322459
C100165,2026-04-24,2,보장성보험,27858420
C100166,2026-04-24,2,저축성보험,27555025
C100167,2026-04-24,2,저축성보험,43447679
C100168,2026-04-24,2,보장성보험,0
C100169,2026-04-24,2,저축성보험,47318697
C100170,2026-04-24,2,저축성보험,30131208
C100171,2026-04-24,2,저축성보험,29790217
C100172,2026-04-24,2,저축성보험,26106918
C100173,2026-04-24,2,보장성보험,22476350
C100174,2026-04-24,2,보장성보험,29830239
C100175,2026-04-24,2,보장성보험,12217080
C100176,2026-04-24,2,저축성보험,32735435
C100177,2026-04-24,2,저축성보험,2363395
C100178,2026-04-24,2,보장성보험,16158061
C100179,2026-04-24,2,저축성보험,0
C100180,2026-04-24,2,저축성보험,0
C100181,2026-04-24,2,보장성보험,0
C100182,2026-04-24,2,보장성보험,5882022
C100183,2026-04-24,2,보장성보험,0
C100184,2026-04-24,2,저축성보험,37948700
C100185,2026-04-24,2,보장성보험,40422195
C100186,2026-04-24,2,저축성보험,25877837
C100187,2026-04-24,2,저축성보험,7251799
C100188,2026-04-24,2,보장성보험,0
C100189,2026-04-24,2,저축성보험,30611054
C100190,2026-04-24,2,저축성보험,23497247
C100191,2026-04-24,2,보장성보험,0
C100192,2026-04-24,2,보장성보험,0
C100193,2026-04-24,2,저축성보험,0
C100194,2026-04-24,2,보장성보험,28537468
C100195,2026-04-24,2,보장성보험,20166325
C100196,2026-04-24,2,보장성보험,39157538
C100197,2026-04-24,2,저축성보험,29369492
C100198,2026-04-24,2,보장성보험,38370888
C100199,2026-04-24,2,저축성보험,27674072
C100200,2026-04-24,2,저축성보험,0
C100201,2026-04-24,2,저축성보험,0
C100202,2026-04-24,2,저축성보험,0
C100203,2026-04-24,2,저축성보험,0
C100204,2026-04-24,2,저축성보험,0
C100205,2026-04-24,2,저축성보험,27487015
C100206,2026-04-24,2,저축성보험,6169267
C100207,2026-04-24,2,저축성보험,29060064
C100208,2026-04-24,2,저축성보험,2250466
C100209,2026-04-24,2,보장성보험,0
C100210,2026-04-24,2,저축성보험,0
C100211,2026-04-24,2,보장성보험,0
C100212,2026-04-24,2,보장성보험,11387542
C100213,2026-04-24,2,저축성보험,18110697
C100214,2026-04-24,2,저축성보험,26929325
C100215,2026-04-24,2,저축성보험,28413416
C100216,2026-04-24,2,저축성보험,6335240
C100217,2026-04-24,2,보장성보험,0
C100218,2026-04-24,2,저축성보험,13348384
C100219,2026-04-24,2,보장성보험,6534472
C100220,2026-04-24,2,보장성보험,30155267
C100221,2026-04-24,2,보장성보험,21950491
C100222,2026-04-24,2,저축성보험,30463330
C100223,2026-04-24,2,저축성보험,45312716
C100224,2026-04-24,2,보장성보험,28553359
C100225,2026-04-24,2,보장성보험,0
C100226,2026-04-24,2,저축성보험,0
C100227,2026-04-24,2,저축성보험,0
C100228,2026-04-24,2,저축성보험,13234811
C100229,2026-04-24,2,저축성보험,0
C100230,2026-04-24,2,보장성보험,0
C100231,2026-04-24,2,저축성보험,4752358
C100232,2026-04-24,2,저축성보험,4525853
C100233,2026-04-24,2,저축성보험,1183216
C100234,2026-04-24,2,저축성보험,20437012
C100235,2026-04-24,2,저축성보험,15235641
C100236,2026-04-24,2,보장성보험,0
C100237,2026-04-24,2,저축성보험,2558585
C100238,2026-04-24,2,저축성보험,0
C100239,2026-04-24,2,보장성보험,0
C100240,2026-04-24,2,보장성보험,0
C100241,2026-04-24,2,저축성보험,18688779
C100242,2026-04-24,2,보장성보험,19108023
C100243,2026-04-24,2,저축성보험,42270014
C100244,2026-04-24,2,보장성보험,3056881
C100245,2026-04-24,2,보장성보험,27207754
C100246,2026-04-24,2,저축성보험,0
C100247,2026-04-24,2,보장성보험,0
C100248,2026-04-24,2,보장성보험,46949774
C100249,2026-04-24,2,보장성보험,50269329
C100250,2026-04-24,2,보장성보험,45284768
C100251,2026-04-24,2,보장성보험,0
C100252,2026-04-24,2,저축성보험,24744890
C100253,2026-04-24,2,저축성보험,32276135
C100254,2026-04-24,2,저축성보험,0
C100255,2026-04-24,2,보장성보험,0
C100256,2026-04-24,2,보장성보험,0
C100257,2026-04-24,2,보장성보험,41867456
C100258,2026-04-24,2,보장성보험,20566514
C100259,2026-04-24,2,저축성보험,0
C100260,2026-04-24,2,저축성보험,16066852
C100261,2026-04-24,2,저축성보험,0
C100262,2026-04-24,2,보장성보험,18862943
C100263,2026-04-24,2,저축성보험,0
C100264,2026-04-24,2,저축성보험,21474831
C100265,2026-04-24,2,보장성보험,0
C100266,2026-04-24,2,저축성보험,0
C100267,2026-04-24,2,보장성보험,8157812
C100268,2026-04-24,2,저축성보험,0
C100269,2026-04-24,2,저축성보험,0
C100270,2026-04-24,2,보장성보험,21297981
C100271,2026-04-24,2,저축성보험,11074713
C100272,2026-04-24,2,저축성보험,45296197
C100273,2026-04-24,2,저축성보험,13941374
C100274,2026-04-24,2,저축성보험,0
C100275,2026-04-24,2,저축성보험,0
C100276,2026-04-24,2,저축성보험,15333133
C100277,2026-04-24,2,보장성보험,0
C100278,2026-04-24,2,저축성보험,43873604
C100279,2026-04-24,2,저축성보험,0
C100280,2026-04-24,2,보장성보험,0
C100281,2026-04-24,2,저축성보험,0
C100282,2026-04-24,2,보장성보험,33833953
C100283,2026-04-24,2,보장성보험,0
C100284,2026-04-24,2,보장성보험,41104065
C100285,2026-04-24,2,저축성보험,9452935
C100286,2026-04-24,2,저축성보험,0
C100287,2026-04-24,2,보장성보험,35743058
C100288,2026-04-24,2,보장성보험,14162823
C100289,2026-04-24,2,저축성보험,12875686
C100290,2026-04-24,2,보장성보험,0
C100291,2026-04-24,2,보장성보험,14870884
C100292,2026-04-24,2,보장성보험,0
C100293,2026-04-24,2,저축성보험,0
C100294,2026-04-24,2,저축성보험,24959662
C100295,2026-04-24,2,저축성보험,27930900
C100296,2026-04-24,2,보장성보험,0
C100297,2026-04-24,2,저축성보험,10176291
C100298,2026-04-24,2,저축성보험,21197815
C100299,2026-04-24,2,보장성보험,19329746
C100300,2026-04-24,2,저축성보험,0
C100301,2026-04-24,2,보장성보험,46442257
C100302,2026-04-24,2,보장성보험,0
C100303,2026-04-24,2,보장성보험,0
C100304,2026-04-24,2,저축성보험,0
C100305,2026-04-24,2,저축성보험,9630131
C100306,2026-04-24,2,보장성보험,11328188
C100307,2026-04-24,2,저축성보험,0
C100308,2026-04-24,2,보장성보험,0
C100309,2026-04-24,2,보장성보험,45277245
C100310,2026-04-24,2,보장성보험,8528605
C100311,2026-04-24,2,저축성보험,4671079
C100312,2026-04-24,2,보장성보험,26676765
C100313,2026-04-24,2,보장성보험,1751144
C100314,2026-04-24,2,보장성보험,0
C100315,2026-04-24,2,보장성보험,34414188
C100316,2026-04-24,2,보장성보험,0
C100317,2026-04-24,2,저축성보험,43343130
C100318,2026-04-24,2,저축성보험,20818546
C100319,2026-04-24,2,보장성보험,34519657
C100320,2026-04-24,2,저축성보험,13776143
C100321,2026-04-24,2,보장성보험,0
C100322,2026-04-24,2,저축성보험,0
C100323,2026-04-24,2,저축성보험,44872072
C100324,2026-04-24,2,보장성보험,5604247
C100325,2026-04-24,2,보장성보험,17541195
C100326,2026-04-24,2,저축성보험,45868746
C100327,2026-04-24,2,저축성보험,37358027
C100328,2026-04-24,2,보장성보험,39936489
C100329,2026-04-24,2,저축성보험,43381113
C100330,2026-04-24,2,보장성보험,38264975
C100331,2026-04-24,2,보장성보험,25534682
C100332,2026-04-24,2,보장성보험,0
C100333,2026-04-24,2,보장성보험,27827592
C100334,2026-04-24,2,보장성보험,15879673
C100335,2026-04-24,2,저축성보험,0
C100336,2026-04-24,2,보장성보험,0
C100337,2026-04-24,2,보장성보험,0
C100338,2026-04-24,2,보장성보험,36464534
C100339,2026-04-24,2,저축성보험,4632295
C100340,2026-04-24,2,보장성보험,31850870
C100341,2026-04-24,2,보장성보험,0
C100342,2026-04-24,2,저축성보험,28795869
C100343,2026-04-24,2,보장성보험,50729877
C100344,2026-04-24,2,보장성보험,0
C100345,2026-04-24,2,보장성보험,0
C100346,2026-04-24,2,저축성보험,0
C100347,2026-04-24,2,저축성보험,45533082
C100348,2026-04-24,2,보장성보험,5813605
C100349,2026-04-24,2,저축성보험,0
C100350,2026-04-24,2,저축성보험,27050772
C100351,2026-04-24,2,저축성보험,0
C100352,2026-04-24,2,보장성보험,0
C100353,2026-04-24,2,저축성보험,48574566
C100354,2026-04-24,2,보장성보험,15892480
C100355,2026-04-24,2,저축성보험,0
C100356,2026-04-24,2,저축성보험,16718672
C100357,2026-04-24,2,보장성보험,10830177
C100358,2026-04-24,2,저축성보험,17054080
C100359,2026-04-24,2,보장성보험,6995124
C100360,2026-04-24,2,저축성보험,37659101
C100361,2026-04-24,2,보장성보험,22627264
C100362,2026-04-24,2,저축성보험,13422733
C100363,2026-04-24,2,저축성보험,4711554
C100364,2026-04-24,2,저축성보험,1910528
C100365,2026-04-24,2,보장성보험,48077496
C100366,2026-04-24,2,저축성보험,2533635
C100367,2026-04-24,2,저축성보험,49213485
C100368,2026-04-24,2,보장성보험,0
C100369,2026-04-24,2,저축성보험,46296899
C100370,2026-04-24,2,보장성보험,0
C100371,2026-04-24,2,보장성보험,12896187
C100372,2026-04-24,2,저축성보험,0
C100373,2026-04-24,2,저축성보험,23875857
C100374,2026-04-24,2,보장성보험,10301507
C100375,2026-04-24,2,보장성보험,0
C100376,2026-04-24,2,저축성보험,0
C100377,2026-04-24,2,저축성보험,10028317
C100378,2026-04-24,2,저축성보험,28221315
C100379,2026-04-24,2,보장성보험,0
C100380,2026-04-24,2,저축성보험,42349857
C100381,2026-04-24,2,저축성보험,34256522
C100382,2026-04-24,2,보장성보험,11342423
C100383,2026-04-24,2,저축성보험,0
C100384,2026-04-24,2,저축성보험,1010201
C100385,2026-04-24,2,보장성보험,0
C100386,2026-04-24,2,보장성보험,0
C100387,2026-04-24,2,보장성보험,0
C100388,2026-04-24,2,보장성보험,0
C100389,2026-04-24,2,저축성보험,13923689
C100390,2026-04-24,2,보장성보험,15066970
C100391,2026-04-24,2,보장성보험,4452410
C100392,2026-04-24,2,보장성보험,0
C100393,2026-04-24,2,저축성보험,0
C100394,2026-04-24,2,저축성보험,0
C100395,2026-04-24,2,보장성보험,45384457
C100396,2026-04-24,2,저축성보험,41959981
C100397,2026-04-24,2,보장성보험,50483047
C100398,2026-04-24,2,저축성보험,0
C100399,2026-04-24,2,저축성보험,23592405
C100400,2026-04-24,2,저축성보험,0
C100401,2026-04-24,2,저축성보험,0
C100402,2026-04-24,2,보장성보험,0
C100403,2026-04-24,2,저축성보험,31093366
C100404,2026-04-24,2,저축성보험,16707895
C100405,2026-04-24,2,저축성보험,21011706
C100406,2026-04-24,2,보장성보험,0
C100407,2026-04-24,2,저축성보험,0
C100408,2026-04-24,2,보장성보험,13848394
C100409,2026-04-24,2,저축성보험,33629378
C100410,2026-04-24,2,저축성보험,30827025
C100411,2026-04-24,2,저축성보험,24446462
C100412,2026-04-24,2,보장성보험,0
C100413,2026-04-24,2,보장성보험,0
C100414,2026-04-24,2,저축성보험,0
C100415,2026-04-24,2,보장성보험,34957089
C100416,2026-04-24,2,보장성보험,0
C100417,2026-04-24,2,저축성보험,26312237
C100418,2026-04-24,2,저축성보험,21228163
C100419,2026-04-24,2,저축성보험,0
C100420,2026-04-24,2,저축성보험,9436461
C100421,2026-04-24,2,보장성보험,0
C100422,2026-04-24,2,보장성보험,24628434
C100423,2026-04-24,2,저축성보험,0
C100424,2026-04-24,2,저축성보험,44466450
C100425,2026-04-24,2,보장성보험,16441003
C100426,2026-04-24,2,저축성보험,37781126
C100427,2026-04-24,2,보장성보험,49155181
C100428,2026-04-24,2,보장성보험,0
C100429,2026-04-24,2,저축성보험,11518394
C100430,2026-04-24,2,보장성보험,0
C100431,2026-04-24,2,저축성보험,0
C100432,2026-04-24,2,저축성보험,0
C100433,2026-04-24,2,저축성보험,0
C100434,2026-04-24,2,보장성보험,40758638
C100435,2026-04-24,2,저축성보험,30911876
C100436,2026-04-24,2,저축성보험,38436109
C100437,2026-04-24,2,보장성보험,0
C100438,2026-04-24,2,보장성보험,20628696
C100439,2026-04-24,2,저축성보험,7336206
C100440,2026-04-24,2,저축성보험,38820543
C100441,2026-04-24,2,보장성보험,20142878
C100442,2026-04-24,2,저축성보험,5975655
C100443,2026-04-24,2,저축성보험,37184742
C100444,2026-04-24,2,저축성보험,0
C100445,2026-04-24,2,저축성보험,31938263
C100446,2026-04-24,2,저축성보험,0
C100447,2026-04-24,2,저축성보험,42422448
C100448,2026-04-24,2,저축성보험,38305190
C100449,2026-04-24,2,보장성보험,21306328
C100450,2026-04-24,2,저축성보험,3123603
C100451,2026-04-24,2,저축성보험,31877824
C100452,2026-04-24,2,저축성보험,34557312
C100453,2026-04-24,2,저축성보험,4422551
C100454,2026-04-24,2,보장성보험,37105377
C100455,2026-04-24,2,저축성보험,11310171
C100456,2026-04-24,2,보장성보험,0
C100457,2026-04-24,2,저축성보험,13984712
C100458,2026-04-24,2,보장성보험,27612120
C100459,2026-04-24,2,보장성보험,0
C100460,2026-04-24,2,보장성보험,0
C100461,2026-04-24,2,저축성보험,22169311
C100462,2026-04-24,2,보장성보험,12632695
C100463,2026-04-24,2,저축성보험,0
C100464,2026-04-24,2,저축성보험,5945306
C100465,2026-04-24,2,보장성보험,0
C100466,2026-04-24,2,보장성보험,0
C100467,2026-04-24,2,보장성보험,30576819
C100468,2026-04-24,2,보장성보험,10603199
C100469,2026-04-24,2,보장성보험,21598665
C100470,2026-04-24,2,저축성보험,15906017
C100471,2026-04-24,2,보장성보험,0
C100472,2026-04-24,2,보장성보험,49373680
C100473,2026-04-24,2,보장성보험,24987631
C100474,2026-04-24,2,저축성보험,26309957
C100475,2026-04-24,2,저축성보험,4325924
C100476,2026-04-24,2,저축성보험,20370506
C100477,2026-04-24,2,저축성보험,38788130
C100478,2026-04-24,2,저축성보험,0
C100479,2026-04-24,2,저축성보험,25164943
C100480,2026-04-24,2,보장성보험,45050257
C100481,2026-04-24,2,저축성보험,0
C100482,2026-04-24,2,저축성보험,28878191
C100483,2026-04-24,2,보장성보험,0
C100484,2026-04-24,2,보장성보험,21296880
C100485,2026-04-24,2,저축성보험,25331490
C100486,2026-04-24,2,보장성보험,24743630
C100487,2026-04-24,2,저축성보험,37592063
C100488,2026-04-24,2,저축성보험,25795257
C100489,2026-04-24,2,보장성보험,0
C100490,2026-04-24,2,저축성보험,0
C100491,2026-04-24,2,저축성보험,0
C100492,2026-04-24,2,보장성보험,0
C100493,2026-04-24,2,저축성보험,0
C100494,2026-04-24,2,보장성보험,27897600
C100495,2026-04-24,2,저축성보험,39020427
C100496,2026-04-24,2,저축성보험,48115709
C100497,2026-04-24,2,보장성보험,0
C100498,2026-04-24,2,저축성보험,0
C100499,2026-04-24,2,보장성보험,0
C100500,2026-04-24,2,저축성보험,0
