고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100177,2026-04-24,2,체크카드,718526,14
C100178,2026-04-24,2,체크카드,0,0
C100179,2026-04-24,2,체크카드,3255380,65
C100180,2026-04-24,2,신용카드,792858,16
C100181,2026-04-24,2,체크카드,433678,9
C100182,2026-04-24,2,체크카드,0,0
C100183,2026-04-24,2,체크카드,2666315,53
C100184,2026-04-24,2,체크카드,0,0
C100185,2026-04-24,2,신용카드,3367676,67
C100186,2026-04-24,2,신용카드,4094102,82
C100187,2026-04-24,2,신용카드,0,0
C100188,2026-04-24,2,체크카드,0,0
C100189,2026-04-24,2,신용카드,286074,6
C100190,2026-04-24,2,신용카드,1595510,32
C100191,2026-04-24,2,신용카드,236638,5
C100192,2026-04-24,2,신용카드,3438896,69
C100193,2026-04-24,2,신용카드,940592,19
C100194,2026-04-24,2,체크카드,2072298,41
C100195,2026-04-24,2,신용카드,3064212,61
C100196,2026-04-24,2,체크카드,0,0
C100197,2026-04-24,2,신용카드,676845,14
C100198,2026-04-24,2,체크카드,1596139,32
C100199,2026-04-24,2,체크카드,0,0
C100200,2026-04-24,2,신용카드,530154,11
C100201,2026-04-24,2,신용카드,0,0
C100202,2026-04-24,2,신용카드,1973654,39
C100203,2026-04-24,2,신용카드,0,0
C100204,2026-04-24,2,신용카드,4059007,81
C100205,2026-04-24,2,체크카드,883063,18
C100206,2026-04-24,2,신용카드,2214198,44
C100207,2026-04-24,2,신용카드,913042,18
C100208,2026-04-24,2,신용카드,609181,12
C100209,2026-04-24,2,체크카드,2701198,54
C100210,2026-04-24,2,신용카드,2194556,44
C100211,2026-04-24,2,체크카드,1869740,37
C100212,2026-04-24,2,체크카드,1118253,22
C100213,2026-04-24,2,체크카드,3321988,66
C100214,2026-04-24,2,신용카드,1596153,32
C100215,2026-04-24,2,체크카드,0,0
C100216,2026-04-24,2,신용카드,501315,10
C100217,2026-04-24,2,신용카드,3920872,78
C100218,2026-04-24,2,체크카드,1115774,22
C100219,2026-04-24,2,체크카드,3335086,67
C100220,2026-04-24,2,신용카드,1249507,25
C100221,2026-04-24,2,체크카드,2170111,43
C100222,2026-04-24,2,신용카드,2723670,54
C100223,2026-04-24,2,신용카드,458926,9
C100224,2026-04-24,2,체크카드,1037988,21
C100225,2026-04-24,2,신용카드,1602030,32
C100226,2026-04-24,2,신용카드,0,0
C100227,2026-04-24,2,체크카드,3167127,63
C100228,2026-04-24,2,신용카드,3325889,67
C100229,2026-04-24,2,체크카드,0,0
C100230,2026-04-24,2,신용카드,986831,20
C100231,2026-04-24,2,체크카드,1021249,20
C100232,2026-04-24,2,체크카드,0,0
C100233,2026-04-24,2,신용카드,1592509,32
C100234,2026-04-24,2,신용카드,493202,10
C100235,2026-04-24,2,체크카드,2344312,47
C100236,2026-04-24,2,체크카드,3260939,65
C100237,2026-04-24,2,신용카드,118494,2
C100238,2026-04-24,2,체크카드,1611460,32
C100239,2026-04-24,2,체크카드,0,0
C100240,2026-04-24,2,체크카드,339104,7
C100241,2026-04-24,2,체크카드,2315665,46
C100242,2026-04-24,2,체크카드,1388274,28
C100243,2026-04-24,2,신용카드,0,0
C100244,2026-04-24,2,신용카드,951101,19
C100245,2026-04-24,2,신용카드,0,0
C100246,2026-04-24,2,체크카드,2243978,45
C100247,2026-04-24,2,체크카드,2629721,53
C100248,2026-04-24,2,체크카드,1097421,22
C100249,2026-04-24,2,신용카드,1893084,38
C100250,2026-04-24,2,신용카드,3146999,63
C100251,2026-04-24,2,신용카드,0,0
C100252,2026-04-24,2,신용카드,1436119,29
C100253,2026-04-24,2,신용카드,2076909,42
C100254,2026-04-24,2,신용카드,1756028,35
C100255,2026-04-24,2,신용카드,3709082,74
C100256,2026-04-24,2,체크카드,2566448,51
C100257,2026-04-24,2,체크카드,1781970,36
C100258,2026-04-24,2,신용카드,2730410,55
C100259,2026-04-24,2,체크카드,548845,11
C100260,2026-04-24,2,신용카드,0,0
C100261,2026-04-24,2,신용카드,1031083,21
C100262,2026-04-24,2,체크카드,2449198,49
C100263,2026-04-24,2,신용카드,1645951,33
C100264,2026-04-24,2,체크카드,1788473,36
C100265,2026-04-24,2,체크카드,3690602,74
C100266,2026-04-24,2,체크카드,1453800,29
C100267,2026-04-24,2,신용카드,3803549,76
C100268,2026-04-24,2,체크카드,2006525,40
C100269,2026-04-24,2,신용카드,1679969,34
C100270,2026-04-24,2,체크카드,0,0
C100271,2026-04-24,2,체크카드,830144,17
C100272,2026-04-24,2,신용카드,3024923,60
C100273,2026-04-24,2,체크카드,2931029,59
C100274,2026-04-24,2,체크카드,3411587,68
C100275,2026-04-24,2,신용카드,2325571,47
C100276,2026-04-24,2,체크카드,396342,8
C100277,2026-04-24,2,체크카드,0,0
C100278,2026-04-24,2,체크카드,3310091,66
C100279,2026-04-24,2,신용카드,0,0
C100280,2026-04-24,2,체크카드,3380255,68
C100281,2026-04-24,2,신용카드,3481275,70
C100282,2026-04-24,2,신용카드,899440,18
C100283,2026-04-24,2,신용카드,0,0
C100284,2026-04-24,2,체크카드,2131249,43
C100285,2026-04-24,2,체크카드,3159821,63
C100286,2026-04-24,2,체크카드,1900997,38
C100287,2026-04-24,2,체크카드,0,0
C100288,2026-04-24,2,체크카드,0,0
C100289,2026-04-24,2,신용카드,1609893,32
C100290,2026-04-24,2,체크카드,432827,9
C100291,2026-04-24,2,신용카드,3838732,77
C100292,2026-04-24,2,체크카드,3172032,63
C100293,2026-04-24,2,체크카드,2112483,42
C100294,2026-04-24,2,체크카드,2354870,47
C100295,2026-04-24,2,신용카드,2846261,57
C100296,2026-04-24,2,체크카드,0,0
C100297,2026-04-24,2,체크카드,0,0
C100298,2026-04-24,2,신용카드,3385027,68
C100299,2026-04-24,2,신용카드,0,0
C100300,2026-04-24,2,체크카드,391551,8
C100301,2026-04-24,2,신용카드,0,0
C100302,2026-04-24,2,신용카드,316513,6
C100303,2026-04-24,2,체크카드,1238552,25
C100304,2026-04-24,2,체크카드,3970129,79
C100305,2026-04-24,2,신용카드,0,0
C100306,2026-04-24,2,신용카드,1775004,36
C100307,2026-04-24,2,신용카드,2657496,53
C100308,2026-04-24,2,신용카드,805031,16
C100309,2026-04-24,2,신용카드,2013542,40
C100310,2026-04-24,2,체크카드,0,0
C100311,2026-04-24,2,체크카드,897042,18
C100312,2026-04-24,2,체크카드,771434,15
C100313,2026-04-24,2,체크카드,743187,15
C100314,2026-04-24,2,체크카드,1669026,33
C100315,2026-04-24,2,신용카드,2413452,48
C100316,2026-04-24,2,신용카드,2635750,53
C100317,2026-04-24,2,체크카드,573518,11
C100318,2026-04-24,2,신용카드,857652,17
C100319,2026-04-24,2,체크카드,3424483,68
C100320,2026-04-24,2,신용카드,2647172,53
C100321,2026-04-24,2,체크카드,2286416,46
C100322,2026-04-24,2,신용카드,3777588,76
C100323,2026-04-24,2,신용카드,2873397,57
C100324,2026-04-24,2,신용카드,160633,3
C100325,2026-04-24,2,체크카드,3627612,73
C100326,2026-04-24,2,체크카드,3946891,79
C100327,2026-04-24,2,신용카드,2099069,42
C100328,2026-04-24,2,신용카드,0,0
C100329,2026-04-24,2,신용카드,0,0
C100330,2026-04-24,2,신용카드,0,0
C100331,2026-04-24,2,체크카드,1974275,39
C100332,2026-04-24,2,체크카드,0,0
C100333,2026-04-24,2,신용카드,1185170,24
C100334,2026-04-24,2,체크카드,0,0
C100335,2026-04-24,2,신용카드,3700240,74
C100336,2026-04-24,2,체크카드,0,0
C100337,2026-04-24,2,신용카드,1120133,22
C100338,2026-04-24,2,체크카드,2898452,58
C100339,2026-04-24,2,신용카드,3830208,77
C100340,2026-04-24,2,체크카드,648479,13
C100341,2026-04-24,2,신용카드,609173,12
C100342,2026-04-24,2,신용카드,1146947,23
C100343,2026-04-24,2,신용카드,2495894,50
C100344,2026-04-24,2,체크카드,0,0
C100345,2026-04-24,2,신용카드,1556346,31
C100346,2026-04-24,2,체크카드,0,0
C100347,2026-04-24,2,신용카드,2731221,55
C100348,2026-04-24,2,신용카드,70206,1
C100349,2026-04-24,2,신용카드,0,0
C100350,2026-04-24,2,체크카드,688828,14
C100351,2026-04-24,2,체크카드,1065734,21
C100352,2026-04-24,2,신용카드,704455,14
C100353,2026-04-24,2,체크카드,110780,2
C100354,2026-04-24,2,신용카드,1999176,40
C100355,2026-04-24,2,신용카드,3267326,65
C100356,2026-04-24,2,신용카드,1209304,24
C100357,2026-04-24,2,신용카드,361915,7
C100358,2026-04-24,2,체크카드,3054421,61
C100359,2026-04-24,2,체크카드,1113049,22
C100360,2026-04-24,2,체크카드,363740,7
C100361,2026-04-24,2,체크카드,0,0
C100362,2026-04-24,2,신용카드,3066850,61
C100363,2026-04-24,2,체크카드,860004,17
C100364,2026-04-24,2,체크카드,342560,7
C100365,2026-04-24,2,체크카드,2954924,59
C100366,2026-04-24,2,체크카드,2950876,59
C100367,2026-04-24,2,신용카드,2292486,46
C100368,2026-04-24,2,체크카드,308769,6
C100369,2026-04-24,2,체크카드,2396429,48
C100370,2026-04-24,2,신용카드,2909571,58
C100371,2026-04-24,2,체크카드,778155,16
C100372,2026-04-24,2,체크카드,3511849,70
C100373,2026-04-24,2,신용카드,0,0
C100374,2026-04-24,2,신용카드,743332,15
C100375,2026-04-24,2,신용카드,2718425,54
C100376,2026-04-24,2,신용카드,291171,6
C100377,2026-04-24,2,신용카드,1991138,40
C100378,2026-04-24,2,신용카드,581849,12
C100379,2026-04-24,2,체크카드,3955816,79
C100380,2026-04-24,2,체크카드,2676775,54
C100381,2026-04-24,2,체크카드,971158,19
C100382,2026-04-24,2,체크카드,2897579,58
C100383,2026-04-24,2,체크카드,3564050,71
C100384,2026-04-24,2,체크카드,0,0
C100385,2026-04-24,2,체크카드,0,0
C100386,2026-04-24,2,체크카드,0,0
C100387,2026-04-24,2,신용카드,0,0
C100388,2026-04-24,2,신용카드,3555392,71
C100389,2026-04-24,2,신용카드,2198455,44
C100390,2026-04-24,2,신용카드,0,0
C100391,2026-04-24,2,신용카드,0,0
C100392,2026-04-24,2,신용카드,4061523,81
C100393,2026-04-24,2,체크카드,296893,6
C100394,2026-04-24,2,신용카드,564168,11
C100395,2026-04-24,2,신용카드,1381858,28
C100396,2026-04-24,2,신용카드,626552,13
C100397,2026-04-24,2,신용카드,522239,10
C100398,2026-04-24,2,신용카드,808002,16
C100399,2026-04-24,2,신용카드,2764191,55
C100400,2026-04-24,2,체크카드,2648376,53
C100401,2026-04-24,2,신용카드,1129251,23
C100402,2026-04-24,2,체크카드,3343583,67
C100403,2026-04-24,2,신용카드,3647714,73
C100404,2026-04-24,2,체크카드,2002146,40
C100405,2026-04-24,2,체크카드,3722328,74
C100406,2026-04-24,2,신용카드,3796302,76
C100407,2026-04-24,2,신용카드,0,0
C100408,2026-04-24,2,신용카드,2450751,49
C100409,2026-04-24,2,신용카드,2519731,50
C100410,2026-04-24,2,체크카드,567296,11
C100411,2026-04-24,2,신용카드,2610322,52
C100412,2026-04-24,2,신용카드,1222287,24
C100413,2026-04-24,2,신용카드,186223,4
C100414,2026-04-24,2,체크카드,3514031,70
C100415,2026-04-24,2,체크카드,2044001,41
C100416,2026-04-24,2,체크카드,3270239,65
C100417,2026-04-24,2,체크카드,0,0
C100418,2026-04-24,2,체크카드,846455,17
C100419,2026-04-24,2,체크카드,3827695,77
C100420,2026-04-24,2,신용카드,1066955,21
C100421,2026-04-24,2,신용카드,1875376,38
C100422,2026-04-24,2,신용카드,2490755,50
C100423,2026-04-24,2,신용카드,0,0
C100424,2026-04-24,2,신용카드,1336996,27
C100425,2026-04-24,2,체크카드,2688014,54
C100426,2026-04-24,2,체크카드,1053596,21
C100427,2026-04-24,2,신용카드,3299876,66
C100428,2026-04-24,2,체크카드,3398688,68
C100429,2026-04-24,2,체크카드,1197873,24
C100430,2026-04-24,2,신용카드,2582554,52
C100431,2026-04-24,2,체크카드,3293315,66
C100432,2026-04-24,2,신용카드,327516,7
C100433,2026-04-24,2,신용카드,1807878,36
C100434,2026-04-24,2,신용카드,2049030,41
C100435,2026-04-24,2,신용카드,3403811,68
C100436,2026-04-24,2,체크카드,2104681,42
C100437,2026-04-24,2,신용카드,0,0
C100438,2026-04-24,2,체크카드,2021264,40
C100439,2026-04-24,2,신용카드,696011,14
C100440,2026-04-24,2,체크카드,610036,12
C100441,2026-04-24,2,체크카드,892015,18
C100442,2026-04-24,2,신용카드,142929,3
C100443,2026-04-24,2,신용카드,0,0
C100444,2026-04-24,2,체크카드,855276,17
C100445,2026-04-24,2,신용카드,1882733,38
C100446,2026-04-24,2,체크카드,535257,11
C100447,2026-04-24,2,신용카드,1735391,35
C100448,2026-04-24,2,신용카드,1656036,33
C100449,2026-04-24,2,신용카드,2383018,48
C100450,2026-04-24,2,체크카드,0,0
C100451,2026-04-24,2,신용카드,2431935,49
C100452,2026-04-24,2,신용카드,1229472,25
C100453,2026-04-24,2,신용카드,2053314,41
C100454,2026-04-24,2,신용카드,1088380,22
C100455,2026-04-24,2,신용카드,2655109,53
C100456,2026-04-24,2,체크카드,1292258,26
C100457,2026-04-24,2,체크카드,2872104,57
C100458,2026-04-24,2,체크카드,584061,12
C100459,2026-04-24,2,체크카드,0,0
C100460,2026-04-24,2,신용카드,2032310,41
C100461,2026-04-24,2,신용카드,0,0
C100462,2026-04-24,2,체크카드,4214874,84
C100463,2026-04-24,2,체크카드,238336,5
C100464,2026-04-24,2,체크카드,512458,10
C100465,2026-04-24,2,신용카드,3929622,79
C100466,2026-04-24,2,신용카드,1778786,36
C100467,2026-04-24,2,체크카드,653457,13
C100468,2026-04-24,2,신용카드,3592880,72
C100469,2026-04-24,2,신용카드,630492,13
C100470,2026-04-24,2,체크카드,3634928,73
C100471,2026-04-24,2,신용카드,1309342,26
C100472,2026-04-24,2,신용카드,2641793,53
C100473,2026-04-24,2,신용카드,64644,1
C100474,2026-04-24,2,체크카드,2636228,53
C100475,2026-04-24,2,체크카드,0,0
C100476,2026-04-24,2,체크카드,2503563,50
C100477,2026-04-24,2,신용카드,3198397,64
C100478,2026-04-24,2,체크카드,0,0
C100479,2026-04-24,2,신용카드,1373747,27
C100480,2026-04-24,2,체크카드,2256584,45
C100481,2026-04-24,2,신용카드,2869911,57
C100482,2026-04-24,2,체크카드,1934122,39
C100483,2026-04-24,2,신용카드,1700174,34
C100484,2026-04-24,2,체크카드,3455588,69
C100485,2026-04-24,2,신용카드,285680,6
C100486,2026-04-24,2,체크카드,352941,7
C100487,2026-04-24,2,체크카드,3582549,72
C100488,2026-04-24,2,신용카드,0,0
C100489,2026-04-24,2,체크카드,3781195,76
C100490,2026-04-24,2,체크카드,1023324,20
C100491,2026-04-24,2,신용카드,2292951,46
C100492,2026-04-24,2,신용카드,0,0
C100493,2026-04-24,2,체크카드,4032445,81
C100494,2026-04-24,2,신용카드,699745,14
C100495,2026-04-24,2,체크카드,2809405,56
C100496,2026-04-24,2,체크카드,3018510,60
C100497,2026-04-24,2,신용카드,2333684,47
C100498,2026-04-24,2,체크카드,0,0
C100499,2026-04-24,2,신용카드,2130003,43
C100500,2026-04-24,2,체크카드,0,0
