고객ID,기준일자,주차,상품구분,수신잔액
C100086,2026-04-24,2,입출금예금,58649934
C100087,2026-04-24,2,입출금예금,59890687
C100088,2026-04-24,2,입출금예금,26603866
C100089,2026-04-24,2,정기예금,62187475
C100090,2026-04-24,2,정기예금,58927225
C100091,2026-04-24,2,적금,0
C100092,2026-04-24,2,적금,53525500
C100093,2026-04-24,2,정기예금,12760288
C100094,2026-04-24,2,정기예금,27546591
C100095,2026-04-24,2,입출금예금,38014844
C100096,2026-04-24,2,정기예금,41056591
C100097,2026-04-24,2,입출금예금,23090029
C100098,2026-04-24,2,적금,19643596
C100099,2026-04-24,2,입출금예금,57745755
C100100,2026-04-24,2,입출금예금,71312342
C100101,2026-04-24,2,적금,37405353
C100102,2026-04-24,2,정기예금,52467542
C100103,2026-04-24,2,입출금예금,66652498
C100104,2026-04-24,2,적금,65340648
C100105,2026-04-24,2,입출금예금,38605373
C100106,2026-04-24,2,입출금예금,23379234
C100107,2026-04-24,2,입출금예금,63305631
C100108,2026-04-24,2,적금,3929054
C100109,2026-04-24,2,입출금예금,61987025
C100110,2026-04-24,2,입출금예금,26146230
C100111,2026-04-24,2,정기예금,36334421
C100112,2026-04-24,2,정기예금,32006249
C100113,2026-04-24,2,정기예금,22109613
C100114,2026-04-24,2,입출금예금,11724596
C100115,2026-04-24,2,적금,65067770
C100116,2026-04-24,2,입출금예금,37074967
C100117,2026-04-24,2,입출금예금,65571670
C100118,2026-04-24,2,정기예금,50300091
C100119,2026-04-24,2,입출금예금,43558925
C100120,2026-04-24,2,적금,43712429
C100121,2026-04-24,2,입출금예금,63245578
C100122,2026-04-24,2,입출금예금,71476542
C100123,2026-04-24,2,입출금예금,27999687
C100124,2026-04-24,2,입출금예금,32900864
C100125,2026-04-24,2,적금,23761515
C100126,2026-04-24,2,입출금예금,0
C100127,2026-04-24,2,입출금예금,72922618
C100128,2026-04-24,2,적금,40414879
C100129,2026-04-24,2,적금,47416824
C100130,2026-04-24,2,적금,49254059
C100131,2026-04-24,2,적금,35910489
C100132,2026-04-24,2,정기예금,74507830
C100133,2026-04-24,2,적금,73169724
C100134,2026-04-24,2,적금,28646548
C100135,2026-04-24,2,정기예금,22048099
C100136,2026-04-24,2,입출금예금,62349054
C100137,2026-04-24,2,정기예금,21987384
C100138,2026-04-24,2,적금,76692008
C100139,2026-04-24,2,정기예금,74904796
C100140,2026-04-24,2,입출금예금,40170715
C100141,2026-04-24,2,입출금예금,22256117
C100142,2026-04-24,2,입출금예금,46249805
C100143,2026-04-24,2,정기예금,33100299
C100144,2026-04-24,2,적금,8763347
C100145,2026-04-24,2,적금,41439421
C100146,2026-04-24,2,적금,33563972
C100147,2026-04-24,2,정기예금,0
C100148,2026-04-24,2,적금,39844018
C100149,2026-04-24,2,입출금예금,6415460
C100150,2026-04-24,2,입출금예금,72546860
C100151,2026-04-24,2,입출금예금,49804624
C100152,2026-04-24,2,적금,59983689
C100153,2026-04-24,2,입출금예금,68943349
C100154,2026-04-24,2,정기예금,35100011
C100155,2026-04-24,2,입출금예금,22916876
C100156,2026-04-24,2,적금,0
C100157,2026-04-24,2,적금,26503767
C100158,2026-04-24,2,입출금예금,5601962
C100159,2026-04-24,2,정기예금,9995854
C100160,2026-04-24,2,입출금예금,62405099
C100161,2026-04-24,2,입출금예금,42895832
C100162,2026-04-24,2,입출금예금,8253025
C100163,2026-04-24,2,정기예금,35603226
C100164,2026-04-24,2,적금,8566362
C100165,2026-04-24,2,적금,0
C100166,2026-04-24,2,정기예금,62336990
C100167,2026-04-24,2,적금,57090337
C100168,2026-04-24,2,입출금예금,79813475
C100169,2026-04-24,2,입출금예금,3926804
C100170,2026-04-24,2,입출금예금,30453615
C100171,2026-04-24,2,적금,47506610
C100172,2026-04-24,2,정기예금,34193641
C100173,2026-04-24,2,입출금예금,38881814
C100174,2026-04-24,2,입출금예금,44241745
C100175,2026-04-24,2,정기예금,20049510
C100176,2026-04-24,2,입출금예금,70193533
C100177,2026-04-24,2,정기예금,17714806
C100178,2026-04-24,2,입출금예금,66984557
C100179,2026-04-24,2,정기예금,2552705
C100180,2026-04-24,2,입출금예금,45102070
C100181,2026-04-24,2,적금,27813770
C100182,2026-04-24,2,적금,27040950
C100183,2026-04-24,2,정기예금,33162244
C100184,2026-04-24,2,적금,14735868
C100185,2026-04-24,2,입출금예금,31193271
C100186,2026-04-24,2,적금,4346844
C100187,2026-04-24,2,정기예금,9559892
C100188,2026-04-24,2,적금,77342145
C100189,2026-04-24,2,정기예금,13995382
C100190,2026-04-24,2,적금,69793533
C100191,2026-04-24,2,적금,71857525
C100192,2026-04-24,2,입출금예금,573566
C100193,2026-04-24,2,입출금예금,38214977
C100194,2026-04-24,2,정기예금,5405143
C100195,2026-04-24,2,적금,66717594
C100196,2026-04-24,2,정기예금,64501354
C100197,2026-04-24,2,적금,2782035
C100198,2026-04-24,2,적금,46248769
C100199,2026-04-24,2,적금,56401525
C100200,2026-04-24,2,정기예금,17889160
C100201,2026-04-24,2,입출금예금,77041363
C100202,2026-04-24,2,입출금예금,0
C100203,2026-04-24,2,정기예금,45533609
C100204,2026-04-24,2,정기예금,36356901
C100205,2026-04-24,2,입출금예금,10262277
C100206,2026-04-24,2,입출금예금,16381568
C100207,2026-04-24,2,입출금예금,60369266
C100208,2026-04-24,2,적금,1406547
C100209,2026-04-24,2,적금,54746072
C100210,2026-04-24,2,정기예금,70853952
C100211,2026-04-24,2,정기예금,30984679
C100212,2026-04-24,2,적금,62444908
C100213,2026-04-24,2,적금,14556908
C100214,2026-04-24,2,정기예금,74769329
C100215,2026-04-24,2,적금,73743577
C100216,2026-04-24,2,적금,66294406
C100217,2026-04-24,2,정기예금,23500274
C100218,2026-04-24,2,입출금예금,17043773
C100219,2026-04-24,2,입출금예금,37815738
C100220,2026-04-24,2,입출금예금,14478185
C100221,2026-04-24,2,입출금예금,48826488
C100222,2026-04-24,2,적금,36571439
C100223,2026-04-24,2,적금,85500000
C100224,2026-04-24,2,적금,21034656
C100225,2026-04-24,2,입출금예금,66510623
C100226,2026-04-24,2,적금,1835769
C100227,2026-04-24,2,정기예금,68722988
C100228,2026-04-24,2,입출금예금,43497844
C100229,2026-04-24,2,입출금예금,85500000
C100230,2026-04-24,2,정기예금,15336401
C100231,2026-04-24,2,입출금예금,69396162
C100232,2026-04-24,2,정기예금,3325372
C100233,2026-04-24,2,입출금예금,38385833
C100234,2026-04-24,2,적금,32329485
C100235,2026-04-24,2,입출금예금,13447857
C100236,2026-04-24,2,적금,72150571
C100237,2026-04-24,2,정기예금,16060661
C100238,2026-04-24,2,입출금예금,58240699
C100239,2026-04-24,2,적금,12071459
C100240,2026-04-24,2,적금,24211915
C100241,2026-04-24,2,적금,70264071
C100242,2026-04-24,2,적금,48351665
C100243,2026-04-24,2,정기예금,73149284
C100244,2026-04-24,2,입출금예금,19918768
C100245,2026-04-24,2,적금,32421150
C100246,2026-04-24,2,정기예금,3963402
C100247,2026-04-24,2,적금,75606849
C100248,2026-04-24,2,적금,32106143
C100249,2026-04-24,2,입출금예금,53579417
C100250,2026-04-24,2,입출금예금,60854667
C100251,2026-04-24,2,정기예금,58312119
C100252,2026-04-24,2,적금,59083964
C100253,2026-04-24,2,입출금예금,52231475
C100254,2026-04-24,2,적금,63277118
C100255,2026-04-24,2,적금,62291087
C100256,2026-04-24,2,정기예금,85500000
C100257,2026-04-24,2,정기예금,61955685
C100258,2026-04-24,2,적금,1339347
C100259,2026-04-24,2,정기예금,35223992
C100260,2026-04-24,2,정기예금,70217309
C100261,2026-04-24,2,정기예금,57601184
C100262,2026-04-24,2,정기예금,10874885
C100263,2026-04-24,2,입출금예금,76143591
C100264,2026-04-24,2,적금,65974884
C100265,2026-04-24,2,정기예금,60751485
C100266,2026-04-24,2,정기예금,10124310
C100267,2026-04-24,2,입출금예금,0
C100268,2026-04-24,2,적금,36235293
C100269,2026-04-24,2,입출금예금,51822131
C100270,2026-04-24,2,입출금예금,78560141
C100271,2026-04-24,2,정기예금,74432834
C100272,2026-04-24,2,입출금예금,37917150
C100273,2026-04-24,2,적금,0
C100274,2026-04-24,2,적금,58075127
C100275,2026-04-24,2,적금,46649372
C100276,2026-04-24,2,입출금예금,69644909
C100277,2026-04-24,2,정기예금,49567119
C100278,2026-04-24,2,적금,31576459
C100279,2026-04-24,2,적금,67148057
C100280,2026-04-24,2,적금,47344084
C100281,2026-04-24,2,정기예금,71888796
C100282,2026-04-24,2,정기예금,18285053
C100283,2026-04-24,2,적금,64471040
C100284,2026-04-24,2,입출금예금,17994135
C100285,2026-04-24,2,입출금예금,39877921
C100286,2026-04-24,2,입출금예금,7407999
C100287,2026-04-24,2,적금,1472957
C100288,2026-04-24,2,입출금예금,44480588
C100289,2026-04-24,2,정기예금,28747801
C100290,2026-04-24,2,입출금예금,74960038
C100291,2026-04-24,2,정기예금,9108838
C100292,2026-04-24,2,정기예금,55291332
C100293,2026-04-24,2,입출금예금,72686864
C100294,2026-04-24,2,입출금예금,33940928
C100295,2026-04-24,2,입출금예금,40440533
C100296,2026-04-24,2,입출금예금,20501553
C100297,2026-04-24,2,정기예금,26103866
C100298,2026-04-24,2,입출금예금,6159772
C100299,2026-04-24,2,입출금예금,11568175
C100300,2026-04-24,2,적금,61624084
C100301,2026-04-24,2,입출금예금,0
C100302,2026-04-24,2,정기예금,6889042
C100303,2026-04-24,2,적금,29998339
C100304,2026-04-24,2,입출금예금,50126322
C100305,2026-04-24,2,정기예금,35203167
C100306,2026-04-24,2,정기예금,80404793
C100307,2026-04-24,2,정기예금,51366506
C100308,2026-04-24,2,입출금예금,78047602
C100309,2026-04-24,2,적금,35095786
C100310,2026-04-24,2,입출금예금,32078603
C100311,2026-04-24,2,입출금예금,66030568
C100312,2026-04-24,2,적금,2390897
C100313,2026-04-24,2,정기예금,70670593
C100314,2026-04-24,2,입출금예금,35121555
C100315,2026-04-24,2,정기예금,54167256
C100316,2026-04-24,2,입출금예금,64257201
C100317,2026-04-24,2,정기예금,0
C100318,2026-04-24,2,정기예금,63225849
C100319,2026-04-24,2,정기예금,57770569
C100320,2026-04-24,2,입출금예금,8022406
C100321,2026-04-24,2,입출금예금,17809683
C100322,2026-04-24,2,입출금예금,43000690
C100323,2026-04-24,2,적금,72229375
C100324,2026-04-24,2,적금,39340048
C100325,2026-04-24,2,정기예금,52770531
C100326,2026-04-24,2,입출금예금,78292172
C100327,2026-04-24,2,정기예금,44253726
C100328,2026-04-24,2,적금,52437611
C100329,2026-04-24,2,입출금예금,57987618
C100330,2026-04-24,2,입출금예금,3669368
C100331,2026-04-24,2,입출금예금,5661529
C100332,2026-04-24,2,입출금예금,21531460
C100333,2026-04-24,2,정기예금,71834585
C100334,2026-04-24,2,적금,26562853
C100335,2026-04-24,2,정기예금,64481840
C100336,2026-04-24,2,적금,73971684
C100337,2026-04-24,2,정기예금,7892174
C100338,2026-04-24,2,적금,52306158
C100339,2026-04-24,2,입출금예금,48746120
C100340,2026-04-24,2,정기예금,9943549
C100341,2026-04-24,2,적금,893049
C100342,2026-04-24,2,정기예금,29403800
C100343,2026-04-24,2,적금,69623795
C100344,2026-04-24,2,입출금예금,66038661
C100345,2026-04-24,2,적금,53712327
C100346,2026-04-24,2,정기예금,42238270
C100347,2026-04-24,2,적금,26802772
C100348,2026-04-24,2,적금,32660868
C100349,2026-04-24,2,정기예금,45361381
C100350,2026-04-24,2,입출금예금,37075256
C100351,2026-04-24,2,입출금예금,45396675
C100352,2026-04-24,2,적금,44350363
C100353,2026-04-24,2,정기예금,56802053
C100354,2026-04-24,2,적금,15530259
C100355,2026-04-24,2,적금,16557352
C100356,2026-04-24,2,입출금예금,43677055
C100357,2026-04-24,2,입출금예금,0
C100358,2026-04-24,2,입출금예금,36320678
C100359,2026-04-24,2,정기예금,62164509
C100360,2026-04-24,2,정기예금,46500038
C100361,2026-04-24,2,정기예금,77391939
C100362,2026-04-24,2,적금,31966360
C100363,2026-04-24,2,적금,20750892
C100364,2026-04-24,2,정기예금,7429263
C100365,2026-04-24,2,입출금예금,42144305
C100366,2026-04-24,2,적금,31168030
C100367,2026-04-24,2,입출금예금,20325660
C100368,2026-04-24,2,정기예금,70530932
C100369,2026-04-24,2,적금,40496777
C100370,2026-04-24,2,적금,0
C100371,2026-04-24,2,적금,7186663
C100372,2026-04-24,2,입출금예금,62465573
C100373,2026-04-24,2,정기예금,22589221
C100374,2026-04-24,2,입출금예금,69623443
C100375,2026-04-24,2,정기예금,38833291
C100376,2026-04-24,2,정기예금,54652912
C100377,2026-04-24,2,적금,28304129
C100378,2026-04-24,2,적금,20685700
C100379,2026-04-24,2,정기예금,24638810
C100380,2026-04-24,2,정기예금,30225240
C100381,2026-04-24,2,정기예금,23076759
C100382,2026-04-24,2,입출금예금,3038463
C100383,2026-04-24,2,적금,22125479
C100384,2026-04-24,2,적금,73239239
C100385,2026-04-24,2,정기예금,48138151
C100386,2026-04-24,2,정기예금,45912810
C100387,2026-04-24,2,입출금예금,45215118
C100388,2026-04-24,2,정기예금,23107290
C100389,2026-04-24,2,정기예금,69745697
C100390,2026-04-24,2,정기예금,9214046
C100391,2026-04-24,2,적금,0
C100392,2026-04-24,2,적금,27664412
C100393,2026-04-24,2,적금,67890945
C100394,2026-04-24,2,정기예금,77413720
C100395,2026-04-24,2,적금,0
C100396,2026-04-24,2,입출금예금,697291
C100397,2026-04-24,2,적금,65432900
C100398,2026-04-24,2,적금,38667539
C100399,2026-04-24,2,정기예금,40533247
C100400,2026-04-24,2,정기예금,11406209
C100401,2026-04-24,2,정기예금,61046376
C100402,2026-04-24,2,적금,55861320
C100403,2026-04-24,2,정기예금,4957848
C100404,2026-04-24,2,정기예금,12558308
C100405,2026-04-24,2,적금,50677945
C100406,2026-04-24,2,정기예금,53084218
C100407,2026-04-24,2,적금,72107997
C100408,2026-04-24,2,적금,15375391
C100409,2026-04-24,2,정기예금,57966472
C100410,2026-04-24,2,적금,22092159
C100411,2026-04-24,2,입출금예금,15883578
C100412,2026-04-24,2,적금,70890749
C100413,2026-04-24,2,정기예금,85500000
C100414,2026-04-24,2,입출금예금,12224037
C100415,2026-04-24,2,입출금예금,1436862
C100416,2026-04-24,2,정기예금,47215716
C100417,2026-04-24,2,정기예금,10533261
C100418,2026-04-24,2,입출금예금,58004485
C100419,2026-04-24,2,적금,42138504
C100420,2026-04-24,2,적금,75084236
C100421,2026-04-24,2,입출금예금,69269801
C100422,2026-04-24,2,적금,34958070
C100423,2026-04-24,2,입출금예금,33149417
C100424,2026-04-24,2,정기예금,70267094
C100425,2026-04-24,2,정기예금,35326626
C100426,2026-04-24,2,입출금예금,76379170
C100427,2026-04-24,2,입출금예금,44011761
C100428,2026-04-24,2,적금,7959752
C100429,2026-04-24,2,적금,56545254
C100430,2026-04-24,2,입출금예금,27742500
C100431,2026-04-24,2,적금,17984678
C100432,2026-04-24,2,적금,25782008
C100433,2026-04-24,2,입출금예금,5353037
C100434,2026-04-24,2,정기예금,33950622
C100435,2026-04-24,2,입출금예금,67436530
C100436,2026-04-24,2,적금,50684179
C100437,2026-04-24,2,입출금예금,14237355
C100438,2026-04-24,2,입출금예금,43435929
C100439,2026-04-24,2,정기예금,68605641
C100440,2026-04-24,2,입출금예금,67524503
C100441,2026-04-24,2,정기예금,46812101
C100442,2026-04-24,2,정기예금,75828724
C100443,2026-04-24,2,적금,56979748
C100444,2026-04-24,2,입출금예금,26114143
C100445,2026-04-24,2,입출금예금,0
C100446,2026-04-24,2,적금,59992365
C100447,2026-04-24,2,입출금예금,74778548
C100448,2026-04-24,2,정기예금,0
C100449,2026-04-24,2,정기예금,41552540
C100450,2026-04-24,2,적금,73853157
C100451,2026-04-24,2,입출금예금,42510572
C100452,2026-04-24,2,정기예금,14984266
C100453,2026-04-24,2,정기예금,73172519
C100454,2026-04-24,2,정기예금,54358326
C100455,2026-04-24,2,적금,39511580
C100456,2026-04-24,2,정기예금,1694366
C100457,2026-04-24,2,적금,3707645
C100458,2026-04-24,2,적금,56882258
C100459,2026-04-24,2,적금,4335395
C100460,2026-04-24,2,적금,76232494
C100461,2026-04-24,2,적금,25946223
C100462,2026-04-24,2,입출금예금,67063815
C100463,2026-04-24,2,적금,68854273
C100464,2026-04-24,2,입출금예금,4906012
C100465,2026-04-24,2,입출금예금,48001120
C100466,2026-04-24,2,적금,9242862
C100467,2026-04-24,2,적금,73049357
C100468,2026-04-24,2,입출금예금,37239436
C100469,2026-04-24,2,적금,36297413
C100470,2026-04-24,2,적금,58552253
C100471,2026-04-24,2,입출금예금,14688880
C100472,2026-04-24,2,적금,66025977
C100473,2026-04-24,2,정기예금,19129253
C100474,2026-04-24,2,정기예금,7821150
C100475,2026-04-24,2,정기예금,31438508
C100476,2026-04-24,2,입출금예금,56408746
C100477,2026-04-24,2,정기예금,65675369
C100478,2026-04-24,2,정기예금,0
C100479,2026-04-24,2,정기예금,58031408
C100480,2026-04-24,2,적금,2516459
C100481,2026-04-24,2,정기예금,77436878
C100482,2026-04-24,2,정기예금,68761929
C100483,2026-04-24,2,정기예금,55788720
C100484,2026-04-24,2,적금,51005608
C100485,2026-04-24,2,적금,41742727
C100486,2026-04-24,2,입출금예금,80224690
C100487,2026-04-24,2,정기예금,36459222
C100488,2026-04-24,2,정기예금,35616883
C100489,2026-04-24,2,적금,40648071
C100490,2026-04-24,2,적금,19403585
C100491,2026-04-24,2,정기예금,22528524
C100492,2026-04-24,2,정기예금,25414360
C100493,2026-04-24,2,정기예금,18770822
C100494,2026-04-24,2,정기예금,52436220
C100495,2026-04-24,2,입출금예금,45869853
C100496,2026-04-24,2,입출금예금,17621755
C100497,2026-04-24,2,입출금예금,55551736
C100498,2026-04-24,2,입출금예금,47541024
C100499,2026-04-24,2,입출금예금,15412322
C100500,2026-04-24,2,적금,63679177
