고객ID,기준일자,주차,상품구분,여신잔액
C100062,2026-04-24,2,신용대출,0
C100063,2026-04-24,2,주택담보대출,23158730
C100064,2026-04-24,2,주택담보대출,10367581
C100065,2026-04-24,2,주택담보대출,0
C100066,2026-04-24,2,신용대출,0
C100067,2026-04-24,2,신용대출,0
C100068,2026-04-24,2,신용대출,0
C100069,2026-04-24,2,주택담보대출,95749929
C100070,2026-04-24,2,주택담보대출,101129198
C100071,2026-04-24,2,전세자금대출,40256990
C100072,2026-04-24,2,전세자금대출,99497503
C100073,2026-04-24,2,전세자금대출,0
C100074,2026-04-24,2,전세자금대출,22541795
C100075,2026-04-24,2,전세자금대출,0
C100076,2026-04-24,2,신용대출,60170575
C100077,2026-04-24,2,주택담보대출,5939627
C100078,2026-04-24,2,전세자금대출,68003192
C100079,2026-04-24,2,신용대출,0
C100080,2026-04-24,2,주택담보대출,31397938
C100081,2026-04-24,2,주택담보대출,22368561
C100082,2026-04-24,2,신용대출,10835800
C100083,2026-04-24,2,전세자금대출,50618284
C100084,2026-04-24,2,전세자금대출,37784045
C100085,2026-04-24,2,주택담보대출,28805183
C100086,2026-04-24,2,신용대출,0
C100087,2026-04-24,2,주택담보대출,76350916
C100088,2026-04-24,2,주택담보대출,55695095
C100089,2026-04-24,2,신용대출,17639077
C100090,2026-04-24,2,주택담보대출,65923941
C100091,2026-04-24,2,전세자금대출,8132773
C100092,2026-04-24,2,신용대출,113189167
C100093,2026-04-24,2,주택담보대출,80223858
C100094,2026-04-24,2,주택담보대출,0
C100095,2026-04-24,2,전세자금대출,50856418
C100096,2026-04-24,2,전세자금대출,102376754
C100097,2026-04-24,2,신용대출,0
C100098,2026-04-24,2,전세자금대출,61468704
C100099,2026-04-24,2,신용대출,40710839
C100100,2026-04-24,2,신용대출,0
C100101,2026-04-24,2,전세자금대출,99233095
C100102,2026-04-24,2,신용대출,103612731
C100103,2026-04-24,2,전세자금대출,86819384
C100104,2026-04-24,2,전세자금대출,0
C100105,2026-04-24,2,전세자금대출,0
C100106,2026-04-24,2,신용대출,55940536
C100107,2026-04-24,2,주택담보대출,89662491
C100108,2026-04-24,2,신용대출,94053305
C100109,2026-04-24,2,주택담보대출,45120491
C100110,2026-04-24,2,주택담보대출,40086719
C100111,2026-04-24,2,전세자금대출,51716137
C100112,2026-04-24,2,신용대출,56136769
C100113,2026-04-24,2,신용대출,74700902
C100114,2026-04-24,2,주택담보대출,7167480
C100115,2026-04-24,2,신용대출,17543297
C100116,2026-04-24,2,주택담보대출,59214239
C100117,2026-04-24,2,전세자금대출,91073270
C100118,2026-04-24,2,신용대출,87030719
C100119,2026-04-24,2,전세자금대출,0
C100120,2026-04-24,2,신용대출,0
C100121,2026-04-24,2,주택담보대출,38890676
C100122,2026-04-24,2,신용대출,59632368
C100123,2026-04-24,2,전세자금대출,0
C100124,2026-04-24,2,신용대출,57478435
C100125,2026-04-24,2,주택담보대출,29633137
C100126,2026-04-24,2,신용대출,14283541
C100127,2026-04-24,2,신용대출,103856447
C100128,2026-04-24,2,신용대출,0
C100129,2026-04-24,2,신용대출,79449014
C100130,2026-04-24,2,전세자금대출,56387938
C100131,2026-04-24,2,신용대출,43060958
C100132,2026-04-24,2,주택담보대출,42041784
C100133,2026-04-24,2,신용대출,0
C100134,2026-04-24,2,주택담보대출,71807381
C100135,2026-04-24,2,주택담보대출,15888732
C100136,2026-04-24,2,주택담보대출,52336265
C100137,2026-04-24,2,전세자금대출,31800000
C100138,2026-04-24,2,전세자금대출,0
C100139,2026-04-24,2,신용대출,0
C100140,2026-04-24,2,전세자금대출,21179379
C100141,2026-04-24,2,주택담보대출,62338438
C100142,2026-04-24,2,주택담보대출,84909664
C100143,2026-04-24,2,전세자금대출,87780536
C100144,2026-04-24,2,전세자금대출,12013738
C100145,2026-04-24,2,주택담보대출,0
C100146,2026-04-24,2,주택담보대출,36757012
C100147,2026-04-24,2,주택담보대출,0
C100148,2026-04-24,2,주택담보대출,0
C100149,2026-04-24,2,전세자금대출,12053818
C100150,2026-04-24,2,전세자금대출,0
C100151,2026-04-24,2,신용대출,106946098
C100152,2026-04-24,2,주택담보대출,35564226
C100153,2026-04-24,2,신용대출,70264764
C100154,2026-04-24,2,전세자금대출,48913933
C100155,2026-04-24,2,신용대출,117587916
C100156,2026-04-24,2,신용대출,35135432
C100157,2026-04-24,2,전세자금대출,0
C100158,2026-04-24,2,주택담보대출,0
C100159,2026-04-24,2,신용대출,41555394
C100160,2026-04-24,2,신용대출,105190333
C100161,2026-04-24,2,전세자금대출,0
C100162,2026-04-24,2,전세자금대출,0
C100163,2026-04-24,2,신용대출,72723332
C100164,2026-04-24,2,신용대출,23286897
C100165,2026-04-24,2,전세자금대출,75844104
C100166,2026-04-24,2,전세자금대출,52217148
C100167,2026-04-24,2,신용대출,26126200
C100168,2026-04-24,2,주택담보대출,57398173
C100169,2026-04-24,2,주택담보대출,85301170
C100170,2026-04-24,2,전세자금대출,116947562
C100171,2026-04-24,2,신용대출,90151046
C100172,2026-04-24,2,주택담보대출,0
C100173,2026-04-24,2,전세자금대출,52402193
C100174,2026-04-24,2,전세자금대출,0
C100175,2026-04-24,2,주택담보대출,0
C100176,2026-04-24,2,신용대출,38540396
C100177,2026-04-24,2,신용대출,119211145
C100178,2026-04-24,2,신용대출,39641451
C100179,2026-04-24,2,주택담보대출,29336143
C100180,2026-04-24,2,전세자금대출,18227409
C100181,2026-04-24,2,전세자금대출,56397509
C100182,2026-04-24,2,신용대출,0
C100183,2026-04-24,2,전세자금대출,29567504
C100184,2026-04-24,2,신용대출,48110918
C100185,2026-04-24,2,신용대출,0
C100186,2026-04-24,2,전세자금대출,0
C100187,2026-04-24,2,전세자금대출,28536398
C100188,2026-04-24,2,전세자금대출,26608274
C100189,2026-04-24,2,주택담보대출,35260600
C100190,2026-04-24,2,전세자금대출,68988002
C100191,2026-04-24,2,신용대출,0
C100192,2026-04-24,2,신용대출,0
C100193,2026-04-24,2,전세자금대출,11152848
C100194,2026-04-24,2,신용대출,90541028
C100195,2026-04-24,2,전세자금대출,83880881
C100196,2026-04-24,2,주택담보대출,103503027
C100197,2026-04-24,2,전세자금대출,0
C100198,2026-04-24,2,전세자금대출,89719791
C100199,2026-04-24,2,주택담보대출,124615689
C100200,2026-04-24,2,주택담보대출,0
C100201,2026-04-24,2,전세자금대출,0
C100202,2026-04-24,2,전세자금대출,61742040
C100203,2026-04-24,2,신용대출,0
C100204,2026-04-24,2,주택담보대출,33500354
C100205,2026-04-24,2,주택담보대출,94416245
C100206,2026-04-24,2,주택담보대출,45727254
C100207,2026-04-24,2,전세자금대출,56810468
C100208,2026-04-24,2,전세자금대출,0
C100209,2026-04-24,2,주택담보대출,0
C100210,2026-04-24,2,전세자금대출,91046642
C100211,2026-04-24,2,신용대출,91216046
C100212,2026-04-24,2,신용대출,0
C100213,2026-04-24,2,주택담보대출,97416346
C100214,2026-04-24,2,신용대출,0
C100215,2026-04-24,2,신용대출,27275097
C100216,2026-04-24,2,신용대출,49796476
C100217,2026-04-24,2,신용대출,31800000
C100218,2026-04-24,2,전세자금대출,0
C100219,2026-04-24,2,신용대출,40788921
C100220,2026-04-24,2,전세자금대출,0
C100221,2026-04-24,2,전세자금대출,24164594
C100222,2026-04-24,2,신용대출,114848883
C100223,2026-04-24,2,주택담보대출,0
C100224,2026-04-24,2,전세자금대출,93251654
C100225,2026-04-24,2,주택담보대출,30137779
C100226,2026-04-24,2,주택담보대출,0
C100227,2026-04-24,2,신용대출,10024360
C100228,2026-04-24,2,전세자금대출,21009905
C100229,2026-04-24,2,전세자금대출,45397312
C100230,2026-04-24,2,신용대출,0
C100231,2026-04-24,2,주택담보대출,80250951
C100232,2026-04-24,2,주택담보대출,75888840
C100233,2026-04-24,2,주택담보대출,7165045
C100234,2026-04-24,2,전세자금대출,45814657
C100235,2026-04-24,2,신용대출,0
C100236,2026-04-24,2,전세자금대출,65945423
C100237,2026-04-24,2,신용대출,56008443
C100238,2026-04-24,2,신용대출,0
C100239,2026-04-24,2,신용대출,114799732
C100240,2026-04-24,2,신용대출,0
C100241,2026-04-24,2,주택담보대출,63290031
C100242,2026-04-24,2,전세자금대출,0
C100243,2026-04-24,2,전세자금대출,100744112
C100244,2026-04-24,2,주택담보대출,70876978
C100245,2026-04-24,2,신용대출,0
C100246,2026-04-24,2,신용대출,0
C100247,2026-04-24,2,전세자금대출,59479700
C100248,2026-04-24,2,전세자금대출,0
C100249,2026-04-24,2,신용대출,0
C100250,2026-04-24,2,주택담보대출,30595501
C100251,2026-04-24,2,신용대출,24162640
C100252,2026-04-24,2,신용대출,0
C100253,2026-04-24,2,주택담보대출,0
C100254,2026-04-24,2,신용대출,0
C100255,2026-04-24,2,전세자금대출,72223483
C100256,2026-04-24,2,주택담보대출,0
C100257,2026-04-24,2,주택담보대출,47144822
C100258,2026-04-24,2,주택담보대출,61590064
C100259,2026-04-24,2,신용대출,69077403
C100260,2026-04-24,2,신용대출,0
C100261,2026-04-24,2,주택담보대출,61914425
C100262,2026-04-24,2,주택담보대출,0
C100263,2026-04-24,2,전세자금대출,0
C100264,2026-04-24,2,주택담보대출,0
C100265,2026-04-24,2,주택담보대출,58118141
C100266,2026-04-24,2,신용대출,48527817
C100267,2026-04-24,2,전세자금대출,45934118
C100268,2026-04-24,2,전세자금대출,72565972
C100269,2026-04-24,2,주택담보대출,43276537
C100270,2026-04-24,2,전세자금대출,78870529
C100271,2026-04-24,2,전세자금대출,19242057
C100272,2026-04-24,2,주택담보대출,0
C100273,2026-04-24,2,주택담보대출,0
C100274,2026-04-24,2,주택담보대출,87420216
C100275,2026-04-24,2,주택담보대출,0
C100276,2026-04-24,2,전세자금대출,50499000
C100277,2026-04-24,2,주택담보대출,101963261
C100278,2026-04-24,2,주택담보대출,29347155
C100279,2026-04-24,2,신용대출,4803534
C100280,2026-04-24,2,전세자금대출,69851939
C100281,2026-04-24,2,신용대출,0
C100282,2026-04-24,2,주택담보대출,67900797
C100283,2026-04-24,2,신용대출,0
C100284,2026-04-24,2,신용대출,7699715
C100285,2026-04-24,2,신용대출,31800000
C100286,2026-04-24,2,주택담보대출,51962785
C100287,2026-04-24,2,신용대출,100820683
C100288,2026-04-24,2,전세자금대출,0
C100289,2026-04-24,2,신용대출,50260100
C100290,2026-04-24,2,신용대출,105970442
C100291,2026-04-24,2,신용대출,102531824
C100292,2026-04-24,2,전세자금대출,0
C100293,2026-04-24,2,주택담보대출,0
C100294,2026-04-24,2,주택담보대출,0
C100295,2026-04-24,2,전세자금대출,0
C100296,2026-04-24,2,신용대출,30135792
C100297,2026-04-24,2,전세자금대출,0
C100298,2026-04-24,2,전세자금대출,24594869
C100299,2026-04-24,2,주택담보대출,69553906
C100300,2026-04-24,2,전세자금대출,85076816
C100301,2026-04-24,2,주택담보대출,51904965
C100302,2026-04-24,2,전세자금대출,74240917
C100303,2026-04-24,2,전세자금대출,0
C100304,2026-04-24,2,전세자금대출,0
C100305,2026-04-24,2,신용대출,56940643
C100306,2026-04-24,2,신용대출,0
C100307,2026-04-24,2,전세자금대출,104339239
C100308,2026-04-24,2,신용대출,48996941
C100309,2026-04-24,2,주택담보대출,0
C100310,2026-04-24,2,전세자금대출,23055731
C100311,2026-04-24,2,주택담보대출,73626057
C100312,2026-04-24,2,주택담보대출,96329436
C100313,2026-04-24,2,신용대출,109546866
C100314,2026-04-24,2,전세자금대출,0
C100315,2026-04-24,2,신용대출,0
C100316,2026-04-24,2,주택담보대출,117875383
C100317,2026-04-24,2,전세자금대출,77550420
C100318,2026-04-24,2,전세자금대출,67191338
C100319,2026-04-24,2,전세자금대출,68029120
C100320,2026-04-24,2,전세자금대출,111709949
C100321,2026-04-24,2,신용대출,0
C100322,2026-04-24,2,주택담보대출,0
C100323,2026-04-24,2,신용대출,95344861
C100324,2026-04-24,2,신용대출,94083886
C100325,2026-04-24,2,전세자금대출,0
C100326,2026-04-24,2,전세자금대출,0
C100327,2026-04-24,2,신용대출,0
C100328,2026-04-24,2,주택담보대출,59566661
C100329,2026-04-24,2,신용대출,0
C100330,2026-04-24,2,주택담보대출,0
C100331,2026-04-24,2,신용대출,0
C100332,2026-04-24,2,신용대출,63984271
C100333,2026-04-24,2,주택담보대출,57287307
C100334,2026-04-24,2,주택담보대출,100214886
C100335,2026-04-24,2,신용대출,0
C100336,2026-04-24,2,신용대출,43394855
C100337,2026-04-24,2,주택담보대출,56637872
C100338,2026-04-24,2,신용대출,35069855
C100339,2026-04-24,2,주택담보대출,94649986
C100340,2026-04-24,2,전세자금대출,31800000
C100341,2026-04-24,2,주택담보대출,0
C100342,2026-04-24,2,신용대출,0
C100343,2026-04-24,2,전세자금대출,0
C100344,2026-04-24,2,주택담보대출,95600279
C100345,2026-04-24,2,신용대출,26380094
C100346,2026-04-24,2,주택담보대출,116239967
C100347,2026-04-24,2,신용대출,0
C100348,2026-04-24,2,주택담보대출,66632807
C100349,2026-04-24,2,신용대출,0
C100350,2026-04-24,2,전세자금대출,0
C100351,2026-04-24,2,신용대출,0
C100352,2026-04-24,2,전세자금대출,46013177
C100353,2026-04-24,2,신용대출,0
C100354,2026-04-24,2,주택담보대출,38196802
C100355,2026-04-24,2,전세자금대출,84919267
C100356,2026-04-24,2,주택담보대출,0
C100357,2026-04-24,2,전세자금대출,85102478
C100358,2026-04-24,2,전세자금대출,67169452
C100359,2026-04-24,2,주택담보대출,0
C100360,2026-04-24,2,신용대출,105828663
C100361,2026-04-24,2,주택담보대출,15788450
C100362,2026-04-24,2,신용대출,62973014
C100363,2026-04-24,2,신용대출,0
C100364,2026-04-24,2,주택담보대출,0
C100365,2026-04-24,2,신용대출,73440001
C100366,2026-04-24,2,신용대출,109224703
C100367,2026-04-24,2,전세자금대출,0
C100368,2026-04-24,2,전세자금대출,89672473
C100369,2026-04-24,2,주택담보대출,85645849
C100370,2026-04-24,2,신용대출,0
C100371,2026-04-24,2,전세자금대출,72206330
C100372,2026-04-24,2,전세자금대출,104157043
C100373,2026-04-24,2,신용대출,0
C100374,2026-04-24,2,전세자금대출,108393573
C100375,2026-04-24,2,전세자금대출,108716337
C100376,2026-04-24,2,신용대출,0
C100377,2026-04-24,2,전세자금대출,61636052
C100378,2026-04-24,2,주택담보대출,66841946
C100379,2026-04-24,2,신용대출,0
C100380,2026-04-24,2,신용대출,30095936
C100381,2026-04-24,2,전세자금대출,0
C100382,2026-04-24,2,주택담보대출,65955639
C100383,2026-04-24,2,신용대출,107220757
C100384,2026-04-24,2,주택담보대출,0
C100385,2026-04-24,2,전세자금대출,57503607
C100386,2026-04-24,2,주택담보대출,0
C100387,2026-04-24,2,전세자금대출,46434657
C100388,2026-04-24,2,주택담보대출,85032688
C100389,2026-04-24,2,전세자금대출,89176468
C100390,2026-04-24,2,전세자금대출,61890274
C100391,2026-04-24,2,신용대출,109732705
C100392,2026-04-24,2,전세자금대출,63270289
C100393,2026-04-24,2,전세자금대출,9716410
C100394,2026-04-24,2,전세자금대출,0
C100395,2026-04-24,2,신용대출,23123647
C100396,2026-04-24,2,신용대출,36670329
C100397,2026-04-24,2,신용대출,0
C100398,2026-04-24,2,신용대출,89356823
C100399,2026-04-24,2,주택담보대출,0
C100400,2026-04-24,2,주택담보대출,42171604
C100401,2026-04-24,2,주택담보대출,0
C100402,2026-04-24,2,전세자금대출,9041148
C100403,2026-04-24,2,전세자금대출,101094714
C100404,2026-04-24,2,주택담보대출,0
C100405,2026-04-24,2,주택담보대출,0
C100406,2026-04-24,2,주택담보대출,0
C100407,2026-04-24,2,신용대출,106062820
C100408,2026-04-24,2,전세자금대출,13633831
C100409,2026-04-24,2,주택담보대출,87380989
C100410,2026-04-24,2,신용대출,83997317
C100411,2026-04-24,2,전세자금대출,76682979
C100412,2026-04-24,2,신용대출,0
C100413,2026-04-24,2,전세자금대출,0
C100414,2026-04-24,2,신용대출,100013664
C100415,2026-04-24,2,신용대출,70413382
C100416,2026-04-24,2,전세자금대출,12416609
C100417,2026-04-24,2,신용대출,52760332
C100418,2026-04-24,2,신용대출,67106095
C100419,2026-04-24,2,주택담보대출,36936543
C100420,2026-04-24,2,신용대출,63828291
C100421,2026-04-24,2,신용대출,48649773
C100422,2026-04-24,2,주택담보대출,86524427
C100423,2026-04-24,2,신용대출,0
C100424,2026-04-24,2,전세자금대출,0
C100425,2026-04-24,2,신용대출,49005933
C100426,2026-04-24,2,주택담보대출,36227751
C100427,2026-04-24,2,신용대출,116337397
C100428,2026-04-24,2,주택담보대출,26643322
C100429,2026-04-24,2,전세자금대출,0
C100430,2026-04-24,2,신용대출,31161349
C100431,2026-04-24,2,전세자금대출,59420585
C100432,2026-04-24,2,신용대출,0
C100433,2026-04-24,2,신용대출,57836840
C100434,2026-04-24,2,신용대출,0
C100435,2026-04-24,2,전세자금대출,20648016
C100436,2026-04-24,2,전세자금대출,101715883
C100437,2026-04-24,2,전세자금대출,0
C100438,2026-04-24,2,주택담보대출,21454572
C100439,2026-04-24,2,주택담보대출,42209197
C100440,2026-04-24,2,주택담보대출,64230823
C100441,2026-04-24,2,주택담보대출,112446010
C100442,2026-04-24,2,전세자금대출,39144341
C100443,2026-04-24,2,전세자금대출,60638915
C100444,2026-04-24,2,신용대출,7993886
C100445,2026-04-24,2,주택담보대출,0
C100446,2026-04-24,2,전세자금대출,0
C100447,2026-04-24,2,전세자금대출,0
C100448,2026-04-24,2,신용대출,47364727
C100449,2026-04-24,2,주택담보대출,0
C100450,2026-04-24,2,신용대출,57723295
C100451,2026-04-24,2,주택담보대출,55377447
C100452,2026-04-24,2,주택담보대출,71122597
C100453,2026-04-24,2,전세자금대출,93487539
C100454,2026-04-24,2,신용대출,107623829
C100455,2026-04-24,2,주택담보대출,54228509
C100456,2026-04-24,2,신용대출,64285467
C100457,2026-04-24,2,전세자금대출,87770150
C100458,2026-04-24,2,주택담보대출,0
C100459,2026-04-24,2,주택담보대출,0
C100460,2026-04-24,2,전세자금대출,23164231
C100461,2026-04-24,2,신용대출,34356893
C100462,2026-04-24,2,신용대출,54050539
C100463,2026-04-24,2,주택담보대출,0
C100464,2026-04-24,2,주택담보대출,75913243
C100465,2026-04-24,2,전세자금대출,36236606
C100466,2026-04-24,2,주택담보대출,0
C100467,2026-04-24,2,신용대출,89084403
C100468,2026-04-24,2,전세자금대출,33184902
C100469,2026-04-24,2,신용대출,63536906
C100470,2026-04-24,2,주택담보대출,86155359
C100471,2026-04-24,2,신용대출,68611515
C100472,2026-04-24,2,전세자금대출,37674090
C100473,2026-04-24,2,주택담보대출,9195688
C100474,2026-04-24,2,주택담보대출,87541819
C100475,2026-04-24,2,전세자금대출,84311457
C100476,2026-04-24,2,전세자금대출,120070381
C100477,2026-04-24,2,주택담보대출,42611135
C100478,2026-04-24,2,전세자금대출,99037571
C100479,2026-04-24,2,신용대출,0
C100480,2026-04-24,2,신용대출,0
C100481,2026-04-24,2,주택담보대출,0
C100482,2026-04-24,2,전세자금대출,0
C100483,2026-04-24,2,전세자금대출,0
C100484,2026-04-24,2,신용대출,0
C100485,2026-04-24,2,신용대출,0
C100486,2026-04-24,2,신용대출,30715573
C100487,2026-04-24,2,전세자금대출,115516700
C100488,2026-04-24,2,전세자금대출,0
C100489,2026-04-24,2,주택담보대출,35897469
C100490,2026-04-24,2,주택담보대출,0
C100491,2026-04-24,2,주택담보대출,0
C100492,2026-04-24,2,주택담보대출,24580018
C100493,2026-04-24,2,전세자금대출,85947498
C100494,2026-04-24,2,전세자금대출,0
C100495,2026-04-24,2,전세자금대출,18107914
C100496,2026-04-24,2,전세자금대출,0
C100497,2026-04-24,2,전세자금대출,16245103
C100498,2026-04-24,2,주택담보대출,0
C100499,2026-04-24,2,신용대출,0
C100500,2026-04-24,2,신용대출,21902818
