고객ID,기준일자,주차,상품구분,보험잔액
C100055,2026-05-01,3,저축성보험,0
C100056,2026-05-01,3,보장성보험,32720751
C100057,2026-05-01,3,저축성보험,0
C100058,2026-05-01,3,저축성보험,25179008
C100059,2026-05-01,3,보장성보험,48647261
C100060,2026-05-01,3,보장성보험,34927990
C100061,2026-05-01,3,저축성보험,0
C100062,2026-05-01,3,보장성보험,14672029
C100063,2026-05-01,3,보장성보험,0
C100064,2026-05-01,3,저축성보험,33480026
C100065,2026-05-01,3,보장성보험,43933205
C100066,2026-05-01,3,저축성보험,0
C100067,2026-05-01,3,보장성보험,0
C100068,2026-05-01,3,저축성보험,18061101
C100069,2026-05-01,3,저축성보험,13108346
C100070,2026-05-01,3,보장성보험,28948004
C100071,2026-05-01,3,저축성보험,0
C100072,2026-05-01,3,보장성보험,15298266
C100073,2026-05-01,3,저축성보험,33780399
C100074,2026-05-01,3,보장성보험,0
C100075,2026-05-01,3,보장성보험,0
C100076,2026-05-01,3,저축성보험,29872830
C100077,2026-05-01,3,보장성보험,0
C100078,2026-05-01,3,저축성보험,23496617
C100079,2026-05-01,3,보장성보험,12325662
C100080,2026-05-01,3,저축성보험,21281434
C100081,2026-05-01,3,저축성보험,32953230
C100082,2026-05-01,3,저축성보험,39052457
C100083,2026-05-01,3,보장성보험,0
C100084,2026-05-01,3,저축성보험,0
C100085,2026-05-01,3,저축성보험,30004462
C100086,2026-05-01,3,저축성보험,46062607
C100087,2026-05-01,3,저축성보험,0
C100088,2026-05-01,3,저축성보험,35903426
C100089,2026-05-01,3,보장성보험,35511765
C100090,2026-05-01,3,저축성보험,0
C100091,2026-05-01,3,보장성보험,29746762
C100092,2026-05-01,3,보장성보험,50143409
C100093,2026-05-01,3,보장성보험,0
C100094,2026-05-01,3,저축성보험,21909124
C100095,2026-05-01,3,저축성보험,12202124
C100096,2026-05-01,3,저축성보험,3219178
C100097,2026-05-01,3,보장성보험,0
C100098,2026-05-01,3,보장성보험,0
C100099,2026-05-01,3,보장성보험,0
C100100,2026-05-01,3,저축성보험,0
C100101,2026-05-01,3,보장성보험,12864624
C100102,2026-05-01,3,저축성보험,0
C100103,2026-05-01,3,보장성보험,32751256
C100104,2026-05-01,3,저축성보험,27013229
C100105,2026-05-01,3,보장성보험,0
C100106,2026-05-01,3,저축성보험,8674212
C100107,2026-05-01,3,저축성보험,0
C100108,2026-05-01,3,보장성보험,23905007
C100109,2026-05-01,3,저축성보험,43698233
C100110,2026-05-01,3,저축성보험,27649349
C100111,2026-05-01,3,저축성보험,45497329
C100112,2026-05-01,3,보장성보험,0
C100113,2026-05-01,3,보장성보험,0
C100114,2026-05-01,3,저축성보험,29755705
C100115,2026-05-01,3,저축성보험,39955318
C100116,2026-05-01,3,보장성보험,3386493
C100117,2026-05-01,3,저축성보험,0
C100118,2026-05-01,3,저축성보험,0
C100119,2026-05-01,3,보장성보험,0
C100120,2026-05-01,3,저축성보험,40177302
C100121,2026-05-01,3,저축성보험,15126760
C100122,2026-05-01,3,보장성보험,22031918
C100123,2026-05-01,3,저축성보험,14943688
C100124,2026-05-01,3,보장성보험,31050166
C100125,2026-05-01,3,저축성보험,41195389
C100126,2026-05-01,3,저축성보험,0
C100127,2026-05-01,3,보장성보험,0
C100128,2026-05-01,3,보장성보험,23268252
C100129,2026-05-01,3,보장성보험,3049917
C100130,2026-05-01,3,저축성보험,26442604
C100131,2026-05-01,3,저축성보험,23748728
C100132,2026-05-01,3,보장성보험,0
C100133,2026-05-01,3,보장성보험,2722772
C100134,2026-05-01,3,보장성보험,29883452
C100135,2026-05-01,3,저축성보험,5732720
C100136,2026-05-01,3,보장성보험,0
C100137,2026-05-01,3,저축성보험,44074102
C100138,2026-05-01,3,보장성보험,7874209
C100139,2026-05-01,3,보장성보험,17796993
C100140,2026-05-01,3,저축성보험,0
C100141,2026-05-01,3,저축성보험,0
C100142,2026-05-01,3,보장성보험,45249782
C100143,2026-05-01,3,저축성보험,0
C100144,2026-05-01,3,저축성보험,0
C100145,2026-05-01,3,보장성보험,0
C100146,2026-05-01,3,보장성보험,47047229
C100147,2026-05-01,3,보장성보험,10510831
C100148,2026-05-01,3,보장성보험,26775709
C100149,2026-05-01,3,저축성보험,31390544
C100150,2026-05-01,3,저축성보험,0
C100151,2026-05-01,3,보장성보험,36491316
C100152,2026-05-01,3,보장성보험,0
C100153,2026-05-01,3,보장성보험,0
C100154,2026-05-01,3,보장성보험,43938856
C100155,2026-05-01,3,저축성보험,26531279
C100156,2026-05-01,3,보장성보험,3850870
C100157,2026-05-01,3,보장성보험,24717243
C100158,2026-05-01,3,저축성보험,49084219
C100159,2026-05-01,3,보장성보험,2405503
C100160,2026-05-01,3,보장성보험,0
C100161,2026-05-01,3,보장성보험,12910916
C100162,2026-05-01,3,저축성보험,37567118
C100163,2026-05-01,3,보장성보험,23966550
C100164,2026-05-01,3,저축성보험,37588070
C100165,2026-05-01,3,보장성보험,28760894
C100166,2026-05-01,3,저축성보험,26178261
C100167,2026-05-01,3,저축성보험,40289396
C100168,2026-05-01,3,보장성보험,0
C100169,2026-05-01,3,저축성보험,45954456
C100170,2026-05-01,3,저축성보험,31102333
C100171,2026-05-01,3,저축성보험,31398878
C100172,2026-05-01,3,저축성보험,24023792
C100173,2026-05-01,3,보장성보험,23244547
C100174,2026-05-01,3,보장성보험,30320319
C100175,2026-05-01,3,보장성보험,12788942
C100176,2026-05-01,3,저축성보험,32269291
C100177,2026-05-01,3,저축성보험,2364513
C100178,2026-05-01,3,보장성보험,17896787
C100179,2026-05-01,3,저축성보험,0
C100180,2026-05-01,3,저축성보험,0
C100181,2026-05-01,3,보장성보험,0
C100182,2026-05-01,3,보장성보험,6176689
C100183,2026-05-01,3,보장성보험,0
C100184,2026-05-01,3,저축성보험,38686381
C100185,2026-05-01,3,보장성보험,40409871
C100186,2026-05-01,3,저축성보험,26145480
C100187,2026-05-01,3,저축성보험,6920814
C100188,2026-05-01,3,보장성보험,0
C100189,2026-05-01,3,저축성보험,29228148
C100190,2026-05-01,3,저축성보험,24142035
C100191,2026-05-01,3,보장성보험,0
C100192,2026-05-01,3,보장성보험,0
C100193,2026-05-01,3,저축성보험,0
C100194,2026-05-01,3,보장성보험,29509933
C100195,2026-05-01,3,보장성보험,19508893
C100196,2026-05-01,3,보장성보험,41014167
C100197,2026-05-01,3,저축성보험,29997434
C100198,2026-05-01,3,보장성보험,39982455
C100199,2026-05-01,3,저축성보험,27576148
C100200,2026-05-01,3,저축성보험,0
C100201,2026-05-01,3,저축성보험,0
C100202,2026-05-01,3,저축성보험,0
C100203,2026-05-01,3,저축성보험,0
C100204,2026-05-01,3,저축성보험,0
C100205,2026-05-01,3,저축성보험,26030938
C100206,2026-05-01,3,저축성보험,6500831
C100207,2026-05-01,3,저축성보험,29108778
C100208,2026-05-01,3,저축성보험,2290428
C100209,2026-05-01,3,보장성보험,0
C100210,2026-05-01,3,저축성보험,0
C100211,2026-05-01,3,보장성보험,0
C100212,2026-05-01,3,보장성보험,10488896
C100213,2026-05-01,3,저축성보험,19113177
C100214,2026-05-01,3,저축성보험,26753690
C100215,2026-05-01,3,저축성보험,26030690
C100216,2026-05-01,3,저축성보험,6432210
C100217,2026-05-01,3,보장성보험,0
C100218,2026-05-01,3,저축성보험,13317121
C100219,2026-05-01,3,보장성보험,6711136
C100220,2026-05-01,3,보장성보험,29696009
C100221,2026-05-01,3,보장성보험,21262399
C100222,2026-05-01,3,저축성보험,32789299
C100223,2026-05-01,3,저축성보험,44746249
C100224,2026-05-01,3,보장성보험,27179090
C100225,2026-05-01,3,보장성보험,0
C100226,2026-05-01,3,저축성보험,0
C100227,2026-05-01,3,저축성보험,0
C100228,2026-05-01,3,저축성보험,12870392
C100229,2026-05-01,3,저축성보험,0
C100230,2026-05-01,3,보장성보험,0
C100231,2026-05-01,3,저축성보험,5057637
C100232,2026-05-01,3,저축성보험,4596314
C100233,2026-05-01,3,저축성보험,1183723
C100234,2026-05-01,3,저축성보험,21045784
C100235,2026-05-01,3,저축성보험,14538501
C100236,2026-05-01,3,보장성보험,0
C100237,2026-05-01,3,저축성보험,2656660
C100238,2026-05-01,3,저축성보험,0
C100239,2026-05-01,3,보장성보험,0
C100240,2026-05-01,3,보장성보험,0
C100241,2026-05-01,3,저축성보험,18275018
C100242,2026-05-01,3,보장성보험,19999268
C100243,2026-05-01,3,저축성보험,43889679
C100244,2026-05-01,3,보장성보험,3211529
C100245,2026-05-01,3,보장성보험,28625920
C100246,2026-05-01,3,저축성보험,0
C100247,2026-05-01,3,보장성보험,0
C100248,2026-05-01,3,보장성보험,48150052
C100249,2026-05-01,3,보장성보험,53263099
C100250,2026-05-01,3,보장성보험,45312774
C100251,2026-05-01,3,보장성보험,0
C100252,2026-05-01,3,저축성보험,25272585
C100253,2026-05-01,3,저축성보험,33524537
C100254,2026-05-01,3,저축성보험,0
C100255,2026-05-01,3,보장성보험,0
C100256,2026-05-01,3,보장성보험,0
C100257,2026-05-01,3,보장성보험,39192968
C100258,2026-05-01,3,보장성보험,20786809
C100259,2026-05-01,3,저축성보험,0
C100260,2026-05-01,3,저축성보험,14937293
C100261,2026-05-01,3,저축성보험,0
C100262,2026-05-01,3,보장성보험,18184382
C100263,2026-05-01,3,저축성보험,0
C100264,2026-05-01,3,저축성보험,21410232
C100265,2026-05-01,3,보장성보험,0
C100266,2026-05-01,3,저축성보험,0
C100267,2026-05-01,3,보장성보험,8361661
C100268,2026-05-01,3,저축성보험,0
C100269,2026-05-01,3,저축성보험,0
C100270,2026-05-01,3,보장성보험,21396067
C100271,2026-05-01,3,저축성보험,10635379
C100272,2026-05-01,3,저축성보험,46157944
C100273,2026-05-01,3,저축성보험,14027550
C100274,2026-05-01,3,저축성보험,0
C100275,2026-05-01,3,저축성보험,0
C100276,2026-05-01,3,저축성보험,14633398
C100277,2026-05-01,3,보장성보험,0
C100278,2026-05-01,3,저축성보험,42338741
C100279,2026-05-01,3,저축성보험,0
C100280,2026-05-01,3,보장성보험,0
C100281,2026-05-01,3,저축성보험,0
C100282,2026-05-01,3,보장성보험,35225998
C100283,2026-05-01,3,보장성보험,0
C100284,2026-05-01,3,보장성보험,39341513
C100285,2026-05-01,3,저축성보험,8901941
C100286,2026-05-01,3,저축성보험,0
C100287,2026-05-01,3,보장성보험,34896790
C100288,2026-05-01,3,보장성보험,15437633
C100289,2026-05-01,3,저축성보험,12939594
C100290,2026-05-01,3,보장성보험,0
C100291,2026-05-01,3,보장성보험,14884691
C100292,2026-05-01,3,보장성보험,0
C100293,2026-05-01,3,저축성보험,0
C100294,2026-05-01,3,저축성보험,24754377
C100295,2026-05-01,3,저축성보험,27903677
C100296,2026-05-01,3,보장성보험,0
C100297,2026-05-01,3,저축성보험,9815893
C100298,2026-05-01,3,저축성보험,20621523
C100299,2026-05-01,3,보장성보험,19146677
C100300,2026-05-01,3,저축성보험,0
C100301,2026-05-01,3,보장성보험,42868284
C100302,2026-05-01,3,보장성보험,0
C100303,2026-05-01,3,보장성보험,0
C100304,2026-05-01,3,저축성보험,0
C100305,2026-05-01,3,저축성보험,9591450
C100306,2026-05-01,3,보장성보험,11465888
C100307,2026-05-01,3,저축성보험,0
C100308,2026-05-01,3,보장성보험,0
C100309,2026-05-01,3,보장성보험,48143379
C100310,2026-05-01,3,보장성보험,9192577
C100311,2026-05-01,3,저축성보험,4581732
C100312,2026-05-01,3,보장성보험,26269354
C100313,2026-05-01,3,보장성보험,1791750
C100314,2026-05-01,3,보장성보험,0
C100315,2026-05-01,3,보장성보험,33915200
C100316,2026-05-01,3,보장성보험,0
C100317,2026-05-01,3,저축성보험,46785524
C100318,2026-05-01,3,저축성보험,21106352
C100319,2026-05-01,3,보장성보험,37490506
C100320,2026-05-01,3,저축성보험,13847141
C100321,2026-05-01,3,보장성보험,0
C100322,2026-05-01,3,저축성보험,0
C100323,2026-05-01,3,저축성보험,48197257
C100324,2026-05-01,3,보장성보험,5735472
C100325,2026-05-01,3,보장성보험,17848610
C100326,2026-05-01,3,저축성보험,46409040
C100327,2026-05-01,3,저축성보험,37806828
C100328,2026-05-01,3,보장성보험,39634461
C100329,2026-05-01,3,저축성보험,43688247
C100330,2026-05-01,3,보장성보험,39202206
C100331,2026-05-01,3,보장성보험,25775993
C100332,2026-05-01,3,보장성보험,0
C100333,2026-05-01,3,보장성보험,29230207
C100334,2026-05-01,3,보장성보험,15310272
C100335,2026-05-01,3,저축성보험,0
C100336,2026-05-01,3,보장성보험,0
C100337,2026-05-01,3,보장성보험,0
C100338,2026-05-01,3,보장성보험,40176177
C100339,2026-05-01,3,저축성보험,4697476
C100340,2026-05-01,3,보장성보험,34888893
C100341,2026-05-01,3,보장성보험,0
C100342,2026-05-01,3,저축성보험,29425163
C100343,2026-05-01,3,보장성보험,44612401
C100344,2026-05-01,3,보장성보험,0
C100345,2026-05-01,3,보장성보험,0
C100346,2026-05-01,3,저축성보험,0
C100347,2026-05-01,3,저축성보험,46744330
C100348,2026-05-01,3,보장성보험,5788638
C100349,2026-05-01,3,저축성보험,0
C100350,2026-05-01,3,저축성보험,29463862
C100351,2026-05-01,3,저축성보험,0
C100352,2026-05-01,3,보장성보험,0
C100353,2026-05-01,3,저축성보험,49024919
C100354,2026-05-01,3,보장성보험,16480825
C100355,2026-05-01,3,저축성보험,0
C100356,2026-05-01,3,저축성보험,16784539
C100357,2026-05-01,3,보장성보험,11369816
C100358,2026-05-01,3,저축성보험,16509361
C100359,2026-05-01,3,보장성보험,6472662
C100360,2026-05-01,3,저축성보험,42011349
C100361,2026-05-01,3,보장성보험,23377405
C100362,2026-05-01,3,저축성보험,12523269
C100363,2026-05-01,3,저축성보험,4802042
C100364,2026-05-01,3,저축성보험,2000315
C100365,2026-05-01,3,보장성보험,47029494
C100366,2026-05-01,3,저축성보험,2401354
C100367,2026-05-01,3,저축성보험,47480228
C100368,2026-05-01,3,보장성보험,0
C100369,2026-05-01,3,저축성보험,47963316
C100370,2026-05-01,3,보장성보험,0
C100371,2026-05-01,3,보장성보험,12813031
C100372,2026-05-01,3,저축성보험,0
C100373,2026-05-01,3,저축성보험,25838070
C100374,2026-05-01,3,보장성보험,11023700
C100375,2026-05-01,3,보장성보험,0
C100376,2026-05-01,3,저축성보험,0
C100377,2026-05-01,3,저축성보험,10613011
C100378,2026-05-01,3,저축성보험,29093759
C100379,2026-05-01,3,보장성보험,0
C100380,2026-05-01,3,저축성보험,45534686
C100381,2026-05-01,3,저축성보험,33478887
C100382,2026-05-01,3,보장성보험,11459725
C100383,2026-05-01,3,저축성보험,0
C100384,2026-05-01,3,저축성보험,1001759
C100385,2026-05-01,3,보장성보험,0
C100386,2026-05-01,3,보장성보험,0
C100387,2026-05-01,3,보장성보험,0
C100388,2026-05-01,3,보장성보험,0
C100389,2026-05-01,3,저축성보험,13518093
C100390,2026-05-01,3,보장성보험,15341759
C100391,2026-05-01,3,보장성보험,4299083
C100392,2026-05-01,3,보장성보험,0
C100393,2026-05-01,3,저축성보험,0
C100394,2026-05-01,3,저축성보험,0
C100395,2026-05-01,3,보장성보험,46556062
C100396,2026-05-01,3,저축성보험,42830951
C100397,2026-05-01,3,보장성보험,51398421
C100398,2026-05-01,3,저축성보험,0
C100399,2026-05-01,3,저축성보험,22678883
C100400,2026-05-01,3,저축성보험,0
C100401,2026-05-01,3,저축성보험,0
C100402,2026-05-01,3,보장성보험,0
C100403,2026-05-01,3,저축성보험,32276748
C100404,2026-05-01,3,저축성보험,16758838
C100405,2026-05-01,3,저축성보험,21806555
C100406,2026-05-01,3,보장성보험,0
C100407,2026-05-01,3,저축성보험,0
C100408,2026-05-01,3,보장성보험,14470442
C100409,2026-05-01,3,저축성보험,37062442
C100410,2026-05-01,3,저축성보험,33396135
C100411,2026-05-01,3,저축성보험,24964333
C100412,2026-05-01,3,보장성보험,0
C100413,2026-05-01,3,보장성보험,0
C100414,2026-05-01,3,저축성보험,0
C100415,2026-05-01,3,보장성보험,34423783
C100416,2026-05-01,3,보장성보험,0
C100417,2026-05-01,3,저축성보험,28543621
C100418,2026-05-01,3,저축성보험,22356610
C100419,2026-05-01,3,저축성보험,0
C100420,2026-05-01,3,저축성보험,9692339
C100421,2026-05-01,3,보장성보험,0
C100422,2026-05-01,3,보장성보험,26099997
C100423,2026-05-01,3,저축성보험,0
C100424,2026-05-01,3,저축성보험,46306625
C100425,2026-05-01,3,보장성보험,16493382
C100426,2026-05-01,3,저축성보험,36683680
C100427,2026-05-01,3,보장성보험,45246623
C100428,2026-05-01,3,보장성보험,0
C100429,2026-05-01,3,저축성보험,10261991
C100430,2026-05-01,3,보장성보험,0
C100431,2026-05-01,3,저축성보험,0
C100432,2026-05-01,3,저축성보험,0
C100433,2026-05-01,3,저축성보험,0
C100434,2026-05-01,3,보장성보험,43719787
C100435,2026-05-01,3,저축성보험,29717076
C100436,2026-05-01,3,저축성보험,37532226
C100437,2026-05-01,3,보장성보험,0
C100438,2026-05-01,3,보장성보험,21125294
C100439,2026-05-01,3,저축성보험,6701503
C100440,2026-05-01,3,저축성보험,37063161
C100441,2026-05-01,3,보장성보험,22196170
C100442,2026-05-01,3,저축성보험,5815045
C100443,2026-05-01,3,저축성보험,37638271
C100444,2026-05-01,3,저축성보험,0
C100445,2026-05-01,3,저축성보험,31547569
C100446,2026-05-01,3,저축성보험,0
C100447,2026-05-01,3,저축성보험,40686761
C100448,2026-05-01,3,저축성보험,37270326
C100449,2026-05-01,3,보장성보험,20329023
C100450,2026-05-01,3,저축성보험,3206380
C100451,2026-05-01,3,저축성보험,29655426
C100452,2026-05-01,3,저축성보험,34487004
C100453,2026-05-01,3,저축성보험,4589687
C100454,2026-05-01,3,보장성보험,34572757
C100455,2026-05-01,3,저축성보험,10494130
C100456,2026-05-01,3,보장성보험,0
C100457,2026-05-01,3,저축성보험,13264335
C100458,2026-05-01,3,보장성보험,28265401
C100459,2026-05-01,3,보장성보험,0
C100460,2026-05-01,3,보장성보험,0
C100461,2026-05-01,3,저축성보험,22863788
C100462,2026-05-01,3,보장성보험,11879114
C100463,2026-05-01,3,저축성보험,0
C100464,2026-05-01,3,저축성보험,5898923
C100465,2026-05-01,3,보장성보험,0
C100466,2026-05-01,3,보장성보험,0
C100467,2026-05-01,3,보장성보험,31430623
C100468,2026-05-01,3,보장성보험,9812680
C100469,2026-05-01,3,보장성보험,20903506
C100470,2026-05-01,3,저축성보험,15870553
C100471,2026-05-01,3,보장성보험,0
C100472,2026-05-01,3,보장성보험,52480917
C100473,2026-05-01,3,보장성보험,27309304
C100474,2026-05-01,3,저축성보험,25338877
C100475,2026-05-01,3,저축성보험,4369603
C100476,2026-05-01,3,저축성보험,20715016
C100477,2026-05-01,3,저축성보험,38999641
C100478,2026-05-01,3,저축성보험,0
C100479,2026-05-01,3,저축성보험,25329320
C100480,2026-05-01,3,보장성보험,43477379
C100481,2026-05-01,3,저축성보험,0
C100482,2026-05-01,3,저축성보험,28915157
C100483,2026-05-01,3,보장성보험,0
C100484,2026-05-01,3,보장성보험,18907149
C100485,2026-05-01,3,저축성보험,24359418
C100486,2026-05-01,3,보장성보험,25116399
C100487,2026-05-01,3,저축성보험,37176445
C100488,2026-05-01,3,저축성보험,26545715
C100489,2026-05-01,3,보장성보험,0
C100490,2026-05-01,3,저축성보험,0
C100491,2026-05-01,3,저축성보험,0
C100492,2026-05-01,3,보장성보험,0
C100493,2026-05-01,3,저축성보험,0
C100494,2026-05-01,3,보장성보험,30813721
C100495,2026-05-01,3,저축성보험,41123044
C100496,2026-05-01,3,저축성보험,48038182
C100497,2026-05-01,3,보장성보험,0
C100498,2026-05-01,3,저축성보험,0
C100499,2026-05-01,3,보장성보험,0
C100500,2026-05-01,3,저축성보험,0
