고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100199,2026-05-01,3,체크카드,0,0
C100200,2026-05-01,3,신용카드,543584,11
C100201,2026-05-01,3,신용카드,0,0
C100202,2026-05-01,3,신용카드,2105492,42
C100203,2026-05-01,3,신용카드,0,0
C100204,2026-05-01,3,신용카드,3793790,76
C100205,2026-05-01,3,체크카드,848046,17
C100206,2026-05-01,3,신용카드,2353066,47
C100207,2026-05-01,3,신용카드,928791,19
C100208,2026-05-01,3,신용카드,621788,12
C100209,2026-05-01,3,체크카드,2892098,58
C100210,2026-05-01,3,신용카드,2136701,43
C100211,2026-05-01,3,체크카드,1866097,37
C100212,2026-05-01,3,체크카드,1017082,20
C100213,2026-05-01,3,체크카드,3542807,71
C100214,2026-05-01,3,신용카드,1615082,32
C100215,2026-05-01,3,체크카드,0,0
C100216,2026-05-01,3,신용카드,509904,10
C100217,2026-05-01,3,신용카드,3922931,78
C100218,2026-05-01,3,체크카드,1129865,23
C100219,2026-05-01,3,체크카드,3507142,70
C100220,2026-05-01,3,신용카드,1250987,25
C100221,2026-05-01,3,체크카드,2077235,42
C100222,2026-05-01,3,신용카드,2917019,58
C100223,2026-05-01,3,신용카드,462661,9
C100224,2026-05-01,3,체크카드,976462,20
C100225,2026-05-01,3,신용카드,1777324,36
C100226,2026-05-01,3,신용카드,0,0
C100227,2026-05-01,3,체크카드,3122502,62
C100228,2026-05-01,3,신용카드,3210473,64
C100229,2026-05-01,3,체크카드,0,0
C100230,2026-05-01,3,신용카드,1069186,21
C100231,2026-05-01,3,체크카드,1065194,21
C100232,2026-05-01,3,체크카드,0,0
C100233,2026-05-01,3,신용카드,1601264,32
C100234,2026-05-01,3,신용카드,505963,10
C100235,2026-05-01,3,체크카드,2254988,45
C100236,2026-05-01,3,체크카드,3385609,68
C100237,2026-05-01,3,신용카드,121085,2
C100238,2026-05-01,3,체크카드,1672967,33
C100239,2026-05-01,3,체크카드,0,0
C100240,2026-05-01,3,체크카드,337641,7
C100241,2026-05-01,3,체크카드,2231514,45
C100242,2026-05-01,3,체크카드,1469946,29
C100243,2026-05-01,3,신용카드,0,0
C100244,2026-05-01,3,신용카드,1005636,20
C100245,2026-05-01,3,신용카드,0,0
C100246,2026-05-01,3,체크카드,2198043,44
C100247,2026-05-01,3,체크카드,2402772,48
C100248,2026-05-01,3,체크카드,1144124,23
C100249,2026-05-01,3,신용카드,2026910,41
C100250,2026-05-01,3,신용카드,3178298,64
C100251,2026-05-01,3,신용카드,0,0
C100252,2026-05-01,3,신용카드,1478979,30
C100253,2026-05-01,3,신용카드,2161732,43
C100254,2026-05-01,3,신용카드,1711017,34
C100255,2026-05-01,3,신용카드,3535821,71
C100256,2026-05-01,3,체크카드,2689972,54
C100257,2026-05-01,3,체크카드,1689372,34
C100258,2026-05-01,3,신용카드,2741661,55
C100259,2026-05-01,3,체크카드,562352,11
C100260,2026-05-01,3,신용카드,0,0
C100261,2026-05-01,3,신용카드,994078,20
C100262,2026-05-01,3,체크카드,2342130,47
C100263,2026-05-01,3,신용카드,1506706,30
C100264,2026-05-01,3,체크카드,1751331,35
C100265,2026-05-01,3,체크카드,3631294,73
C100266,2026-05-01,3,체크카드,1495790,30
C100267,2026-05-01,3,신용카드,3825042,77
C100268,2026-05-01,3,체크카드,1996016,40
C100269,2026-05-01,3,신용카드,1728916,35
C100270,2026-05-01,3,체크카드,0,0
C100271,2026-05-01,3,체크카드,785598,16
C100272,2026-05-01,3,신용카드,3044593,61
C100273,2026-05-01,3,체크카드,2967430,59
C100274,2026-05-01,3,체크카드,3177714,64
C100275,2026-05-01,3,신용카드,2358518,47
C100276,2026-05-01,3,체크카드,383378,8
C100277,2026-05-01,3,체크카드,0,0
C100278,2026-05-01,3,체크카드,3140172,63
C100279,2026-05-01,3,신용카드,0,0
C100280,2026-05-01,3,체크카드,3613597,72
C100281,2026-05-01,3,신용카드,3539238,71
C100282,2026-05-01,3,신용카드,941010,19
C100283,2026-05-01,3,신용카드,0,0
C100284,2026-05-01,3,체크카드,2012510,40
C100285,2026-05-01,3,체크카드,2930984,59
C100286,2026-05-01,3,체크카드,1885624,38
C100287,2026-05-01,3,체크카드,0,0
C100288,2026-05-01,3,체크카드,0,0
C100289,2026-05-01,3,신용카드,1605908,32
C100290,2026-05-01,3,체크카드,459495,9
C100291,2026-05-01,3,신용카드,3856571,77
C100292,2026-05-01,3,체크카드,3066535,61
C100293,2026-05-01,3,체크카드,2230529,45
C100294,2026-05-01,3,체크카드,2331095,47
C100295,2026-05-01,3,신용카드,2801030,56
C100296,2026-05-01,3,체크카드,0,0
C100297,2026-05-01,3,체크카드,0,0
C100298,2026-05-01,3,신용카드,3354342,67
C100299,2026-05-01,3,신용카드,0,0
C100300,2026-05-01,3,체크카드,377456,8
C100301,2026-05-01,3,신용카드,0,0
C100302,2026-05-01,3,신용카드,339655,7
C100303,2026-05-01,3,체크카드,1216692,24
C100304,2026-05-01,3,체크카드,4020598,80
C100305,2026-05-01,3,신용카드,0,0
C100306,2026-05-01,3,신용카드,1765368,35
C100307,2026-05-01,3,신용카드,3049013,61
C100308,2026-05-01,3,신용카드,839355,17
C100309,2026-05-01,3,신용카드,2133484,43
C100310,2026-05-01,3,체크카드,0,0
C100311,2026-05-01,3,체크카드,891485,18
C100312,2026-05-01,3,체크카드,760481,15
C100313,2026-05-01,3,체크카드,764809,15
C100314,2026-05-01,3,체크카드,1632570,33
C100315,2026-05-01,3,신용카드,2422574,48
C100316,2026-05-01,3,신용카드,2778774,56
C100317,2026-05-01,3,체크카드,620234,12
C100318,2026-05-01,3,신용카드,852051,17
C100319,2026-05-01,3,체크카드,3739567,75
C100320,2026-05-01,3,신용카드,2715875,54
C100321,2026-05-01,3,체크카드,2197171,44
C100322,2026-05-01,3,신용카드,3671583,73
C100323,2026-05-01,3,신용카드,3069059,61
C100324,2026-05-01,3,신용카드,166392,3
C100325,2026-05-01,3,체크카드,3761653,75
C100326,2026-05-01,3,체크카드,4054904,81
C100327,2026-05-01,3,신용카드,2137615,43
C100328,2026-05-01,3,신용카드,0,0
C100329,2026-05-01,3,신용카드,0,0
C100330,2026-05-01,3,신용카드,0,0
C100331,2026-05-01,3,체크카드,2000097,40
C100332,2026-05-01,3,체크카드,0,0
C100333,2026-05-01,3,신용카드,1223922,24
C100334,2026-05-01,3,체크카드,0,0
C100335,2026-05-01,3,신용카드,3886809,78
C100336,2026-05-01,3,체크카드,0,0
C100337,2026-05-01,3,신용카드,1070595,21
C100338,2026-05-01,3,체크카드,3215302,64
C100339,2026-05-01,3,신용카드,3968218,79
C100340,2026-05-01,3,체크카드,718222,14
C100341,2026-05-01,3,신용카드,635834,13
C100342,2026-05-01,3,신용카드,1191378,24
C100343,2026-05-01,3,신용카드,2155188,43
C100344,2026-05-01,3,체크카드,0,0
C100345,2026-05-01,3,신용카드,1443934,29
C100346,2026-05-01,3,체크카드,0,0
C100347,2026-05-01,3,신용카드,2812232,56
C100348,2026-05-01,3,신용카드,70790,1
C100349,2026-05-01,3,신용카드,0,0
C100350,2026-05-01,3,체크카드,735944,15
C100351,2026-05-01,3,체크카드,996640,20
C100352,2026-05-01,3,신용카드,679795,14
C100353,2026-05-01,3,체크카드,110410,2
C100354,2026-05-01,3,신용카드,2028260,41
C100355,2026-05-01,3,신용카드,3337426,67
C100356,2026-05-01,3,신용카드,1192223,24
C100357,2026-05-01,3,신용카드,372018,7
C100358,2026-05-01,3,체크카드,2995550,60
C100359,2026-05-01,3,체크카드,1034772,21
C100360,2026-05-01,3,체크카드,398865,8
C100361,2026-05-01,3,체크카드,0,0
C100362,2026-05-01,3,신용카드,2894291,58
C100363,2026-05-01,3,체크카드,868003,17
C100364,2026-05-01,3,체크카드,363151,7
C100365,2026-05-01,3,체크카드,2917678,58
C100366,2026-05-01,3,체크카드,2759737,55
C100367,2026-05-01,3,신용카드,2234965,45
C100368,2026-05-01,3,체크카드,310989,6
C100369,2026-05-01,3,체크카드,2445190,49
C100370,2026-05-01,3,신용카드,2965442,59
C100371,2026-05-01,3,체크카드,762543,15
C100372,2026-05-01,3,체크카드,3717738,74
C100373,2026-05-01,3,신용카드,0,0
C100374,2026-05-01,3,신용카드,794731,16
C100375,2026-05-01,3,신용카드,2816703,56
C100376,2026-05-01,3,신용카드,278266,6
C100377,2026-05-01,3,신용카드,2062225,41
C100378,2026-05-01,3,신용카드,602574,12
C100379,2026-05-01,3,체크카드,3826191,77
C100380,2026-05-01,3,체크카드,2880938,58
C100381,2026-05-01,3,체크카드,951869,19
C100382,2026-05-01,3,체크카드,2922611,58
C100383,2026-05-01,3,체크카드,3711607,74
C100384,2026-05-01,3,체크카드,0,0
C100385,2026-05-01,3,체크카드,0,0
C100386,2026-05-01,3,체크카드,0,0
C100387,2026-05-01,3,신용카드,0,0
C100388,2026-05-01,3,신용카드,3515987,70
C100389,2026-05-01,3,신용카드,2103300,42
C100390,2026-05-01,3,신용카드,0,0
C100391,2026-05-01,3,신용카드,0,0
C100392,2026-05-01,3,신용카드,4107516,82
C100393,2026-05-01,3,체크카드,299058,6
C100394,2026-05-01,3,신용카드,563044,11
C100395,2026-05-01,3,신용카드,1408308,28
C100396,2026-05-01,3,신용카드,640000,13
C100397,2026-05-01,3,신용카드,534728,11
C100398,2026-05-01,3,신용카드,820943,16
C100399,2026-05-01,3,신용카드,2590986,52
C100400,2026-05-01,3,체크카드,2611518,52
C100401,2026-05-01,3,신용카드,1183357,24
C100402,2026-05-01,3,체크카드,3603334,72
C100403,2026-05-01,3,신용카드,3714087,74
C100404,2026-05-01,3,체크카드,2047367,41
C100405,2026-05-01,3,체크카드,3902783,78
C100406,2026-05-01,3,신용카드,4013454,80
C100407,2026-05-01,3,신용카드,0,0
C100408,2026-05-01,3,신용카드,2533670,51
C100409,2026-05-01,3,신용카드,2767819,55
C100410,2026-05-01,3,체크카드,612987,12
C100411,2026-05-01,3,신용카드,2689457,54
C100412,2026-05-01,3,신용카드,1277538,26
C100413,2026-05-01,3,신용카드,182062,4
C100414,2026-05-01,3,체크카드,3547783,71
C100415,2026-05-01,3,체크카드,1975000,40
C100416,2026-05-01,3,체크카드,3388506,68
C100417,2026-05-01,3,체크카드,0,0
C100418,2026-05-01,3,체크카드,874180,17
C100419,2026-05-01,3,체크카드,3860906,77
C100420,2026-05-01,3,신용카드,1080761,22
C100421,2026-05-01,3,신용카드,1794863,36
C100422,2026-05-01,3,신용카드,2648473,53
C100423,2026-05-01,3,신용카드,0,0
C100424,2026-05-01,3,신용카드,1362531,27
C100425,2026-05-01,3,체크카드,2673537,53
C100426,2026-05-01,3,체크카드,1033932,21
C100427,2026-05-01,3,신용카드,3100915,62
C100428,2026-05-01,3,체크카드,3552626,71
C100429,2026-05-01,3,체크카드,1063618,21
C100430,2026-05-01,3,신용카드,2514979,50
C100431,2026-05-01,3,체크카드,3387043,68
C100432,2026-05-01,3,신용카드,324648,6
C100433,2026-05-01,3,신용카드,1732154,35
C100434,2026-05-01,3,신용카드,2175208,44
C100435,2026-05-01,3,신용카드,3279115,66
C100436,2026-05-01,3,체크카드,2024007,40
C100437,2026-05-01,3,신용카드,0,0
C100438,2026-05-01,3,체크카드,2084964,42
C100439,2026-05-01,3,신용카드,632446,13
C100440,2026-05-01,3,체크카드,581090,12
C100441,2026-05-01,3,체크카드,1005427,20
C100442,2026-05-01,3,신용카드,138300,3
C100443,2026-05-01,3,신용카드,0,0
C100444,2026-05-01,3,체크카드,835943,17
C100445,2026-05-01,3,신용카드,1853434,37
C100446,2026-05-01,3,체크카드,540666,11
C100447,2026-05-01,3,신용카드,1620441,32
C100448,2026-05-01,3,신용카드,1594174,32
C100449,2026-05-01,3,신용카드,2286567,46
C100450,2026-05-01,3,체크카드,0,0
C100451,2026-05-01,3,신용카드,2295527,46
C100452,2026-05-01,3,신용카드,1209708,24
C100453,2026-05-01,3,신용카드,2175600,44
C100454,2026-05-01,3,신용카드,1003699,20
C100455,2026-05-01,3,신용카드,2418659,48
C100456,2026-05-01,3,체크카드,1370653,27
C100457,2026-05-01,3,체크카드,2698166,54
C100458,2026-05-01,3,체크카드,593531,12
C100459,2026-05-01,3,체크카드,0,0
C100460,2026-05-01,3,신용카드,1916886,38
C100461,2026-05-01,3,신용카드,0,0
C100462,2026-05-01,3,체크카드,4027447,81
C100463,2026-05-01,3,체크카드,239408,5
C100464,2026-05-01,3,체크카드,512173,10
C100465,2026-05-01,3,신용카드,4120534,82
C100466,2026-05-01,3,신용카드,1877422,38
C100467,2026-05-01,3,체크카드,665867,13
C100468,2026-05-01,3,신용카드,3364116,67
C100469,2026-05-01,3,신용카드,619640,12
C100470,2026-05-01,3,체크카드,3575132,72
C100471,2026-05-01,3,신용카드,1346557,27
C100472,2026-05-01,3,신용카드,2741324,55
C100473,2026-05-01,3,신용카드,71571,1
C100474,2026-05-01,3,체크카드,2510451,50
C100475,2026-05-01,3,체크카드,0,0
C100476,2026-05-01,3,체크카드,2595969,52
C100477,2026-05-01,3,신용카드,3259443,65
C100478,2026-05-01,3,체크카드,0,0
C100479,2026-05-01,3,신용카드,1399197,28
C100480,2026-05-01,3,체크카드,2158668,43
C100481,2026-05-01,3,신용카드,2794725,56
C100482,2026-05-01,3,체크카드,1959141,39
C100483,2026-05-01,3,신용카드,1736799,35
C100484,2026-05-01,3,체크카드,3045795,61
C100485,2026-05-01,3,신용카드,276512,6
C100486,2026-05-01,3,체크카드,350557,7
C100487,2026-05-01,3,체크카드,3600572,72
C100488,2026-05-01,3,신용카드,0,0
C100489,2026-05-01,3,체크카드,3848296,77
C100490,2026-05-01,3,체크카드,942361,19
C100491,2026-05-01,3,신용카드,2457864,49
C100492,2026-05-01,3,신용카드,0,0
C100493,2026-05-01,3,체크카드,3797960,76
C100494,2026-05-01,3,신용카드,753473,15
C100495,2026-05-01,3,체크카드,2931481,59
C100496,2026-05-01,3,체크카드,3053893,61
C100497,2026-05-01,3,신용카드,2344276,47
C100498,2026-05-01,3,체크카드,0,0
C100499,2026-05-01,3,신용카드,2181682,44
C100500,2026-05-01,3,체크카드,0,0
