고객ID,기준일자,주차,상품구분,여신잔액
C100099,2026-05-01,3,신용대출,43047165
C100100,2026-05-01,3,신용대출,0
C100101,2026-05-01,3,전세자금대출,104125965
C100102,2026-05-01,3,신용대출,99148052
C100103,2026-05-01,3,전세자금대출,80629942
C100104,2026-05-01,3,전세자금대출,0
C100105,2026-05-01,3,전세자금대출,0
C100106,2026-05-01,3,신용대출,57441916
C100107,2026-05-01,3,주택담보대출,95646459
C100108,2026-05-01,3,신용대출,103861943
C100109,2026-05-01,3,주택담보대출,44396666
C100110,2026-05-01,3,주택담보대출,38872397
C100111,2026-05-01,3,전세자금대출,53690041
C100112,2026-05-01,3,신용대출,60030454
C100113,2026-05-01,3,신용대출,75706207
C100114,2026-05-01,3,주택담보대출,6861366
C100115,2026-05-01,3,신용대출,18067923
C100116,2026-05-01,3,주택담보대출,61223517
C100117,2026-05-01,3,전세자금대출,90355884
C100118,2026-05-01,3,신용대출,88760748
C100119,2026-05-01,3,전세자금대출,0
C100120,2026-05-01,3,신용대출,0
C100121,2026-05-01,3,주택담보대출,39845055
C100122,2026-05-01,3,신용대출,55716048
C100123,2026-05-01,3,전세자금대출,0
C100124,2026-05-01,3,신용대출,56523360
C100125,2026-05-01,3,주택담보대출,31088412
C100126,2026-05-01,3,신용대출,14584155
C100127,2026-05-01,3,신용대출,102035710
C100128,2026-05-01,3,신용대출,0
C100129,2026-05-01,3,신용대출,76564176
C100130,2026-05-01,3,전세자금대출,57599158
C100131,2026-05-01,3,신용대출,46128846
C100132,2026-05-01,3,주택담보대출,40909136
C100133,2026-05-01,3,신용대출,0
C100134,2026-05-01,3,주택담보대출,72884250
C100135,2026-05-01,3,주택담보대출,16404882
C100136,2026-05-01,3,주택담보대출,51797534
C100137,2026-05-01,3,전세자금대출,33708000
C100138,2026-05-01,3,전세자금대출,0
C100139,2026-05-01,3,신용대출,0
C100140,2026-05-01,3,전세자금대출,22139667
C100141,2026-05-01,3,주택담보대출,64733165
C100142,2026-05-01,3,주택담보대출,87261865
C100143,2026-05-01,3,전세자금대출,89044046
C100144,2026-05-01,3,전세자금대출,11617518
C100145,2026-05-01,3,주택담보대출,0
C100146,2026-05-01,3,주택담보대출,35296045
C100147,2026-05-01,3,주택담보대출,0
C100148,2026-05-01,3,주택담보대출,0
C100149,2026-05-01,3,전세자금대출,12276232
C100150,2026-05-01,3,전세자금대출,0
C100151,2026-05-01,3,신용대출,106671962
C100152,2026-05-01,3,주택담보대출,36654826
C100153,2026-05-01,3,신용대출,72693939
C100154,2026-05-01,3,전세자금대출,45554204
C100155,2026-05-01,3,신용대출,112553411
C100156,2026-05-01,3,신용대출,35539270
C100157,2026-05-01,3,전세자금대출,0
C100158,2026-05-01,3,주택담보대출,0
C100159,2026-05-01,3,신용대출,40368667
C100160,2026-05-01,3,신용대출,102824141
C100161,2026-05-01,3,전세자금대출,0
C100162,2026-05-01,3,전세자금대출,0
C100163,2026-05-01,3,신용대출,64021389
C100164,2026-05-01,3,신용대출,23410276
C100165,2026-05-01,3,전세자금대출,78145143
C100166,2026-05-01,3,전세자금대출,49454252
C100167,2026-05-01,3,신용대출,24326484
C100168,2026-05-01,3,주택담보대출,54706980
C100169,2026-05-01,3,주택담보대출,83066206
C100170,2026-05-01,3,전세자금대출,120332433
C100171,2026-05-01,3,신용대출,94630216
C100172,2026-05-01,3,주택담보대출,0
C100173,2026-05-01,3,전세자금대출,54521348
C100174,2026-05-01,3,전세자금대출,0
C100175,2026-05-01,3,주택담보대출,0
C100176,2026-05-01,3,신용대출,38404173
C100177,2026-05-01,3,신용대출,118117765
C100178,2026-05-01,3,신용대출,44165131
C100179,2026-05-01,3,주택담보대출,28556005
C100180,2026-05-01,3,전세자금대출,17919612
C100181,2026-05-01,3,전세자금대출,54678428
C100182,2026-05-01,3,신용대출,0
C100183,2026-05-01,3,전세자금대출,31144530
C100184,2026-05-01,3,신용대출,49201597
C100185,2026-05-01,3,신용대출,0
C100186,2026-05-01,3,전세자금대출,0
C100187,2026-05-01,3,전세자금대출,27075940
C100188,2026-05-01,3,전세자금대출,27372990
C100189,2026-05-01,3,주택담보대출,34095693
C100190,2026-05-01,3,전세자금대출,70966210
C100191,2026-05-01,3,신용대출,0
C100192,2026-05-01,3,신용대출,0
C100193,2026-05-01,3,전세자금대출,11215560
C100194,2026-05-01,3,신용대출,92583392
C100195,2026-05-01,3,전세자금대출,81951042
C100196,2026-05-01,3,주택담보대출,107580772
C100197,2026-05-01,3,전세자금대출,0
C100198,2026-05-01,3,전세자금대출,94010643
C100199,2026-05-01,3,주택담보대출,125331298
C100200,2026-05-01,3,주택담보대출,0
C100201,2026-05-01,3,전세자금대출,0
C100202,2026-05-01,3,전세자금대출,64628333
C100203,2026-05-01,3,신용대출,0
C100204,2026-05-01,3,주택담보대출,31098736
C100205,2026-05-01,3,주택담보대출,89540467
C100206,2026-05-01,3,주택담보대출,47574182
C100207,2026-05-01,3,전세자금대출,56497369
C100208,2026-05-01,3,전세자금대출,0
C100209,2026-05-01,3,주택담보대출,0
C100210,2026-05-01,3,전세자금대출,87692720
C100211,2026-05-01,3,신용대출,91387654
C100212,2026-05-01,3,신용대출,0
C100213,2026-05-01,3,주택담보대출,102655344
C100214,2026-05-01,3,신용대출,0
C100215,2026-05-01,3,신용대출,25127691
C100216,2026-05-01,3,신용대출,50462616
C100217,2026-05-01,3,신용대출,33708000
C100218,2026-05-01,3,전세자금대출,0
C100219,2026-05-01,3,신용대출,42665975
C100220,2026-05-01,3,전세자금대출,0
C100221,2026-05-01,3,전세자금대출,23228060
C100222,2026-05-01,3,신용대출,124973405
C100223,2026-05-01,3,주택담보대출,0
C100224,2026-05-01,3,전세자금대출,89239077
C100225,2026-05-01,3,주택담보대출,32943511
C100226,2026-05-01,3,주택담보대출,0
C100227,2026-05-01,3,신용대출,9988991
C100228,2026-05-01,3,전세자금대출,20508730
C100229,2026-05-01,3,전세자금대출,47134226
C100230,2026-05-01,3,신용대출,0
C100231,2026-05-01,3,주택담보대출,84449300
C100232,2026-05-01,3,주택담보대출,77791814
C100233,2026-05-01,3,주택담보대출,7070546
C100234,2026-05-01,3,전세자금대출,47830318
C100235,2026-05-01,3,신용대출,0
C100236,2026-05-01,3,전세자금대출,68171245
C100237,2026-05-01,3,신용대출,57731816
C100238,2026-05-01,3,신용대출,0
C100239,2026-05-01,3,신용대출,112871204
C100240,2026-05-01,3,신용대출,0
C100241,2026-05-01,3,주택담보대출,62583015
C100242,2026-05-01,3,전세자금대출,0
C100243,2026-05-01,3,전세자금대출,105600168
C100244,2026-05-01,3,주택담보대출,74828899
C100245,2026-05-01,3,신용대출,0
C100246,2026-05-01,3,신용대출,0
C100247,2026-05-01,3,전세자금대출,55149186
C100248,2026-05-01,3,전세자금대출,0
C100249,2026-05-01,3,신용대출,0
C100250,2026-05-01,3,주택담보대출,31083903
C100251,2026-05-01,3,신용대출,24255820
C100252,2026-05-01,3,신용대출,0
C100253,2026-05-01,3,주택담보대출,0
C100254,2026-05-01,3,신용대출,0
C100255,2026-05-01,3,전세자금대출,70680027
C100256,2026-05-01,3,주택담보대출,0
C100257,2026-05-01,3,주택담보대출,44880787
C100258,2026-05-01,3,주택담보대출,62418389
C100259,2026-05-01,3,신용대출,70917222
C100260,2026-05-01,3,신용대출,0
C100261,2026-05-01,3,주택담보대출,61107952
C100262,2026-05-01,3,주택담보대출,0
C100263,2026-05-01,3,전세자금대출,0
C100264,2026-05-01,3,주택담보대출,0
C100265,2026-05-01,3,주택담보대출,57432357
C100266,2026-05-01,3,신용대출,50328002
C100267,2026-05-01,3,전세자금대출,46856342
C100268,2026-05-01,3,전세자금대출,71782710
C100269,2026-05-01,3,주택담보대출,44226884
C100270,2026-05-01,3,전세자금대출,80494840
C100271,2026-05-01,3,전세자금대출,18478725
C100272,2026-05-01,3,주택담보대출,0
C100273,2026-05-01,3,주택담보대출,0
C100274,2026-05-01,3,주택담보대출,81483595
C100275,2026-05-01,3,주택담보대출,0
C100276,2026-05-01,3,전세자금대출,48523228
C100277,2026-05-01,3,주택담보대출,100314961
C100278,2026-05-01,3,주택담보대출,28805975
C100279,2026-05-01,3,신용대출,5054142
C100280,2026-05-01,3,전세자금대출,75192656
C100281,2026-05-01,3,신용대출,0
C100282,2026-05-01,3,주택담보대출,69991392
C100283,2026-05-01,3,신용대출,0
C100284,2026-05-01,3,신용대출,7330467
C100285,2026-05-01,3,신용대출,33708000
C100286,2026-05-01,3,주택담보대출,51031079
C100287,2026-05-01,3,신용대출,99499034
C100288,2026-05-01,3,전세자금대출,0
C100289,2026-05-01,3,신용대출,50883445
C100290,2026-05-01,3,신용대출,115042160
C100291,2026-05-01,3,신용대출,103667820
C100292,2026-05-01,3,전세자금대출,0
C100293,2026-05-01,3,주택담보대출,0
C100294,2026-05-01,3,주택담보대출,0
C100295,2026-05-01,3,전세자금대출,0
C100296,2026-05-01,3,신용대출,31811036
C100297,2026-05-01,3,전세자금대출,0
C100298,2026-05-01,3,전세자금대출,24232940
C100299,2026-05-01,3,주택담보대출,68481471
C100300,2026-05-01,3,전세자금대출,83142412
C100301,2026-05-01,3,주택담보대출,47219085
C100302,2026-05-01,3,전세자금대출,79589461
C100303,2026-05-01,3,전세자금대출,0
C100304,2026-05-01,3,전세자금대출,0
C100305,2026-05-01,3,신용대출,56234082
C100306,2026-05-01,3,신용대출,0
C100307,2026-05-01,3,전세자금대출,122086380
C100308,2026-05-01,3,신용대출,51199636
C100309,2026-05-01,3,주택담보대출,0
C100310,2026-05-01,3,전세자금대출,24532771
C100311,2026-05-01,3,주택담보대출,72556799
C100312,2026-05-01,3,주택담보대출,93505040
C100313,2026-05-01,3,신용대출,112968249
C100314,2026-05-01,3,전세자금대출,0
C100315,2026-05-01,3,신용대출,0
C100316,2026-05-01,3,주택담보대출,123346910
C100317,2026-05-01,3,전세자금대출,82837560
C100318,2026-05-01,3,전세자금대출,67739172
C100319,2026-05-01,3,전세자금대출,72979179
C100320,2026-05-01,3,전세자금대출,111981126
C100321,2026-05-01,3,신용대출,0
C100322,2026-05-01,3,주택담보대출,0
C100323,2026-05-01,3,신용대출,101694038
C100324,2026-05-01,3,신용대출,97025411
C100325,2026-05-01,3,전세자금대출,0
C100326,2026-05-01,3,전세자금대출,0
C100327,2026-05-01,3,신용대출,0
C100328,2026-05-01,3,주택담보대출,59069075
C100329,2026-05-01,3,신용대출,0
C100330,2026-05-01,3,주택담보대출,0
C100331,2026-05-01,3,신용대출,0
C100332,2026-05-01,3,신용대출,62995725
C100333,2026-05-01,3,주택담보대출,60389605
C100334,2026-05-01,3,주택담보대출,96883516
C100335,2026-05-01,3,신용대출,0
C100336,2026-05-01,3,신용대출,44449177
C100337,2026-05-01,3,주택담보대출,53745674
C100338,2026-05-01,3,신용대출,38011936
C100339,2026-05-01,3,주택담보대출,97531144
C100340,2026-05-01,3,전세자금대출,33708000
C100341,2026-05-01,3,주택담보대출,0
C100342,2026-05-01,3,신용대출,0
C100343,2026-05-01,3,전세자금대출,0
C100344,2026-05-01,3,주택담보대출,92224067
C100345,2026-05-01,3,신용대출,24837347
C100346,2026-05-01,3,주택담보대출,119266850
C100347,2026-05-01,3,신용대출,0
C100348,2026-05-01,3,주택담보대출,65585493
C100349,2026-05-01,3,신용대출,0
C100350,2026-05-01,3,전세자금대출,0
C100351,2026-05-01,3,신용대출,0
C100352,2026-05-01,3,전세자금대출,44766939
C100353,2026-05-01,3,신용대출,0
C100354,2026-05-01,3,주택담보대출,39752609
C100355,2026-05-01,3,전세자금대출,85365720
C100356,2026-05-01,3,주택담보대출,0
C100357,2026-05-01,3,전세자금대출,88596982
C100358,2026-05-01,3,전세자금대출,64355067
C100359,2026-05-01,3,주택담보대출,0
C100360,2026-05-01,3,신용대출,120034981
C100361,2026-05-01,3,주택담보대출,16357343
C100362,2026-05-01,3,신용대출,58335430
C100363,2026-05-01,3,신용대출,0
C100364,2026-05-01,3,주택담보대출,0
C100365,2026-05-01,3,신용대출,71242996
C100366,2026-05-01,3,신용대출,104223751
C100367,2026-05-01,3,전세자금대출,0
C100368,2026-05-01,3,전세자금대출,91168058
C100369,2026-05-01,3,주택담보대출,89784678
C100370,2026-05-01,3,신용대출,0
C100371,2026-05-01,3,전세자금대출,72004307
C100372,2026-05-01,3,전세자금대출,111074080
C100373,2026-05-01,3,신용대출,0
C100374,2026-05-01,3,전세자금대출,114769285
C100375,2026-05-01,3,전세자금대출,114422186
C100376,2026-05-01,3,신용대출,0
C100377,2026-05-01,3,전세자금대출,64513604
C100378,2026-05-01,3,주택담보대출,68087986
C100379,2026-05-01,3,신용대출,0
C100380,2026-05-01,3,신용대출,32571596
C100381,2026-05-01,3,전세자금대출,0
C100382,2026-05-01,3,주택담보대출,66809524
C100383,2026-05-01,3,신용대출,111170852
C100384,2026-05-01,3,주택담보대출,0
C100385,2026-05-01,3,전세자금대출,57503485
C100386,2026-05-01,3,주택담보대출,0
C100387,2026-05-01,3,전세자금대출,44380874
C100388,2026-05-01,3,주택담보대출,83289024
C100389,2026-05-01,3,전세자금대출,85591405
C100390,2026-05-01,3,전세자금대출,63844486
C100391,2026-05-01,3,신용대출,105911785
C100392,2026-05-01,3,전세자금대출,63194368
C100393,2026-05-01,3,전세자금대출,9737920
C100394,2026-05-01,3,전세자금대출,0
C100395,2026-05-01,3,신용대출,23794194
C100396,2026-05-01,3,신용대출,37197971
C100397,2026-05-01,3,신용대출,0
C100398,2026-05-01,3,신용대출,91160866
C100399,2026-05-01,3,주택담보대출,0
C100400,2026-05-01,3,주택담보대출,41218892
C100401,2026-05-01,3,주택담보대출,0
C100402,2026-05-01,3,전세자금대출,9896488
C100403,2026-05-01,3,전세자금대출,103676778
C100404,2026-05-01,3,주택담보대출,0
C100405,2026-05-01,3,주택담보대출,0
C100406,2026-05-01,3,주택담보대출,0
C100407,2026-05-01,3,신용대출,110097686
C100408,2026-05-01,3,전세자금대출,14251890
C100409,2026-05-01,3,주택담보대출,96090010
C100410,2026-05-01,3,신용대출,91639140
C100411,2026-05-01,3,전세자금대출,77669383
C100412,2026-05-01,3,신용대출,0
C100413,2026-05-01,3,전세자금대출,0
C100414,2026-05-01,3,신용대출,100492034
C100415,2026-05-01,3,신용대출,70052919
C100416,2026-05-01,3,전세자금대출,13047348
C100417,2026-05-01,3,신용대출,56544153
C100418,2026-05-01,3,신용대출,71129732
C100419,2026-05-01,3,주택담보대출,36807651
C100420,2026-05-01,3,신용대출,65025252
C100421,2026-05-01,3,신용대출,46523804
C100422,2026-05-01,3,주택담보대출,91966940
C100423,2026-05-01,3,신용대출,0
C100424,2026-05-01,3,전세자금대출,0
C100425,2026-05-01,3,신용대출,48937373
C100426,2026-05-01,3,주택담보대출,35418015
C100427,2026-05-01,3,신용대출,108871470
C100428,2026-05-01,3,주택담보대출,28129260
C100429,2026-05-01,3,전세자금대출,0
C100430,2026-05-01,3,신용대출,30434487
C100431,2026-05-01,3,전세자금대출,60253802
C100432,2026-05-01,3,신용대출,0
C100433,2026-05-01,3,신용대출,54941882
C100434,2026-05-01,3,신용대출,0
C100435,2026-05-01,3,전세자금대출,19651552
C100436,2026-05-01,3,전세자금대출,97590513
C100437,2026-05-01,3,전세자금대출,0
C100438,2026-05-01,3,주택담보대출,22150389
C100439,2026-05-01,3,주택담보대출,38503768
C100440,2026-05-01,3,주택담보대출,60483174
C100441,2026-05-01,3,주택담보대출,125288148
C100442,2026-05-01,3,전세자금대출,38217249
C100443,2026-05-01,3,전세자금대출,60423363
C100444,2026-05-01,3,신용대출,7889787
C100445,2026-05-01,3,주택담보대출,0
C100446,2026-05-01,3,전세자금대출,0
C100447,2026-05-01,3,전세자금대출,0
C100448,2026-05-01,3,신용대출,45840244
C100449,2026-05-01,3,주택담보대출,0
C100450,2026-05-01,3,신용대출,59104475
C100451,2026-05-01,3,주택담보대출,51976717
C100452,2026-05-01,3,주택담보대출,70183236
C100453,2026-05-01,3,전세자금대출,98636632
C100454,2026-05-01,3,신용대출,98811087
C100455,2026-05-01,3,주택담보대출,50300753
C100456,2026-05-01,3,신용대출,68849612
C100457,2026-05-01,3,전세자금대출,83332562
C100458,2026-05-01,3,주택담보대출,0
C100459,2026-05-01,3,주택담보대출,0
C100460,2026-05-01,3,전세자금대출,22508081
C100461,2026-05-01,3,신용대출,35741798
C100462,2026-05-01,3,신용대출,50601941
C100463,2026-05-01,3,주택담보대출,0
C100464,2026-05-01,3,주택담보대출,75629939
C100465,2026-05-01,3,전세자금대출,37639333
C100466,2026-05-01,3,주택담보대출,0
C100467,2026-05-01,3,신용대출,91398135
C100468,2026-05-01,3,전세자금대출,30554717
C100469,2026-05-01,3,신용대출,61633132
C100470,2026-05-01,3,주택담보대출,85644020
C100471,2026-05-01,3,신용대출,70470579
C100472,2026-05-01,3,전세자금대출,40045036
C100473,2026-05-01,3,주택담보대출,10067195
C100474,2026-05-01,3,주택담보대출,84564007
C100475,2026-05-01,3,전세자금대출,85315378
C100476,2026-05-01,3,전세자금대출,121954027
C100477,2026-05-01,3,주택담보대출,42984453
C100478,2026-05-01,3,전세자금대출,95919734
C100479,2026-05-01,3,신용대출,0
C100480,2026-05-01,3,신용대출,0
C100481,2026-05-01,3,주택담보대출,0
C100482,2026-05-01,3,전세자금대출,0
C100483,2026-05-01,3,전세자금대출,0
C100484,2026-05-01,3,신용대출,0
C100485,2026-05-01,3,신용대출,0
C100486,2026-05-01,3,신용대출,30965205
C100487,2026-05-01,3,전세자금대출,115891368
C100488,2026-05-01,3,전세자금대출,0
C100489,2026-05-01,3,주택담보대출,36714697
C100490,2026-05-01,3,주택담보대출,0
C100491,2026-05-01,3,주택담보대출,0
C100492,2026-05-01,3,주택담보대출,22882115
C100493,2026-05-01,3,전세자금대출,81153270
C100494,2026-05-01,3,전세자금대출,0
C100495,2026-05-01,3,전세자금대출,19215324
C100496,2026-05-01,3,전세자금대출,0
C100497,2026-05-01,3,전세자금대출,16159473
C100498,2026-05-01,3,주택담보대출,0
C100499,2026-05-01,3,신용대출,0
C100500,2026-05-01,3,신용대출,21849126
