고객ID,기준일자,주차,상품구분,수신잔액
C100137,2026-05-22,6,정기예금,19929910
C100138,2026-05-22,6,적금,82479958
C100139,2026-05-22,6,정기예금,73608886
C100140,2026-05-22,6,입출금예금,45314882
C100141,2026-05-22,6,입출금예금,23653866
C100142,2026-05-22,6,입출금예금,47318317
C100143,2026-05-22,6,정기예금,35124515
C100144,2026-05-22,6,적금,9164097
C100145,2026-05-22,6,적금,40655910
C100146,2026-05-22,6,적금,32801202
C100147,2026-05-22,6,정기예금,0
C100148,2026-05-22,6,적금,38082981
C100149,2026-05-22,6,입출금예금,6262793
C100150,2026-05-22,6,입출금예금,74735237
C100151,2026-05-22,6,입출금예금,51235337
C100152,2026-05-22,6,적금,57476050
C100153,2026-05-22,6,입출금예금,74687836
C100154,2026-05-22,6,정기예금,32342706
C100155,2026-05-22,6,입출금예금,23374313
C100156,2026-05-22,6,적금,0
C100157,2026-05-22,6,적금,26735326
C100158,2026-05-22,6,입출금예금,5686118
C100159,2026-05-22,6,정기예금,9769802
C100160,2026-05-22,6,입출금예금,61888075
C100161,2026-05-22,6,입출금예금,43239296
C100162,2026-05-22,6,입출금예금,8830613
C100163,2026-05-22,6,정기예금,31484074
C100164,2026-05-22,6,적금,9357808
C100165,2026-05-22,6,적금,0
C100166,2026-05-22,6,정기예금,58944657
C100167,2026-05-22,6,적금,61382319
C100168,2026-05-22,6,입출금예금,81603604
C100169,2026-05-22,6,입출금예금,3821972
C100170,2026-05-22,6,입출금예금,31345162
C100171,2026-05-22,6,적금,53623957
C100172,2026-05-22,6,정기예금,32208855
C100173,2026-05-22,6,입출금예금,41261196
C100174,2026-05-22,6,입출금예금,43541538
C100175,2026-05-22,6,정기예금,21265118
C100176,2026-05-22,6,입출금예금,75111012
C100177,2026-05-22,6,정기예금,16881505
C100178,2026-05-22,6,입출금예금,73278403
C100179,2026-05-22,6,정기예금,2539243
C100180,2026-05-22,6,입출금예금,45149706
C100181,2026-05-22,6,적금,28010649
C100182,2026-05-22,6,적금,25998529
C100183,2026-05-22,6,정기예금,36603614
C100184,2026-05-22,6,적금,15581681
C100185,2026-05-22,6,입출금예금,32734429
C100186,2026-05-22,6,적금,4221312
C100187,2026-05-22,6,정기예금,9389472
C100188,2026-05-22,6,적금,79158998
C100189,2026-05-22,6,정기예금,14404230
C100190,2026-05-22,6,적금,73611332
C100191,2026-05-22,6,적금,74504443
C100192,2026-05-22,6,입출금예금,570084
C100193,2026-05-22,6,입출금예금,39285615
C100194,2026-05-22,6,정기예금,5300307
C100195,2026-05-22,6,적금,66376995
C100196,2026-05-22,6,정기예금,73616604
C100197,2026-05-22,6,적금,2829901
C100198,2026-05-22,6,적금,49955546
C100199,2026-05-22,6,적금,54323696
C100200,2026-05-22,6,정기예금,18536299
C100201,2026-05-22,6,입출금예금,77267940
C100202,2026-05-22,6,입출금예금,0
C100203,2026-05-22,6,정기예금,49889141
C100204,2026-05-22,6,정기예금,33651137
C100205,2026-05-22,6,입출금예금,10017921
C100206,2026-05-22,6,입출금예금,16595069
C100207,2026-05-22,6,입출금예금,62945022
C100208,2026-05-22,6,적금,1394391
C100209,2026-05-22,6,적금,62358124
C100210,2026-05-22,6,정기예금,66471260
C100211,2026-05-22,6,정기예금,30075039
C100212,2026-05-22,6,적금,57727978
C100213,2026-05-22,6,적금,14853095
C100214,2026-05-22,6,정기예금,74420612
C100215,2026-05-22,6,적금,76006046
C100216,2026-05-22,6,적금,68052643
C100217,2026-05-22,6,정기예금,25294848
C100218,2026-05-22,6,입출금예금,16006723
C100219,2026-05-22,6,입출금예금,38112038
C100220,2026-05-22,6,입출금예금,15664028
C100221,2026-05-22,6,입출금예금,50716146
C100222,2026-05-22,6,적금,40382798
C100223,2026-05-22,6,적금,69640284
C100224,2026-05-22,6,적금,21495389
C100225,2026-05-22,6,입출금예금,70977986
C100226,2026-05-22,6,적금,1942106
C100227,2026-05-22,6,정기예금,62282681
C100228,2026-05-22,6,입출금예금,41382149
C100229,2026-05-22,6,입출금예금,69640284
C100230,2026-05-22,6,정기예금,15558911
C100231,2026-05-22,6,입출금예금,74323718
C100232,2026-05-22,6,정기예금,3199337
C100233,2026-05-22,6,입출금예금,38388544
C100234,2026-05-22,6,적금,32046388
C100235,2026-05-22,6,입출금예금,14280980
C100236,2026-05-22,6,적금,71757500
C100237,2026-05-22,6,정기예금,15863822
C100238,2026-05-22,6,입출금예금,59854906
C100239,2026-05-22,6,적금,11721467
C100240,2026-05-22,6,적금,21972046
C100241,2026-05-22,6,적금,70364748
C100242,2026-05-22,6,적금,49115113
C100243,2026-05-22,6,정기예금,71110273
C100244,2026-05-22,6,입출금예금,21102362
C100245,2026-05-22,6,적금,33151979
C100246,2026-05-22,6,정기예금,3946091
C100247,2026-05-22,6,적금,73802290
C100248,2026-05-22,6,적금,33151270
C100249,2026-05-22,6,입출금예금,52176744
C100250,2026-05-22,6,입출금예금,62578179
C100251,2026-05-22,6,정기예금,61153051
C100252,2026-05-22,6,적금,62988207
C100253,2026-05-22,6,입출금예금,51443474
C100254,2026-05-22,6,적금,62326386
C100255,2026-05-22,6,적금,61700019
C100256,2026-05-22,6,정기예금,69640284
C100257,2026-05-22,6,정기예금,60218958
C100258,2026-05-22,6,적금,1304840
C100259,2026-05-22,6,정기예금,35276833
C100260,2026-05-22,6,정기예금,72474627
C100261,2026-05-22,6,정기예금,61261568
C100262,2026-05-22,6,정기예금,10652149
C100263,2026-05-22,6,입출금예금,74392660
C100264,2026-05-22,6,적금,61956429
C100265,2026-05-22,6,정기예금,61135655
C100266,2026-05-22,6,정기예금,10519550
C100267,2026-05-22,6,입출금예금,0
C100268,2026-05-22,6,적금,36683408
C100269,2026-05-22,6,입출금예금,51294916
C100270,2026-05-22,6,입출금예금,78259403
C100271,2026-05-22,6,정기예금,72558162
C100272,2026-05-22,6,입출금예금,37172691
C100273,2026-05-22,6,적금,0
C100274,2026-05-22,6,적금,54561171
C100275,2026-05-22,6,적금,47877780
C100276,2026-05-22,6,입출금예금,68453847
C100277,2026-05-22,6,정기예금,49841430
C100278,2026-05-22,6,적금,31848645
C100279,2026-05-22,6,적금,75286621
C100280,2026-05-22,6,적금,48161619
C100281,2026-05-22,6,정기예금,71661538
C100282,2026-05-22,6,정기예금,18721918
C100283,2026-05-22,6,적금,64884015
C100284,2026-05-22,6,입출금예금,18472737
C100285,2026-05-22,6,입출금예금,38272793
C100286,2026-05-22,6,입출금예금,7661139
C100287,2026-05-22,6,적금,1484079
C100288,2026-05-22,6,입출금예금,47623146
C100289,2026-05-22,6,정기예금,30596952
C100290,2026-05-22,6,입출금예금,80275573
C100291,2026-05-22,6,정기예금,8943976
C100292,2026-05-22,6,정기예금,59234935
C100293,2026-05-22,6,입출금예금,74837276
C100294,2026-05-22,6,입출금예금,35989979
C100295,2026-05-22,6,입출금예금,45000497
C100296,2026-05-22,6,입출금예금,20926865
C100297,2026-05-22,6,정기예금,26507064
C100298,2026-05-22,6,입출금예금,5806019
C100299,2026-05-22,6,입출금예금,10797033
C100300,2026-05-22,6,적금,61142917
C100301,2026-05-22,6,입출금예금,0
C100302,2026-05-22,6,정기예금,7782339
C100303,2026-05-22,6,적금,29685746
C100304,2026-05-22,6,입출금예금,53390084
C100305,2026-05-22,6,정기예금,35572692
C100306,2026-05-22,6,정기예금,78090322
C100307,2026-05-22,6,정기예금,55372357
C100308,2026-05-22,6,입출금예금,78599883
C100309,2026-05-22,6,적금,37768404
C100310,2026-05-22,6,입출금예금,33375938
C100311,2026-05-22,6,입출금예금,69138105
C100312,2026-05-22,6,적금,2382311
C100313,2026-05-22,6,정기예금,68028102
C100314,2026-05-22,6,입출금예금,35661793
C100315,2026-05-22,6,정기예금,54559320
C100316,2026-05-22,6,입출금예금,63406499
C100317,2026-05-22,6,정기예금,0
C100318,2026-05-22,6,정기예금,64677869
C100319,2026-05-22,6,정기예금,58332498
C100320,2026-05-22,6,입출금예금,8533105
C100321,2026-05-22,6,입출금예금,19025190
C100322,2026-05-22,6,입출금예금,47427086
C100323,2026-05-22,6,적금,68935006
C100324,2026-05-22,6,적금,38805107
C100325,2026-05-22,6,정기예금,52738845
C100326,2026-05-22,6,입출금예금,80527121
C100327,2026-05-22,6,정기예금,42246491
C100328,2026-05-22,6,적금,45828518
C100329,2026-05-22,6,입출금예금,58011269
C100330,2026-05-22,6,입출금예금,3752242
C100331,2026-05-22,6,입출금예금,5927269
C100332,2026-05-22,6,입출금예금,23455395
C100333,2026-05-22,6,정기예금,73536135
C100334,2026-05-22,6,적금,26291069
C100335,2026-05-22,6,정기예금,67557224
C100336,2026-05-22,6,적금,77498587
C100337,2026-05-22,6,정기예금,8358756
C100338,2026-05-22,6,적금,58454789
C100339,2026-05-22,6,입출금예금,51849777
C100340,2026-05-22,6,정기예금,11373727
C100341,2026-05-22,6,적금,904050
C100342,2026-05-22,6,정기예금,30588096
C100343,2026-05-22,6,적금,63862909
C100344,2026-05-22,6,입출금예금,69429272
C100345,2026-05-22,6,적금,54024470
C100346,2026-05-22,6,정기예금,42472996
C100347,2026-05-22,6,적금,29683109
C100348,2026-05-22,6,적금,31265177
C100349,2026-05-22,6,정기예금,43826794
C100350,2026-05-22,6,입출금예금,40853331
C100351,2026-05-22,6,입출금예금,42855964
C100352,2026-05-22,6,적금,45292122
C100353,2026-05-22,6,정기예금,54723440
C100354,2026-05-22,6,적금,15628191
C100355,2026-05-22,6,적금,17197481
C100356,2026-05-22,6,입출금예금,41849256
C100357,2026-05-22,6,입출금예금,0
C100358,2026-05-22,6,입출금예금,35174681
C100359,2026-05-22,6,정기예금,61789976
C100360,2026-05-22,6,정기예금,50230962
C100361,2026-05-22,6,정기예금,79496511
C100362,2026-05-22,6,적금,33251494
C100363,2026-05-22,6,적금,20967289
C100364,2026-05-22,6,정기예금,7569553
C100365,2026-05-22,6,입출금예금,42400260
C100366,2026-05-22,6,적금,31170154
C100367,2026-05-22,6,입출금예금,18721273
C100368,2026-05-22,6,정기예금,69687378
C100369,2026-05-22,6,적금,43546209
C100370,2026-05-22,6,적금,0
C100371,2026-05-22,6,적금,7677846
C100372,2026-05-22,6,입출금예금,61968194
C100373,2026-05-22,6,정기예금,25101699
C100374,2026-05-22,6,입출금예금,77382367
C100375,2026-05-22,6,정기예금,39000383
C100376,2026-05-22,6,정기예금,55062664
C100377,2026-05-22,6,적금,29220602
C100378,2026-05-22,6,적금,19179587
C100379,2026-05-22,6,정기예금,23502633
C100380,2026-05-22,6,정기예금,30304464
C100381,2026-05-22,6,정기예금,21279330
C100382,2026-05-22,6,입출금예금,3232639
C100383,2026-05-22,6,적금,21638704
C100384,2026-05-22,6,적금,73808160
C100385,2026-05-22,6,정기예금,53059550
C100386,2026-05-22,6,정기예금,45727849
C100387,2026-05-22,6,입출금예금,41985570
C100388,2026-05-22,6,정기예금,21708817
C100389,2026-05-22,6,정기예금,76663070
C100390,2026-05-22,6,정기예금,9370219
C100391,2026-05-22,6,적금,0
C100392,2026-05-22,6,적금,28508697
C100393,2026-05-22,6,적금,65901412
C100394,2026-05-22,6,정기예금,72139717
C100395,2026-05-22,6,적금,0
C100396,2026-05-22,6,입출금예금,757840
C100397,2026-05-22,6,적금,66426821
C100398,2026-05-22,6,적금,39161507
C100399,2026-05-22,6,정기예금,42887202
C100400,2026-05-22,6,정기예금,11281436
C100401,2026-05-22,6,정기예금,65170537
C100402,2026-05-22,6,적금,63049491
C100403,2026-05-22,6,정기예금,5456740
C100404,2026-05-22,6,정기예금,13287274
C100405,2026-05-22,6,적금,49484222
C100406,2026-05-22,6,정기예금,54444788
C100407,2026-05-22,6,적금,72995843
C100408,2026-05-22,6,적금,15854536
C100409,2026-05-22,6,정기예금,62393049
C100410,2026-05-22,6,적금,23538750
C100411,2026-05-22,6,입출금예금,16800015
C100412,2026-05-22,6,적금,84700953
C100413,2026-05-22,6,정기예금,69640284
C100414,2026-05-22,6,입출금예금,12358198
C100415,2026-05-22,6,입출금예금,1509755
C100416,2026-05-22,6,정기예금,49875241
C100417,2026-05-22,6,정기예금,11678065
C100418,2026-05-22,6,입출금예금,57013722
C100419,2026-05-22,6,적금,45759210
C100420,2026-05-22,6,적금,73169818
C100421,2026-05-22,6,입출금예금,64617847
C100422,2026-05-22,6,적금,35196811
C100423,2026-05-22,6,입출금예금,36721850
C100424,2026-05-22,6,정기예금,73475342
C100425,2026-05-22,6,정기예금,37477998
C100426,2026-05-22,6,입출금예금,78498741
C100427,2026-05-22,6,입출금예금,38754168
C100428,2026-05-22,6,적금,7781527
C100429,2026-05-22,6,적금,53892952
C100430,2026-05-22,6,입출금예금,26460301
C100431,2026-05-22,6,적금,16512491
C100432,2026-05-22,6,적금,27758296
C100433,2026-05-22,6,입출금예금,5415703
C100434,2026-05-22,6,정기예금,36886557
C100435,2026-05-22,6,입출금예금,61511125
C100436,2026-05-22,6,적금,51199750
C100437,2026-05-22,6,입출금예금,15322586
C100438,2026-05-22,6,입출금예금,41207140
C100439,2026-05-22,6,정기예금,67998846
C100440,2026-05-22,6,입출금예금,66626154
C100441,2026-05-22,6,정기예금,50966422
C100442,2026-05-22,6,정기예금,77087600
C100443,2026-05-22,6,적금,57334221
C100444,2026-05-22,6,입출금예금,28051167
C100445,2026-05-22,6,입출금예금,0
C100446,2026-05-22,6,적금,62403299
C100447,2026-05-22,6,입출금예금,72246910
C100448,2026-05-22,6,정기예금,0
C100449,2026-05-22,6,정기예금,43798477
C100450,2026-05-22,6,적금,72469378
C100451,2026-05-22,6,입출금예금,41004699
C100452,2026-05-22,6,정기예금,15784540
C100453,2026-05-22,6,정기예금,77146088
C100454,2026-05-22,6,정기예금,55229038
C100455,2026-05-22,6,적금,36488707
C100456,2026-05-22,6,정기예금,1695841
C100457,2026-05-22,6,적금,3645823
C100458,2026-05-22,6,적금,56629713
C100459,2026-05-22,6,적금,4580152
C100460,2026-05-22,6,적금,72351444
C100461,2026-05-22,6,적금,26912094
C100462,2026-05-22,6,입출금예금,63683588
C100463,2026-05-22,6,적금,68435901
C100464,2026-05-22,6,입출금예금,4922173
C100465,2026-05-22,6,입출금예금,52508217
C100466,2026-05-22,6,적금,9239870
C100467,2026-05-22,6,적금,77593144
C100468,2026-05-22,6,입출금예금,34474706
C100469,2026-05-22,6,적금,35194979
C100470,2026-05-22,6,적금,57239368
C100471,2026-05-22,6,입출금예금,13997244
C100472,2026-05-22,6,적금,66343066
C100473,2026-05-22,6,정기예금,20601348
C100474,2026-05-22,6,정기예금,7665064
C100475,2026-05-22,6,정기예금,31811727
C100476,2026-05-22,6,입출금예금,56656824
C100477,2026-05-22,6,정기예금,65979841
C100478,2026-05-22,6,정기예금,0
C100479,2026-05-22,6,정기예금,58904443
C100480,2026-05-22,6,적금,2483934
C100481,2026-05-22,6,정기예금,73882354
C100482,2026-05-22,6,정기예금,69712905
C100483,2026-05-22,6,정기예금,53733345
C100484,2026-05-22,6,적금,48690500
C100485,2026-05-22,6,적금,38303272
C100486,2026-05-22,6,입출금예금,79219501
C100487,2026-05-22,6,정기예금,35570154
C100488,2026-05-22,6,정기예금,35804694
C100489,2026-05-22,6,적금,42503484
C100490,2026-05-22,6,적금,18866953
C100491,2026-05-22,6,정기예금,23349526
C100492,2026-05-22,6,정기예금,24519001
C100493,2026-05-22,6,정기예금,17945851
C100494,2026-05-22,6,정기예금,54358024
C100495,2026-05-22,6,입출금예금,49336167
C100496,2026-05-22,6,입출금예금,18587841
C100497,2026-05-22,6,입출금예금,54981672
C100498,2026-05-22,6,입출금예금,49972455
C100499,2026-05-22,6,입출금예금,15797654
C100500,2026-05-22,6,적금,64492679
