고객ID,기준일자,주차,상품구분,보험잔액
C100057,2026-05-22,6,저축성보험,0
C100058,2026-05-22,6,저축성보험,25074293
C100059,2026-05-22,6,보장성보험,45771051
C100060,2026-05-22,6,보장성보험,34185432
C100061,2026-05-22,6,저축성보험,0
C100062,2026-05-22,6,보장성보험,15579309
C100063,2026-05-22,6,보장성보험,0
C100064,2026-05-22,6,저축성보험,33777748
C100065,2026-05-22,6,보장성보험,41205440
C100066,2026-05-22,6,저축성보험,0
C100067,2026-05-22,6,보장성보험,0
C100068,2026-05-22,6,저축성보험,19157508
C100069,2026-05-22,6,저축성보험,12664031
C100070,2026-05-22,6,보장성보험,29267598
C100071,2026-05-22,6,저축성보험,0
C100072,2026-05-22,6,보장성보험,14394666
C100073,2026-05-22,6,저축성보험,32946201
C100074,2026-05-22,6,보장성보험,0
C100075,2026-05-22,6,보장성보험,0
C100076,2026-05-22,6,저축성보험,30125969
C100077,2026-05-22,6,보장성보험,0
C100078,2026-05-22,6,저축성보험,24195177
C100079,2026-05-22,6,보장성보험,12375250
C100080,2026-05-22,6,저축성보험,22461166
C100081,2026-05-22,6,저축성보험,32190253
C100082,2026-05-22,6,저축성보험,42074863
C100083,2026-05-22,6,보장성보험,0
C100084,2026-05-22,6,저축성보험,0
C100085,2026-05-22,6,저축성보험,30094493
C100086,2026-05-22,6,저축성보험,45587712
C100087,2026-05-22,6,저축성보험,0
C100088,2026-05-22,6,저축성보험,36246139
C100089,2026-05-22,6,보장성보험,37064123
C100090,2026-05-22,6,저축성보험,0
C100091,2026-05-22,6,보장성보험,29206992
C100092,2026-05-22,6,보장성보험,48950963
C100093,2026-05-22,6,보장성보험,0
C100094,2026-05-22,6,저축성보험,23765164
C100095,2026-05-22,6,저축성보험,11990665
C100096,2026-05-22,6,저축성보험,3191777
C100097,2026-05-22,6,보장성보험,0
C100098,2026-05-22,6,보장성보험,0
C100099,2026-05-22,6,보장성보험,0
C100100,2026-05-22,6,저축성보험,0
C100101,2026-05-22,6,보장성보험,13679897
C100102,2026-05-22,6,저축성보험,0
C100103,2026-05-22,6,보장성보험,34444302
C100104,2026-05-22,6,저축성보험,27928404
C100105,2026-05-22,6,보장성보험,0
C100106,2026-05-22,6,저축성보험,8433095
C100107,2026-05-22,6,저축성보험,0
C100108,2026-05-22,6,보장성보험,22695262
C100109,2026-05-22,6,저축성보험,42286722
C100110,2026-05-22,6,저축성보험,26033605
C100111,2026-05-22,6,저축성보험,45843782
C100112,2026-05-22,6,보장성보험,0
C100113,2026-05-22,6,보장성보험,0
C100114,2026-05-22,6,저축성보험,29012162
C100115,2026-05-22,6,저축성보험,39436592
C100116,2026-05-22,6,보장성보험,3365172
C100117,2026-05-22,6,저축성보험,0
C100118,2026-05-22,6,저축성보험,0
C100119,2026-05-22,6,보장성보험,0
C100120,2026-05-22,6,저축성보험,40798115
C100121,2026-05-22,6,저축성보험,15000629
C100122,2026-05-22,6,보장성보험,22555762
C100123,2026-05-22,6,저축성보험,14768549
C100124,2026-05-22,6,보장성보험,33251069
C100125,2026-05-22,6,저축성보험,39027268
C100126,2026-05-22,6,저축성보험,0
C100127,2026-05-22,6,보장성보험,0
C100128,2026-05-22,6,보장성보험,24686048
C100129,2026-05-22,6,보장성보험,3081237
C100130,2026-05-22,6,저축성보험,26670264
C100131,2026-05-22,6,저축성보험,22675403
C100132,2026-05-22,6,보장성보험,0
C100133,2026-05-22,6,보장성보험,2534689
C100134,2026-05-22,6,보장성보험,28721940
C100135,2026-05-22,6,저축성보험,5552636
C100136,2026-05-22,6,보장성보험,0
C100137,2026-05-22,6,저축성보험,42325543
C100138,2026-05-22,6,보장성보험,8391965
C100139,2026-05-22,6,보장성보험,17257444
C100140,2026-05-22,6,저축성보험,0
C100141,2026-05-22,6,저축성보험,0
C100142,2026-05-22,6,보장성보험,44075316
C100143,2026-05-22,6,저축성보험,0
C100144,2026-05-22,6,저축성보험,0
C100145,2026-05-22,6,보장성보험,0
C100146,2026-05-22,6,보장성보험,50218557
C100147,2026-05-22,6,보장성보험,10509285
C100148,2026-05-22,6,보장성보험,28293020
C100149,2026-05-22,6,저축성보험,30849451
C100150,2026-05-22,6,저축성보험,0
C100151,2026-05-22,6,보장성보험,38285502
C100152,2026-05-22,6,보장성보험,0
C100153,2026-05-22,6,보장성보험,0
C100154,2026-05-22,6,보장성보험,44816839
C100155,2026-05-22,6,저축성보험,28817015
C100156,2026-05-22,6,보장성보험,3954139
C100157,2026-05-22,6,보장성보험,24573246
C100158,2026-05-22,6,저축성보험,48602042
C100159,2026-05-22,6,보장성보험,2390452
C100160,2026-05-22,6,보장성보험,0
C100161,2026-05-22,6,보장성보험,13696791
C100162,2026-05-22,6,저축성보험,38886819
C100163,2026-05-22,6,보장성보험,24552692
C100164,2026-05-22,6,저축성보험,39362306
C100165,2026-05-22,6,보장성보험,27456074
C100166,2026-05-22,6,저축성보험,26605021
C100167,2026-05-22,6,저축성보험,45808551
C100168,2026-05-22,6,보장성보험,0
C100169,2026-05-22,6,저축성보험,44748736
C100170,2026-05-22,6,저축성보험,31000977
C100171,2026-05-22,6,저축성보험,33028674
C100172,2026-05-22,6,저축성보험,24133095
C100173,2026-05-22,6,보장성보험,24292464
C100174,2026-05-22,6,보장성보험,30143499
C100175,2026-05-22,6,보장성보험,13315422
C100176,2026-05-22,6,저축성보험,34903391
C100177,2026-05-22,6,저축성보험,2293882
C100178,2026-05-22,6,보장성보험,17903383
C100179,2026-05-22,6,저축성보험,0
C100180,2026-05-22,6,저축성보험,0
C100181,2026-05-22,6,보장성보험,0
C100182,2026-05-22,6,보장성보험,5959342
C100183,2026-05-22,6,보장성보험,0
C100184,2026-05-22,6,저축성보험,40996993
C100185,2026-05-22,6,보장성보험,42791978
C100186,2026-05-22,6,저축성보험,26704265
C100187,2026-05-22,6,저축성보험,7015251
C100188,2026-05-22,6,보장성보험,0
C100189,2026-05-22,6,저축성보험,31784382
C100190,2026-05-22,6,저축성보험,25213722
C100191,2026-05-22,6,보장성보험,0
C100192,2026-05-22,6,보장성보험,0
C100193,2026-05-22,6,저축성보험,0
C100194,2026-05-22,6,보장성보험,29443723
C100195,2026-05-22,6,보장성보험,19863651
C100196,2026-05-22,6,보장성보험,44549355
C100197,2026-05-22,6,저축성보험,28991300
C100198,2026-05-22,6,보장성보험,40580575
C100199,2026-05-22,6,저축성보험,26988159
C100200,2026-05-22,6,저축성보험,0
C100201,2026-05-22,6,저축성보험,0
C100202,2026-05-22,6,저축성보험,0
C100203,2026-05-22,6,저축성보험,0
C100204,2026-05-22,6,저축성보험,0
C100205,2026-05-22,6,저축성보험,26864892
C100206,2026-05-22,6,저축성보험,6637811
C100207,2026-05-22,6,저축성보험,31110453
C100208,2026-05-22,6,저축성보험,2278738
C100209,2026-05-22,6,보장성보험,0
C100210,2026-05-22,6,저축성보험,0
C100211,2026-05-22,6,보장성보험,0
C100212,2026-05-22,6,보장성보험,10668010
C100213,2026-05-22,6,저축성보험,18296656
C100214,2026-05-22,6,저축성보험,27490026
C100215,2026-05-22,6,저축성보험,28593061
C100216,2026-05-22,6,저축성보험,6210062
C100217,2026-05-22,6,보장성보험,0
C100218,2026-05-22,6,저축성보험,12322776
C100219,2026-05-22,6,보장성보험,6370542
C100220,2026-05-22,6,보장성보험,31098945
C100221,2026-05-22,6,보장성보험,22700627
C100222,2026-05-22,6,저축성보험,32858294
C100223,2026-05-22,6,저축성보험,45187331
C100224,2026-05-22,6,보장성보험,29132499
C100225,2026-05-22,6,보장성보험,0
C100226,2026-05-22,6,저축성보험,0
C100227,2026-05-22,6,저축성보험,0
C100228,2026-05-22,6,저축성보험,12696978
C100229,2026-05-22,6,저축성보험,0
C100230,2026-05-22,6,보장성보험,0
C100231,2026-05-22,6,저축성보험,5138535
C100232,2026-05-22,6,저축성보험,4535836
C100233,2026-05-22,6,저축성보험,1168370
C100234,2026-05-22,6,저축성보험,20331131
C100235,2026-05-22,6,저축성보험,16782827
C100236,2026-05-22,6,보장성보험,0
C100237,2026-05-22,6,저축성보험,2554640
C100238,2026-05-22,6,저축성보험,0
C100239,2026-05-22,6,보장성보험,0
C100240,2026-05-22,6,보장성보험,0
C100241,2026-05-22,6,저축성보험,18663166
C100242,2026-05-22,6,보장성보험,19700786
C100243,2026-05-22,6,저축성보험,41858244
C100244,2026-05-22,6,보장성보험,3087071
C100245,2026-05-22,6,보장성보험,28936615
C100246,2026-05-22,6,저축성보험,0
C100247,2026-05-22,6,보장성보험,0
C100248,2026-05-22,6,보장성보험,47579004
C100249,2026-05-22,6,보장성보험,49678425
C100250,2026-05-22,6,보장성보험,44498385
C100251,2026-05-22,6,보장성보험,0
C100252,2026-05-22,6,저축성보험,25883032
C100253,2026-05-22,6,저축성보험,32247043
C100254,2026-05-22,6,저축성보험,0
C100255,2026-05-22,6,보장성보험,0
C100256,2026-05-22,6,보장성보험,0
C100257,2026-05-22,6,보장성보험,39117933
C100258,2026-05-22,6,보장성보험,19980459
C100259,2026-05-22,6,저축성보험,0
C100260,2026-05-22,6,저축성보험,16783663
C100261,2026-05-22,6,저축성보험,0
C100262,2026-05-22,6,보장성보험,18301776
C100263,2026-05-22,6,저축성보험,0
C100264,2026-05-22,6,저축성보험,20086301
C100265,2026-05-22,6,보장성보험,0
C100266,2026-05-22,6,저축성보험,0
C100267,2026-05-22,6,보장성보험,8297507
C100268,2026-05-22,6,저축성보험,0
C100269,2026-05-22,6,저축성보험,0
C100270,2026-05-22,6,보장성보험,21072645
C100271,2026-05-22,6,저축성보험,11022803
C100272,2026-05-22,6,저축성보험,46045467
C100273,2026-05-22,6,저축성보험,13758085
C100274,2026-05-22,6,저축성보험,0
C100275,2026-05-22,6,저축성보험,0
C100276,2026-05-22,6,저축성보험,15180259
C100277,2026-05-22,6,보장성보험,0
C100278,2026-05-22,6,저축성보험,44127792
C100279,2026-05-22,6,저축성보험,0
C100280,2026-05-22,6,보장성보험,0
C100281,2026-05-22,6,저축성보험,0
C100282,2026-05-22,6,보장성보험,34299914
C100283,2026-05-22,6,보장성보험,0
C100284,2026-05-22,6,보장성보험,40421551
C100285,2026-05-22,6,저축성보험,9178506
C100286,2026-05-22,6,저축성보험,0
C100287,2026-05-22,6,보장성보험,35497859
C100288,2026-05-22,6,보장성보험,14768895
C100289,2026-05-22,6,저축성보험,13085872
C100290,2026-05-22,6,보장성보험,0
C100291,2026-05-22,6,보장성보험,14181340
C100292,2026-05-22,6,보장성보험,0
C100293,2026-05-22,6,저축성보험,0
C100294,2026-05-22,6,저축성보험,26848418
C100295,2026-05-22,6,저축성보험,30870820
C100296,2026-05-22,6,보장성보험,0
C100297,2026-05-22,6,저축성보험,10108385
C100298,2026-05-22,6,저축성보험,20133238
C100299,2026-05-22,6,보장성보험,18303572
C100300,2026-05-22,6,저축성보험,0
C100301,2026-05-22,6,보장성보험,47448179
C100302,2026-05-22,6,보장성보험,0
C100303,2026-05-22,6,보장성보험,0
C100304,2026-05-22,6,저축성보험,0
C100305,2026-05-22,6,저축성보험,10106574
C100306,2026-05-22,6,보장성보험,11673175
C100307,2026-05-22,6,저축성보험,0
C100308,2026-05-22,6,보장성보험,0
C100309,2026-05-22,6,보장성보험,48588560
C100310,2026-05-22,6,보장성보험,9120604
C100311,2026-05-22,6,저축성보험,4696556
C100312,2026-05-22,6,보장성보험,27125029
C100313,2026-05-22,6,보장성보험,1732769
C100314,2026-05-22,6,보장성보험,0
C100315,2026-05-22,6,보장성보험,33453165
C100316,2026-05-22,6,보장성보험,0
C100317,2026-05-22,6,저축성보험,48935732
C100318,2026-05-22,6,저축성보험,21545224
C100319,2026-05-22,6,보장성보험,34952754
C100320,2026-05-22,6,저축성보험,14118113
C100321,2026-05-22,6,보장성보험,0
C100322,2026-05-22,6,저축성보험,0
C100323,2026-05-22,6,저축성보험,44293784
C100324,2026-05-22,6,보장성보험,5730801
C100325,2026-05-22,6,보장성보험,17453777
C100326,2026-05-22,6,저축성보험,45788383
C100327,2026-05-22,6,저축성보험,36971383
C100328,2026-05-22,6,보장성보험,35721228
C100329,2026-05-22,6,저축성보험,43363991
C100330,2026-05-22,6,보장성보험,41162207
C100331,2026-05-22,6,보장성보험,26122747
C100332,2026-05-22,6,보장성보험,0
C100333,2026-05-22,6,보장성보험,29279873
C100334,2026-05-22,6,보장성보험,15041288
C100335,2026-05-22,6,저축성보험,0
C100336,2026-05-22,6,보장성보험,0
C100337,2026-05-22,6,보장성보험,0
C100338,2026-05-22,6,보장성보험,41750797
C100339,2026-05-22,6,저축성보험,4678505
C100340,2026-05-22,6,보장성보험,35302441
C100341,2026-05-22,6,보장성보험,0
C100342,2026-05-22,6,저축성보험,30587840
C100343,2026-05-22,6,보장성보험,47589414
C100344,2026-05-22,6,보장성보험,0
C100345,2026-05-22,6,보장성보험,0
C100346,2026-05-22,6,저축성보험,0
C100347,2026-05-22,6,저축성보험,50829019
C100348,2026-05-22,6,보장성보험,5792898
C100349,2026-05-22,6,저축성보험,0
C100350,2026-05-22,6,저축성보험,29867019
C100351,2026-05-22,6,저축성보험,0
C100352,2026-05-22,6,보장성보험,0
C100353,2026-05-22,6,저축성보험,48061552
C100354,2026-05-22,6,보장성보험,16249601
C100355,2026-05-22,6,저축성보험,0
C100356,2026-05-22,6,저축성보험,16558830
C100357,2026-05-22,6,보장성보험,11901724
C100358,2026-05-22,6,저축성보험,16595406
C100359,2026-05-22,6,보장성보험,6614880
C100360,2026-05-22,6,저축성보험,41322889
C100361,2026-05-22,6,보장성보험,23067541
C100362,2026-05-22,6,저축성보험,13496924
C100363,2026-05-22,6,저축성보험,4864031
C100364,2026-05-22,6,저축성보험,1898975
C100365,2026-05-22,6,보장성보험,48408192
C100366,2026-05-22,6,저축성보험,2468217
C100367,2026-05-22,6,저축성보험,45876804
C100368,2026-05-22,6,보장성보험,0
C100369,2026-05-22,6,저축성보험,48087336
C100370,2026-05-22,6,보장성보험,0
C100371,2026-05-22,6,보장성보험,13865500
C100372,2026-05-22,6,저축성보험,0
C100373,2026-05-22,6,저축성보험,25211961
C100374,2026-05-22,6,보장성보험,11242294
C100375,2026-05-22,6,보장성보험,0
C100376,2026-05-22,6,저축성보험,0
C100377,2026-05-22,6,저축성보험,10604763
C100378,2026-05-22,6,저축성보험,27274866
C100379,2026-05-22,6,보장성보험,0
C100380,2026-05-22,6,저축성보험,44477698
C100381,2026-05-22,6,저축성보험,32203089
C100382,2026-05-22,6,보장성보험,11953093
C100383,2026-05-22,6,저축성보험,0
C100384,2026-05-22,6,저축성보험,1013983
C100385,2026-05-22,6,보장성보험,0
C100386,2026-05-22,6,보장성보험,0
C100387,2026-05-22,6,보장성보험,0
C100388,2026-05-22,6,보장성보험,0
C100389,2026-05-22,6,저축성보험,15280380
C100390,2026-05-22,6,보장성보험,15115742
C100391,2026-05-22,6,보장성보험,4720963
C100392,2026-05-22,6,보장성보험,0
C100393,2026-05-22,6,저축성보험,0
C100394,2026-05-22,6,저축성보험,0
C100395,2026-05-22,6,보장성보험,44929852
C100396,2026-05-22,6,저축성보험,45477327
C100397,2026-05-22,6,보장성보험,50480894
C100398,2026-05-22,6,저축성보험,0
C100399,2026-05-22,6,저축성보험,24952622
C100400,2026-05-22,6,저축성보험,0
C100401,2026-05-22,6,저축성보험,0
C100402,2026-05-22,6,보장성보험,0
C100403,2026-05-22,6,저축성보험,33244137
C100404,2026-05-22,6,저축성보험,16884322
C100405,2026-05-22,6,저축성보험,21450019
C100406,2026-05-22,6,보장성보험,0
C100407,2026-05-22,6,저축성보험,0
C100408,2026-05-22,6,보장성보험,15016306
C100409,2026-05-22,6,저축성보험,36082176
C100410,2026-05-22,6,저축성보험,32702463
C100411,2026-05-22,6,저축성보험,25419722
C100412,2026-05-22,6,보장성보험,0
C100413,2026-05-22,6,보장성보험,0
C100414,2026-05-22,6,저축성보험,0
C100415,2026-05-22,6,보장성보험,35876780
C100416,2026-05-22,6,보장성보험,0
C100417,2026-05-22,6,저축성보험,28677033
C100418,2026-05-22,6,저축성보험,21908649
C100419,2026-05-22,6,저축성보험,0
C100420,2026-05-22,6,저축성보험,9659167
C100421,2026-05-22,6,보장성보험,0
C100422,2026-05-22,6,보장성보험,24826143
C100423,2026-05-22,6,저축성보험,0
C100424,2026-05-22,6,저축성보험,46238432
C100425,2026-05-22,6,보장성보험,17871579
C100426,2026-05-22,6,저축성보험,38938436
C100427,2026-05-22,6,보장성보험,43932276
C100428,2026-05-22,6,보장성보험,0
C100429,2026-05-22,6,저축성보험,11039207
C100430,2026-05-22,6,보장성보험,0
C100431,2026-05-22,6,저축성보험,0
C100432,2026-05-22,6,저축성보험,0
C100433,2026-05-22,6,저축성보험,0
C100434,2026-05-22,6,보장성보험,45644944
C100435,2026-05-22,6,저축성보험,28456503
C100436,2026-05-22,6,저축성보험,40083910
C100437,2026-05-22,6,보장성보험,0
C100438,2026-05-22,6,보장성보험,19877064
C100439,2026-05-22,6,저축성보험,7162527
C100440,2026-05-22,6,저축성보험,37701760
C100441,2026-05-22,6,보장성보험,21376153
C100442,2026-05-22,6,저축성보험,5936706
C100443,2026-05-22,6,저축성보험,38611293
C100444,2026-05-22,6,저축성보험,0
C100445,2026-05-22,6,저축성보험,31077369
C100446,2026-05-22,6,저축성보험,0
C100447,2026-05-22,6,저축성보험,42809144
C100448,2026-05-22,6,저축성보험,37740460
C100449,2026-05-22,6,보장성보험,22298262
C100450,2026-05-22,6,저축성보험,3109730
C100451,2026-05-22,6,저축성보험,29230226
C100452,2026-05-22,6,저축성보험,38278919
C100453,2026-05-22,6,저축성보험,4457101
C100454,2026-05-22,6,보장성보험,37312077
C100455,2026-05-22,6,저축성보험,10528938
C100456,2026-05-22,6,보장성보험,0
C100457,2026-05-22,6,저축성보험,13818024
C100458,2026-05-22,6,보장성보험,28659133
C100459,2026-05-22,6,보장성보험,0
C100460,2026-05-22,6,보장성보험,0
C100461,2026-05-22,6,저축성보험,23142517
C100462,2026-05-22,6,보장성보험,11791228
C100463,2026-05-22,6,저축성보험,0
C100464,2026-05-22,6,저축성보험,5877386
C100465,2026-05-22,6,보장성보험,0
C100466,2026-05-22,6,보장성보험,0
C100467,2026-05-22,6,보장성보험,32491726
C100468,2026-05-22,6,보장성보험,10155775
C100469,2026-05-22,6,보장성보험,20776256
C100470,2026-05-22,6,저축성보험,15611951
C100471,2026-05-22,6,보장성보험,0
C100472,2026-05-22,6,보장성보험,50975416
C100473,2026-05-22,6,보장성보험,26942922
C100474,2026-05-22,6,저축성보험,25805557
C100475,2026-05-22,6,저축성보험,4583645
C100476,2026-05-22,6,저축성보험,19250561
C100477,2026-05-22,6,저축성보험,38170210
C100478,2026-05-22,6,저축성보험,0
C100479,2026-05-22,6,저축성보험,25798770
C100480,2026-05-22,6,보장성보험,45239712
C100481,2026-05-22,6,저축성보험,0
C100482,2026-05-22,6,저축성보험,28896208
C100483,2026-05-22,6,보장성보험,0
C100484,2026-05-22,6,보장성보험,19740699
C100485,2026-05-22,6,저축성보험,23244263
C100486,2026-05-22,6,보장성보험,25692501
C100487,2026-05-22,6,저축성보험,36222255
C100488,2026-05-22,6,저축성보험,26285604
C100489,2026-05-22,6,보장성보험,0
C100490,2026-05-22,6,저축성보험,0
C100491,2026-05-22,6,저축성보험,0
C100492,2026-05-22,6,보장성보험,0
C100493,2026-05-22,6,저축성보험,0
C100494,2026-05-22,6,보장성보험,29881436
C100495,2026-05-22,6,저축성보험,41009507
C100496,2026-05-22,6,저축성보험,49846524
C100497,2026-05-22,6,보장성보험,0
C100498,2026-05-22,6,저축성보험,0
C100499,2026-05-22,6,보장성보험,0
C100500,2026-05-22,6,저축성보험,0
