고객ID,기준일자,주차,상품구분,수신잔액
C100129,2026-06-05,8,적금,45556292
C100130,2026-06-05,8,적금,43944753
C100131,2026-06-05,8,적금,36735304
C100132,2026-06-05,8,정기예금,69341863
C100133,2026-06-05,8,적금,73199342
C100134,2026-06-05,8,적금,27108833
C100135,2026-06-05,8,정기예금,23155686
C100136,2026-06-05,8,입출금예금,66553510
C100137,2026-06-05,8,정기예금,22552619
C100138,2026-06-05,8,적금,78643181
C100139,2026-06-05,8,정기예금,77925573
C100140,2026-06-05,8,입출금예금,43860702
C100141,2026-06-05,8,입출금예금,24085699
C100142,2026-06-05,8,입출금예금,46106951
C100143,2026-06-05,8,정기예금,33740105
C100144,2026-06-05,8,적금,8499183
C100145,2026-06-05,8,적금,39021914
C100146,2026-06-05,8,적금,28629207
C100147,2026-06-05,8,정기예금,0
C100148,2026-06-05,8,적금,37926093
C100149,2026-06-05,8,입출금예금,5958538
C100150,2026-06-05,8,입출금예금,71836635
C100151,2026-06-05,8,입출금예금,49406165
C100152,2026-06-05,8,적금,61345596
C100153,2026-06-05,8,입출금예금,73158054
C100154,2026-06-05,8,정기예금,33456818
C100155,2026-06-05,8,입출금예금,23953033
C100156,2026-06-05,8,적금,0
C100157,2026-06-05,8,적금,26916118
C100158,2026-06-05,8,입출금예금,5834808
C100159,2026-06-05,8,정기예금,9048889
C100160,2026-06-05,8,입출금예금,58845564
C100161,2026-06-05,8,입출금예금,42180455
C100162,2026-06-05,8,입출금예금,8748152
C100163,2026-06-05,8,정기예금,32692599
C100164,2026-06-05,8,적금,8740985
C100165,2026-06-05,8,적금,0
C100166,2026-06-05,8,정기예금,56843717
C100167,2026-06-05,8,적금,57532562
C100168,2026-06-05,8,입출금예금,85110657
C100169,2026-06-05,8,입출금예금,3769706
C100170,2026-06-05,8,입출금예금,30086202
C100171,2026-06-05,8,적금,54702326
C100172,2026-06-05,8,정기예금,32651631
C100173,2026-06-05,8,입출금예금,39145145
C100174,2026-06-05,8,입출금예금,43101479
C100175,2026-06-05,8,정기예금,19555106
C100176,2026-06-05,8,입출금예금,73364794
C100177,2026-06-05,8,정기예금,17600033
C100178,2026-06-05,8,입출금예금,73180558
C100179,2026-06-05,8,정기예금,2682966
C100180,2026-06-05,8,입출금예금,44122587
C100181,2026-06-05,8,적금,27320934
C100182,2026-06-05,8,적금,26067417
C100183,2026-06-05,8,정기예금,35004222
C100184,2026-06-05,8,적금,15133061
C100185,2026-06-05,8,입출금예금,33631589
C100186,2026-06-05,8,적금,4055313
C100187,2026-06-05,8,정기예금,10074214
C100188,2026-06-05,8,적금,80662153
C100189,2026-06-05,8,정기예금,13408412
C100190,2026-06-05,8,적금,72996675
C100191,2026-06-05,8,적금,76679321
C100192,2026-06-05,8,입출금예금,577480
C100193,2026-06-05,8,입출금예금,41223840
C100194,2026-06-05,8,정기예금,5135925
C100195,2026-06-05,8,적금,63361400
C100196,2026-06-05,8,정기예금,71887183
C100197,2026-06-05,8,적금,3155688
C100198,2026-06-05,8,적금,47649269
C100199,2026-06-05,8,적금,52825730
C100200,2026-06-05,8,정기예금,19559846
C100201,2026-06-05,8,입출금예금,77987432
C100202,2026-06-05,8,입출금예금,0
C100203,2026-06-05,8,정기예금,48052286
C100204,2026-06-05,8,정기예금,32771141
C100205,2026-06-05,8,입출금예금,9890786
C100206,2026-06-05,8,입출금예금,16002923
C100207,2026-06-05,8,입출금예금,59947828
C100208,2026-06-05,8,적금,1392896
C100209,2026-06-05,8,적금,64492106
C100210,2026-06-05,8,정기예금,67568944
C100211,2026-06-05,8,정기예금,28964991
C100212,2026-06-05,8,적금,53829406
C100213,2026-06-05,8,적금,15721927
C100214,2026-06-05,8,정기예금,72852427
C100215,2026-06-05,8,적금,73642066
C100216,2026-06-05,8,적금,65702893
C100217,2026-06-05,8,정기예금,25730559
C100218,2026-06-05,8,입출금예금,16196370
C100219,2026-06-05,8,입출금예금,37089824
C100220,2026-06-05,8,입출금예금,16028330
C100221,2026-06-05,8,입출금예금,50174071
C100222,2026-06-05,8,적금,41668110
C100223,2026-06-05,8,적금,62850356
C100224,2026-06-05,8,적금,21779382
C100225,2026-06-05,8,입출금예금,71967433
C100226,2026-06-05,8,적금,1898111
C100227,2026-06-05,8,정기예금,62381865
C100228,2026-06-05,8,입출금예금,40781742
C100229,2026-06-05,8,입출금예금,62850356
C100230,2026-06-05,8,정기예금,15307018
C100231,2026-06-05,8,입출금예금,78056871
C100232,2026-06-05,8,정기예금,3238375
C100233,2026-06-05,8,입출금예금,38722592
C100234,2026-06-05,8,적금,31598885
C100235,2026-06-05,8,입출금예금,13284746
C100236,2026-06-05,8,적금,69350593
C100237,2026-06-05,8,정기예금,16596312
C100238,2026-06-05,8,입출금예금,61771007
C100239,2026-06-05,8,적금,11490176
C100240,2026-06-05,8,적금,23134518
C100241,2026-06-05,8,적금,70782115
C100242,2026-06-05,8,적금,48381949
C100243,2026-06-05,8,정기예금,72553857
C100244,2026-06-05,8,입출금예금,21944387
C100245,2026-06-05,8,적금,33861996
C100246,2026-06-05,8,정기예금,3968944
C100247,2026-06-05,8,적금,72375160
C100248,2026-06-05,8,적금,34223511
C100249,2026-06-05,8,입출금예금,53974257
C100250,2026-06-05,8,입출금예금,67094754
C100251,2026-06-05,8,정기예금,60057551
C100252,2026-06-05,8,적금,57818734
C100253,2026-06-05,8,입출금예금,51812918
C100254,2026-06-05,8,적금,63678210
C100255,2026-06-05,8,적금,61657766
C100256,2026-06-05,8,정기예금,62850356
C100257,2026-06-05,8,정기예금,60815609
C100258,2026-06-05,8,적금,1271774
C100259,2026-06-05,8,정기예금,35282342
C100260,2026-06-05,8,정기예금,70190209
C100261,2026-06-05,8,정기예금,56400041
C100262,2026-06-05,8,정기예금,11734545
C100263,2026-06-05,8,입출금예금,68476196
C100264,2026-06-05,8,적금,66832889
C100265,2026-06-05,8,정기예금,57726069
C100266,2026-06-05,8,정기예금,11311761
C100267,2026-06-05,8,입출금예금,0
C100268,2026-06-05,8,적금,36482323
C100269,2026-06-05,8,입출금예금,53249585
C100270,2026-06-05,8,입출금예금,81750233
C100271,2026-06-05,8,정기예금,75154155
C100272,2026-06-05,8,입출금예금,37488257
C100273,2026-06-05,8,적금,0
C100274,2026-06-05,8,적금,56132124
C100275,2026-06-05,8,적금,46175714
C100276,2026-06-05,8,입출금예금,67117934
C100277,2026-06-05,8,정기예금,50747401
C100278,2026-06-05,8,적금,30199070
C100279,2026-06-05,8,적금,74861406
C100280,2026-06-05,8,적금,51226857
C100281,2026-06-05,8,정기예금,66861149
C100282,2026-06-05,8,정기예금,19579785
C100283,2026-06-05,8,적금,63113880
C100284,2026-06-05,8,입출금예금,18676839
C100285,2026-06-05,8,입출금예금,39052833
C100286,2026-06-05,8,입출금예금,7239146
C100287,2026-06-05,8,적금,1446044
C100288,2026-06-05,8,입출금예금,50711910
C100289,2026-06-05,8,정기예금,32244627
C100290,2026-06-05,8,입출금예금,71912176
C100291,2026-06-05,8,정기예금,8778151
C100292,2026-06-05,8,정기예금,58544023
C100293,2026-06-05,8,입출금예금,81683494
C100294,2026-06-05,8,입출금예금,35874682
C100295,2026-06-05,8,입출금예금,39706890
C100296,2026-06-05,8,입출금예금,21322165
C100297,2026-06-05,8,정기예금,25966778
C100298,2026-06-05,8,입출금예금,5758268
C100299,2026-06-05,8,입출금예금,11009605
C100300,2026-06-05,8,적금,61567119
C100301,2026-06-05,8,입출금예금,0
C100302,2026-06-05,8,정기예금,7347030
C100303,2026-06-05,8,적금,30347124
C100304,2026-06-05,8,입출금예금,55127616
C100305,2026-06-05,8,정기예금,34700299
C100306,2026-06-05,8,정기예금,79951718
C100307,2026-06-05,8,정기예금,55878282
C100308,2026-06-05,8,입출금예금,78766835
C100309,2026-06-05,8,적금,39232123
C100310,2026-06-05,8,입출금예금,33619092
C100311,2026-06-05,8,입출금예금,67656830
C100312,2026-06-05,8,적금,2470393
C100313,2026-06-05,8,정기예금,68787380
C100314,2026-06-05,8,입출금예금,35969599
C100315,2026-06-05,8,정기예금,55298033
C100316,2026-06-05,8,입출금예금,65406069
C100317,2026-06-05,8,정기예금,0
C100318,2026-06-05,8,정기예금,62011156
C100319,2026-06-05,8,정기예금,62020501
C100320,2026-06-05,8,입출금예금,8044746
C100321,2026-06-05,8,입출금예금,20108284
C100322,2026-06-05,8,입출금예금,42538994
C100323,2026-06-05,8,적금,70703110
C100324,2026-06-05,8,적금,37069493
C100325,2026-06-05,8,정기예금,56288671
C100326,2026-06-05,8,입출금예금,75153707
C100327,2026-06-05,8,정기예금,44679229
C100328,2026-06-05,8,적금,54877343
C100329,2026-06-05,8,입출금예금,55756148
C100330,2026-06-05,8,입출금예금,3610137
C100331,2026-06-05,8,입출금예금,5930917
C100332,2026-06-05,8,입출금예금,23200214
C100333,2026-06-05,8,정기예금,75995174
C100334,2026-06-05,8,적금,25112975
C100335,2026-06-05,8,정기예금,67869953
C100336,2026-06-05,8,적금,71400200
C100337,2026-06-05,8,정기예금,8372783
C100338,2026-06-05,8,적금,54022647
C100339,2026-06-05,8,입출금예금,55192805
C100340,2026-06-05,8,정기예금,10716119
C100341,2026-06-05,8,적금,949334
C100342,2026-06-05,8,정기예금,31013142
C100343,2026-06-05,8,적금,63736156
C100344,2026-06-05,8,입출금예금,66658977
C100345,2026-06-05,8,적금,52556293
C100346,2026-06-05,8,정기예금,42792653
C100347,2026-06-05,8,적금,28676751
C100348,2026-06-05,8,적금,31148264
C100349,2026-06-05,8,정기예금,50109666
C100350,2026-06-05,8,입출금예금,39972116
C100351,2026-06-05,8,입출금예금,41451333
C100352,2026-06-05,8,적금,44182900
C100353,2026-06-05,8,정기예금,56798197
C100354,2026-06-05,8,적금,15817936
C100355,2026-06-05,8,적금,16742352
C100356,2026-06-05,8,입출금예금,39781005
C100357,2026-06-05,8,입출금예금,0
C100358,2026-06-05,8,입출금예금,35106803
C100359,2026-06-05,8,정기예금,64346024
C100360,2026-06-05,8,정기예금,45797840
C100361,2026-06-05,8,정기예금,82717864
C100362,2026-06-05,8,적금,32999747
C100363,2026-06-05,8,적금,20848275
C100364,2026-06-05,8,정기예금,7945421
C100365,2026-06-05,8,입출금예금,41300594
C100366,2026-06-05,8,적금,32302660
C100367,2026-06-05,8,입출금예금,20007003
C100368,2026-06-05,8,정기예금,69102728
C100369,2026-06-05,8,적금,45246068
C100370,2026-06-05,8,적금,0
C100371,2026-06-05,8,적금,7436719
C100372,2026-06-05,8,입출금예금,61450484
C100373,2026-06-05,8,정기예금,25399792
C100374,2026-06-05,8,입출금예금,78891682
C100375,2026-06-05,8,정기예금,40365664
C100376,2026-06-05,8,정기예금,50794965
C100377,2026-06-05,8,적금,29019292
C100378,2026-06-05,8,적금,20348152
C100379,2026-06-05,8,정기예금,23131674
C100380,2026-06-05,8,정기예금,28885237
C100381,2026-06-05,8,정기예금,21029355
C100382,2026-06-05,8,입출금예금,3330873
C100383,2026-06-05,8,적금,22420658
C100384,2026-06-05,8,적금,75452558
C100385,2026-06-05,8,정기예금,54017855
C100386,2026-06-05,8,정기예금,47602050
C100387,2026-06-05,8,입출금예금,43070098
C100388,2026-06-05,8,정기예금,23919795
C100389,2026-06-05,8,정기예금,78177425
C100390,2026-06-05,8,정기예금,9083400
C100391,2026-06-05,8,적금,0
C100392,2026-06-05,8,적금,27591423
C100393,2026-06-05,8,적금,65572656
C100394,2026-06-05,8,정기예금,74152042
C100395,2026-06-05,8,적금,0
C100396,2026-06-05,8,입출금예금,762010
C100397,2026-06-05,8,적금,63480765
C100398,2026-06-05,8,적금,37927176
C100399,2026-06-05,8,정기예금,39176134
C100400,2026-06-05,8,정기예금,10801896
C100401,2026-06-05,8,정기예금,62361799
C100402,2026-06-05,8,적금,61787209
C100403,2026-06-05,8,정기예금,5483163
C100404,2026-06-05,8,정기예금,12583378
C100405,2026-06-05,8,적금,48937802
C100406,2026-06-05,8,정기예금,54336009
C100407,2026-06-05,8,적금,74967452
C100408,2026-06-05,8,적금,16060961
C100409,2026-06-05,8,정기예금,67312708
C100410,2026-06-05,8,적금,24890947
C100411,2026-06-05,8,입출금예금,17154493
C100412,2026-06-05,8,적금,78672113
C100413,2026-06-05,8,정기예금,62850356
C100414,2026-06-05,8,입출금예금,11956174
C100415,2026-06-05,8,입출금예금,1522610
C100416,2026-06-05,8,정기예금,49236659
C100417,2026-06-05,8,정기예금,11947357
C100418,2026-06-05,8,입출금예금,53681266
C100419,2026-06-05,8,적금,42825758
C100420,2026-06-05,8,적금,72169631
C100421,2026-06-05,8,입출금예금,68148482
C100422,2026-06-05,8,적금,39565703
C100423,2026-06-05,8,입출금예금,35341241
C100424,2026-06-05,8,정기예금,74396515
C100425,2026-06-05,8,정기예금,34296780
C100426,2026-06-05,8,입출금예금,74227467
C100427,2026-06-05,8,입출금예금,39327205
C100428,2026-06-05,8,적금,8401045
C100429,2026-06-05,8,적금,55216991
C100430,2026-06-05,8,입출금예금,26624850
C100431,2026-06-05,8,적금,17704618
C100432,2026-06-05,8,적금,25628119
C100433,2026-06-05,8,입출금예금,5574036
C100434,2026-06-05,8,정기예금,37620320
C100435,2026-06-05,8,입출금예금,61804039
C100436,2026-06-05,8,적금,47634774
C100437,2026-06-05,8,입출금예금,15114757
C100438,2026-06-05,8,입출금예금,43331761
C100439,2026-06-05,8,정기예금,66760306
C100440,2026-06-05,8,입출금예금,70745465
C100441,2026-06-05,8,정기예금,47250135
C100442,2026-06-05,8,정기예금,80347475
C100443,2026-06-05,8,적금,59014150
C100444,2026-06-05,8,입출금예금,27435041
C100445,2026-06-05,8,입출금예금,0
C100446,2026-06-05,8,적금,62152171
C100447,2026-06-05,8,입출금예금,73221734
C100448,2026-06-05,8,정기예금,0
C100449,2026-06-05,8,정기예금,43031314
C100450,2026-06-05,8,적금,74705418
C100451,2026-06-05,8,입출금예금,43570448
C100452,2026-06-05,8,정기예금,14700308
C100453,2026-06-05,8,정기예금,77354637
C100454,2026-06-05,8,정기예금,56197815
C100455,2026-06-05,8,적금,38276091
C100456,2026-06-05,8,정기예금,1806186
C100457,2026-06-05,8,적금,3575832
C100458,2026-06-05,8,적금,53307057
C100459,2026-06-05,8,적금,4719566
C100460,2026-06-05,8,적금,73971149
C100461,2026-06-05,8,적금,26465160
C100462,2026-06-05,8,입출금예금,63268080
C100463,2026-06-05,8,적금,69556757
C100464,2026-06-05,8,입출금예금,4837571
C100465,2026-06-05,8,입출금예금,50379531
C100466,2026-06-05,8,적금,9163125
C100467,2026-06-05,8,적금,77355980
C100468,2026-06-05,8,입출금예금,38385484
C100469,2026-06-05,8,적금,38052135
C100470,2026-06-05,8,적금,55802936
C100471,2026-06-05,8,입출금예금,14546071
C100472,2026-06-05,8,적금,65442041
C100473,2026-06-05,8,정기예금,20648329
C100474,2026-06-05,8,정기예금,7154149
C100475,2026-06-05,8,정기예금,29733329
C100476,2026-06-05,8,입출금예금,57507884
C100477,2026-06-05,8,정기예금,67315584
C100478,2026-06-05,8,정기예금,0
C100479,2026-06-05,8,정기예금,60162751
C100480,2026-06-05,8,적금,2505089
C100481,2026-06-05,8,정기예금,76592770
C100482,2026-06-05,8,정기예금,74035628
C100483,2026-06-05,8,정기예금,56823042
C100484,2026-06-05,8,적금,47474591
C100485,2026-06-05,8,적금,41813162
C100486,2026-06-05,8,입출금예금,78279221
C100487,2026-06-05,8,정기예금,36638436
C100488,2026-06-05,8,정기예금,35832790
C100489,2026-06-05,8,적금,42852816
C100490,2026-06-05,8,적금,19403777
C100491,2026-06-05,8,정기예금,24497113
C100492,2026-06-05,8,정기예금,23795334
C100493,2026-06-05,8,정기예금,18819272
C100494,2026-06-05,8,정기예금,53173037
C100495,2026-06-05,8,입출금예금,48259959
C100496,2026-06-05,8,입출금예금,17638945
C100497,2026-06-05,8,입출금예금,54314206
C100498,2026-06-05,8,입출금예금,48405561
C100499,2026-06-05,8,입출금예금,14884929
C100500,2026-06-05,8,적금,71874005
