고객ID,기준일자,주차,카드구분,사용금액,사용건수
C100144,2026-06-05,8,신용카드,3469458,69
C100145,2026-06-05,8,체크카드,2445295,49
C100146,2026-06-05,8,체크카드,3777334,76
C100147,2026-06-05,8,체크카드,588163,12
C100148,2026-06-05,8,신용카드,1681539,34
C100149,2026-06-05,8,신용카드,2937361,59
C100150,2026-06-05,8,체크카드,3968234,79
C100151,2026-06-05,8,신용카드,0,0
C100152,2026-06-05,8,체크카드,3041725,61
C100153,2026-06-05,8,신용카드,1187433,24
C100154,2026-06-05,8,신용카드,3388594,68
C100155,2026-06-05,8,신용카드,3619727,72
C100156,2026-06-05,8,체크카드,3180011,64
C100157,2026-06-05,8,신용카드,2045352,41
C100158,2026-06-05,8,신용카드,3139229,63
C100159,2026-06-05,8,체크카드,0,0
C100160,2026-06-05,8,체크카드,1666574,33
C100161,2026-06-05,8,체크카드,1865626,37
C100162,2026-06-05,8,신용카드,2899473,58
C100163,2026-06-05,8,체크카드,0,0
C100164,2026-06-05,8,체크카드,0,0
C100165,2026-06-05,8,체크카드,2890265,58
C100166,2026-06-05,8,체크카드,215331,4
C100167,2026-06-05,8,체크카드,964693,19
C100168,2026-06-05,8,체크카드,3360307,67
C100169,2026-06-05,8,신용카드,165575,3
C100170,2026-06-05,8,신용카드,0,0
C100171,2026-06-05,8,신용카드,0,0
C100172,2026-06-05,8,체크카드,1206705,24
C100173,2026-06-05,8,체크카드,2446221,49
C100174,2026-06-05,8,체크카드,0,0
C100175,2026-06-05,8,체크카드,0,0
C100176,2026-06-05,8,체크카드,1778748,36
C100177,2026-06-05,8,체크카드,682804,14
C100178,2026-06-05,8,체크카드,0,0
C100179,2026-06-05,8,체크카드,2855511,57
C100180,2026-06-05,8,신용카드,852352,17
C100181,2026-06-05,8,체크카드,458559,9
C100182,2026-06-05,8,체크카드,0,0
C100183,2026-06-05,8,체크카드,2926636,59
C100184,2026-06-05,8,체크카드,0,0
C100185,2026-06-05,8,신용카드,3587782,72
C100186,2026-06-05,8,신용카드,4397338,88
C100187,2026-06-05,8,신용카드,0,0
C100188,2026-06-05,8,체크카드,0,0
C100189,2026-06-05,8,신용카드,295358,6
C100190,2026-06-05,8,신용카드,1907188,38
C100191,2026-06-05,8,신용카드,249239,5
C100192,2026-06-05,8,신용카드,2985808,60
C100193,2026-06-05,8,신용카드,1084852,22
C100194,2026-06-05,8,체크카드,2232607,45
C100195,2026-06-05,8,신용카드,2878805,58
C100196,2026-06-05,8,체크카드,0,0
C100197,2026-06-05,8,신용카드,740606,15
C100198,2026-06-05,8,체크카드,1579908,32
C100199,2026-06-05,8,체크카드,0,0
C100200,2026-06-05,8,신용카드,596407,12
C100201,2026-06-05,8,신용카드,0,0
C100202,2026-06-05,8,신용카드,2127181,43
C100203,2026-06-05,8,신용카드,0,0
C100204,2026-06-05,8,신용카드,4068090,81
C100205,2026-06-05,8,체크카드,927167,19
C100206,2026-06-05,8,신용카드,2491184,50
C100207,2026-06-05,8,신용카드,1034773,21
C100208,2026-06-05,8,신용카드,633595,13
C100209,2026-06-05,8,체크카드,3307127,66
C100210,2026-06-05,8,신용카드,2351630,47
C100211,2026-06-05,8,체크카드,1681596,34
C100212,2026-06-05,8,체크카드,911603,18
C100213,2026-06-05,8,체크카드,3764245,75
C100214,2026-06-05,8,신용카드,1803167,36
C100215,2026-06-05,8,체크카드,0,0
C100216,2026-06-05,8,신용카드,468653,9
C100217,2026-06-05,8,신용카드,4467200,89
C100218,2026-06-05,8,체크카드,1129939,23
C100219,2026-06-05,8,체크카드,3586065,72
C100220,2026-06-05,8,신용카드,1421603,28
C100221,2026-06-05,8,체크카드,2062882,41
C100222,2026-06-05,8,신용카드,2907477,58
C100223,2026-06-05,8,신용카드,499642,10
C100224,2026-06-05,8,체크카드,999030,20
C100225,2026-06-05,8,신용카드,1802825,36
C100226,2026-06-05,8,신용카드,0,0
C100227,2026-06-05,8,체크카드,2918450,58
C100228,2026-06-05,8,신용카드,3020542,60
C100229,2026-06-05,8,체크카드,0,0
C100230,2026-06-05,8,신용카드,1001728,20
C100231,2026-06-05,8,체크카드,1032681,21
C100232,2026-06-05,8,체크카드,0,0
C100233,2026-06-05,8,신용카드,1624704,32
C100234,2026-06-05,8,신용카드,473723,9
C100235,2026-06-05,8,체크카드,2566749,51
C100236,2026-06-05,8,체크카드,3180055,64
C100237,2026-06-05,8,신용카드,113060,2
C100238,2026-06-05,8,체크카드,1948383,39
C100239,2026-06-05,8,체크카드,0,0
C100240,2026-06-05,8,체크카드,344908,7
C100241,2026-06-05,8,체크카드,2127757,43
C100242,2026-06-05,8,체크카드,1522686,30
C100243,2026-06-05,8,신용카드,0,0
C100244,2026-06-05,8,신용카드,1013383,20
C100245,2026-06-05,8,신용카드,0,0
C100246,2026-06-05,8,체크카드,1965596,39
C100247,2026-06-05,8,체크카드,2386386,48
C100248,2026-06-05,8,체크카드,1255262,25
C100249,2026-06-05,8,신용카드,2075798,42
C100250,2026-06-05,8,신용카드,3426595,69
C100251,2026-06-05,8,신용카드,0,0
C100252,2026-06-05,8,신용카드,1435633,29
C100253,2026-06-05,8,신용카드,2131364,43
C100254,2026-06-05,8,신용카드,1926633,39
C100255,2026-06-05,8,신용카드,3394796,68
C100256,2026-06-05,8,체크카드,2713565,54
C100257,2026-06-05,8,체크카드,1778547,36
C100258,2026-06-05,8,신용카드,2482379,50
C100259,2026-06-05,8,체크카드,610813,12
C100260,2026-06-05,8,신용카드,0,0
C100261,2026-06-05,8,신용카드,904723,18
C100262,2026-06-05,8,체크카드,2482339,50
C100263,2026-06-05,8,신용카드,1515327,30
C100264,2026-06-05,8,체크카드,1616792,32
C100265,2026-06-05,8,체크카드,3237177,65
C100266,2026-06-05,8,체크카드,1534008,31
C100267,2026-06-05,8,신용카드,3555634,71
C100268,2026-06-05,8,체크카드,2081728,42
C100269,2026-06-05,8,신용카드,1788382,36
C100270,2026-06-05,8,체크카드,0,0
C100271,2026-06-05,8,체크카드,791872,16
C100272,2026-06-05,8,신용카드,2931978,59
C100273,2026-06-05,8,체크카드,2921147,58
C100274,2026-06-05,8,체크카드,3491301,70
C100275,2026-06-05,8,신용카드,2296430,46
C100276,2026-06-05,8,체크카드,418585,8
C100277,2026-06-05,8,체크카드,0,0
C100278,2026-06-05,8,체크카드,2845221,57
C100279,2026-06-05,8,신용카드,0,0
C100280,2026-06-05,8,체크카드,3661835,73
C100281,2026-06-05,8,신용카드,3719191,74
C100282,2026-06-05,8,신용카드,976969,20
C100283,2026-06-05,8,신용카드,0,0
C100284,2026-06-05,8,체크카드,1912599,38
C100285,2026-06-05,8,체크카드,2875752,58
C100286,2026-06-05,8,체크카드,1926591,39
C100287,2026-06-05,8,체크카드,0,0
C100288,2026-06-05,8,체크카드,0,0
C100289,2026-06-05,8,신용카드,1611490,32
C100290,2026-06-05,8,체크카드,401851,8
C100291,2026-06-05,8,신용카드,3620431,72
C100292,2026-06-05,8,체크카드,3552195,71
C100293,2026-06-05,8,체크카드,2256582,45
C100294,2026-06-05,8,체크카드,2514449,50
C100295,2026-06-05,8,신용카드,2527650,51
C100296,2026-06-05,8,체크카드,0,0
C100297,2026-06-05,8,체크카드,0,0
C100298,2026-06-05,8,신용카드,3575576,72
C100299,2026-06-05,8,신용카드,0,0
C100300,2026-06-05,8,체크카드,364092,7
C100301,2026-06-05,8,신용카드,0,0
C100302,2026-06-05,8,신용카드,329359,7
C100303,2026-06-05,8,체크카드,1238014,25
C100304,2026-06-05,8,체크카드,4304446,86
C100305,2026-06-05,8,신용카드,0,0
C100306,2026-06-05,8,신용카드,1736388,35
C100307,2026-06-05,8,신용카드,2701823,54
C100308,2026-06-05,8,신용카드,749449,15
C100309,2026-06-05,8,신용카드,2194581,44
C100310,2026-06-05,8,체크카드,0,0
C100311,2026-06-05,8,체크카드,935617,19
C100312,2026-06-05,8,체크카드,827068,17
C100313,2026-06-05,8,체크카드,780402,16
C100314,2026-06-05,8,체크카드,1526320,31
C100315,2026-06-05,8,신용카드,2608269,52
C100316,2026-06-05,8,신용카드,2814270,56
C100317,2026-06-05,8,체크카드,607376,12
C100318,2026-06-05,8,신용카드,757870,15
C100319,2026-06-05,8,체크카드,3814773,76
C100320,2026-06-05,8,신용카드,2838774,57
C100321,2026-06-05,8,체크카드,2236031,45
C100322,2026-06-05,8,신용카드,3770426,75
C100323,2026-06-05,8,신용카드,2860627,57
C100324,2026-06-05,8,신용카드,171774,3
C100325,2026-06-05,8,체크카드,4305895,86
C100326,2026-06-05,8,체크카드,3970524,79
C100327,2026-06-05,8,신용카드,2322428,46
C100328,2026-06-05,8,신용카드,0,0
C100329,2026-06-05,8,신용카드,0,0
C100330,2026-06-05,8,신용카드,0,0
C100331,2026-06-05,8,체크카드,2041258,41
C100332,2026-06-05,8,체크카드,0,0
C100333,2026-06-05,8,신용카드,1179841,24
C100334,2026-06-05,8,체크카드,0,0
C100335,2026-06-05,8,신용카드,3534968,71
C100336,2026-06-05,8,체크카드,0,0
C100337,2026-06-05,8,신용카드,1187638,24
C100338,2026-06-05,8,체크카드,3233894,65
C100339,2026-06-05,8,신용카드,4562994,91
C100340,2026-06-05,8,체크카드,712290,14
C100341,2026-06-05,8,신용카드,694879,14
C100342,2026-06-05,8,신용카드,1377190,28
C100343,2026-06-05,8,신용카드,2117830,42
C100344,2026-06-05,8,체크카드,0,0
C100345,2026-06-05,8,신용카드,1466977,29
C100346,2026-06-05,8,체크카드,0,0
C100347,2026-06-05,8,신용카드,3010538,60
C100348,2026-06-05,8,신용카드,76685,2
C100349,2026-06-05,8,신용카드,0,0
C100350,2026-06-05,8,체크카드,663484,13
C100351,2026-06-05,8,체크카드,946989,19
C100352,2026-06-05,8,신용카드,649967,13
C100353,2026-06-05,8,체크카드,106915,2
C100354,2026-06-05,8,신용카드,1828588,37
C100355,2026-06-05,8,신용카드,3514368,70
C100356,2026-06-05,8,신용카드,1038086,21
C100357,2026-06-05,8,신용카드,369397,7
C100358,2026-06-05,8,체크카드,3214881,64
C100359,2026-06-05,8,체크카드,1099708,22
C100360,2026-06-05,8,체크카드,330836,7
C100361,2026-06-05,8,체크카드,0,0
C100362,2026-06-05,8,신용카드,3223003,64
C100363,2026-06-05,8,체크카드,841548,17
C100364,2026-06-05,8,체크카드,380369,8
C100365,2026-06-05,8,체크카드,3066619,61
C100366,2026-06-05,8,체크카드,2714069,54
C100367,2026-06-05,8,신용카드,2446156,49
C100368,2026-06-05,8,체크카드,309707,6
C100369,2026-06-05,8,체크카드,2320028,46
C100370,2026-06-05,8,신용카드,2683616,54
C100371,2026-06-05,8,체크카드,748360,15
C100372,2026-06-05,8,체크카드,3392812,68
C100373,2026-06-05,8,신용카드,0,0
C100374,2026-06-05,8,신용카드,815127,16
C100375,2026-06-05,8,신용카드,2707807,54
C100376,2026-06-05,8,신용카드,272916,5
C100377,2026-06-05,8,신용카드,1859232,37
C100378,2026-06-05,8,신용카드,625971,13
C100379,2026-06-05,8,체크카드,3711623,74
C100380,2026-06-05,8,체크카드,2758913,55
C100381,2026-06-05,8,체크카드,926947,19
C100382,2026-06-05,8,체크카드,3099920,62
C100383,2026-06-05,8,체크카드,3650666,73
C100384,2026-06-05,8,체크카드,0,0
C100385,2026-06-05,8,체크카드,0,0
C100386,2026-06-05,8,체크카드,0,0
C100387,2026-06-05,8,신용카드,0,0
C100388,2026-06-05,8,신용카드,3923632,78
C100389,2026-06-05,8,신용카드,2251038,45
C100390,2026-06-05,8,신용카드,0,0
C100391,2026-06-05,8,신용카드,0,0
C100392,2026-06-05,8,신용카드,4195823,84
C100393,2026-06-05,8,체크카드,302190,6
C100394,2026-06-05,8,신용카드,511857,10
C100395,2026-06-05,8,신용카드,1372141,27
C100396,2026-06-05,8,신용카드,684705,14
C100397,2026-06-05,8,신용카드,512419,10
C100398,2026-06-05,8,신용카드,768667,15
C100399,2026-06-05,8,신용카드,2295123,46
C100400,2026-06-05,8,체크카드,2542940,51
C100401,2026-06-05,8,신용카드,1166102,23
C100402,2026-06-05,8,체크카드,3458334,69
C100403,2026-06-05,8,신용카드,3439737,69
C100404,2026-06-05,8,체크카드,2102395,42
C100405,2026-06-05,8,체크카드,4085283,82
C100406,2026-06-05,8,신용카드,4109284,82
C100407,2026-06-05,8,신용카드,0,0
C100408,2026-06-05,8,신용카드,2589465,52
C100409,2026-06-05,8,신용카드,2855000,57
C100410,2026-06-05,8,체크카드,625219,13
C100411,2026-06-05,8,신용카드,2898765,58
C100412,2026-06-05,8,신용카드,1219294,24
C100413,2026-06-05,8,신용카드,207008,4
C100414,2026-06-05,8,체크카드,3700593,74
C100415,2026-06-05,8,체크카드,1865993,37
C100416,2026-06-05,8,체크카드,3204634,64
C100417,2026-06-05,8,체크카드,0,0
C100418,2026-06-05,8,체크카드,749486,15
C100419,2026-06-05,8,체크카드,3735599,75
C100420,2026-06-05,8,신용카드,1015681,20
C100421,2026-06-05,8,신용카드,1885480,38
C100422,2026-06-05,8,신용카드,2881662,58
C100423,2026-06-05,8,신용카드,0,0
C100424,2026-06-05,8,신용카드,1232920,25
C100425,2026-06-05,8,체크카드,2570767,51
C100426,2026-06-05,8,체크카드,1095992,22
C100427,2026-06-05,8,신용카드,3413272,68
C100428,2026-06-05,8,체크카드,3613112,72
C100429,2026-06-05,8,체크카드,1155883,23
C100430,2026-06-05,8,신용카드,2465094,49
C100431,2026-06-05,8,체크카드,3471857,69
C100432,2026-06-05,8,신용카드,330284,7
C100433,2026-06-05,8,신용카드,1947624,39
C100434,2026-06-05,8,신용카드,2232629,45
C100435,2026-06-05,8,신용카드,3202924,64
C100436,2026-06-05,8,체크카드,1893022,38
C100437,2026-06-05,8,신용카드,0,0
C100438,2026-06-05,8,체크카드,2155671,43
C100439,2026-06-05,8,신용카드,641498,13
C100440,2026-06-05,8,체크카드,615619,12
C100441,2026-06-05,8,체크카드,992364,20
C100442,2026-06-05,8,신용카드,141404,3
C100443,2026-06-05,8,신용카드,0,0
C100444,2026-06-05,8,체크카드,840930,17
C100445,2026-06-05,8,신용카드,1858054,37
C100446,2026-06-05,8,체크카드,584110,12
C100447,2026-06-05,8,신용카드,1544825,31
C100448,2026-06-05,8,신용카드,1455187,29
C100449,2026-06-05,8,신용카드,2525561,51
C100450,2026-06-05,8,체크카드,0,0
C100451,2026-06-05,8,신용카드,2520849,50
C100452,2026-06-05,8,신용카드,1194602,24
C100453,2026-06-05,8,신용카드,2297712,46
C100454,2026-06-05,8,신용카드,1041488,21
C100455,2026-06-05,8,신용카드,2331296,47
C100456,2026-06-05,8,체크카드,1331159,27
C100457,2026-06-05,8,체크카드,2634150,53
C100458,2026-06-05,8,체크카드,557682,11
C100459,2026-06-05,8,체크카드,0,0
C100460,2026-06-05,8,신용카드,1728315,35
C100461,2026-06-05,8,신용카드,0,0
C100462,2026-06-05,8,체크카드,4265890,85
C100463,2026-06-05,8,체크카드,252616,5
C100464,2026-06-05,8,체크카드,516286,10
C100465,2026-06-05,8,신용카드,4223808,84
C100466,2026-06-05,8,신용카드,2022844,40
C100467,2026-06-05,8,체크카드,657069,13
C100468,2026-06-05,8,신용카드,4180610,84
C100469,2026-06-05,8,신용카드,716133,14
C100470,2026-06-05,8,체크카드,3197566,64
C100471,2026-06-05,8,신용카드,1343129,27
C100472,2026-06-05,8,신용카드,2360758,47
C100473,2026-06-05,8,신용카드,75545,2
C100474,2026-06-05,8,체크카드,2256325,45
C100475,2026-06-05,8,체크카드,0,0
C100476,2026-06-05,8,체크카드,2618111,52
C100477,2026-06-05,8,신용카드,3445609,69
C100478,2026-06-05,8,체크카드,0,0
C100479,2026-06-05,8,신용카드,1552089,31
C100480,2026-06-05,8,체크카드,2186266,44
C100481,2026-06-05,8,신용카드,3073303,61
C100482,2026-06-05,8,체크카드,2188733,44
C100483,2026-06-05,8,신용카드,1823209,36
C100484,2026-06-05,8,체크카드,2947187,59
C100485,2026-06-05,8,신용카드,297561,6
C100486,2026-06-05,8,체크카드,325946,7
C100487,2026-06-05,8,체크카드,3892865,78
C100488,2026-06-05,8,신용카드,0,0
C100489,2026-06-05,8,체크카드,3583403,72
C100490,2026-06-05,8,체크카드,844417,17
C100491,2026-06-05,8,신용카드,2440182,49
C100492,2026-06-05,8,신용카드,0,0
C100493,2026-06-05,8,체크카드,3662627,73
C100494,2026-06-05,8,신용카드,639744,13
C100495,2026-06-05,8,체크카드,2689569,54
C100496,2026-06-05,8,체크카드,3184472,64
C100497,2026-06-05,8,신용카드,2559063,51
C100498,2026-06-05,8,체크카드,0,0
C100499,2026-06-05,8,신용카드,2130205,43
C100500,2026-06-05,8,체크카드,0,0
