고객ID,기준일자,주차,상품구분,여신잔액
C100127,2026-06-05,8,신용대출,120071166
C100128,2026-06-05,8,신용대출,0
C100129,2026-06-05,8,신용대출,70940555
C100130,2026-06-05,8,전세자금대출,49315183
C100131,2026-06-05,8,신용대출,47597333
C100132,2026-06-05,8,주택담보대출,43267409
C100133,2026-06-05,8,신용대출,0
C100134,2026-06-05,8,주택담보대출,67217338
C100135,2026-06-05,8,주택담보대출,15868077
C100136,2026-06-05,8,주택담보대출,54641206
C100137,2026-06-05,8,전세자금대출,45108907
C100138,2026-06-05,8,전세자금대출,0
C100139,2026-06-05,8,신용대출,0
C100140,2026-06-05,8,전세자금대출,21966957
C100141,2026-06-05,8,주택담보대출,63681408
C100142,2026-06-05,8,주택담보대출,83338576
C100143,2026-06-05,8,전세자금대출,87670605
C100144,2026-06-05,8,전세자금대출,11616804
C100145,2026-06-05,8,주택담보대출,0
C100146,2026-06-05,8,주택담보대출,35544336
C100147,2026-06-05,8,주택담보대출,0
C100148,2026-06-05,8,주택담보대출,0
C100149,2026-06-05,8,전세자금대출,10921313
C100150,2026-06-05,8,전세자금대출,0
C100151,2026-06-05,8,신용대출,109824636
C100152,2026-06-05,8,주택담보대출,35634971
C100153,2026-06-05,8,신용대출,70322639
C100154,2026-06-05,8,전세자금대출,48562490
C100155,2026-06-05,8,신용대출,120054177
C100156,2026-06-05,8,신용대출,36789189
C100157,2026-06-05,8,전세자금대출,0
C100158,2026-06-05,8,주택담보대출,0
C100159,2026-06-05,8,신용대출,37461486
C100160,2026-06-05,8,신용대출,101417129
C100161,2026-06-05,8,전세자금대출,0
C100162,2026-06-05,8,전세자금대출,0
C100163,2026-06-05,8,신용대출,68654045
C100164,2026-06-05,8,신용대출,22297964
C100165,2026-06-05,8,전세자금대출,76731612
C100166,2026-06-05,8,전세자금대출,48222434
C100167,2026-06-05,8,신용대출,26202926
C100168,2026-06-05,8,주택담보대출,61280464
C100169,2026-06-05,8,주택담보대출,79711350
C100170,2026-06-05,8,전세자금대출,113279432
C100171,2026-06-05,8,신용대출,98594582
C100172,2026-06-05,8,주택담보대출,0
C100173,2026-06-05,8,전세자금대출,56226029
C100174,2026-06-05,8,전세자금대출,0
C100175,2026-06-05,8,주택담보대출,0
C100176,2026-06-05,8,신용대출,42748105
C100177,2026-06-05,8,신용대출,114866100
C100178,2026-06-05,8,신용대출,45724854
C100179,2026-06-05,8,주택담보대출,28306020
C100180,2026-06-05,8,전세자금대출,17322780
C100181,2026-06-05,8,전세자금대출,51541502
C100182,2026-06-05,8,신용대출,0
C100183,2026-06-05,8,전세자금대출,30221432
C100184,2026-06-05,8,신용대출,52001463
C100185,2026-06-05,8,신용대출,0
C100186,2026-06-05,8,전세자금대출,0
C100187,2026-06-05,8,전세자금대출,28386327
C100188,2026-06-05,8,전세자금대출,25150556
C100189,2026-06-05,8,주택담보대출,36927376
C100190,2026-06-05,8,전세자금대출,74580296
C100191,2026-06-05,8,신용대출,0
C100192,2026-06-05,8,신용대출,0
C100193,2026-06-05,8,전세자금대출,12422974
C100194,2026-06-05,8,신용대출,86814327
C100195,2026-06-05,8,전세자금대출,83261408
C100196,2026-06-05,8,주택담보대출,109633396
C100197,2026-06-05,8,전세자금대출,0
C100198,2026-06-05,8,전세자금대출,92602028
C100199,2026-06-05,8,주택담보대출,125715173
C100200,2026-06-05,8,주택담보대출,0
C100201,2026-06-05,8,전세자금대출,0
C100202,2026-06-05,8,전세자금대출,59384283
C100203,2026-06-05,8,신용대출,0
C100204,2026-06-05,8,주택담보대출,32229946
C100205,2026-06-05,8,주택담보대출,91935161
C100206,2026-06-05,8,주택담보대출,45293512
C100207,2026-06-05,8,전세자금대출,56210439
C100208,2026-06-05,8,전세자금대출,0
C100209,2026-06-05,8,주택담보대출,0
C100210,2026-06-05,8,전세자금대출,91432718
C100211,2026-06-05,8,신용대출,83944323
C100212,2026-06-05,8,신용대출,0
C100213,2026-06-05,8,주택담보대출,102733890
C100214,2026-06-05,8,신용대출,0
C100215,2026-06-05,8,신용대출,27172668
C100216,2026-06-05,8,신용대출,45529998
C100217,2026-06-05,8,신용대출,45108907
C100218,2026-06-05,8,전세자금대출,0
C100219,2026-06-05,8,신용대출,42482688
C100220,2026-06-05,8,전세자금대출,0
C100221,2026-06-05,8,전세자금대출,23558637
C100222,2026-06-05,8,신용대출,134872976
C100223,2026-06-05,8,주택담보대출,0
C100224,2026-06-05,8,전세자금대출,99462096
C100225,2026-06-05,8,주택담보대출,31029183
C100226,2026-06-05,8,주택담보대출,0
C100227,2026-06-05,8,신용대출,9847140
C100228,2026-06-05,8,전세자금대출,20404314
C100229,2026-06-05,8,전세자금대출,45443532
C100230,2026-06-05,8,신용대출,0
C100231,2026-06-05,8,주택담보대출,85580973
C100232,2026-06-05,8,주택담보대출,83090472
C100233,2026-06-05,8,주택담보대출,6531739
C100234,2026-06-05,8,전세자금대출,48879845
C100235,2026-06-05,8,신용대출,0
C100236,2026-06-05,8,전세자금대출,62663042
C100237,2026-06-05,8,신용대출,56296823
C100238,2026-06-05,8,신용대출,0
C100239,2026-06-05,8,신용대출,108811198
C100240,2026-06-05,8,신용대출,0
C100241,2026-06-05,8,주택담보대출,67883640
C100242,2026-06-05,8,전세자금대출,0
C100243,2026-06-05,8,전세자금대출,108742462
C100244,2026-06-05,8,주택담보대출,74842931
C100245,2026-06-05,8,신용대출,0
C100246,2026-06-05,8,신용대출,0
C100247,2026-06-05,8,전세자금대출,58939182
C100248,2026-06-05,8,전세자금대출,0
C100249,2026-06-05,8,신용대출,0
C100250,2026-06-05,8,주택담보대출,34522615
C100251,2026-06-05,8,신용대출,23910144
C100252,2026-06-05,8,신용대출,0
C100253,2026-06-05,8,주택담보대출,0
C100254,2026-06-05,8,신용대출,0
C100255,2026-06-05,8,전세자금대출,77373506
C100256,2026-06-05,8,주택담보대출,0
C100257,2026-06-05,8,주택담보대출,48240088
C100258,2026-06-05,8,주택담보대출,59189809
C100259,2026-06-05,8,신용대출,77793122
C100260,2026-06-05,8,신용대출,0
C100261,2026-06-05,8,주택담보대출,62530083
C100262,2026-06-05,8,주택담보대출,0
C100263,2026-06-05,8,전세자금대출,0
C100264,2026-06-05,8,주택담보대출,0
C100265,2026-06-05,8,주택담보대출,52319714
C100266,2026-06-05,8,신용대출,53707095
C100267,2026-06-05,8,전세자금대출,46771182
C100268,2026-06-05,8,전세자금대출,72797401
C100269,2026-06-05,8,주택담보대출,44175357
C100270,2026-06-05,8,전세자금대출,89313604
C100271,2026-06-05,8,전세자금대출,20044569
C100272,2026-06-05,8,주택담보대출,0
C100273,2026-06-05,8,주택담보대출,0
C100274,2026-06-05,8,주택담보대출,89834393
C100275,2026-06-05,8,주택담보대출,0
C100276,2026-06-05,8,전세자금대출,51245698
C100277,2026-06-05,8,주택담보대출,102161397
C100278,2026-06-05,8,주택담보대출,30949947
C100279,2026-06-05,8,신용대출,5155203
C100280,2026-06-05,8,전세자금대출,78880186
C100281,2026-06-05,8,신용대출,0
C100282,2026-06-05,8,주택담보대출,67463826
C100283,2026-06-05,8,신용대출,0
C100284,2026-06-05,8,신용대출,7257437
C100285,2026-06-05,8,신용대출,45108907
C100286,2026-06-05,8,주택담보대출,49603554
C100287,2026-06-05,8,신용대출,103325922
C100288,2026-06-05,8,전세자금대출,0
C100289,2026-06-05,8,신용대출,54983402
C100290,2026-06-05,8,신용대출,112504964
C100291,2026-06-05,8,신용대출,100475813
C100292,2026-06-05,8,전세자금대출,0
C100293,2026-06-05,8,주택담보대출,0
C100294,2026-06-05,8,주택담보대출,0
C100295,2026-06-05,8,전세자금대출,0
C100296,2026-06-05,8,신용대출,32814294
C100297,2026-06-05,8,전세자금대출,0
C100298,2026-06-05,8,전세자금대출,25103049
C100299,2026-06-05,8,주택담보대출,65243812
C100300,2026-06-05,8,전세자금대출,85868321
C100301,2026-06-05,8,주택담보대출,47783855
C100302,2026-06-05,8,전세자금대출,76791209
C100303,2026-06-05,8,전세자금대출,0
C100304,2026-06-05,8,전세자금대출,0
C100305,2026-06-05,8,신용대출,56465105
C100306,2026-06-05,8,신용대출,0
C100307,2026-06-05,8,전세자금대출,119351925
C100308,2026-06-05,8,신용대출,46225962
C100309,2026-06-05,8,주택담보대출,0
C100310,2026-06-05,8,전세자금대출,23307265
C100311,2026-06-05,8,주택담보대출,73010934
C100312,2026-06-05,8,주택담보대출,94128668
C100313,2026-06-05,8,신용대출,116473977
C100314,2026-06-05,8,전세자금대출,0
C100315,2026-06-05,8,신용대출,0
C100316,2026-06-05,8,주택담보대출,120343336
C100317,2026-06-05,8,전세자금대출,76260382
C100318,2026-06-05,8,전세자금대출,64838153
C100319,2026-06-05,8,전세자금대출,68113888
C100320,2026-06-05,8,전세자금대출,104229915
C100321,2026-06-05,8,신용대출,0
C100322,2026-06-05,8,주택담보대출,0
C100323,2026-06-05,8,신용대출,94122836
C100324,2026-06-05,8,신용대출,97965544
C100325,2026-06-05,8,전세자금대출,0
C100326,2026-06-05,8,전세자금대출,0
C100327,2026-06-05,8,신용대출,0
C100328,2026-06-05,8,주택담보대출,64235022
C100329,2026-06-05,8,신용대출,0
C100330,2026-06-05,8,주택담보대출,0
C100331,2026-06-05,8,신용대출,0
C100332,2026-06-05,8,신용대출,67313137
C100333,2026-06-05,8,주택담보대출,64518682
C100334,2026-06-05,8,주택담보대출,90152632
C100335,2026-06-05,8,신용대출,0
C100336,2026-06-05,8,신용대출,41109698
C100337,2026-06-05,8,주택담보대출,57518580
C100338,2026-06-05,8,신용대출,34046754
C100339,2026-06-05,8,주택담보대출,109155458
C100340,2026-06-05,8,전세자금대출,45108907
C100341,2026-06-05,8,주택담보대출,0
C100342,2026-06-05,8,신용대출,0
C100343,2026-06-05,8,전세자금대출,0
C100344,2026-06-05,8,주택담보대출,93196911
C100345,2026-06-05,8,신용대출,27159384
C100346,2026-06-05,8,주택담보대출,129336268
C100347,2026-06-05,8,신용대출,0
C100348,2026-06-05,8,주택담보대출,62972751
C100349,2026-06-05,8,신용대출,0
C100350,2026-06-05,8,전세자금대출,0
C100351,2026-06-05,8,신용대출,0
C100352,2026-06-05,8,전세자금대출,44588233
C100353,2026-06-05,8,신용대출,0
C100354,2026-06-05,8,주택담보대출,40708756
C100355,2026-06-05,8,전세자금대출,82986857
C100356,2026-06-05,8,주택담보대출,0
C100357,2026-06-05,8,전세자금대출,93744569
C100358,2026-06-05,8,전세자금대출,61459371
C100359,2026-06-05,8,주택담보대출,0
C100360,2026-06-05,8,신용대출,117881550
C100361,2026-06-05,8,주택담보대출,16965729
C100362,2026-06-05,8,신용대출,59196038
C100363,2026-06-05,8,신용대출,0
C100364,2026-06-05,8,주택담보대출,0
C100365,2026-06-05,8,신용대출,68542102
C100366,2026-06-05,8,신용대출,113335458
C100367,2026-06-05,8,전세자금대출,0
C100368,2026-06-05,8,전세자금대출,95149378
C100369,2026-06-05,8,주택담보대출,97526308
C100370,2026-06-05,8,신용대출,0
C100371,2026-06-05,8,전세자금대출,77113131
C100372,2026-06-05,8,전세자금대출,105147464
C100373,2026-06-05,8,신용대출,0
C100374,2026-06-05,8,전세자금대출,112138267
C100375,2026-06-05,8,전세자금대출,118944846
C100376,2026-06-05,8,신용대출,0
C100377,2026-06-05,8,전세자금대출,61313730
C100378,2026-06-05,8,주택담보대출,65121026
C100379,2026-06-05,8,신용대출,0
C100380,2026-06-05,8,신용대출,32069265
C100381,2026-06-05,8,전세자금대출,0
C100382,2026-06-05,8,주택담보대출,72388810
C100383,2026-06-05,8,신용대출,106972065
C100384,2026-06-05,8,주택담보대출,0
C100385,2026-06-05,8,전세자금대출,58020988
C100386,2026-06-05,8,주택담보대출,0
C100387,2026-06-05,8,전세자금대출,42257976
C100388,2026-06-05,8,주택담보대출,88601006
C100389,2026-06-05,8,전세자금대출,93087924
C100390,2026-06-05,8,전세자금대출,64637908
C100391,2026-06-05,8,신용대출,111825002
C100392,2026-06-05,8,전세자금대출,60653770
C100393,2026-06-05,8,전세자금대출,9594325
C100394,2026-06-05,8,전세자금대출,0
C100395,2026-06-05,8,신용대출,24326232
C100396,2026-06-05,8,신용대출,38436829
C100397,2026-06-05,8,신용대출,0
C100398,2026-06-05,8,신용대출,87123129
C100399,2026-06-05,8,주택담보대출,0
C100400,2026-06-05,8,주택담보대출,38401975
C100401,2026-06-05,8,주택담보대출,0
C100402,2026-06-05,8,전세자금대출,10267613
C100403,2026-06-05,8,전세자금대출,99532165
C100404,2026-06-05,8,주택담보대출,0
C100405,2026-06-05,8,주택담보대출,0
C100406,2026-06-05,8,주택담보대출,0
C100407,2026-06-05,8,신용대출,109615253
C100408,2026-06-05,8,전세자금대출,15393977
C100409,2026-06-05,8,주택담보대출,99663342
C100410,2026-06-05,8,신용대출,98068641
C100411,2026-06-05,8,전세자금대출,76859988
C100412,2026-06-05,8,신용대출,0
C100413,2026-06-05,8,전세자금대출,0
C100414,2026-06-05,8,신용대출,102341052
C100415,2026-06-05,8,신용대출,76594069
C100416,2026-06-05,8,전세자금대출,13235633
C100417,2026-06-05,8,신용대출,54230356
C100418,2026-06-05,8,신용대출,69450469
C100419,2026-06-05,8,주택담보대출,33516512
C100420,2026-06-05,8,신용대출,62883448
C100421,2026-06-05,8,신용대출,48676984
C100422,2026-06-05,8,주택담보대출,99866797
C100423,2026-06-05,8,신용대출,0
C100424,2026-06-05,8,전세자금대출,0
C100425,2026-06-05,8,신용대출,48006938
C100426,2026-06-05,8,주택담보대출,36843761
C100427,2026-06-05,8,신용대출,117383756
C100428,2026-06-05,8,주택담보대출,30071065
C100429,2026-06-05,8,전세자금대출,0
C100430,2026-06-05,8,신용대출,30268385
C100431,2026-06-05,8,전세자금대출,57547439
C100432,2026-06-05,8,신용대출,0
C100433,2026-06-05,8,신용대출,59187367
C100434,2026-06-05,8,신용대출,0
C100435,2026-06-05,8,전세자금대출,18064397
C100436,2026-06-05,8,전세자금대출,90222921
C100437,2026-06-05,8,전세자금대출,0
C100438,2026-06-05,8,주택담보대출,23003601
C100439,2026-06-05,8,주택담보대출,39821514
C100440,2026-06-05,8,주택담보대출,60494671
C100441,2026-06-05,8,주택담보대출,116726242
C100442,2026-06-05,8,전세자금대출,40865659
C100443,2026-06-05,8,전세자금대출,59924284
C100444,2026-06-05,8,신용대출,8333625
C100445,2026-06-05,8,주택담보대출,0
C100446,2026-06-05,8,전세자금대출,0
C100447,2026-06-05,8,전세자금대출,0
C100448,2026-06-05,8,신용대출,42979423
C100449,2026-06-05,8,주택담보대출,0
C100450,2026-06-05,8,신용대출,58778267
C100451,2026-06-05,8,주택담보대출,55488217
C100452,2026-06-05,8,주택담보대출,70322626
C100453,2026-06-05,8,전세자금대출,101990210
C100454,2026-06-05,8,신용대출,100283388
C100455,2026-06-05,8,주택담보대출,53072579
C100456,2026-06-05,8,신용대출,70186848
C100457,2026-06-05,8,전세자금대출,85779574
C100458,2026-06-05,8,주택담보대출,0
C100459,2026-06-05,8,주택담보대출,0
C100460,2026-06-05,8,전세자금대출,23547020
C100461,2026-06-05,8,신용대출,37272710
C100462,2026-06-05,8,신용대출,48390127
C100463,2026-06-05,8,주택담보대출,0
C100464,2026-06-05,8,주택담보대출,75033454
C100465,2026-06-05,8,전세자금대출,36800243
C100466,2026-06-05,8,주택담보대출,0
C100467,2026-06-05,8,신용대출,93323122
C100468,2026-06-05,8,전세자금대출,34913574
C100469,2026-06-05,8,신용대출,66727995
C100470,2026-06-05,8,주택담보대출,80782509
C100471,2026-06-05,8,신용대출,69838742
C100472,2026-06-05,8,전세자금대출,38892121
C100473,2026-06-05,8,주택담보대출,10045842
C100474,2026-06-05,8,주택담보대출,81628422
C100475,2026-06-05,8,전세자금대출,86366333
C100476,2026-06-05,8,전세자금대출,110912717
C100477,2026-06-05,8,주택담보대출,43183802
C100478,2026-06-05,8,전세자금대출,97588340
C100479,2026-06-05,8,신용대출,0
C100480,2026-06-05,8,신용대출,0
C100481,2026-06-05,8,주택담보대출,0
C100482,2026-06-05,8,전세자금대출,0
C100483,2026-06-05,8,전세자금대출,0
C100484,2026-06-05,8,신용대출,0
C100485,2026-06-05,8,신용대출,0
C100486,2026-06-05,8,신용대출,31013708
C100487,2026-06-05,8,전세자금대출,124189103
C100488,2026-06-05,8,전세자금대출,0
C100489,2026-06-05,8,주택담보대출,35038914
C100490,2026-06-05,8,주택담보대출,0
C100491,2026-06-05,8,주택담보대출,0
C100492,2026-06-05,8,주택담보대출,23291281
C100493,2026-06-05,8,전세자금대출,79250555
C100494,2026-06-05,8,전세자금대출,0
C100495,2026-06-05,8,전세자금대출,19176793
C100496,2026-06-05,8,전세자금대출,0
C100497,2026-06-05,8,전세자금대출,16795396
C100498,2026-06-05,8,주택담보대출,0
C100499,2026-06-05,8,신용대출,0
C100500,2026-06-05,8,신용대출,25016448
